parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0202,1,1,-2.7179,5.935519,-3.213303,7.038579,1
2,2,0202-2020,2020,0202-2020,2,0.9,7.412517,-4.740753,3.105244,-8.436213,0.9
2,2,0202-2020,0202,0202-2020,2,0.1,-4.47986,6.164807,-7.481236,3.068199,0.1
3,2,0202-2020,0202,0202-2020,2,0.01,-3.62415,7.760319,-2.720534,4.683264,0.01
3,2,0202-2020,2020,0202-2020,2,0.99,8.294372,-4.189902,6.703935,-8.365544,0.99
4,2,0202-2020,2020,0202-2020,2,0.08,6.359369,-0.596049,5.114122,-2.876468,0.08
4,2,0202-2020,0202,0202-2020,2,0.92,-4.027826,6.183922,-4.455956,7.124108,0.92
5,1,2020,2020,2020,1,1,7.38853,-7.362415,7.627862,-6.92956,1
6,2,0202-2020,2020,0202-2020,2,0.03,4.674416,-0.496388,6.482585,-6.813197,0.03
6,2,0202-2020,0202,0202-2020,2,0.97,-5.485378,8.020731,-2.151497,5.275569,0.97
7,2,0202-2020,2020,0202-2020,2,0.26,6.585051,-3.596115,5.114122,-5.158578,0.26
7,2,0202-2020,0202,0202-2020,2,0.74,-1.478647,5.491317,-4.653627,7.124108,0.74
8,3,1202-2020-2210,1202,1202-2020-2210,3,0.1,-0.039275,1.842536,-2.190708,5.270395,0.1
8,3,1202-2020-2210,2210,1202-2020-2210,3,0.37,0.878725,1.842524,1.352942,-4.16238,0.37
8,3,1202-2020-2210,2020,1202-2020-2210,3,0.53,3.549294,-3.643364,6.838843,-4.307415,0.53
9,3,0202-0221-2020,0221,0202-0221-2020,3,0.09,-4.947794,4.149338,1.988057,-0.73489,0.09
9,3,0202-0221-2020,2020,0202-0221-2020,3,0.38,7.183461,-1.711192,6.224118,-5.792208,0.38
9,3,0202-0221-2020,0202,0202-0221-2020,3,0.53,-4.9477969999999996,6.938654,-4.58497,5.712201,0.53
10,2,0212-2020,0212,0212-2020,2,0.46,-5.627798,6.516762,-1.485481,0.670548,0.46
10,2,0212-2020,2020,0212-2020,2,0.54,6.094906,-4.753171,6.335491,-2.873084,0.54
11,3,0202-1012-2020,1012,0202-1012-2020,3,0.38,0.783126,0.386361,0.968371,2.639069,0.38
11,3,0202-1012-2020,2020,0202-1012-2020,3,0.6,7.113466,-3.097264,7.565262,-3.504472,0.6
11,3,0202-1012-2020,0202,0202-1012-2020,3,0.02,-1.466408,6.144889,-4.651495,7.044469,0.02
12,2,0202-2021,0202,0202-2021,2,0.67,-2.016006,6.602831,-4.904183,6.522244,0.67
12,2,0202-2021,2021,0202-2021,2,0.33,5.197703,-1.964437,1.580748,-2.127591,0.33
13,2,0202-2020,2020,0202-2020,2,0.19,4.683264,-7.833393,3.501893,-3.556122,0.19
13,2,0202-2020,0202,0202-2020,2,0.81,-5.894425,4.211076,-6.351984,7.413218,0.81
14,2,0212-2120,2120,0212-0221-2120,2,0.23,6.68253,0.137775,1.423272,-5.304556,0.23
14,2,0212-2120,0212,0212-0221-2120,2,0.77,-5.373636,5.998298,-2.590898,6.938654,0.77
15,1,2020,2020,2020,1,1,4.836201,-4.993572,6.482458,-3.418301,1
16,2,0202-2020,2020,0202-2020,2,0.26,5.610552,-8.327722,6.683585,-2.227504,0.26
16,2,0202-2020,0202,0202-2020,2,0.74,-4.61859,3.932162,-2.71942,5.561208,0.74
