parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0012-0202-2020,0012,0012-0202-2020,3,0.496,0.345623,-0.859713,0.366659,6.018647,0.496
1,3,0012-0202-2020,0202,0012-0202-2020,3,0.221,-5.300541,4.365431,-5.795597,6.018647,0.221
1,3,0012-0202-2020,2020,0012-0202-2020,3,0.283,6.574926,-6.777338,6.342026,-4.642186,0.283
2,1,0202,0202,0202,1,1,-4.2547180000000004,4.511437,-4.673782,7.900414,1
3,2,0202-2020,0202,0202-2020,2,0.686,-3.945493,6.155787,-5.574196,6.650795,0.686
3,2,0202-2020,2020,0202-2020,2,0.314,5.385488,-5.367017,5.49921,-4.226325,0.314
4,3,0202-2011-2020,2011,0202-2020,3,0.002,5.884444,-3.574884,0.443644,-0.781178,0.002
4,3,0202-2011-2020,2020,0202-2020,3,0.422,5.884444,-9.817022,6.025551,-2.427318,0.422
4,3,0202-2011-2020,0202,0202-2020,3,0.576,-6.571604,3.035937,-5.259767,6.127344,0.576
5,2,0202-2020,2020,0202-2020,2,0.472,6.179669,-5.786065,6.860165,-4.670842,0.472
5,2,0202-2020,0202,0202-2020,2,0.528,-3.450746,6.551663,-5.855129,6.918373,0.528
6,2,0202-2020,0202,0202-2020,2,0.06,-1.640691,4.690583,-3.68512,5.122405,0.06
6,2,0202-2020,2020,0202-2020,2,0.94,7.372392,-3.777404,7.539893,-7.323851,0.94
7,1,0202,0202,0202,1,1,-6.466461,6.745398,-4.187222,7.565024,1
8,2,0202-2020,2020,0202-1210-2020-2110,2,0.234,6.342026,-5.960188,7.499524,-2.225123,0.234
8,2,0202-2020,0202,0202-1210-2020-2110,2,0.766,-5.112425,6.177435,-4.889178,8.494869,0.766
9,2,0202-2020,2020,0202-2020,2,0.079,6.575346,-1.696641,6.026443,-3.033952,0.079
9,2,0202-2020,0202,0202-2020,2,0.921,-3.363024,7.882038,-3.124216,7.457246,0.921
10,3,0202-0220-2020,0202,0202-0220-2020,3,0.444,-6.764914,7.545344,-0.951297,7.866138,0.444
10,3,0202-0220-2020,0220,0202-0220-2020,3,0.401,-0.985598,1.780686,2.708638,1.262522,0.401
10,3,0202-0220-2020,2020,0202-0220-2020,3,0.155,5.137721,-4.5698549999999996,6.458807,-5.152298,0.155
11,2,0202-2020,2020,-1,2,0.459,6.247028,-6.023769,5.837502,-1.017139,0.459
11,2,0202-2020,0202,-1,2,0.541,-4.871143,6.267671,-6.623545,7.688211,0.541
12,2,2020-2210,2020,2020-2210,2,0.232,7.357687,-5.754008,4.829988,-4.199921,0.232
12,2,2020-2210,2210,2020-2210,2,0.768,0.928627,0.124673,-1.17902,-4.199877,0.768
13,2,0202-2020,0202,0202-2020,2,0.997,-10.140823,8.28866,-8.001344,6.532789,0.997
13,2,0202-2020,2020,0202-2020,2,0.003,2.108276,-4.483285,3.256016,-4.087092,0.003
14,4,0202-2012-2020-2102,0202,0202-2012-2020-2102,4,0.013,-1.206981,6.598758,-6.101059,9.126212,0.013
14,4,0202-2012-2020-2102,2020,0202-2012-2020-2102,4,0.008,8.100638,-4.451583,6.124082,-1.034423,0.008
14,4,0202-2012-2020-2102,2102,0202-2012-2020-2102,4,0.262,3.298837,1.476066,-6.101059,4.154331,0.262
14,4,0202-2012-2020-2102,2012,0202-2012-2020-2102,4,0.717,3.298839,-4.451583,0.030886,4.15433,0.717
15,2,0202-2020,0202,0202-2020,2,0.888,-4.383495,6.469837,-8.649449,5.862193,0.888
15,2,0202-2020,2020,0202-2020,2,0.112,4.999952,-1.993548,3.494763,-4.452623,0.112
