parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.16,-2.970098,5.037774,-4.38574,4.014537,0.16
1,2,0202-2020,2020,0202-2020,2,0.84,6.676891,-7.338876,6.734604,-3.952481,0.84
2,1,0202,0202,0202,1,1,-5.787139,5.43525,-6.326923,8.112368,1
3,2,0220-2020,2020,0220-2020,2,0.544,1.292183,-3.173088,6.848083,-8.174575,0.544
3,2,0220-2020,0220,0220-2020,2,0.456,-4.607379,1.546225,4.757773,-1.597586,0.456
4,2,0202-2020,0202,0202-2020,2,0.04,-5.728885,3.702609,-2.545919,5.126607,0.04
4,2,0202-2020,2020,0202-2020,2,0.96,5.091687,-7.758174,6.127334,-4.154601,0.96
5,2,0202-2020,2020,0202-2020,2,0.008,2.61267,-4.330971,7.227125,-3.807738,0.008
5,2,0202-2020,0202,0202-2020,2,0.992,-9.003704,7.903285,-3.619952,7.255534,0.992
6,3,0202-1002-2020,0202,0202-1002-2020,3,0.548,-6.326088,6.89081,-7.261934,4.139972,0.548
6,3,0202-1002-2020,2020,0202-1002-2020,3,0.404,6.652239,-3.612466,4.495029,-6.212382,0.404
6,3,0202-1002-2020,1002,0202-1002-2020,3,0.048,0.118584,0.533944,-1.299105,4.139972,0.048
7,2,0202-2020,0202,0202-2020,2,0.175,-0.2629,7.43209,-5.012275,6.409702,0.175
7,2,0202-2020,2020,0202-2020,2,0.825,6.677687,-5.575145,6.428311,-4.049152,0.825
8,3,0202-1012-2020,2020,0202-1012-2020,3,0.235,4.67059,-6.503367,6.101396,-5.551434,0.235
8,3,0202-1012-2020,0202,0202-1012-2020,3,0.179,-4.989279,5.823994,-4.767632,7.673787,0.179
8,3,0202-1012-2020,1012,0202-1012-2020,3,0.586,1.079406,-6.503367,0.13647,7.673787,0.586
9,3,0202-2002-2020,0202,0202-2002-2020,3,0.584,-0.763486,6.658136,-8.399489,6.577786,0.584
9,3,0202-2002-2020,2002,0202-2002-2020,3,0.397,4.930214,0.069842,-3.486724,2.537378,0.397
9,3,0202-2002-2020,2020,0202-2002-2020,3,0.019,6.647276,-4.024246,2.52376,-2.352375,0.019
10,3,0202-1120-2020,0202,0202-1120-2020,3,0.443,-4.175402,5.909172,-3.951592,6.516882,0.443
10,3,0202-1120-2020,1120,0202-1120-2020,3,0.248,1.482919,-0.534697,7.535194,-1.99464,0.248
10,3,0202-1120-2020,2020,0202-1120-2020,3,0.309,7.383955,-5.288686,7.535194,-1.99464,0.309
11,3,0202-2020-2200,0202,0202-2020-2200,3,0.133,-4.189063,7.198788,-4.862,6.369703,0.133
