parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,1010,1010,1010,1,1,105.512,0,134.052,0.224,1
2,2,0300-1010,1010,0300-0303-1010-1013,2,0.6666666666666666,71.985,0,35.388,2.411,0.6666666666666666
2,2,0300-1010,0300,0300-0303-1010-1013,2,1,1.837,5.968,0.421,2.411,1
3,3,1010-1013-1303,1303,1010-1013-1303,3,0.2,11.395,48.601,0.134,192.77,0.2
3,3,1010-1013-1303,1010,1010-1013-1303,3,0.25,110.702,0.001,90.18,2.462,0.25
3,3,1010-1013-1303,1013,1010-1013-1303,3,0.16666666666666666,110.702,0.026,2.905,192.77,0.16666666666666666
4,2,0303-1010,0303,0303-1010,2,1,0.586,1068.961,0.092,231.156,1
4,2,0303-1010,1010,0303-1010,2,0.5,43.587,0,31.438,2.744,0.5
5,3,0313-1010-1013,1013,0303-1010-1013,3,0.25,91.468,0.001,32.165,45.066,0.25
5,3,0313-1010-1013,1010,0303-1010-1013,3,0.2,91.468,0,116.92,0.829,0.2
5,3,0313-1010-1013,0313,0303-1010-1013,3,0.3333333333333333,5.558,19.943,1.167,45.066,0.3333333333333333
6,4,0310-0313-1010-1013,1013,0310-0313-1010-1013,4,0.3333333333333333,44.392,0.004,4.249,188.502,0.3333333333333333
6,4,0310-0313-1010-1013,0310,0310-0313-1010-1013,4,1,0.863,0.381,19.459,2.477,1
6,4,0310-0313-1010-1013,0313,0310-0313-1010-1013,4,0.16666666666666666,0.862,33.905,1.687,188.502,0.16666666666666666
6,4,0310-0313-1010-1013,1010,0310-0313-1010-1013,4,0.5,44.392,0,31.076,2.477,0.5
7,3,1010-1300-1303,1303,1003-1010-1300-1303,3,0.5,14.188,28.111,0.003,43.636,0.5
7,3,1010-1300-1303,1300,1003-1010-1300-1303,3,0.2,14.188,2.819,0.106,0.775,0.2
7,3,1010-1300-1303,1010,1003-1010-1300-1303,3,0.16666666666666666,105.224,0.001,6.588,0.775,0.16666666666666666
8,1,1010,1010,1010,1,1,86.349,0,39.796,0.15,1
9,4,0302-0310-1002-1010,1002,0302-0310-1002-1010-1110,4,0.25,28.654,0.125,0.867,26.369,0.25
9,4,0302-0310-1002-1010,0310,0302-0310-1002-1010-1110,4,1,0.319,3.786,9.538,0.379,1
9,4,0302-0310-1002-1010,0302,0302-0310-1002-1010-1110,4,0.3333333333333333,0.319,36.24,0.11,26.369,0.3333333333333333
9,4,0302-0310-1002-1010,1010,0302-0310-1002-1010-1110,4,0.2,28.654,0.013,75.429,0.379,0.2
10,3,1010-1013-1303,1010,1010-1013-1303,3,1,98.87,0,148.964,0.701,1
10,3,1010-1013-1303,1013,1010-1013-1303,3,0.5,98.87,0.001,8.359,47.078,0.5
10,3,1010-1013-1303,1303,1010-1013-1303,3,0.16666666666666666,10.107,1.29,0.174,47.078,0.16666666666666666
11,3,1010-1013-1303,1303,1010-1013-1303,3,0.3333333333333333,3.808,2.28,0.043,82.393,0.3333333333333333
11,3,1010-1013-1303,1010,1010-1013-1303,3,0.25,254.912,0,85.561,4.458,0.25
11,3,1010-1013-1303,1013,1010-1013-1303,3,0.2,254.912,0,2.801,82.393,0.2
12,3,1010-1013-1303,1013,1010-1013-1303,3,0.5,254.912,0.001,1.328,82.393,0.5
12,3,1010-1013-1303,1010,1010-1013-1303,3,1,254.912,0,85.561,2.697,1
12,3,1010-1013-1303,1303,1010-1013-1303,3,0.16666666666666666,3.808,2.28,0.015,82.393,0.16666666666666666
13,3,1010-1013-1303,1303,1010-1013-1303,3,0.3333333333333333,3.808,2.28,0.015,82.393,0.3333333333333333
13,3,1010-1013-1303,1013,1010-1013-1303,3,0.25,254.912,0.001,1.328,82.393,0.25
13,3,1010-1013-1303,1010,1010-1013-1303,3,0.2,254.912,0,85.561,2.697,0.2
14,3,0300-0303-1010,0300,0300-0303-1010,3,0.16666666666666666,1.681,12.901,0.3,2.182,0.16666666666666666
14,3,0300-0303-1010,1010,0300-0303-1010,3,0.5,146.186,0.026,12.87,2.182,0.5
14,3,0300-0303-1010,0303,0300-0303-1010,3,1,1.681,988.698,0.011,148.964,1
15,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,0.16666666666666666,191.818,0.001,5.427,301.597,0.16666666666666666
15,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.3333333333333333,20.695,100.339,2.077,7.285,0.3333333333333333
