ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,105.512,0,134.052,0.224,1
2,1.837,5.968,0.421,2.411,2
2,71.985,0,35.388,2.411,2
3,11.395,48.601,0.134,192.77,1
3,110.702,0.001,90.18,2.462,1
3,110.702,0.026,2.905,192.77,1
4,0.586,1068.961,0.092,231.156,1
4,43.587,0,31.438,2.744,1
5,5.558,19.943,1.167,45.066,1
5,91.468,0,116.92,0.829,1
5,91.468,0.001,32.165,45.066,1
6,0.862,33.905,1.687,188.502,1
6,0.863,0.381,19.459,2.477,1
6,44.392,0,31.076,2.477,1
6,44.392,0.004,4.249,188.502,1
7,14.188,2.819,0.106,0.775,1
7,14.188,28.111,0.003,43.636,2
7,105.224,0.001,6.588,0.775,1
8,86.349,0,39.796,0.15,1
9,0.319,3.786,9.538,0.379,2
9,0.319,36.24,0.11,26.369,1
9,28.654,0.013,75.429,0.379,1
9,28.654,0.125,0.867,26.369,1
10,10.107,1.29,0.174,47.078,1
10,98.87,0,148.964,0.701,1
10,98.87,0.001,8.359,47.078,1
11,3.808,2.28,0.043,82.393,1
11,254.912,0,2.801,82.393,1
11,254.912,0,85.561,4.458,1
12,3.808,2.28,0.015,82.393,1
12,254.912,0,85.561,2.697,1
12,254.912,0.001,1.328,82.393,1
13,3.808,2.28,0.015,82.393,1
13,254.912,0,85.561,2.697,1
13,254.912,0.001,1.328,82.393,1
14,1.681,12.901,0.3,2.182,1
14,1.681,988.698,0.011,148.964,1
14,146.186,0.026,12.87,2.182,1
15,20.695,100.339,2.077,7.285,1
15,20.695,545.109,0.06,301.597,1
15,191.818,0,188.841,7.285,1
15,191.818,0.001,5.427,301.597,1
16,1.155,6.374,1.724,0.984,1
16,1.155,2817.011,0.023,93.291,1
16,91.496,0.002,30.972,0.984,1
17,12.707,12.585,0.904,96.5,1
17,100.479,0.362,11.778,96.5,1
17,100.49,0,319.87,1.113,1
17,100.49,0.017,11.778,96.5,1
18,27.348,0.001,103.004,0.522,2
19,2.53,13.477,0.187,3.961,1
19,2.53,108.807,0.014,187.213,1
19,70.315,0,12.222,3.961,1
19,70.315,0.029,0.928,187.213,1
20,2.105,262.054,1.003,1.508,1
20,2.105,3198.699,0.088,143.979,1
20,114.422,0.004,96.5,1.508,1
20,114.422,0.046,8.503,143.979,1
21,2.512,31.613,1.9,0.294,1
21,2.512,264.785,1.9,19.21,1
21,118.835,0.008,184.655,0.294,1
21,118.835,0.068,184.655,19.21,1
22,72.897,0,351.3,1.093,1
23,0.848,826.112,0.188,77.348,2
23,47.078,0.163,4.761,77.348,1
24,12.669,25.133,0.488,1.575,1
24,12.669,1030.03,0.007,64.565,1
24,434.24,0,47.101,1.575,1
24,434.24,0.304,0.722,64.565,1
25,0.122,3.111,2.467,0.884,1
25,0.122,930.372,0.025,54.292,1
25,8.34,0.229,97.178,0.884,1
26,0.508,986.131,0.036,160.273,1
26,38.849,0.035,3.139,160.273,1
27,1.949,273.476,0.099,103.004,1
27,188.064,0,434.24,1.141,1
27,188.064,0.006,4.689,103.004,1
28,1.403,2.435,4.262,3.853,1
28,11.328,0.004,346.293,3.853,1
28,11.328,0.383,4.262,3.853,1
29,11.541,279.17,0.161,30.972,1
29,106.976,0,171.482,3.236,1
29,106.976,0.001,9.545,30.972,1
30,2.826,11.448,0.412,0.255,1
30,86.349,0,39.796,0.255,1
31,0.026,807.348,0.045,79.116,1
31,2.231,0.024,227.153,1.365,1
31,2.231,0.377,4.269,1.365,1
32,2.012,3.248,10.999,1.663,1
32,2.012,4194.665,0.139,107.749,1
32,107.702,0.001,101.95,1.663,1
32,107.702,0.123,1.287,107.749,1
33,0.968,179.014,19.872,7.082,1
33,0.968,1659.261,0.244,419.466,1
33,93.291,0.089,1.321,419.466,1
33,93.291,0.089,107.702,7.082,1
34,3.445,46.154,0.016,3.606,1
34,3.445,1075.53,0.016,74.388,1
34,164.132,0.048,0.622,3.606,1
35,5.995,44.233,1.644,107.749,1
35,107.702,0,101.95,1.381,1
35,107.702,0.007,10.652,107.749,1
37,1.656,0.812,0.541,2.033,1
