Phase,RACIPE,DSGRN,JSD,Parameter,nState
0012-0020-0202,0,9.225092250922509e-4,0.542647987880898,Phase,3
0012-0021-0202,0,3.075030750307503e-4,0.542647987880898,Phase,3
0012-0021-2020,0,6.150061500615006e-4,0.542647987880898,Phase,3
0012-0102-2020,3.075030750307503e-4,0.0012300123001230013,0.542647987880898,Phase,3
0012-0202,3.075030750307503e-4,0,0.542647987880898,Phase,3
0012-0202-1020,6.150061500615006e-4,0.0012300123001230013,0.542647987880898,Phase,3
0012-0202-2011,0,3.075030750307503e-4,0.542647987880898,Phase,3
0012-0202-2011-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0012-0202-2012-2020,6.150061500615006e-4,0,0.542647987880898,Phase,3
0012-0202-2020,0.01998769987699877,0.08056580565805659,0.542647987880898,Phase,3
0012-0202-2021,3.075030750307503e-4,0,0.542647987880898,Phase,3
0012-0212-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0012-2011-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0012-2020,0.003075030750307503,0,0.542647987880898,Phase,3
0020-0202,0.0018450184501845018,0,0.542647987880898,Phase,3
0020-0202-0210,3.075030750307503e-4,0.0012300123001230013,0.542647987880898,Phase,3
0021-0102-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0021-0202,0.0036900369003690036,0,0.542647987880898,Phase,3
0021-0202-0211,0,3.075030750307503e-4,0.542647987880898,Phase,3
0021-0202-1020,0,9.225092250922509e-4,0.542647987880898,Phase,3
0021-0202-2020,0.015375153751537515,0.06642066420664207,0.542647987880898,Phase,3
0021-0211-0212-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0021-0211-2020,0,0.0012300123001230013,0.542647987880898,Phase,3
0021-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0022-0102-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0022-0202,0.0018450184501845018,0,0.542647987880898,Phase,3
0022-0202-1020,0,6.150061500615006e-4,0.542647987880898,Phase,3
0022-0202-2020,0.006150061500615006,0.02921279212792128,0.542647987880898,Phase,3
0022-0202-2021,3.075030750307503e-4,9.225092250922509e-4,0.542647987880898,Phase,3
0022-0212-2020,0,0.0018450184501845018,0.542647987880898,Phase,3
0022-2020,6.150061500615006e-4,0,0.542647987880898,Phase,3
0102-0120-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0102-1002-2020,0,6.150061500615006e-4,0.542647987880898,Phase,3
0102-1100-2000,0,3.075030750307503e-4,0.542647987880898,Phase,3
0102-2000,3.075030750307503e-4,0,0.542647987880898,Phase,3
0102-2001-2020,9.225092250922509e-4,0.0015375153751537515,0.542647987880898,Phase,3
0102-2002-2020,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0102-2020,0.002152521525215252,0,0.542647987880898,Phase,3
0112-0120-0202,0,6.150061500615006e-4,0.542647987880898,Phase,3
0112-0120-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0112-0121-0202,0,3.075030750307503e-4,0.542647987880898,Phase,3
0112-0122-0202-2020,6.150061500615006e-4,0,0.542647987880898,Phase,3
0112-0202,3.075030750307503e-4,0,0.542647987880898,Phase,3
0112-0202-1120,0,3.075030750307503e-4,0.542647987880898,Phase,3
0112-0202-2011,0,3.075030750307503e-4,0.542647987880898,Phase,3
0112-0202-2020,0.0036900369003690036,0.00984009840098401,0.542647987880898,Phase,3
0112-0202-2120,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0112-0212-2011-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0112-1120-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0112-2011-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0112-2020,6.150061500615006e-4,0,0.542647987880898,Phase,3
0120-0200-2020,3.075030750307503e-4,0.0012300123001230013,0.542647987880898,Phase,3
0120-0201-2020,0,0.002152521525215252,0.542647987880898,Phase,3
0120-0202,0.0052275522755227555,0,0.542647987880898,Phase,3
0120-0202-0210,0,0.0015375153751537515,0.542647987880898,Phase,3
0120-0202-0220-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0120-0202-1020,3.075030750307503e-4,6.150061500615006e-4,0.542647987880898,Phase,3
0120-0202-2020,0.01998769987699877,0.07595325953259532,0.542647987880898,Phase,3
0120-0210-0212-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0120-0210-2020,3.075030750307503e-4,0.0012300123001230013,0.542647987880898,Phase,3
0121-0122-0202-2020,6.150061500615006e-4,0,0.542647987880898,Phase,3
0121-0202,0.0012300123001230013,0,0.542647987880898,Phase,3
0121-0202-0211,0,3.075030750307503e-4,0.542647987880898,Phase,3
0121-0202-0221-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0121-0202-1021-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0121-0202-1120,0,3.075030750307503e-4,0.542647987880898,Phase,3
0121-0202-2020,0.006457564575645757,0.02183271832718327,0.542647987880898,Phase,3
0121-0202-2021,0,3.075030750307503e-4,0.542647987880898,Phase,3
0121-0202-2120,0,6.150061500615006e-4,0.542647987880898,Phase,3
0121-0211-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0121-1021-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0121-2020,9.225092250922509e-4,0,0.542647987880898,Phase,3
0122-0202,6.150061500615006e-4,0,0.542647987880898,Phase,3
0122-0202-2020,0.0036900369003690036,0.00891758917589176,0.542647987880898,Phase,3
0122-0202-2021,6.150061500615006e-4,9.225092250922509e-4,0.542647987880898,Phase,3
0122-0202-2120,3.075030750307503e-4,0,0.542647987880898,Phase,3
0122-0212-2020,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0122-0222-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0122-1120-2020,0,3.075030750307503e-4,0.542647987880898,Phase,3
0122-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0200-2010-2100,0,3.075030750307503e-4,0.542647987880898,Phase,3
0200-2020,0.0012300123001230013,0,0.542647987880898,Phase,3
0200-2020-2100,6.150061500615006e-4,0.0012300123001230013,0.542647987880898,Phase,3
0200-2100,9.225092250922509e-4,0,0.542647987880898,Phase,3
0201,3.075030750307503e-4,0,0.542647987880898,Phase,3
0201-0210-2020,0,9.225092250922509e-4,0.542647987880898,Phase,3
0201-1011-1020,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0201-1120-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0201-1200-2010,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0201-1200-2020,0,0.0012300123001230013,0.542647987880898,Phase,3
0201-2020,0.0036900369003690036,0,0.542647987880898,Phase,3
0201-2020-2100,0,0.0015375153751537515,0.542647987880898,Phase,3
0201-2020-2200,3.075030750307503e-4,6.150061500615006e-4,0.542647987880898,Phase,3
0201-2100,6.150061500615006e-4,0,0.542647987880898,Phase,3
0202,0.023062730627306273,0,0.542647987880898,Phase,3
0202-0210,0.0012300123001230013,0,0.542647987880898,Phase,3
0202-0210-0220-2020,6.150061500615006e-4,0,0.542647987880898,Phase,3
0202-0210-1020,3.075030750307503e-4,0.002152521525215252,0.542647987880898,Phase,3
0202-0210-2010,3.075030750307503e-4,6.150061500615006e-4,0.542647987880898,Phase,3
0202-0210-2020,0.016297662976629768,0.07718327183271832,0.542647987880898,Phase,3
0202-0210-2110,0,3.075030750307503e-4,0.542647987880898,Phase,3
0202-0211-2020,0.0015375153751537515,0.007072570725707257,0.542647987880898,Phase,3
0202-0211-2210,0,3.075030750307503e-4,0.542647987880898,Phase,3
0202-0212-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0202-0220,9.225092250922509e-4,0,0.542647987880898,Phase,3
0202-0220-1020,0,9.225092250922509e-4,0.542647987880898,Phase,3
0202-0220-2020,0.009532595325953259,0.02890528905289053,0.542647987880898,Phase,3
0202-0220-2120,6.150061500615006e-4,0.003075030750307503,0.542647987880898,Phase,3
0202-0221-1220-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0202-0221-2020,0.0036900369003690036,0.007380073800738007,0.542647987880898,Phase,3
0202-0221-2021,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0202-0221-2120,0,9.225092250922509e-4,0.542647987880898,Phase,3
0202-0221-2220,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0202-0222-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0202-1002,3.075030750307503e-4,0,0.542647987880898,Phase,3
0202-1002-1021,0,3.075030750307503e-4,0.542647987880898,Phase,3
0202-1002-1022-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0202-1002-2000,0.0012300123001230013,0.002152521525215252,0.542647987880898,Phase,3
0202-1002-2001,3.075030750307503e-4,3.075030750307503e-4,0.542647987880898,Phase,3
0202-1002-2002-2020,3.075030750307503e-4,0,0.542647987880898,Phase,3
0202-1002-2010,3.075030750307503e-4,0.0012300123001230013,0.542647987880898,Phase,3
0202-1002-2020,0.015682656826568265,0.06949569495694957,0.542647987880898,Phase,3
