parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,20,20,00-20,1,1,6.535315,-4.301756,1
2,1,20,20,00-02-20,1,1,7.730743,-2.68913,1
3,1,10,10,00-01-20,1,1,3.786489,-2.77248,1
4,1,20,20,00-02-20,1,1,6.446139,-2.290202,1
5,1,20,20,00-02-20,1,1,5.758324,-3.821573,1
6,1,02,02,01-02-20,1,1,-2.443317,6.976921,1
7,1,20,20,00-02-20,1,1,6.296628,2.79866,1
8,1,00,00,00-02,1,1,-4.209357,4.149613,1
9,1,20,20,00-20,1,1,5.066844,-4.608901,1
10,1,20,20,00-02-20,1,1,7.425666,-6.499573,1
11,1,20,20,00-02-20,1,1,5.077504,-1.254728,1
12,1,20,20,00-01-20,1,1,4.999419,-1.426415,1
13,1,20,20,00-02-20,1,1,8.606051,-4.147331,1
14,1,12,12,00-02-20,1,1,2.589053,5.873691,1
15,1,20,20,00-01-20,1,1,5.747791,-5.259614,1
16,1,21,21,02-20,1,1,7.02744,2.315567,1
17,1,02,02,00-02,1,1,-4.532355,7.216096,1
18,1,21,21,02-20,1,1,6.650029,3.268162,1
19,1,20,20,00-20,1,1,7.74137,-1.220464,1
20,1,02,02,00-02-20,1,1,-2.518443,8.596352,1
21,1,02,02,02,1,1,-0.7367,6.547615,1
22,1,20,20,00-02-20,1,1,4.759654,-0.627663,1
23,1,20,20,00-02-20,1,1,7.165545,-1.246045,1
24,1,20,20,00-02-20,1,1,6.662429,3.431063,1
25,1,11,11,02-10-11-20-21,1,1,2.595377,3.084925,1
26,1,02,02,00-02,1,1,-4.918471,6.140827,1
27,1,20,20,20,1,1,8.97745,-6.713754,1
28,1,20,20,00-01-20,1,1,5.525109,-1.240693,1
29,1,12,12,00-02-20,1,1,2.401522,6.421548,1
30,1,20,20,00-20,1,1,6.579419,-2.316402,1
31,1,12,12,02-20,1,1,3.878989,5.994255,1
32,1,20,20,00-20,1,1,4.869286,-3.116098,1
33,1,20,20,02-20,1,1,6.112141,-1.739775,1
34,1,02,02,00-02-20,1,1,-5.90316,9.312782,1
35,1,20,20,02-10-20,1,1,7.012908,-3.732359,1
36,1,20,20,00-02-20,1,1,7.003187,-1.314018,1
37,1,02,02,00-02-20,1,1,-0.626896,5.289148,1
38,1,20,20,00-20,1,1,5.573302,-7.1652,1
