parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1010-1013,0303,0403-1010-1013,3,0.5,6.35,166.345,0.304,120.183,0.5
1,3,0303-1010-1013,1010,0403-1010-1013,3,1,109.886,0,89.499,1.202,1
1,3,0303-1010-1013,1013,0403-1010-1013,3,0.3333333333333333,109.886,0.001,12.549,120.183,0.3333333333333333
2,2,0303-1010,0303,0210-0403-1010,2,0.16666666666666666,1.405,82.503,0.039,34.197,0.16666666666666666
2,2,0303-1010,1010,0210-0403-1010,2,0.5,73.392,0,14.237,0.599,0.5
3,2,0310-1010,0310,0310-1010,2,0.5,6.39,6.208,3.963,0.243,0.5
3,2,0310-1010,1010,0310-1010,2,1,30.531,0.008,139.775,0.243,1
4,2,0303-1010,0303,0403-1010,2,0.3333333333333333,7.484,65.282,0.015,158.854,0.3333333333333333
4,2,0303-1010,1010,0403-1010,2,0.16666666666666666,158.336,0.006,69.678,2.357,0.16666666666666666
5,3,0303-1010-1013,0303,0213-0403-1010-1013,3,0.25,1.039,486.657,0.371,150.238,0.25
5,3,0303-1010-1013,1013,0213-0403-1010-1013,3,2,95.956,0.003,2.23,150.238,2
5,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.5,95.956,0,40.477,8.682,0.5
6,2,0303-1010,1010,0403-1010-1303,2,0.16666666666666666,62.503,0,98.437,0.79,0.16666666666666666
6,2,0303-1010,0303,0403-1010-1303,2,0.6666666666666666,0.749,165.337,0.074,71.464,0.6666666666666666
7,3,0303-1010-1013,1013,0403-1010-1013,3,1,71.464,0.005,2.956,176.29,1
7,3,0303-1010-1013,1010,0403-1010-1013,3,0.5,71.464,0,56.345,4.151,0.5
7,3,0303-1010-1013,0303,0403-1010-1013,3,0.25,0.87,538.164,0.031,176.29,0.25
8,1,1010,1010,1010-1100,1,0.6666666666666666,139.126,0.006,77.09,0.347,0.6666666666666666
9,3,0300-0303-1010,1010,0400-0403-1010-1103,3,0.5,28.044,0.001,120.758,0.767,0.5
9,3,0300-0303-1010,0300,0400-0403-1010-1103,3,0.16666666666666666,0.746,70.917,1.515,0.767,0.16666666666666666
9,3,0300-0303-1010,0303,0400-0403-1010-1103,3,0.5,0.746,547.114,0.022,42.881,0.5
10,2,0010-0302,0302,0210-0312-0402,2,2,0.148,844.937,2.238,35.35,2
10,2,0010-0302,0010,0210-0312-0402,2,0.3333333333333333,7.537,0.006,76.072,0.694,0.3333333333333333
11,3,0303-1011-1013,0303,0403-1011-1013,3,0.16666666666666666,0.137,187.89,0.103,235.312,0.16666666666666666
11,3,0303-1011-1013,1013,0403-1011-1013,3,0.25,8.351,0.007,3.242,235.312,0.25
11,3,0303-1011-1013,1011,0403-1011-1013,3,0.5,8.351,0.007,196.923,28.87,0.5
12,2,1010-1013,1013,1010-1013,2,0.3333333333333333,26.14,0.002,4.56,189.048,0.3333333333333333
12,2,1010-1013,1010,1010-1013,2,1,26.14,0.001,164.776,2.649,1
13,2,0303-1010,1010,0403-1010,2,0.25,85.195,0.001,165.593,1.369,0.25
13,2,0303-1010,0303,0403-1010,2,0.16666666666666666,1.021,1649.428,0.125,123.797,0.16666666666666666
14,2,0300-0302,0300,0400-0402,2,0.5,2.273,398.164,0.106,0.696,0.5
14,2,0300-0302,0302,0400-0402,2,1,2.273,398.181,0.002,34.619,1
15,3,0303-1010-1013,0303,0403-1010-1013,3,0.3333333333333333,2.578,395.422,0.026,89.951,0.3333333333333333
15,3,0303-1010-1013,1013,0403-1010-1013,3,0.25,180.143,0.037,1.667,89.951,0.25
15,3,0303-1010-1013,1010,0403-1010-1013,3,0.16666666666666666,180.143,0.001,113.918,1.322,0.16666666666666666
