parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.95,-5.458124,5.260922,-2.461149,5.461251,0.95
1,2,0202-2020,2020,0202-2020,2,0.05,6.647271,-3.639275,7.126015,-1.00028,0.05
2,4,0202-0211-2020-2210,0211,0202-0211-2020-2210,4,0.31,-3.543229,6.285602,-0.010367,0.719915,0.31
2,4,0202-0211-2020-2210,2020,0202-0211-2020-2210,4,0.17,6.495152,-4.953753,6.566439,-4.995027,0.17
2,4,0202-0211-2020-2210,2210,0202-0211-2020-2210,4,0.35,3.119748,0.621903,-0.01037,-4.994503,0.35
2,4,0202-0211-2020-2210,0202,0202-0211-2020-2210,4,0.17,-3.94695,6.285645,-3.945205,7.192125,0.17
3,3,1202-2022-2102,1202,1202-2102,3,0.32,-0.260479,7.440712,-3.834101,5.334373,0.32
3,3,1202-2022-2102,2022,1202-2102,3,0.24,5.073215,-2.398269,2.709445,2.167996,0.24
3,3,1202-2022-2102,2102,1202-2102,3,0.44,5.072521,1.352184,-3.832556,4.806219,0.44
4,2,0202-2021,0202,0202-2021,2,0.07,-1.382064,6.566149,-4.46356,7.355324,0.07
4,2,0202-2021,2021,0202-2021,2,0.93,6.285645,-4.896,1.965331,-0.593832,0.93
5,2,0202-2020,0202,0202-2020,2,0.72,-2.834847,6.351817,-5.069006,6.897934,0.72
5,2,0202-2020,2020,0202-2020,2,0.28,6.032869,-4.925272,4.765288,-5.503144,0.28
6,2,0202-2020,2020,0202-2020,2,0.86,7.332159,-6.719686,5.260922,-5.690145,0.86
6,2,0202-2020,0202,0202-2020,2,0.14,-2.858538,6.00823,-5.241543,7.126015,0.14
7,2,1202-2210,1202,1202-2210,2,0.19,-0.363041,4.799311,-4.932102,6.791275,0.19
7,2,1202-2210,2210,1202-2210,2,0.81,6.215823,3.378058,0.736781,-4.259487,0.81
8,2,0210-2020,0210,0210-2020-2110,2,0.29,0.418499,5.732229,0.688841,0.817779,0.29
8,2,0210-2020,2020,0210-2020-2110,2,0.71,5.62521,-4.160458,6.724629,-2.172045,0.71
9,3,0122-0202-2020,0202,0122-0202-2020,3,0.22,-3.812639,6.566459,-5.066302,7.355324,0.22
9,3,0122-0202-2020,0122,0122-0202-2020,3,0.52,-0.857421,0.170793,0.648121,2.260887,0.52
9,3,0122-0202-2020,2020,0122-0202-2020,3,0.26,6.285645,-4.993761,7.192125,-4.349747,0.26
10,2,0202-2020,2020,0021-0202-2020,2,0.63,6.573426,-8.404554,6.862524,-5.863138,0.63
10,2,0202-2020,0202,0021-0202-2020,2,0.37,-4.897196,3.594012,-4.606144,6.973803,0.37
11,3,0120-0202-2020,0202,0120-0202-2020,3,0.68,-7.995063,5.698955,-5.246481,1.857613,0.68
11,3,0120-0202-2020,0120,0120-0202-2020,3,0.28,-2.880705,0.118997,5.396855,-4.13493,0.28
11,3,0120-0202-2020,2020,0120-0202-2020,3,0.04,1.651908,-6.478988,5.593922,-9.223109,0.04
12,3,0202-0221-2020,0202,0202-0221-2020,3,0.47,-4.838597,8.316046,-4.721788,6.40338,0.47
12,3,0202-0221-2020,2020,0202-0221-2020,3,0.36,6.897934,-4.062838,6.076256,-4.658789,0.36
12,3,0202-0221-2020,0221,0202-0221-2020,3,0.17,-4.430901,1.973798,1.869114,1.732103,0.17
13,3,0022-0202-2020,0022,0022-0202-2020,3,0.29,0.226544,0.678625,1.373092,2.44493,0.29
13,3,0022-0202-2020,2020,0022-0202-2020,3,0.3,5.776671,-3.715011,6.817831,-3.317282,0.3
13,3,0022-0202-2020,0202,0022-0202-2020,3,0.41,-5.620301,5.152705,-4.459258,7.363471,0.41
14,2,0202-2020,2020,0202-2020,2,0.1,7.585158,-0.128161,4.374259,-6.368425,0.1
14,2,0202-2020,0202,0202-2020,2,0.9,-0.482463,7.853104,-5.446763,6.032869,0.9
15,2,0202-2020,2020,0202-2020-2100,2,0.1,6.376791,0.507128,6.781096,-6.034387,0.1
15,2,0202-2020,0202,0202-2020-2100,2,0.9,-5.728443,7.204937,-3.57962,5.622034,0.9
16,2,0202-2020,0202,0202-0210-2020,2,0.38,-0.897805,5.981656,-5.61463,6.544826,0.38
16,2,0202-2020,2020,0202-0210-2020,2,0.62,6.571283,-3.590053,4.827472,-4.694573,0.62
17,3,0202-2002-2020,2002,0202-2002-2020,3,0.22,3.899704,1.998978,-0.23063,1.059009,0.22
17,3,0202-2002-2020,0202,0202-2002-2020,3,0.58,-1.088101,7.555754,-6.215134,6.351817,0.58
17,3,0202-2002-2020,2020,0202-2002-2020,3,0.2,6.789601,-0.427809,6.032869,-4.404533,0.2
18,2,0202-2020,0202,0202-2020,2,0.61,-6.414537,5.725284,-4.186867,6.335738,0.61
18,2,0202-2020,2020,0202-2020,2,0.39,6.570004,-6.707241,8.093624,-5.71366,0.39
19,1,1202,1202,1202,1,1,-2.685439,6.58437,-4.264498,6.235885,1
20,3,0202-1210-2020,0202,0202-1210-2020,3,0.27,-3.802356,5.256747,-3.204007,6.754158,0.27
20,3,0202-1210-2020,1210,0202-1210-2020,3,0.06,1.4948,5.250314,1.248426,-3.052444,0.06
20,3,0202-1210-2020,2020,0202-1210-2020,3,0.67,6.919483,-5.401739,7.380903,-3.566886,0.67
21,4,0202-1120-1210-2020,2020,0202-1120-2020,4,0.15,5.917018,-5.539449,8.371296,-7.142194,0.15
21,4,0202-1120-1210-2020,1210,0202-1120-2020,4,0.21,0.983312,4.608132,1.827292,-0.731893,0.21
21,4,0202-1120-1210-2020,1120,0202-1120-2020,4,0.63,0.983316,0.046884,8.371296,-7.142194,0.63
21,4,0202-1120-1210-2020,0202,0202-1120-2020,4,0.01,-4.180159,6.570639,-3.267099,4.097823,0.01
22,2,0202-2210,2210,0202-2210,2,0.29,2.912047,2.811501,-0.679691,-2.697404,0.29
22,2,0202-2210,0202,0202-2210,2,0.71,-3.409951,7.619444,-3.78979,7.083289,0.71
23,2,1202-2020,1202,2020,2,0.36,-2.067372,5.150225,-3.543454,5.260922,0.36
23,2,1202-2020,2020,2020,2,0.64,5.120919,-3.642601,6.647273,-7.466932,0.64
24,1,2020,2020,2020,1,1,6.895007,-1.412319,6.543155,-3.84217,1
25,3,0202-1200-2020,1200,0202-1200-2020,3,0.13,1.271915,6.147845,-0.213055,-2.251259,0.13
25,3,0202-1200-2020,2020,0202-1200-2020,3,0.77,6.735457,-5.195065,6.091403,-8.289288,0.77
25,3,0202-1200-2020,0202,0202-1200-2020,3,0.1,-2.940282,6.148493,-5.644997,3.594012,0.1
26,4,0021-0022-0202-2020,2020,0021-0202-2020,4,0.25,5.461251,-6.118432,6.480798,-6.239358,0.25
26,4,0021-0022-0202-2020,0022,0021-0202-2020,4,0.16,0.902258,-0.074227,1.336164,2.61338,0.16
26,4,0021-0022-0202-2020,0021,0021-0202-2020,4,0.5,0.902258,-0.074227,6.480788,-0.235934,0.5
26,4,0021-0022-0202-2020,0202,0021-0202-2020,4,0.09,-4.729474,6.609483,-4.021644,6.576803,0.09
27,2,1201-2020,1201,0201-2020,2,0.23,-0.622406,4.767984,0.243916,0.164657,0.23
27,2,1201-2020,2020,0201-2020,2,0.77,6.627518,-2.578977,6.501908,-6.018299,0.77
28,2,0202-2020,0202,0202-2020,2,0.45,-5.325205,7.4593680000000004,-2.739905,7.355324,0.45
28,2,0202-2020,2020,0202-2020,2,0.55,6.822077,-2.948168,7.192112,-0.517902,0.55
29,2,0202-2020,2020,0202-1220-2020,2,0.3,6.045602,-0.292496,7.855401,-8.42702,0.3
29,2,0202-2020,0202,0202-1220-2020,2,0.7,-5.423105,7.423952,-0.128162,4.387529,0.7
30,3,0202-0220-2020,2020,0202-2020,3,0.27,3.594012,-2.198709,5.952473,-5.727477,0.27
30,3,0202-0220-2020,0220,0202-2020,3,0.11,-1.638872,2.360019,3.721704,-0.434047,0.11
30,3,0202-0220-2020,0202,0202-2020,3,0.62,-7.330941,6.720443,-1.235819,5.731025,0.62
31,4,0202-0211-1220-2020,0211,0202-0221-1220-2020,4,0.15,-6.992447,6.969128,0.075799,2.1612,0.15
31,4,0202-0211-1220-2020,0202,0202-0221-1220-2020,4,0.44,-6.992498,7.108006,-5.112906,7.247716,0.44
31,4,0202-0211-1220-2020,1220,0202-0221-1220-2020,4,0.28,-0.315174,1.121504,0.879672,-3.86659,0.28
31,4,0202-0211-1220-2020,2020,0202-0221-1220-2020,4,0.13,4.714383,-4.872593,5.319579,-4.334022,0.13
32,4,0221-1220-2020-2120,0221,0221-1220-2020,4,0.33,-4.532192,4.165544,1.796191,0.910884,0.33
32,4,0221-1220-2020-2120,2120,0221-1220-2020,4,0.06,7.619821,-1.328028,1.796383,-4.368102,0.06
32,4,0221-1220-2020-2120,2020,0221-1220-2020,4,0.44,7.619821,-3.605124,8.25416,-4.368102,0.44
32,4,0221-1220-2020-2120,1220,0221-1220-2020,4,0.17,0.978263,4.158567,1.796191,-4.254982,0.17
33,3,0202-2020-2201,2201,0202-2020-2201,3,0.23,1.16731,3.184061,-4.770391,0.041207,0.23
33,3,0202-2020-2201,2020,0202-2020-2201,3,0.53,5.237798,-2.275229,8.089937,-5.383485,0.53
33,3,0202-2020-2201,0202,0202-2020-2201,3,0.24,-4.369296,7.690385,-4.773233,5.338356,0.24
34,4,0202-2020-2201-2220,2020,0202-2020-2201,4,0.59,8.095555,-4.053504,6.589833,-5.287948,0.59
34,4,0202-2020-2201-2220,2220,0202-2020-2201,4,0.11,1.550352,3.754425,1.656131,-5.287791,0.11
34,4,0202-2020-2201-2220,0202,0202-2020-2201,4,0.14,-4.50099,6.950367,-3.508451,6.82214,0.14
34,4,0202-2020-2201-2220,2201,0202-2020-2201,4,0.16,1.532517,5.248821,-0.632449,1.107793,0.16
35,4,0122-0202-2020-2210,0122,0202-2020-2210,4,0.04,-3.772841,-0.211346,4.554694,2.421187,0.04
35,4,0122-0202-2020-2210,0202,0202-2020-2210,4,0.22,-3.785431,6.32614,-5.10206,5.640824,0.22
35,4,0122-0202-2020-2210,2210,0202-2020-2210,4,0.19,-0.198502,4.247353,0.511108,-2.131373,0.19
35,4,0122-0202-2020-2210,2020,0202-2020-2210,4,0.55,6.266082,-4.808517,6.981146,-3.632555,0.55
36,2,0202-2020,0202,0202-0210-2020,2,0.27,-6.452544,4.867437,-6.224754,2.762751,0.27
36,2,0202-2020,2020,0202-0210-2020,2,0.73,6.384075,-7.086248,5.73936,-8.729074,0.73
37,2,0202-2020,2020,0202-2020,2,0.2,6.323414,-5.823548,4.607448,-4.311013,0.2
37,2,0202-2020,0202,0202-2020,2,0.8,-5.222329,6.702919,-7.896871,4.934139,0.8
38,3,0021-0102-2020,2020,-1,3,0.44,1.57089,-6.15853,6.430909,-5.501376,0.44
38,3,0021-0102-2020,0021,-1,3,0.31,-4.745049,-2.584767,6.429601,0.222251,0.31
38,3,0021-0102-2020,0102,-1,3,0.25,-8.347427,0.988997,-0.071944,6.553709,0.25
39,2,0202-2020,0202,0202-1120-2020,2,0.05,-4.355985,4.955825,-2.539269,3.399543,0.05
39,2,0202-2020,2020,0202-1120-2020,2,0.95,8.044858,-5.268503,8.252695,-7.441042,0.95
40,3,0021-0202-2020,0202,0021-0202-2020,3,0.26,-5.63025,5.974568,-1.922433,5.90124,0.26
40,3,0021-0202-2020,2020,0021-0202-2020,3,0.07,3.956914,-0.486963,8.749678,-5.731932,0.07
40,3,0021-0202-2020,0021,0021-0202-2020,3,0.67,-1.941308,0.312624,8.74967,0.20801,0.67
41,4,0202-1201-1220-2020,2020,0202-1201-1220-2020,4,0.22,6.946782,-1.842827,8.134417,-5.331176,0.22
41,4,0202-1201-1220-2020,0202,0202-1201-1220-2020,4,0.07,-5.236852,8.994648,-2.946305,5.958177,0.07
41,4,0202-1201-1220-2020,1201,0202-1201-1220-2020,4,0.05,0.342651,8.491181,-2.946305,1.226679,0.05
41,4,0202-1201-1220-2020,1220,0202-1201-1220-2020,4,0.66,0.343106,4.052478,2.141881,-5.26696,0.66
42,2,0202-2111,2111,0202-2111,2,0.38,3.522051,-0.275284,1.084164,0.336293,0.38
42,2,0202-2111,0202,0202-2111,2,0.62,-3.03089,6.369066,-5.437058,3.41463,0.62
43,3,0202-2020-2200,0202,0202-2020,3,0.43,-3.000906,3.090544,-3.987939,6.136107,0.43
43,3,0202-2020-2200,2200,0202-2020,3,0.21,2.699188,2.030363,-1.248467,0.26553,0.21
43,3,0202-2020-2200,2020,0202-2020,3,0.36,6.166944,-0.192432,5.244104,-6.308304,0.36
44,2,0202-2020,2020,0202-2020,2,0.23,6.999488,-6.694323,5.860313,-1.11162,0.23
44,2,0202-2020,0202,0202-2020,2,0.77,-4.214697,5.976521,-7.025774,6.756864,0.77
45,2,0202-2020,2020,0202-2020,2,0.18,5.921149,-4.090373,6.532485,-5.142502,0.18
45,2,0202-2020,0202,0202-2020,2,0.82,-5.19608,7.469733,-5.725942,6.562585,0.82
46,2,1202-2020,1202,1202-2020,2,0.07,0.562899,6.488766,-3.670833,2.432315,0.07
46,2,1202-2020,2020,1202-2020,2,0.93,8.931333,-5.577603,7.96749,-4.178335,0.93
47,1,0202,0202,0202,1,1,-6.002462,7.152187,-6.28149,4.338626,1
48,2,0202-2021,2021,0202,2,0.01,4.629797,-4.034461,6.790649,-0.518823,0.01
48,2,0202-2021,0202,0202,2,0.99,-4.065149,7.1568,-4.11256,7.469733,0.99
49,2,0202-2020,2020,0202-1012-2020,2,0.26,6.456846,-3.402435,6.362337,0.565187,0.26
49,2,0202-2020,0202,0202-1012-2020,2,0.74,-5.970947,6.297022,-4.410197,6.571612,0.74
50,3,0202-1012-2020,0202,0202-1012-1102-2020,3,0.55,-4.722783,5.998905,-3.077514,6.792886,0.55
50,3,0202-1012-2020,2020,0202-1012-1102-2020,3,0.3,4.92811,-6.255425,6.044616,-5.625494,0.3
50,3,0202-1012-2020,1012,0202-1012-1102-2020,3,0.15,1.815144,-1.324701,0.50965,6.493464,0.15
51,2,0202-2020,2020,0202-2020,2,0.79,6.610568,-5.974153,6.245391,-6.153181,0.79
51,2,0202-2020,0202,0202-2020,2,0.21,-4.971976,5.329799,-3.301723,4.492599,0.21
52,2,0202-2020,2020,0202-2020,2,0.12,6.853318,-1.998188,7.011829,-6.135257,0.12
52,2,0202-2020,0202,0202-2020,2,0.88,-4.889642,6.708837,-4.307734,5.607704,0.88
53,2,0202-2020,0202,0202-2020,2,0.75,-2.416303,7.154617,-3.919806,7.110191,0.75
53,2,0202-2020,2020,0202-2020,2,0.25,6.836672,-5.655178,7.422006,-3.858468,0.25
54,2,0202-2020,2020,0202-2020,2,0.89,6.324183,-2.116936,6.636324,-4.720196,0.89
54,2,0202-2020,0202,0202-2020,2,0.11,-5.200503,4.154836,-5.528129,5.812755,0.11
55,2,0202-2020,2020,0202-2020,2,0.94,8.275012,-5.726381,6.276721,-3.703983,0.94
55,2,0202-2020,0202,0202-2020,2,0.06,-0.879185,6.006584,-5.606582,3.877362,0.06
56,3,0202-1210-2020,2020,0202-1210-2020,3,0.38,7.690178,-1.8713,6.73574,-8.148298,0.38
56,3,0202-1210-2020,1210,0202-1210-2020,3,0.45,1.786182,7.14373,0.892631,-7.10966,0.45
56,3,0202-1210-2020,0202,0202-1210-2020,3,0.17,-2.20652,7.422861,-4.175192,3.500149,0.17
57,2,0202-2020,2020,0202-2020,2,0.22,8.024334,-5.447749,4.823954,-5.087361,0.22
57,2,0202-2020,0202,0202-2020,2,0.78,-3.876132,6.076936,-1.44783,6.135494,0.78
58,2,0202-2020,0202,0202-2020,2,0.55,-3.054434,7.290345,-5.487309,4.625347,0.55
58,2,0202-2020,2020,0202-2020,2,0.45,6.1397,-4.159944,6.8692,-7.260931,0.45
59,3,0202-2020-2200,0202,0202-2020-2200,3,0.44,-1.135224,7.96749,-5.572914,6.359995,0.44
59,3,0202-2020-2200,2200,0202-2020-2200,3,0.31,5.124234,2.617834,0.774903,-0.97964,0.31
59,3,0202-2020-2200,2020,0202-2020-2200,3,0.25,6.532485,-3.495022,7.061695,-3.4799890000000002,0.25
60,3,0202-2020-2210,0202,0202-2020-2210,3,0.68,-4.19688,8.171569,-5.970323,6.857176,0.68
60,3,0202-2020-2210,2210,0202-2020-2210,3,0.17,2.190623,6.5056330000000004,0.293961,-2.703066,0.17
60,3,0202-2020-2210,2020,0202-2020-2210,3,0.15,7.705667,-4.129129,6.450674,-5.01543,0.15
61,3,0212-1220-2020,2020,0212-1220-2020,3,0.43,7.481687,-2.101423,6.575125,-1.943079,0.43
61,3,0212-1220-2020,0212,0212-1220-2020,3,0.49,-4.976074,6.957459,-2.148128,3.400602,0.49
61,3,0212-1220-2020,1220,0212-1220-2020,3,0.08,1.30097,2.513284,1.797007,-0.533786,0.08
62,2,0202-2020,0202,0202-2002-2020,2,0.99,-3.963922,6.035725,-9.219204,6.554716,0.99
62,2,0202-2020,2020,0202-2002-2020,2,0.01,8.873031,-5.840928,2.762751,-3.939681,0.01
63,2,0202-2020,2020,0202-2020,2,0.07,7.258489,-0.376377,5.533294,-3.383524,0.07
63,2,0202-2020,0202,0202-2020,2,0.93,-5.635001,8.293495,-7.504191,6.703197,0.93
64,3,0202-0210-2020,0202,0202-0210-2020,3,0.16,-6.178687,7.281547,-5.777396,4.773901,0.16
64,3,0202-0210-2020,2020,0202-0210-2020,3,0.39,6.43003,-4.180075,6.911975,-8.058916,0.39
64,3,0202-0210-2020,0210,0202-0210-2020,3,0.45,0.398434,7.281547,0.346109,-1.287071,0.45
65,2,0202-2020,0202,0202-2020,2,0.82,-4.899527,7.153501,-4.239741,6.097522,0.82
65,2,0202-2020,2020,0202-2020,2,0.18,6.39463,-5.156208,6.238141,-4.167954,0.18
66,3,0022-0202-2020,0022,0022-0202-2020,3,0.49,0.019128,-0.044433,3.469161,2.603024,0.49
66,3,0022-0202-2020,2020,0022-0202-2020,3,0.47,6.390174,-5.55647,9.237296,-3.295198,0.47
66,3,0022-0202-2020,0202,0022-0202-2020,3,0.04,-5.591781,6.548926,0.337088,6.254176,0.04
67,3,0202-0222-2020,0222,0202-2020,3,0.4,-7.379981,0.839551,3.001738,2.209618,0.4
67,3,0202-0222-2020,2020,0202-2020,3,0.13,4.553688,-4.953759,8.131211,-3.819371,0.13
67,3,0202-0222-2020,0202,0202-2020,3,0.47,-7.409479,6.913979,-3.807337,7.481503,0.47
68,2,0202-2020,0202,0202-2020,2,0.99,-0.997338,7.529409,-7.97112,7.191548,0.99
68,2,0202-2020,2020,0202-2020,2,0.01,6.480753,-3.497004,3.154468,-1.518359,0.01
69,3,0202-1012-2020,2020,0202-1012-2020,3,0.77,6.604229,-5.955233,8.128675,-5.395634,0.77
69,3,0202-1012-2020,1012,0202-1012-2020,3,0.08,1.538629,-1.086148,1.65717,5.592046,0.08
69,3,0202-1012-2020,0202,0202-1012-2020,3,0.15,-3.849503,5.920962,-3.575199,6.202482,0.15
70,2,0012-2020,2020,0012-2020,2,0.31,3.270767,-10.932504,7.066899,-4.479132,0.31
70,2,0012-2020,0012,0012-2020,2,0.69,-1.018238,-4.452621,0.565377,6.531245,0.69
71,2,0202-2020,2020,-1,2,0.06,6.968866,-3.053943,4.310573,-2.96805,0.06
71,2,0202-2020,0202,-1,2,0.94,-5.11181,7.704273,-5.017176,7.462629,0.94
72,2,2001-2020,2020,2001-2020,2,0.23,7.47988,-5.945785,2.465895,-5.841242,0.23
72,2,2001-2020,2001,2001-2020,2,0.77,7.479879,-0.075619,-3.518352,-0.55902,0.77
73,3,0021-0202-2020,0021,0202-2020,3,0.05,1.62849,0.398406,6.471811,2.063916,0.05
73,3,0021-0202-2020,2020,0202-2020,3,0.28,5.826202,-1.576283,7.06868,-2.976623,0.28
73,3,0021-0202-2020,0202,0202-2020,3,0.67,-4.744763,6.319117,-4.674921,7.556273,0.67
74,1,0202,0202,0202-2020,1,1,-8.574394,9.011085,-6.674728,5.595044,1
75,2,0202-2020,0202,0202-2020,2,0.94,-7.190367,7.01453,-4.168314,7.178049,0.94
75,2,0202-2020,2020,0202-2020,2,0.06,5.129448,-5.73223,6.274893,-3.251197,0.06
76,2,0202-2020,2020,0202-2020,2,0.09,5.283536,-4.588776,7.648175,-6.065418,0.09
76,2,0202-2020,0202,0202-2020,2,0.91,-3.797583,7.014903,-4.5263,5.2455870000000004,0.91
77,2,0012-0202,0202,0012-0202,2,0.36,-3.167587,6.782078,-3.109591,8.418565,0.36
77,2,0012-0202,0012,0012-0202,2,0.64,-0.155954,1.06259,1.574942,8.417247,0.64
78,2,0202-2020,0202,0202-2020,2,0.92,-6.945909,7.773078,-5.317296,6.084521,0.92
78,2,0202-2020,2020,0202-2020,2,0.08,5.272101,-2.437975,7.16963,-3.90567,0.08
79,2,0202-2020,0202,0202-2020,2,0.32,-4.724621,5.94411,-4.802975,4.709173,0.32
79,2,0202-2020,2020,0202-2020,2,0.68,7.825164,-5.825596,6.755661,-5.723365,0.68
80,2,0202-2020,0202,0202-2020,2,0.09,-4.403824,6.359995,-0.44704,4.117007,0.09
80,2,0202-2020,2020,0202-2020,2,0.91,7.061695,-3.174266,9.01004,-2.5808,0.91
81,2,0212-2020,0212,0212-0220-2020,2,0.49,-4.275108,3.293955,-1.200819,6.465703,0.49
81,2,0212-2020,2020,0212-0220-2020,2,0.51,5.538824,-0.949481,6.574192,-6.534706,0.51
82,2,0202-2020,2020,-1,2,0.03,7.940272,-1.493583,3.118642,-0.539459,0.03
82,2,0202-2020,0202,-1,2,0.97,-3.23911,6.370079,-4.529675,7.236021,0.97
83,3,0202-1210-2020,2020,0202-1210-2020,3,0.29,6.343217,-3.012676,6.408526,-2.346504,0.29
83,3,0202-1210-2020,0202,0202-1210-2020,3,0.48,-5.136124,5.615106,-3.589009,6.169324,0.48
83,3,0202-1210-2020,1210,0202-1210-2020,3,0.23,0.741042,2.894847,1.549033,-0.144118,0.23
