parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0122-0202-2020,0122,0122-0202-2020,3,0.24,-2.725726,1.646364,0.478013,1.424269,0.24
1,3,0122-0202-2020,0202,0122-0202-2020,3,0.2,-2.725726,5.323268,-4.199128,6.349737,0.2
1,3,0122-0202-2020,2020,0122-0202-2020,3,0.56,4.80172,-1.131574,5.594018,-4.509738,0.56
2,2,0202-2020,2020,0202-2020,2,0.88,7.43726,-4.558243,4.305639,-3.318918,0.88
2,2,0202-2020,0202,0202-2020,2,0.12,-2.865384,4.223387,-8.718984,5.162464,0.12
3,2,0202-2020,2020,0202-2020,2,0.36,8.395011,-3.864324,7.244997,-6.341122,0.36
3,2,0202-2020,0202,0202-2020,2,0.64,-4.545064,7.696511,-4.67758,6.03248,0.64
4,2,0202-2020,0202,0202-2020,2,0.69,-7.429934,5.401408,-4.198223,6.700098,0.69
4,2,0202-2020,2020,0202-2020,2,0.31,4.440297,-3.401683,7.220913,-4.076138,0.31
5,3,0202-2020-2100,2020,0202-2020-2100,3,0.33,6.654815,-6.71389,5.196931,-7.200869,0.33
5,3,0202-2020-2100,0202,0202-2020-2100,3,0.39,-2.262365,6.245545,-7.052475,4.988331,0.39
5,3,0202-2020-2100,2100,0202-2020-2100,3,0.28,6.654811,-0.074408,-1.103653,-1.588856,0.28
6,3,0202-1022-2020,2020,0202-1022-2020,3,0.3,6.245545,-6.363904,5.020083,-6.361546,0.3
6,3,0202-1022-2020,1022,0202-1022-2020,3,0.42,-0.054114,-6.363904,3.234561,-0.555988,0.42
6,3,0202-1022-2020,0202,0202-1022-2020,3,0.28,-6.694315,5.196931,-3.342667,5.95338,0.28
7,2,0202-2020,0202,0202-2020,2,0.67,-4.85997,5.196931,-8.040916,6.147653,0.67
7,2,0202-2020,2020,0202-2020,2,0.33,6.245545,-4.221735,4.988331,-3.289206,0.33
8,3,0202-1022-2020,0202,0202-1022-2020,3,0.19,-5.152683,6.700098,-0.907733,6.410075,0.19
8,3,0202-1022-2020,2020,0202-1022-2020,3,0.59,7.220913,-5.842099,7.419288,-2.393017,0.59
8,3,0202-1022-2020,1022,0202-1022-2020,3,0.22,0.974513,-5.842056,4.549958,2.619784,0.22
9,1,0202,0202,0202-2020,1,1,-7.831913,6.485059,-5.04223,7.166041,1
10,2,0202-2020,0202,0202-2020,2,0.61,-1.262412,6.463436,-3.583006,7.244997,0.61
10,2,0202-2020,2020,0202-2020,2,0.39,7.185485,-5.46201,5.21119,-1.672183,0.39
11,3,0202-2020-2210,0202,0202-2020-2210,3,0.8,-1.144427,6.741589,-5.022099,7.331171,0.8
11,3,0202-2020-2210,2210,0202-2020-2210,3,0.06,2.365635,2.039048,1.201436,-0.250521,0.06
11,3,0202-2020-2210,2020,0202-2020-2210,3,0.14,7.98444,-3.6559,6.166137,-0.316892,0.14
12,2,1202-2020,1202,1202-2020,2,0.47,-2.046514,0.962659,-4.25009,5.884761,0.47
12,2,1202-2020,2020,1202-2020,2,0.53,7.548564,-4.262625,7.757745,-2.507179,0.53
13,1,0202,0202,0202,1,1,-3.177541,6.290317,-3.340541,8.405772,1
14,2,0212-2020,2020,0212-2020,2,0.31,5.576907,-5.717518,6.831687,-3.583333,0.31
14,2,0212-2020,0212,0212-2020,2,0.69,-6.063393,6.290317,-1.560253,2.439889,0.69
15,2,0202-2021,0202,0202-2021,2,0.68,-4.784691,6.723333,-1.945485,5.508236,0.68
