parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-1102-2020,0202,0202-1102-2020,3,0.5,-2.305439,5.531406,-8.292005,6.549026,0.5
1,3,0202-1102-2020,1102,0202-1102-2020,3,0.46,1.276593,-0.65658,-8.292001,6.548904,0.46
1,3,0202-1102-2020,2020,0202-1102-2020,3,0.04,6.797186,-7.159319,3.919828,-3.829014,0.04
2,2,1202-2020,1202,1202-2020,2,0.72,-1.724471,6.449398,-5.36758,2.927137,0.72
2,2,1202-2020,2020,1202-2020,2,0.28,6.700764,-3.07481,5.964379,-3.545024,0.28
3,3,0202-2012-2020,2020,0202-2012-2020,3,0.32,6.553211,-4.436853,6.801215,-5.038759,0.32
3,3,0202-2012-2020,0202,0202-2012-2020,3,0.18,-3.228074,5.13238,-5.139392,7.009921,0.18
3,3,0202-2012-2020,2012,0202-2012-2020,3,0.5,3.166485,-4.436853,0.819166,0.575662,0.5
4,3,0012-0202-2020,2020,0012-0202-2020,3,0.3,6.32663,-8.91547,5.191202,-5.490177,0.3
4,3,0012-0202-2020,0202,0012-0202-2020,3,0.18,-5.381945,3.262172,-6.799928,5.694274,0.18
4,3,0012-0202-2020,0012,0012-0202-2020,3,0.52,0.138644,-3.098341,-0.164432,5.694274,0.52
5,1,2020,2020,2020,1,1,7.032954,-7.797313,6.54874,-6.688364,1
6,3,0112-0121-0202,0202,0202,3,0.4,-10.559234,5.342443,-2.48548,6.504304,0.4
6,3,0112-0121-0202,0121,0202,3,0.58,-3.776509,-1.108977,4.403708,0.2906,0.58
6,3,0112-0121-0202,0112,0202,3,0.02,-3.972813,-1.108267,0.556283,6.504304,0.02
7,2,2020-2202,2202,2020-2201,2,0.44,1.808517,1.205645,-5.172586,3.802079,0.44
7,2,2020-2202,2020,2020-2201,2,0.56,7.907429,-4.875654,6.555162,-1.799368,0.56
8,3,0221-1220-2020,2020,-1,3,0.34,4.888768,-6.666066,6.946308,-2.908588,0.34
8,3,0221-1220-2020,1220,-1,3,0.39,-0.204978,-0.029126,2.564336,-2.908588,0.39
8,3,0221-1220-2020,0221,-1,3,0.27,-4.070445,-0.029126,2.564243,1.375566,0.27
9,4,0202-0222-1022-2020,1022,0202-1022-2020,4,0.23,1.039955,-4.072045,6.410369,0.962088,0.23
9,4,0202-0222-1022-2020,0222,0202-1022-2020,4,0.05,0.276042,1.109336,3.25766,0.963762,0.05
9,4,0202-0222-1022-2020,2020,0202-1022-2020,4,0.67,7.669572,-5.338202,8.00361,-4.169953,0.67
9,4,0202-0222-1022-2020,0202,0202-1022-2020,4,0.05,0.276042,5.924584,-0.289959,7.455166,0.05
10,3,0202-1210-2020,2020,0202-1210-2020,3,0.14,4.096838,-3.217207,6.648949,-6.024555,0.14
10,3,0202-1210-2020,1210,0202-1210-2020,3,0.49,-0.648196,3.330675,0.582954,-1.091597,0.49
10,3,0202-1210-2020,0202,0202-1210-2020,3,0.37,-7.249143,7.523609,-5.665405,5.519782,0.37
11,4,0112-0120-0202-2020,0202,0112-0120-0202-2020,4,0.15,-5.871469,6.961275,-3.753089,4.794861,0.15
11,4,0112-0120-0202-2020,0120,0112-0120-0202-2020,4,0.38,0.634813,1.06578,6.563854,0.482351,0.38
11,4,0112-0120-0202-2020,2020,0112-0120-0202-2020,4,0.41,7.01325,-3.772656,6.56798,-4.372005,0.41
11,4,0112-0120-0202-2020,0112,0112-0120-0202-2020,4,0.06,-5.87118,1.065979,0.042985,4.737187,0.06
