parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.45,-6.589621,5.499326,-6.252618,3.692893,0.45
1,2,0202-2020,2020,0202-2020,2,0.55,5.004049,-5.582798,5.33965,-8.415238,0.55
2,2,0202-2020,0202,0202-2020,2,0.12,1.147779,6.403434,-5.113082,6.374084,0.12
2,2,0202-2020,2020,0202-2020,2,0.88,6.502246,-6.241239,3.790795,-5.124083,0.88
3,4,0202-1012-1021-2020,1012,0202-1012-1021-2020,4,0.22,0.627861,-5.830494,1.50684,6.404218,0.22
3,4,0202-1012-1021-2020,1021,0202-1012-1021-2020,4,0.2,0.696685,-6.65767,6.117793,-0.056868,0.2
3,4,0202-1012-1021-2020,2020,0202-1012-1021-2020,4,0.32,6.847248,-6.65767,6.117793,-6.632797,0.32
3,4,0202-1012-1021-2020,0202,0202-1012-1021-2020,4,0.26,-5.621969,5.8879,-5.070237,6.414303,0.26
4,2,0202-2020,0202,0202-2020,2,0.61,-5.204315,5.388265,-4.551421,6.466057,0.61
4,2,0202-2020,2020,0202-2020,2,0.39,6.843678,-4.308703,7.363984,-4.848454,0.39
5,2,0202-2020,2020,0202-2020,2,0.94,7.37439,-8.323789,4.462854,-8.755307,0.94
5,2,0202-2020,0202,0202-2020,2,0.06,-1.665436,4.020621,-2.326267,3.49598,0.06
6,2,0202-2020,0202,0202-2020,2,0.68,-5.817074,6.280254,-4.321721,7.547631,0.68
6,2,0202-2020,2020,0202-2020,2,0.32,6.087441,-6.725724,5.488019,-3.197257,0.32
7,2,0202-2020,2020,0202-2020,2,0.71,7.021676,-5.597034,3.699228,-4.30413,0.71
7,2,0202-2020,0202,0202-2020,2,0.29,-1.067295,4.766139,-7.078405,6.398901,0.29
8,4,0202-0211-1210-2020,2020,0121-0202-0211-1120-1210-2020,4,0.66,6.295049,-4.752852,6.861512,-3.982944,0.66
8,4,0202-0211-1210-2020,1210,0121-0202-0211-1120-1210-2020,4,0.05,0.098891,5.054216,1.049606,-3.982944,0.05
8,4,0202-0211-1210-2020,0202,0121-0202-0211-1120-1210-2020,4,0.08,-6.50633,5.054216,-4.446377,6.399423,0.08
8,4,0202-0211-1210-2020,0211,0121-0202-0211-1120-1210-2020,4,0.21,-6.506319,5.054216,1.049604,0.291029,0.21
9,2,0212-2020,0212,0212-2020,2,0.05,-4.618521,0.4074,0.634104,6.12869,0.05
9,2,0212-2020,2020,0212-2020,2,0.95,7.694102,-3.692271,5.354146,-6.458705,0.95
10,2,0202-2020,0202,0202-2020,2,0.01,-4.668568,6.722082,-4.422994,3.473252,0.01
10,2,0202-2020,2020,0202-2020,2,0.99,6.903258,-5.241972,7.374927,-5.251985,0.99
11,3,0202-2022-2102,2102,0202-2022-2102,3,0.19,1.382723,0.772791,-0.716984,6.680019,0.19
11,3,0202-2022-2102,0202,0202-2022-2102,3,0.48,-4.839406,6.259841,-0.716984,7.635871,0.48
11,3,0202-2022-2102,2022,0202-2022-2102,3,0.33,1.382764,-4.929633,4.060448,1.410886,0.33
12,3,0202-1022-2020,1022,0202-1022-2020,3,0.7,0.585721,-6.768658,2.627985,0.769635,0.7
