parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0202-2020,1,1,-5.717225,5.81458,-9.173005,5.588965,1
2,2,0202-2020,0202,0202-0220-2020,2,0.69,-3.047061,7.492038,-0.530089,5.297228,0.69
2,2,0202-2020,2020,0202-0220-2020,2,0.31,7.618266,-0.17311000000000001,5.084092,-5.13149,0.31
3,2,0202-2020,2020,0202-2020,2,0.02,6.722249,-2.074316,6.068864,-0.727972,0.02
3,2,0202-2020,0202,0202-2020,2,0.98,-4.218982,7.993622,-4.452247,7.82586,0.98
4,2,0202-1021,1021,0202-1002-1021,2,0.94,1.304807,-3.563908,4.831852,2.087179,0.94
4,2,0202-1021,0202,0202-1002-1021,2,0.06,-3.428576,5.196308,-3.61178,6.587963,0.06
5,2,0202-2020,0202,0202-1002-1021-2020,2,0.44,-3.717606,5.56328,-5.304385,6.092858,0.44
5,2,0202-2020,2020,0202-1002-1021-2020,2,0.56,7.855407,-7.440681,6.166312,-4.422658,0.56
6,1,2020,2020,0102-2020,1,1,6.587883,-4.007816,3.962735,-3.001965,1
7,3,0202-1210-2020,0202,0202-1210-2020,3,0.12,-4.861666,5.620102,-2.412432,7.565571,0.12
7,3,0202-1210-2020,1210,0202-1210-2020,3,0.21,1.475847,5.163393,2.111202,-2.879404,0.21
7,3,0202-1210-2020,2020,0202-1210-2020,3,0.67,6.28593,-4.847877,7.020601,-5.443934,0.67
8,1,2020,2020,2020,1,1,4.321143,-0.08024,5.824891,-6.114166,1
9,2,0202-1020,1020,0202-1020,2,0.03,3.188262,-1.48818,6.342067,-2.803506,0.03
9,2,0202-1020,0202,0202-1020,2,0.97,-4.473406,3.962738,-3.395042,6.684883,0.97
10,2,0202-2020,2020,0202-2020,2,0.22,7.162018,-0.065992,7.599483,-2.938201,0.22
10,2,0202-2020,0202,0202-2020,2,0.78,-4.843245,7.479463,-3.382983,7.495557,0.78
11,1,0202,0202,0012-0202-2020,1,1,-1.792841,5.912095,0.374434,8.251272,1
12,1,2020,2020,0202-2020,1,1,7.870995,-3.381001,6.120306,-5.056869,1
13,2,0202-2020,0202,0202-2020,2,0.3,-6.999368,4.541692,-2.42322,6.606686,0.3
13,2,0202-2020,2020,0202-2020,2,0.7,4.569984,-6.997917,6.814588,-1.055788,0.7
14,2,0202-1021,1021,0202-1002-1021-2020,2,0.25,0.974144,-2.219317,5.078732,1.633882,0.25
14,2,0202-1021,0202,0202-1002-1021-2020,2,0.75,-3.903033,4.299299,-3.943903,6.38131,0.75
15,2,0202-2020,0202,0202-1200-2020,2,0.81,-0.633415,6.283617,-5.288973,6.532518,0.81
15,2,0202-2020,2020,0202-1200-2020,2,0.19,7.200022,-2.034744,5.616915,-2.821013,0.19
16,1,2020,2020,0202-2020,1,1,6.139361,-5.110415,5.532087,0.583141,1
17,2,0202-2020,2020,0202-1200-2020,2,0.66,6.093519,-2.593617,6.918839,-5.836526,0.66
17,2,0202-2020,0202,0202-1200-2020,2,0.34,-3.641345,6.185761,-1.921719,5.852755,0.34
18,2,0200-2020,0200,0200-2020,2,0.59,1.436452,6.885006,-0.280683,1.265532,0.59
18,2,0200-2020,2020,0200-2020,2,0.41,5.863594,-3.969706,4.972237,-7.005732,0.41
19,2,0202-2020,0202,0202-2020,2,0.16,0.330556,5.357955,-5.834342,6.26553,0.16
19,2,0202-2020,2020,0202-2020,2,0.84,8.514655,-5.058514,4.05949,-2.219256,0.84
20,2,1002-2020,2020,0202-1002-2020,2,0.57,6.185978,-7.964369,5.235708,-1.396912,0.57
20,2,1002-2020,1002,0202-1002-2020,2,0.43,0.062276,-1.948926,-0.449133,7.871858,0.43
21,2,0202-2020,2020,0202-2020,2,0.99,6.174593,-4.41627,8.0428,-3.242611,0.99
21,2,0202-2020,0202,0202-2020,2,0.01,-1.224911,5.262635,-1.426441,5.536649,0.01
22,1,2020,2020,0202-2020,1,1,7.016715,-4.069368,6.918844,-5.448762,1
23,2,0202-2020,0202,0202-2020,2,0.28,-3.006013,6.186212,-4.39396,5.852386,0.28
23,2,0202-2020,2020,0202-2020,2,0.72,6.093517,-5.306773,6.918819,-4.363762,0.72
24,2,0202-2020,0202,0202-2020,2,0.75,-4.785346,6.120284,-2.48686,6.093333,0.75
24,2,0202-2020,2020,0202-2020,2,0.25,6.410698,-1.72443,6.154175,-3.755007,0.25
25,3,0202-1210-2020,0202,0202-1210-2020,3,0.18,-4.861666,5.620102,-2.412432,7.565571,0.18
25,3,0202-1210-2020,2020,0202-1210-2020,3,0.58,6.28593,-4.847877,7.020601,-5.443949,0.58
25,3,0202-1210-2020,1210,0202-1210-2020,3,0.24,1.475847,5.163393,2.111202,-2.879407,0.24
26,2,0202-2020,0202,0202-2020,2,0.22,0.287505,3.26169,1.415013,8.19195,0.22
26,2,0202-2020,2020,0202-2020,2,0.78,7.175173,-3.693422,6.518009,-4.232264,0.78
27,1,2020,2020,2020,1,1,6.955177,-4.378971,6.169067,-6.1474,1
28,1,2102,2102,2020-2101,1,1,3.067661,2.965788,-0.594064,7.06627,1
29,3,0202-2001-2020,0202,0202-2001-2020,3,0.71,-2.976527,5.948075,-2.968827,7.844221,0.71
29,3,0202-2001-2020,2001,0202-2001-2020,3,0.23,6.033094,0.625034,0.823254,3.839729,0.23
29,3,0202-2001-2020,2020,0202-2001-2020,3,0.06,6.989888,-3.956951,7.072588,-1.219663,0.06
30,2,0202-2010,0202,0202-2001-2020,2,0.88,-2.107583,6.284395,-7.809159,3.747572,0.88
30,2,0202-2010,2010,0202-2001-2020,2,0.12,5.78569,0.651727,2.781129,-2.2855,0.12
31,2,0202-2020,0202,0202-2020,2,0.61,-2.670465,5.229688,-4.020268,6.117381,0.61
31,2,0202-2020,2020,0202-2020,2,0.39,4.0447939999999996,-0.745165,6.567457,-0.170437,0.39
32,1,2020,2020,2020,1,1,8.70909,-5.869599,6.169067,-8.188281,1
