ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,185.409,0,82.186,0.395,1
2,0.047,37.553,0.36,107.783,2
2,4.245,0,98.43,2.233,1
3,32.275,0.017,18.196,1.356,2
4,164.548,0,113.235,0.62,1
5,0.264,11.706,0.147,85.472,2
5,13.28,0,11.407,0.947,1
6,108.028,0,28.543,0.127,1
7,5.052,0.001,12.152,2.178,2
8,13.818,0.001,120.94,1.113,3
9,190.792,0,86.046,2.729,4
10,13.818,0.005,120.981,1.084,4
11,0.387,47.794,0.261,123.883,1
11,12.155,0.001,119.591,1.436,1
12,0.127,156.721,1.276,72.554,1
12,0.139,4.71,6.467,1.697,1
12,2.118,0.051,10.299,1.697,1
13,1.164,296.349,0.269,111.071,3
14,161.285,0.001,11.556,1.473,4
15,0.782,114.255,0.564,156.86,3
15,47.76,0.072,23.209,156.86,3
16,4.987,66.673,0.896,187.265,1
16,88.777,0.01,72.948,187.265,1
16,88.782,0,91.977,2.439,2
17,2.846,17.824,2.057,1.618,2
17,205.481,0,108.02,1.618,3
18,0.138,58.421,0.482,37.77,3
18,10.344,0.024,37.468,37.77,1
19,0.628,136.614,0.034,116.251,4
20,185.409,0,82.186,0.43,2
21,5.281,88.993,0.015,296.404,2
22,0.709,209.537,0.017,59.794,1
22,0.847,9.266,0.208,2.054,2
23,0.258,295.623,0.764,115.737,2
24,1.097,30.912,0.143,197.335,1
24,82.187,0.062,0.714,197.335,2
25,1.115,51.442,6.818,0.756,1
25,90.999,0.001,101.574,0.756,1
26,3.13,9.741,5.337,1.354,3
26,124.278,0.001,311.91,1.354,1
27,56.231,0,64.845,0.136,1
28,0.065,77.04,0.757,1.9,1
29,1.945,721.234,0.015,173.08,1
29,1.945,721.235,0.015,173.08,1
29,3.193,7.727,0.265,1.879,1
29,175.258,0,21.446,1.879,1
30,0.492,199.091,0.025,272.805,3
31,120.538,0,268.068,2.188,3
32,0.12,261.769,0.002,70.437,1
32,0.122,13.27,0.064,2.214,2
33,92.871,0.015,127.236,46.403,2
34,50.664,0.001,96.891,0.378,2
36,6.772,49.403,0.074,223.58,5
37,2.952,175.443,0.028,83.539,5
38,0.839,47.997,3.439,55.88,2
38,12.637,0.014,75.633,55.88,1
39,2.198,10.189,2.878,72.994,1
39,160.769,0,309.012,1.392,1
39,160.769,0.001,118.622,72.991,1
40,30.102,7.486,0.708,89.739,1
40,400.609,0.014,23.539,89.739,1
41,0.283,14.631,0.364,95.157,1
41,14.903,0,353.749,1.513,2
41,14.903,0.005,26.851,95.157,1
42,8.76,9.891,0.239,159.901,1
42,34.774,3.068,0.406,159.901,1
42,193.016,0,21.781,2.091,1
43,0.717,437.591,0.117,515.857,2
44,1.291,38.011,2.213,41.097,1
44,64.993,0.033,37.866,41.097,1
44,65.033,0,150.973,2.208,1
45,100.107,0,72.835,1.98,5
46,0.337,70.676,1.058,63.078,2
46,0.369,5.862,3.717,3.021,2
46,6.302,0.003,67.432,3.021,1
