ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,60.405,0,102.522,0.833,3
2,83.155,0,169.328,0.268,1
3,3.391,101.59,0.405,162.86,2
3,123.312,0,210.489,2.477,1
4,1.362,47.208,0.828,97.978,2
4,86.878,0.009,55.249,97.978,2
5,2.034,83.397,0.426,62.137,1
5,169.614,0.007,26.366,2.038,1
6,8.59,121.842,1.35,119.299,1
6,53.546,0.079,16.46,119.299,2
7,241.223,0.003,35.246,20.134,1
8,2.468,139.816,0.249,56.101,2
8,3.095,25.801,2.11,1.019,1
8,107.922,0.005,57.861,1.019,1
9,2.946,36.485,3.43,131.759,3
10,2.037,47.986,2.698,0.749,2
10,87.318,0.085,53.522,0.749,1
11,5.19,14.158,1.178,6.256,1
11,241.222,0.002,76.32,6.256,1
12,0.03,51.205,0.042,174.308,1
12,2.934,0.125,3.304,174.308,1
12,2.936,0.011,75.733,1.907,1
14,168.794,0.001,14.698,0.113,2
15,0.827,226.06,0.122,268.06,1
15,70.46,0.015,4.625,268.06,1
15,70.483,0,97.206,3.703,1
16,0.494,106.641,0.05,242.154,1
16,18.798,0.047,2.757,242.154,3
17,0.096,79.645,0.463,97.804,1
17,3.475,0.001,331.465,1.448,1
18,0.624,65.79,1.853,170.242,3
18,37.406,0.001,107.802,3.198,1
19,4.679,18.151,0.112,52.596,2
19,85.892,0,72.205,0.722,1
19,85.892,0.012,7.674,52.596,1
20,0.749,133.237,0.02,44.395,2
20,1.029,14.882,0.93,1.796,1
20,60.116,0.001,31.549,1.796,1
21,331.914,0,169.547,1.453,2
22,2.005,32.632,10.828,58.091,1
22,84.218,0.024,22.162,6.825,1
23,150.099,0.001,43.972,87.831,2
24,56.258,0.001,49.302,0.576,2
25,1.002,81.046,0.505,107.591,2
25,67.808,0.031,53.063,3.395,2
26,65.825,0,61.014,0.289,1
27,87.3,0,29.434,2.792,1
28,1.002,81.396,0.11,107.971,2
28,5.254,4.574,1.471,4.228,1
28,67.854,0.002,52.409,4.228,1
29,140.485,0,100.108,0.84,1
30,3.918,5.567,0.056,4.67,3
30,67.344,0.027,2.477,4.67,1
31,163.241,0,42.2,0.864,1
32,1.667,74.354,0.041,386.002,3
33,5.994,131.594,0.355,54.493,2
33,5.997,3.887,2.033,0.858,1
33,79.589,0.003,87.839,0.858,2
34,86.603,0,84.463,0.544,1
35,0.079,38.163,1.393,66.522,1
35,5.207,0.433,75.827,66.522,1
35,5.511,0.016,78.797,66.522,2
36,0.234,35.023,0.145,60.686,2
36,7.271,0,55.269,1.358,1
37,170.884,0.002,155.501,0.081,2
38,0.074,171.774,0.048,425.879,1
39,10.135,1.014,10.485,0.955,2
39,45.783,0.003,101.063,0.955,2
40,70.339,0.001,146.664,0.526,1
41,94.623,0,70.03,0.525,1
42,0.957,6.028,2.682,0.967,1
42,20.249,0,69.424,0.967,1
43,18.83,109.392,0.795,290.771,2
43,218.382,0.002,51.653,290.771,2
44,1.489,87.732,0.037,376.741,4
45,0.067,38.405,0.391,148.021,3
46,3.039,186.093,1.008,79.348,2
46,87.259,0.028,88.083,79.348,2
47,8.356,128.098,0.182,39.864,1
47,192.111,0,26.959,1.006,2
47,192.111,0.001,14.172,39.864,1
48,1.169,7.313,0.029,102.591,2
48,53.254,0.002,17.589,2.384,1
49,4.139,36.147,0.036,59.308,1
49,248.283,0.251,3.497,59.308,2
50,0.399,65.604,1.234,377.932,4
51,2.879,50.671,0.48,255.364,1
51,96.69,0.027,8.608,255.364,2
52,1.438,61.348,4.683,190.144,1
52,108.535,0.002,29.894,190.144,1
52,108.535,0.002,29.895,190.144,1
53,1.438,61.348,4.683,190.144,1
53,108.535,0.002,29.894,190.144,1
53,108.535,0.002,29.895,190.144,1
54,251.175,0.002,10.182,62.591,1
54,251.249,0,22.646,1.98,1
55,15.191,93.117,0.239,495.344,1
55,171.228,0.025,0.745,495.344,1
56,57.567,37.237,0.03,342.71,3
56,258.825,0.001,35.404,10.367,1
57,9.41,44.708,0.297,167.133,1
57,108.534,0.003,27.604,167.133,1
57,108.535,0,498.448,3.32,1
58,154.42,0,64.589,0.248,2
59,22.769,45.535,3.532,46.638,1
59,234.115,0.002,61.311,46.638,1
59,234.119,0,127.525,1.038,2
60,5.091,158.771,0.073,219.616,3
61,1.006,58.269,0.026,161.855,4
62,3,462.445,0.214,118.404,1
62,3,462.448,0.214,118.404,1
62,93.295,0,22.766,1.697,1
62,93.295,0.001,22.763,1.697,1
63,146.897,0,75.189,0.918,1
64,2.828,187.427,0.058,213.28,1
64,235.157,0.035,2.17,213.28,1
65,6.477,24.513,0.009,228.075,3
66,229.527,0,119.282,1.421,2
67,221.878,0,817.941,1.193,1
68,99.257,9.748,1.347,34.674,1
68,854.199,0.066,78.272,1.007,1
69,1.308,10.774,0.319,0.248,1
69,118.037,0.004,7.266,0.248,1
70,15.809,0.001,74.772,0.718,2
71,49.09,1.371,0.232,63.987,3
73,0.993,24.551,0.989,99.758,1
73,61.677,0,155.212,2.567,1
73,61.677,0.002,51.707,99.784,1
74,7.922,33.607,0.469,129.163,1
74,601.936,0.007,10.557,129.163,2
75,2.723,10.037,2.42,2.102,1
75,84.958,0.001,90.488,2.102,1
76,92.203,0.003,590.959,34.041,2
77,10.694,33.226,0.469,129.163,1
77,812.363,0.007,10.557,129.163,2
78,0.909,48.994,0.369,39.732,4
79,21.164,0.001,23.19,0.063,2
80,28.546,50.625,0.867,139.616,1
80,292.699,0.007,26.163,139.616,2
81,5.064,220.079,0.92,50.306,1
81,492.769,0.006,58.864,50.306,1
82,1.292,14.596,0.838,71.42,1
82,81.618,0.001,52.883,1.741,1
82,81.618,0.02,24.358,71.42,1
83,1.544,157.005,0.033,323.984,2
84,501.997,0.001,197.513,1.353,3
85,1.416,82.709,0.12,176.121,2
85,2.941,13.564,1.55,5.031,1
85,116.08,0.001,130.557,5.031,1
86,48.904,0,65.96,0.507,2
87,1.625,51.041,2.134,3.869,2
87,120.483,0.072,25.199,3.869,2
88,12.472,0.001,63.419,1.166,1
89,0.188,35.58,0.304,77.118,2
89,5.921,0.001,184.625,3.472,2
90,113.986,0,53.586,0.804,2
91,1.004,314.802,0.026,282.471,4
92,5.663,39.605,0.158,80.236,3
92,276.576,0,21.763,0.882,1
93,2.733,10.347,0.083,498.02,1
93,86.677,0.01,0.674,498.02,2
94,60.678,0,82.379,0.488,2
95,0.166,42.76,0.141,217.417,1
95,15.46,0.021,10.234,217.417,2
96,304.3,0,63.06,0.884,2
97,3.347,155.533,0.064,586.721,4
98,45.145,0,144.071,0.547,1
99,92.248,0,3.871,1.498,1
100,0.481,99.081,0.159,411.69,4
101,2.83,57.461,0.034,181.49,1
101,215.087,0.142,1.353,181.49,1
101,215.164,0.001,30.891,8.651,2
102,108.172,0,86.078,1.335,4
103,2.186,166.776,5.938,27.271,2
103,15.45,0.301,69.957,27.271,1
103,15.452,0.301,69.958,27.271,2
104,2.912,10.988,1.266,0.26,2
104,96.865,0.002,95.147,0.26,2
105,4.714,39.985,0.007,127.973,3
105,4.716,39.984,0.007,127.973,1
106,14.533,134.434,0.324,77.321,1
106,183.03,0.054,62.596,1.376,2
107,0.448,168.766,0.091,189.588,2
107,24.093,0.025,7.17,189.588,2
108,271.846,0.001,4.948,80.517,4
109,294.101,0,211.58,2.682,3
110,3.223,474.927,0.224,242.715,2
111,9.665,329.91,0.006,100.621,2
112,0.787,17.112,0.88,45.984,1
112,56.167,0.007,70.453,45.984,1
112,56.213,0.003,118.206,1.165,1
113,3.233,169.229,0.011,947.138,1
113,258.852,0.054,0.735,947.138,1
114,56.379,0,103.693,0.03,2
115,116.135,22.638,0.073,245.325,1
115,116.136,22.636,0.073,245.325,1
116,567.232,0,106.567,0.974,1
117,1.224,113.426,2.563,66.662,1
117,50.4,0.17,74.055,66.662,1
117,50.481,0.007,138.606,2.316,2
118,256.227,0,77.194,1.02,1
119,2.129,197.975,0.031,104.278,1
119,4.374,4.034,1.783,1.466,1
119,28.536,0.001,58.316,1.466,1
120,63.985,0.001,106.69,1.367,1
121,0.173,95.87,4.128,5.227,3
121,9.159,0.008,88.668,5.227,1
122,84.504,0.001,168.947,0.923,4
123,500.087,0,58.86,0.473,1
124,227.765,0,145.936,0.169,1
125,0.516,139.942,0.021,164.617,2
125,40.727,0.002,108.05,1.856,1
126,359.375,0.001,62.013,492.318,1
127,4.254,21.09,0.035,151.963,2
127,105.439,0.018,1.966,151.963,2
128,1.422,71.371,0.075,337.221,3
128,86.255,0.064,3.557,337.221,2
129,2.333,5.576,0.057,160.973,3
130,1.964,19.211,0.073,648.539,1
130,76.811,0.006,1.886,648.539,2
131,0.047,53.2,0.713,211.847,2
131,4.627,0.002,386.061,3.54,1
132,113.712,0,56.246,1.672,3
133,136.408,0,305.912,0.287,1
134,24.263,0.004,6.418,1.541,4
135,1.062,57.61,0.765,124.329,2
136,1.277,52.89,0.055,33.3,2
136,86.921,0.092,5.206,33.3,1
137,0.491,158.999,0.171,131.508,1
137,13.415,0.01,274.192,2.504,1
138,25.503,2.79,1.876,0.213,1
138,106.078,0.012,21.748,0.213,1
139,1.086,189.446,0.487,76.915,1
139,39.383,0.027,23.92,76.915,1
139,39.394,0.001,63.412,1.125,2
140,6.47,76.331,0.32,105.503,1
140,434.128,0.226,4.578,105.503,1
140,434.676,0,95.387,1.158,1
141,1.623,35.54,4.908,84.297,2
141,122.545,0,172.152,0.946,1
141,122.545,0.002,46.049,84.297,1
142,11.429,476.058,0.043,388.738,3
143,121.314,0,26.01,4.919,2
143,121.315,0,26.01,4.919,3
144,14.324,55.199,0.156,119.478,1
144,70.225,0.042,11.393,119.478,1
144,70.796,0,103.412,1.359,1
145,155.383,0,195.572,2.213,3
146,116.018,0,472.26,0.345,1
147,1.536,147.022,2.477,0.054,1
147,88.496,0.002,133.474,0.054,1
148,45.121,0.001,77.462,0.227,1
149,3.037,166.396,0.237,118.139,1
149,3.037,166.397,0.237,118.139,3
150,108.425,0,172.559,1.092,3
151,1.811,144.271,2.742,0.701,5
152,4.333,139.231,3.857,0.957,1
152,4.333,270.159,0.296,60.364,2
152,60.237,0.034,187.239,0.957,1
153,0.734,216.488,0.098,164.98,1
154,456.805,0.001,74.584,1.432,4
155,2.252,5.156,0.47,0.747,1
155,86.17,0.001,19.952,0.747,1
156,9.38,152.316,0.24,114.474,4
157,225.599,0,661.115,0.501,1
158,49.04,0.001,218.522,0.284,1
159,0.927,163.173,0.196,55.55,1
159,77.211,0,102.506,0.761,2
159,77.211,0.011,16.96,55.55,1
160,0.135,105.68,1.364,102.554,1
160,10.387,0.006,369.763,2.975,1
161,0.22,444.789,0.326,499.212,3
162,137.462,0,646.229,1.068,1
162,137.462,0,646.231,1.068,1
162,137.462,0,646.232,1.068,2
163,5.103,28.063,3.418,108.514,1
163,52.373,0.013,103.559,1.688,1
164,1.421,21.788,0.068,128.063,1
164,42.823,0.001,28.953,1.796,1
165,0.472,4.144,4.155,1.775,2
165,5.181,0.001,122.291,1.775,1
166,6.536,3.835,2.293,1.704,2
166,68.036,0.005,12.656,1.704,2
167,11.164,89.302,0.072,169.394,1
167,213.69,0.038,4.738,169.394,1
167,224.412,0,58.147,2.152,2
168,1.688,220.28,0.007,263.959,4
169,11.223,139.904,0.774,39.906,1
169,11.371,20.627,1.883,0.728,1
169,238.177,0.008,78.286,0.728,1
171,3.945,161.599,1.379,88.534,1
171,237.247,0,66.612,5.52,1
171,237.249,0,66.612,5.52,1
171,237.249,0.002,53.548,88.534,1
172,188.756,0,98.157,1.719,3
173,0.173,26.175,0.036,105.939,2
173,6.742,0.249,2.817,105.939,2
174,0.851,356.336,0.274,170.368,3
175,160.592,0,85.552,0.944,3
176,142.22,0.007,36.934,197.485,2
177,0.409,20.053,0.224,126.772,2
177,21.811,0.007,4.994,126.772,2
178,7.86,50.738,0.812,99.371,1
178,52.458,0.057,36.396,99.371,1
178,52.488,0,335.758,1.046,1
179,87.586,0,47.813,0.38,2
180,3.533,17.347,0.619,167.825,1
180,198.007,0,32.875,167.825,1
180,198.007,0,191.571,2.371,1
181,4.523,25.365,0.055,77.445,1
181,162.009,0.041,3.803,77.445,1
181,162.09,0,136.883,0.976,2
182,2.908,47.537,0.602,142.453,1
182,234.106,0,291.178,1.495,2
182,234.106,0.001,51.444,142.453,1
183,59.595,0.001,81.934,0.217,2
184,191.871,0.001,45.716,0.238,2
185,56.893,0.001,123.625,0.093,2
186,52.579,0,235.846,38.56,2
187,57.504,0,348.195,1.872,3
188,375.634,0,839.237,1.756,2
189,1.947,98.517,0.214,134.661,3
189,141.592,0.018,11.832,134.661,2
190,1.016,412.3,0.93,160.659,2
190,1.017,242.433,5.874,4.28,1
190,92.082,0.008,104.823,4.28,1
191,1.848,344.594,0.264,101.05,2
191,1.848,344.594,0.265,101.05,1
192,1.778,92.265,0.25,288.606,2
192,58.941,0.058,21.481,288.606,2
193,11.675,0,99.32,1.413,1
194,28.227,0.001,30.124,0.85,4
195,183.316,0,323.314,1.559,1
196,1.716,38.233,6.414,33.407,2
196,169.833,0.011,80.259,33.407,1
196,169.834,0.001,220.6,0.606,1
197,3.81,336.904,0.814,68.825,2
197,8.467,9.568,1.524,2.189,1
