Phase,RACIPE,DSGRN,JSD,Parameter,nState
0000,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0000-0003-0303,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
0000-0100-0303,3.1133250311332503e-4,6.226650062266501e-4,0.6518650539329061,Phase,3
0000-0103-0303,0,6.226650062266501e-4,0.6518650539329061,Phase,3
0000-0200,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0000-0200-0303,0,9.339975093399751e-4,0.6518650539329061,Phase,3
0000-0203-0303,0,9.339975093399751e-4,0.6518650539329061,Phase,3
0000-0300-0303,6.226650062266501e-4,0.0021793275217932753,0.6518650539329061,Phase,3
0000-0302,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0000-0303,0.001556662515566625,0,0.6518650539329061,Phase,3
0001-0003-0303,0,0.0021793275217932753,0.6518650539329061,Phase,3
0001-0101-0303,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
0001-0201-0303,0,0.0012453300124533001,0.6518650539329061,Phase,3
0001-0301-0303,0,0.003424657534246575,0.6518650539329061,Phase,3
0001-0303,6.226650062266501e-4,0,0.6518650539329061,Phase,3
0002-0010-0102,0,6.226650062266501e-4,0.6518650539329061,Phase,3
0002-0010-0202,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
0002-0010-0302,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
0003,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0003-0010,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0003-0010-0103,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
0003-0010-0303,0.0012453300124533001,0.02303860523038605,0.6518650539329061,Phase,3
0003-0303,0.0021793275217932753,0,0.6518650539329061,Phase,3
0010,0.033623910336239106,0,0.6518650539329061,Phase,3
0010-0011-0301,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0010-0012,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0010-0012-0112-0302,3.1133250311332503e-4,0,0.6518650539329061,Phase,3
0010-0012-0212,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
0010-0012-0302,0.001556662515566625,0.0062266500622665,0.6518650539329061,Phase,3
0010-0012-0312,0,9.339975093399751e-4,0.6518650539329061,Phase,3
0010-0013,0.0037359900373599006,0,0.6518650539329061,Phase,3
0010-0013-0113,0,3.1133250311332503e-4,0.6518650539329061,Phase,3
