Parameter,nState,Avg,Std,HillRange
nState,5,0.8871343763354445,0.020061380269922137,5-7
Phase,1,0.026225801751087987,0.0019473611806127603,5-7
Phase,2,0.11550862405946953,0.002823847584647389,5-7
Phase,3,0.4078836809138677,0.003509588949840864,5-7
Phase,4,0.8183794012128729,0.009690910060151253,5-7
Phase,5,0.8884674076475091,0.019914426783792467,5-7
monoMulti,1,0.025514288182743282,0.0030273486773771054,6-8
monoMulti,2,0.07628646860282538,0.002007949972736943,6-8
monoMulti,3,0.016912275425780905,3.2260240453466977e-4,6-8
monoMulti,4,0.008821810651243336,0.001241949216403073,6-8
monoMulti,5,0.0018210724581327233,3.7120882767197344e-5,6-8
nState,1,0.025514288182743282,0.0030273486773771054,6-8
nState,2,0.09753062075837954,0.003945539426133175,6-8
nState,3,0.3633825057930275,0.005489376734378483,6-8
nState,4,0.749483960250888,0.00351304168329558,6-8
nState,5,0.8755026830292508,0.01936162587471776,6-8
Phase,1,0.025582878340324033,0.0029847955278532877,6-8
Phase,2,0.10369287228450584,0.004583284629381334,6-8
Phase,3,0.3731731842998753,0.00506295441114043,6-8
Phase,4,0.7886352822799925,0.004989020832447326,6-8
Phase,5,0.8777472601764926,0.018111480783156764,6-8
monoMulti,1,0.026798275563845928,0.0045829572309966675,7-9
monoMulti,2,0.06791364578611969,0.004303549910291351,7-9
monoMulti,3,0.014839665469835422,0.0013164686444354624,7-9
monoMulti,4,0.0063072308585398005,0.0025622052133186814,7-9
monoMulti,5,0,0,7-9
nState,1,0.026798275563845928,0.0045829572309966675,7-9
nState,2,0.09144423440795298,0.003851194882987114,7-9
nState,3,0.330936065608592,0.005178796803698537,7-9
nState,4,0.7116227882999837,0.024873675709603815,7-9
nState,5,0.7839907604583903,0.02162652337772261,7-9
Phase,1,0.02684882977892066,0.004642036351912114,7-9
Phase,2,0.09594577097842909,0.004211653997918661,7-9
Phase,3,0.33860412815340307,0.005345023245068724,7-9
Phase,4,0.7379822732306559,0.02264137781080701,7-9
Phase,5,0.7879745933311841,0.019576315683209004,7-9
monoMulti,1,0.025781804235806578,0.002521157782428391,8-10
monoMulti,2,0.06148732571013522,7.973868558444778e-4,8-10
monoMulti,3,0.013402825114693546,0.0014486979385154577,8-10
monoMulti,4,0.004844300322997613,0.0022299419749413543,8-10
monoMulti,5,0.00121089744888098,0.0020973359042173946,8-10
nState,1,0.025781804235806578,0.002521157782428391,8-10
nState,2,0.08716652780207303,0.0029338277450153432,8-10
nState,3,0.31010420621297535,0.001530298804791063,8-10
nState,4,0.6689097643398745,0.0219744469858061,8-10
nState,5,0.767269851333777,0.024370539399617676,8-10
Phase,1,0.02580651022635893,0.0025317945001804318,8-10
Phase,2,0.09156760552998583,0.002345768581882517,8-10
Phase,3,0.3179234435745921,0.0036026734845294077,8-10
Phase,4,0.6903055185523511,0.025386033056159735,8-10
Phase,5,0.7715426447676278,0.023320743559608947,8-10
monoMulti,1,0.022245891715957648,0.0023826370230121494,9-11
monoMulti,2,0.05775662880016548,0.0015460711816978286,9-11
monoMulti,3,0.01115513121658479,0.0010827681532613173,9-11
monoMulti,4,0.006119159475371217,6.899552742613092e-4,9-11
monoMulti,5,5.960062057087066e-4,0.0010323130299138277,9-11
nState,1,0.022245891715957648,0.0023826370230121486,9-11
nState,2,0.08123697754678644,0.0015880978530024513,9-11
nState,3,0.29391357784838623,0.0031485350244457744,9-11
nState,4,0.659264850990946,0.01471387198180858,9-11
nState,5,0.7051922366161738,0.005448924105820622,9-11
Phase,1,0.02226096230023357,0.0023791291239428146,9-11
Phase,2,0.08497418506917952,0.0016562167826981288,9-11
Phase,3,0.3006848024539918,0.0026255622320054163,9-11
Phase,4,0.6822262677882273,0.015526534593475357,9-11
Phase,5,0.7085827862284461,0.007427501684238418,9-11
monoMulti,1,0.02501430342643512,0.002563504420996658,10-12
monoMulti,2,0.054533880660057085,0.0029774856014046424,10-12
monoMulti,3,0.009671994029123674,1.932381354302037e-4,10-12
monoMulti,4,0.004669534820931683,0.001376473733982104,10-12
monoMulti,5,0,0,10-12
nState,1,0.02501430342643512,0.002563504420996658,10-12
nState,2,0.0758265270210459,0.0021346563831670905,10-12
nState,3,0.26754326954004654,0.004160778298666084,10-12
nState,4,0.6175069555133673,0.004643841966439021,10-12
nState,5,0.6760684031608181,0.03962972014478864,10-12
Phase,1,0.025112079246980844,0.002695649909218074,10-12
Phase,2,0.07894054647847383,0.0022211820974425366,10-12
Phase,3,0.2731724269752478,0.003935042233894302,10-12
Phase,4,0.6399680982850837,0.011647493726693,10-12
Phase,5,0.6795922358234688,0.039628244686061936,10-12
