Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
01-02,0.0032,0.0034,0.0025,0.003033333333333333,4.7258156262526075e-4,12-21,2
01-02-10-20,0.0122,0.0138,0.011,0.012333333333333333,0.0014047538337136987,12-21,4
01-02-10-20-22,0.0015,8e-4,9e-4,0.0010666666666666667,3.7859388972001824e-4,12-21,5
01-02-11-12,3e-4,5e-4,4e-4,4e-4,1.0000000000000002e-4,12-21,4
01-02-11-12-20,0.0135,0.013,0.0125,0.013,4.999999999999996e-4,12-21,5
01-02-20,0.0726,0.0707,0.0761,0.07313333333333333,0.0027392213005402355,12-21,3
01-02-20-22,0.009,0.0081,0.0086,0.008566666666666667,4.5092497528228934e-4,12-21,4
01-02-21-22,5e-4,7e-4,8e-4,6.666666666666666e-4,1.5275252316519468e-4,12-21,4
01-20,1e-4,1e-4,NA,NA,NA,12-21,2
02,0.031,0.0311,0.0331,0.031733333333333336,0.0011846237095944562,12-21,1
02-10,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,12-21,2
02-10-11,1e-4,NA,1e-4,NA,NA,12-21,3
02-10-11-20-21,0.0145,0.0144,0.013,0.013966666666666667,8.386497083606088e-4,12-21,5
02-10-20,0.0672,0.0693,0.0677,0.06806666666666666,0.0010969655114602915,12-21,3
02-10-20-22,0.0089,0.0085,0.0082,0.008533333333333334,3.5118845842842424e-4,12-21,4
02-11-21,4e-4,1e-4,4e-4,3.0000000000000003e-4,1.7320508075688773e-4,12-21,3
02-12,0.0063,0.0069,0.0059,0.006366666666666666,5.033222956847167e-4,12-21,2
02-12-20,0.0739,0.0763,0.0731,0.07443333333333334,0.0016653327995729116,12-21,3
02-12-20-21,0.0165,0.0134,0.012,0.013966666666666667,0.0023028967265887835,12-21,4
02-12-21,6e-4,9e-4,3e-4,6e-4,3e-4,12-21,3
02-20,0.2837,0.2839,0.289,0.2855333333333333,0.0030038863715748754,12-21,2
02-20-21,0.0738,0.0746,0.0772,0.0752,0.0017776388834631186,12-21,3
02-20-22,0.0683,0.067,0.0714,0.0689,0.002260530911091464,12-21,3
02-21,0.0037,0.0038,0.0034,0.0036333333333333335,2.081665999466134e-4,12-21,2
02-21-22,0.0037,0.0038,0.004,0.0038333333333333336,1.5275252316519465e-4,12-21,3
02-22,0.0109,0.0098,0.0107,0.010466666666666666,5.859465277082316e-4,12-21,2
10-11-20-21,4e-4,3e-4,6e-4,4.333333333333333e-4,1.5275252316519465e-4,12-21,4
10-12-20,1e-4,NA,1e-4,NA,NA,12-21,3
10-12-20-22,0.0017,9e-4,0.001,0.0012,4.358898943540673e-4,12-21,4
10-20,0.0021,0.0031,0.0019,0.0023666666666666667,6.429100507328637e-4,12-21,2
11-12,2e-4,NA,NA,NA,NA,12-21,2
11-12-21-22,5e-4,2e-4,2e-4,3.0000000000000003e-4,1.7320508075688773e-4,12-21,4
11-21,1e-4,NA,1e-4,NA,NA,12-21,2
