Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
01-02-10-20,0.0139,0.0127,0.0125,0.013033333333333333,7.571877794400359e-4,11-20,4
01-02-10-20-22,0.0014,7e-4,0.001,0.0010333333333333334,3.511884584284246e-4,11-20,5
01-02-11-12,6e-4,4e-4,4e-4,4.6666666666666666e-4,1.1547005383792512e-4,11-20,4
01-02-11-12-20,0.0117,0.013,0.0123,0.012333333333333333,6.506407098647707e-4,11-20,5
01-02-20,0.0724,0.0738,0.0689,0.0717,0.0025238858928247937,11-20,3
01-02-20-22,0.01,0.009,0.0072,0.008733333333333333,0.0014189197769195177,11-20,4
01-02-21,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
01-02-21-22,7e-4,0.0012,9e-4,9.333333333333333e-4,2.516611478423583e-4,11-20,4
02,0.0299,0.0356,0.029,0.0315,0.0035791060336346557,11-20,1
02-10,2e-4,2e-4,3e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,2
02-10-11,1e-4,1e-4,NA,NA,NA,11-20,3
02-10-11-20-21,0.0127,0.0146,0.0141,0.0138,9.848857801796108e-4,11-20,5
02-10-20,0.0726,0.0715,0.0781,0.07406666666666667,0.0035360052790307543,11-20,3
02-10-20-22,0.0108,0.0078,0.0085,0.009033333333333334,0.0015695009822658075,11-20,4
02-11-21,3e-4,7e-4,5e-4,5e-4,2e-4,11-20,3
02-12,0.0069,0.0056,0.0058,0.0060999999999999995,7.000000000000001e-4,11-20,2
02-12-20,0.0794,0.0723,0.0771,0.07626666666666666,0.0036226141573914984,11-20,3
02-12-20-21,0.0138,0.0144,0.0138,0.014,3.4641016151377535e-4,11-20,4
02-12-21,5e-4,5e-4,2e-4,4e-4,1.7320508075688773e-4,11-20,3
02-20,0.282,0.2764,0.276,0.27813333333333334,0.0033545988334424156,11-20,2
02-20-21,0.0745,0.0745,0.0755,0.07483333333333334,5.773502691896263e-4,11-20,3
02-20-22,0.0674,0.0653,0.0663,0.06633333333333333,0.001050396750439251,11-20,3
02-21,0.0033,0.0023,0.0032,0.0029333333333333334,5.507570547286102e-4,11-20,2
02-21-22,0.0044,0.0048,0.0042,0.0044666666666666665,3.055050463303892e-4,11-20,3
02-22,0.0092,0.009,0.0094,0.0092,2.0000000000000052e-4,11-20,2
10-11-20-21,4e-4,4e-4,1e-4,3.0000000000000003e-4,1.7320508075688773e-4,11-20,4
10-12-20-22,0.001,0.0013,7e-4,0.001,3e-4,11-20,4
10-20,0.0034,0.0028,0.003,0.0030666666666666668,3.0550504633038926e-4,11-20,2
11,1e-4,NA,NA,NA,NA,11-20,1
11-12,1e-4,NA,1e-4,NA,NA,11-20,2
11-12-20,3e-4,3e-4,4e-4,3.333333333333333e-4,5.7735026918962605e-5,11-20,3
11-12-21-22,3e-4,3e-4,1e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,4
11-21,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,2
12,3e-4,3e-4,3e-4,3e-4,0,11-20,1
12-20,0.0033,0.0028,0.0022,0.002766666666666667,5.507570547286101e-4,11-20,2
12-20-21,3e-4,3e-4,NA,NA,NA,11-20,3
12-20-22,0.0039,0.0047,0.0037,0.0041,5.291502622129182e-4,11-20,3
12-22,5e-4,4e-4,3e-4,4e-4,1.0000000000000002e-4,11-20,2
20,0.028,0.0288,0.027,0.027933333333333334,9.018499505645787e-4,11-20,1
20-21,0.0054,0.0048,0.0067,0.005633333333333333,9.712534856222313e-4,11-20,2
20-22,0.0099,0.0091,0.0094,0.009466666666666667,4.0414518843273823e-4,11-20,2
21,5e-4,2e-4,2e-4,3.0000000000000003e-4,1.7320508075688773e-4,11-20,1
21-22,4e-4,4e-4,9e-4,5.666666666666667e-4,2.8867513459481284e-4,11-20,2
22,7e-4,0.0012,6e-4,8.333333333333333e-4,3.214550253664318e-4,11-20,1
00,NA,2e-4,NA,NA,NA,11-20,1
00-02-10-12,NA,NA,2e-4,NA,NA,11-20,4
01-20,NA,NA,1e-4,NA,NA,11-20,2
00-01-20,0.0015,0.0012,0.0013,0.0013333333333333333,1.5275252316519474e-4,21-30,3
00-02,0.0026,0.0024,0.0019,0.0023,3.605551275463989e-4,21-30,2
00-02-10,0.0012,0.0012,6e-4,0.001,3.4641016151377546e-4,21-30,3
00-02-12-20,0.0065,0.0072,0.0064,0.0067,4.358898943540672e-4,21-30,4
00-02-12-20-21,2e-4,5e-4,2e-4,3.0000000000000003e-4,1.7320508075688773e-4,21-30,5
00-02-20,0.1138,0.1119,0.1185,0.11473333333333333,0.0033975481355432353,21-30,3
00-02-20-21,0.0068,0.006,0.007,0.0066,5.291502622129181e-4,21-30,4
00-02-20-22,0.0052,0.0048,0.0042,0.004733333333333333,5.033222956847167e-4,21-30,4
00-10,1e-4,NA,NA,NA,NA,21-30,2
00-20,0.0019,0.0025,0.0021,0.0021666666666666666,3.0550504633038936e-4,21-30,2
01-02,0.0025,0.0024,0.0029,0.0026,2.6457513110645904e-4,21-30,2
01-02-10-20,0.0118,0.0112,0.0141,0.012366666666666666,0.0015307950004273378,21-30,4
01-02-10-20-22,0.0015,0.0011,7e-4,0.0011,4e-4,21-30,5
01-02-11-12,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,21-30,4
01-02-11-12-20,0.0128,0.0128,0.0146,0.0134,0.001039230484541326,21-30,5
01-02-20,0.0737,0.073,0.0684,0.0717,0.002879236009777592,21-30,3
01-02-20-22,0.01,0.0103,0.0101,0.010133333333333333,1.5275252316519468e-4,21-30,4
01-02-21-22,7e-4,0.0013,0.0011,0.0010333333333333334,3.055050463303893e-4,21-30,4
02,0.0348,0.0307,0.0349,0.033466666666666665,0.0023965252624024904,21-30,1
02-10,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,21-30,2
02-10-11-20-21,0.0137,0.0144,0.0148,0.0143,5.567764362830023e-4,21-30,5
02-10-20,0.0722,0.069,0.0715,0.0709,0.001682260384126068,21-30,3
02-10-20-22,0.0091,0.012,0.0091,0.010066666666666666,0.0016743157806499145,21-30,4
02-11-21,3e-4,5e-4,4e-4,4e-4,1.0000000000000002e-4,21-30,3
02-12,0.0064,0.0071,0.0058,0.0064333333333333334,6.506407098647715e-4,21-30,2
02-12-20,0.0751,0.0735,0.074,0.0742,8.185352771872472e-4,21-30,3
02-12-20-21,0.0132,0.0138,0.0136,0.013533333333333333,3.055050463303892e-4,21-30,4
