Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
01-02-20,0.0598,0.0622,0.0635,0.06183333333333333,0.0018770544300401456,2-3,3
01-02-20-22,6e-4,9e-4,0.0013,9.333333333333333e-4,3.511884584284246e-4,2-3,4
01-10-20,1e-4,5e-4,NA,NA,NA,2-3,3
01-20,0.001,6e-4,0.0011,9e-4,2.645751311064591e-4,2-3,2
01-21,1e-4,1e-4,NA,NA,NA,2-3,2
02,0.02,0.018,0.0212,0.019733333333333332,0.001616580753730953,2-3,1
02-10,4e-4,0.0011,0.001,8.333333333333334e-4,3.7859388972001824e-4,2-3,2
02-10-11-20-21,0.0075,0.0077,0.0072,0.007466666666666667,2.5166114784235856e-4,2-3,5
02-10-20,0.0621,0.0599,0.0614,0.06113333333333334,0.0011239810200058247,2-3,3
02-10-20-22,0.001,5e-4,0.001,8.333333333333334e-4,2.886751345948129e-4,2-3,4
02-12,0.001,0.001,7e-4,9e-4,1.7320508075688773e-4,2-3,2
02-12-20,0.0477,0.0401,0.0441,0.04396666666666667,0.0038017539811688685,2-3,3
02-12-20-21,0.0067,0.0052,0.0065,0.0061333333333333335,8.144527815247079e-4,2-3,4
02-12-21,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-3,3
02-20,0.1537,0.1544,0.1519,0.15333333333333335,0.0012897028081435406,2-3,2
02-20-21,0.0457,0.0445,0.0466,0.0456,0.0010535653752852762,2-3,3
02-20-22,0.0032,0.0055,0.0039,0.0042,0.0011789826122551594,2-3,3
02-21,0.0013,0.0012,0.0017,0.0014,2.6457513110645904e-4,2-3,2
02-21-22,3e-4,2e-4,NA,NA,NA,2-3,3
02-22,3e-4,0.001,5e-4,6.000000000000001e-4,3.60555127546399e-4,2-3,2
10,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,2-3,1
10-11-20-21,2e-4,NA,6e-4,NA,NA,2-3,4
10-12,1e-4,NA,NA,NA,NA,2-3,2
10-12-20-22,1e-4,NA,NA,NA,NA,2-3,4
10-20,0.0083,0.0072,0.0076,0.0077,5.567764362830024e-4,2-3,2
11-12-20,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,2-3,3
12-20,0.0018,0.0012,0.0016,0.0015333333333333334,3.0550504633038936e-4,2-3,2
12-20-22,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,2-3,3
20,0.0195,0.0212,0.0234,0.021366666666666666,0.0019553345834749957,2-3,1
20-21,0.0012,7e-4,8e-4,9e-4,2.64575131106459e-4,2-3,2
20-22,5e-4,1e-4,8e-4,4.6666666666666666e-4,3.5118845842842467e-4,2-3,2
21,1e-4,NA,NA,NA,NA,2-3,1
22,1e-4,NA,NA,NA,NA,2-3,1
01,NA,1e-4,3e-4,NA,NA,2-3,1
01-02-21-22,NA,1e-4,NA,NA,NA,2-3,4
01-20-21,NA,1e-4,NA,NA,NA,2-3,3
02-10-11,NA,1e-4,NA,NA,NA,2-3,3
02-10-12,NA,1e-4,NA,NA,NA,2-3,3
02-11-21,NA,4e-4,3e-4,NA,NA,2-3,3
10-11,NA,1e-4,NA,NA,NA,2-3,2
11-12,NA,1e-4,NA,NA,NA,2-3,2
12-20-21,NA,1e-4,NA,NA,NA,2-3,3
12-22,NA,1e-4,NA,NA,NA,2-3,2
01-02-10,NA,NA,2e-4,NA,NA,2-3,3
21-22,NA,NA,1e-4,NA,NA,2-3,2
00,0.0013,0.0021,0.0018,0.0017333333333333333,4.04145188432738e-4,2-4,1
00-01,7e-4,7e-4,1e-4,5e-4,3.4641016151377546e-4,2-4,2
00-01-10-11,8e-4,1e-4,5e-4,4.6666666666666666e-4,3.5118845842842467e-4,2-4,4
00-01-20,0.0106,0.0106,0.0099,0.010366666666666666,4.041451884327376e-4,2-4,3
00-01-20-21,3e-4,1e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,2-4,4
00-02,0.0271,0.0275,0.0279,0.0275,4.0000000000000105e-4,2-4,2
00-02-10,0.0105,0.0097,0.0108,0.010333333333333333,5.686240703077328e-4,2-4,3
00-02-10-12,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,2-4,4
00-02-12-20,0.0174,0.0182,0.0173,0.017633333333333334,4.932882862316258e-4,2-4,4
00-02-12-20-21,8e-4,9e-4,7e-4,8e-4,9.999999999999999e-5,2-4,5
00-02-20,0.3754,0.3734,0.3723,0.37370000000000003,0.0015716233645501675,2-4,3
00-02-20-21,0.0169,0.0165,0.0171,0.016833333333333332,3.05505046330389e-4,2-4,4
00-02-20-22,0.0025,0.0017,0.0027,0.0023,5.291502622129182e-4,2-4,4
00-10,5e-4,9e-4,7e-4,7e-4,1.9999999999999998e-4,2-4,2
00-20,0.0292,0.0263,0.0253,0.026933333333333333,0.0020256686138984663,2-4,2
01,1e-4,NA,NA,NA,NA,2-4,1
01-02,0.0077,0.0077,0.0055,0.006966666666666667,0.001270170592217177,2-4,2
01-02-10,1e-4,NA,2e-4,NA,NA,2-4,3
01-02-10-20,0.0081,0.0077,0.0088,0.0082,5.567764362830024e-4,2-4,4
01-02-10-20-22,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,2-4,5
01-02-11-12,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,2-4,4
01-02-11-12-20,0.0082,0.0079,0.0103,0.0088,0.0013076696830622017,2-4,5
01-02-20,0.0613,0.0686,0.0666,0.0655,0.003772267222772001,2-4,3
01-02-20-22,8e-4,0.0013,8e-4,9.666666666666667e-4,2.8867513459481284e-4,2-4,4
01-02-21-22,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-4,4
01-20,6e-4,5e-4,4e-4,5e-4,9.999999999999996e-5,2-4,2
02,0.022,0.0237,0.0229,0.022866666666666667,8.504900548115384e-4,2-4,1
02-10,4e-4,5e-4,7e-4,5.333333333333334e-4,1.5275252316519465e-4,2-4,2
02-10-11,1e-4,1e-4,NA,NA,NA,2-4,3
02-10-11-20-21,0.0072,0.0083,0.0082,0.0079,6.082762530298223e-4,2-4,5
02-10-12,2e-4,NA,NA,NA,NA,2-4,3
02-10-20,0.0651,0.0598,0.0664,0.06376666666666667,0.003496188400720611,2-4,3
02-10-20-22,0.0016,0.0012,0.0013,0.0013666666666666666,2.0816659994661336e-4,2-4,4
02-11-21,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,2-4,3
02-12,6e-4,0.0012,9e-4,9e-4,3e-4,2-4,2
02-12-20,0.0524,0.0534,0.0482,0.051333333333333335,0.002759226944876652,2-4,3
02-12-20-21,0.0062,0.0088,0.0069,0.0073,0.0013453624047073715,2-4,4
02-12-21,2e-4,2e-4,NA,NA,NA,2-4,3
02-20,0.1698,0.1685,0.1741,0.1708,0.002930870177950566,2-4,2
02-20-21,0.0503,0.0511,0.0469,0.04943333333333333,0.0022300971578236984,2-4,3
02-20-22,0.007,0.0067,0.0058,0.0065,6.244997998398401e-4,2-4,3
02-21,0.0019,0.0014,0.0024,0.0019,4.999999999999999e-4,2-4,2
02-21-22,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,2-4,3
02-22,0.0013,2e-4,6e-4,7e-4,5.567764362830022e-4,2-4,2
10-11-20-21,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,2-4,4
10-12-20-22,3e-4,1e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-4,4
10-20,0.0063,0.0054,0.0076,0.0064333333333333334,0.0011060440015358036,2-4,2
11-12-20,4e-4,3e-4,1e-4,2.666666666666667e-4,1.5275252316519468e-4,2-4,3
12-20,0.0022,0.0017,0.0018,0.0019,2.6457513110645915e-4,2-4,2
12-20-21,1e-4,1e-4,1e-4,1e-4,0,2-4,3
12-20-22,5e-4,1e-4,6e-4,3.9999999999999996e-4,2.6457513110645904e-4,2-4,3
20,0.0195,0.0212,0.0201,0.020266666666666665,8.621678104251709e-4,2-4,1
20-21,0.0014,8e-4,0.0015,0.0012333333333333332,3.7859388972001824e-4,2-4,2
20-22,8e-4,8e-4,7e-4,7.666666666666667e-4,5.7735026918962605e-5,2-4,2
21,1e-4,NA,NA,NA,NA,2-4,1
01-10-20,NA,1e-4,1e-4,NA,NA,2-4,3
01-11,NA,1e-4,NA,NA,NA,2-4,2
01-11-20,NA,2e-4,NA,NA,NA,2-4,3
10,NA,1e-4,NA,NA,NA,2-4,1
12,NA,1e-4,2e-4,NA,NA,2-4,1
21-22,NA,1e-4,NA,NA,NA,2-4,2
01-02-21,NA,NA,1e-4,NA,NA,2-4,3
01-21,NA,NA,1e-4,NA,NA,2-4,2
10-12,NA,NA,1e-4,NA,NA,2-4,2
10-12-20,NA,NA,1e-4,NA,NA,2-4,3
00,0.001,0.0011,9e-4,0.001,1.0000000000000005e-4,3-5,1
00-01,6e-4,4e-4,1e-4,3.6666666666666667e-4,2.516611478423583e-4,3-5,2
00-01-20,0.0061,0.0062,0.0057,0.006,2.6457513110645893e-4,3-5,3
00-01-20-21,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,3-5,4
00-02,0.0177,0.0197,0.0186,0.018666666666666665,0.0010016652800877806,3-5,2
00-02-10,0.0069,0.0076,0.0088,0.0077666666666666665,9.609023536933052e-4,3-5,3
00-02-10-12,2e-4,NA,4e-4,NA,NA,3-5,4
00-02-12-20,0.0159,0.0192,0.0164,0.017166666666666667,0.0017785762095938785,3-5,4
00-02-12-20-21,8e-4,7e-4,6e-4,7e-4,1.0000000000000005e-4,3-5,5
00-02-20,0.3241,0.3137,0.3226,0.3201333333333333,0.005621684207898329,3-5,3
00-02-20-21,0.0168,0.0167,0.015,0.016166666666666666,0.0010115993936995677,3-5,4
00-02-20-22,0.0029,0.0032,0.0024,0.002833333333333333,4.0414518843273823e-4,3-5,4
00-10,3e-4,5e-4,5e-4,4.333333333333333e-4,1.1547005383792517e-4,3-5,2
00-20,0.0182,0.0186,0.0195,0.018766666666666668,6.658328118479391e-4,3-5,2
01,1e-4,NA,NA,NA,NA,3-5,1
01-02,0.0065,0.0053,0.0059,0.0059,5.999999999999998e-4,3-5,2
01-02-10-20,0.0096,0.0098,0.0104,0.009933333333333332,4.1633319989322666e-4,3-5,4
01-02-10-20-22,3e-4,5e-4,1e-4,3e-4,2e-4,3-5,5
01-02-11-12,8e-4,5e-4,4e-4,5.666666666666667e-4,2.0816659994661328e-4,3-5,4
01-02-11-12-20,0.0107,0.0091,0.0101,0.009966666666666667,8.082903768654756e-4,3-5,5
01-02-20,0.0708,0.0731,0.0691,0.071,0.0020074859899884747,3-5,3
01-02-20-22,0.0023,0.0027,0.0017,0.0022333333333333333,5.033222956847168e-4,3-5,4
01-02-21,1e-4,2e-4,NA,NA,NA,3-5,3
01-02-21-22,5e-4,2e-4,1e-4,2.666666666666667e-4,2.0816659994661328e-4,3-5,4
01-10-20,1e-4,NA,NA,NA,NA,3-5,3
01-20,2e-4,4e-4,6e-4,3.9999999999999996e-4,1.9999999999999998e-4,3-5,2
02,0.0227,0.0226,0.0211,0.022133333333333335,8.962886439832498e-4,3-5,1
02-10,6e-4,7e-4,4e-4,5.666666666666667e-4,1.5275252316519465e-4,3-5,2
02-10-11-20-21,0.0104,0.0092,0.0107,0.0101,7.93725393319377e-4,3-5,5
02-10-20,0.0765,0.0728,0.0744,0.07456666666666667,0.001855622087962235,3-5,3
02-10-20-22,0.0022,0.0027,0.0018,0.0022333333333333333,4.509249752822895e-4,3-5,4
02-11-21,2e-4,3e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,3-5,3
02-12,0.0034,0.0016,0.0017,0.0022333333333333333,0.001011599393699568,3-5,2
02-12-20,0.0561,0.0633,0.0583,0.05923333333333333,0.0036896250938724556,3-5,3
02-12-20-21,0.0082,0.0089,0.0094,0.008833333333333334,6.027713773341706e-4,3-5,4
02-12-21,7e-4,2e-4,3e-4,3.9999999999999996e-4,2.6457513110645904e-4,3-5,3
02-20,0.2022,0.1999,0.2,0.2007,0.0012999999999999934,3-5,2
02-20-21,0.0543,0.057,0.0572,0.05616666666666667,0.0016196707484341791,3-5,3
02-20-22,0.0097,0.0093,0.0141,0.011033333333333332,0.002663331247391757,3-5,3
02-21,0.0029,0.0024,0.0022,0.0025,3.6055512754639877e-4,3-5,2
02-21-22,4e-4,0.001,6e-4,6.666666666666666e-4,3.0550504633038936e-4,3-5,3
02-22,0.0016,0.0028,0.0018,0.0020666666666666667,6.429100507328637e-4,3-5,2
10-11-20-21,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,3-5,4
10-12-20-22,4e-4,4e-4,2e-4,3.333333333333334e-4,1.1547005383792516e-4,3-5,4
10-20,0.0063,0.0067,0.0054,0.0061333333333333335,6.658328118479392e-4,3-5,2
11,1e-4,NA,NA,NA,NA,3-5,1
11-12,1e-4,NA,NA,NA,NA,3-5,2
11-12-20,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,3-5,3
12,1e-4,NA,NA,NA,NA,3-5,1
12-20,0.0018,0.0019,0.0019,0.0018666666666666666,5.7735026918962605e-5,3-5,2
12-20-22,3e-4,4e-4,8e-4,5e-4,2.645751311064591e-4,3-5,3
20,0.0205,0.0225,0.0232,0.022066666666666665,0.001401189970465579,3-5,1
20-21,0.0023,0.0017,0.0011,0.0017,6e-4,3-5,2
20-22,0.0014,0.0012,0.0015,0.0013666666666666666,1.5275252316519474e-4,3-5,2
21,1e-4,1e-4,1e-4,1e-4,0,3-5,1
21-22,1e-4,1e-4,1e-4,1e-4,0,3-5,2
22,2e-4,NA,2e-4,NA,NA,3-5,1
02-10-12,NA,1e-4,NA,NA,NA,3-5,3
10,NA,1e-4,1e-4,NA,NA,3-5,1
10-12-20,NA,1e-4,1e-4,NA,NA,3-5,3
12-22,NA,1e-4,2e-4,NA,NA,3-5,2
00-01-10-11,NA,NA,2e-4,NA,NA,3-5,4
01-02-10,NA,NA,2e-4,NA,NA,3-5,3
01-21,NA,NA,1e-4,NA,NA,3-5,2
12-20-21,NA,NA,1e-4,NA,NA,3-5,3
00,4e-4,5e-4,6e-4,5e-4,9.999999999999996e-5,4-6,1
00-01,4e-4,1e-4,1e-4,2e-4,1.7320508075688773e-4,4-6,2
00-01-10-11,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,4-6,4
00-01-20,0.0043,0.0058,0.0042,0.0047666666666666664,8.9628864398325e-4,4-6,3
00-01-20-21,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,4-6,4
00-02,0.0107,0.0128,0.0126,0.012033333333333333,0.001159022576714248,4-6,2
00-02-10,0.0052,0.0042,0.0062,0.0052,0.001,4-6,3
00-02-10-12,1e-4,1e-4,1e-4,1e-4,0,4-6,4
00-02-12-20,0.0144,0.0154,0.0168,0.015533333333333333,0.0012055427546683413,4-6,4
00-02-12-20-21,8e-4,0.0011,6e-4,8.333333333333334e-4,2.516611478423584e-4,4-6,5
00-02-20,0.2662,0.2698,0.2737,0.2699,0.003750999866702214,4-6,3
00-02-20-21,0.0144,0.013,0.0173,0.0149,0.002193171219946131,4-6,4
00-02-20-22,0.0033,0.0041,0.0035,0.0036333333333333335,4.163331998932267e-4,4-6,4
00-10,2e-4,4e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,4-6,2
00-20,0.0126,0.0125,0.0138,0.012966666666666666,7.234178138070231e-4,4-6,2
01-02,0.0054,0.0051,0.0052,0.005233333333333334,1.5275252316519468e-4,4-6,2
01-02-10-20,0.0096,0.0112,0.01,0.010266666666666667,8.326663997864533e-4,4-6,4
01-02-10-20-22,1e-4,3e-4,0.0011,5e-4,5.291502622129181e-4,4-6,5
01-02-11-12-20,0.0101,0.012,0.0111,0.011066666666666667,9.504384952922171e-4,4-6,5
01-02-20,0.0758,0.0745,0.0724,0.07423333333333333,0.001715614564327702,4-6,3
01-02-20-22,0.0026,0.0031,0.0043,0.003333333333333333,8.736894948054105e-4,4-6,4
01-02-21,2e-4,NA,NA,NA,NA,4-6,3
