Phase,Count,Frequency
0000-0300,1,1.0079629069650237e-4
0000-0300-0303,1,1.0079629069650237e-4
0001-0301-0303,1,1.0079629069650237e-4
0002-0010-0300-0302,1,1.0079629069650237e-4
0010,50,0.005039814534825118
0010-0011,6,6.047777441790142e-4
0010-0011-0100-0101-0300-0301,2,2.0159258139300473e-4
0010-0011-0110-0111,1,1.0079629069650237e-4
0010-0011-0210-0211,1,1.0079629069650237e-4
0010-0011-0300-0301,7,7.055740348755166e-4
0010-0011-0310-0311,1,1.0079629069650237e-4
0010-0012,2,2.0159258139300473e-4
0010-0012-0112-0302,1,1.0079629069650237e-4
0010-0012-0210-0302,1,1.0079629069650237e-4
0010-0012-0300-0302,5,5.039814534825119e-4
0010-0012-0302,3,3.023888720895071e-4
0010-0012-0312,1,1.0079629069650237e-4
0010-0013-0110-0300-0303,1,1.0079629069650237e-4
0010-0013-0110-0303,2,2.0159258139300473e-4
0010-0013-0203-0303,1,1.0079629069650237e-4
0010-0013-0210-0313,1,1.0079629069650237e-4
0010-0013-0300-0303,17,0.0017135369418405403
0010-0013-0303,53,0.0053422034069146255
0010-0013-0303-0310,5,5.039814534825119e-4
0010-0013-0313,7,7.055740348755166e-4
0010-0100-0300,1,1.0079629069650237e-4
0010-0100-0300-0303,10,0.0010079629069650238
0010-0110,2,2.0159258139300473e-4
0010-0110-0300,1,1.0079629069650237e-4
0010-0110-0300-0303,13,0.0013103517790545307
0010-0110-0303,13,0.0013103517790545307
0010-0110-0313,1,1.0079629069650237e-4
0010-0111,1,1.0079629069650237e-4
0010-0112-0310-0312,1,1.0079629069650237e-4
0010-0113-0213-0303,1,1.0079629069650237e-4
0010-0113-0300-0303,1,1.0079629069650237e-4
0010-0113-0303,6,6.047777441790142e-4
0010-0113-0303-0310,1,1.0079629069650237e-4
0010-0113-0313,1,1.0079629069650237e-4
0010-0200-0300-0303,5,5.039814534825119e-4
0010-0203-0303,1,1.0079629069650237e-4
0010-0210,5,5.039814534825119e-4
0010-0210-0300,4,4.0318516278600947e-4
0010-0210-0300-0303,5,5.039814534825119e-4
0010-0210-0303,13,0.0013103517790545307
0010-0300,64,0.0064509626045761515
0010-0300-0302,6,6.047777441790142e-4
0010-0300-0303,127,0.012801128918455801
0010-0302,1,1.0079629069650237e-4
