parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0310-1010,0310,0302-0310-1010-1012,2,0.66,0.702486,3.053025,1.446441,-0.709461,0.66
1,2,0310-1010,1010,0302-0310-1010-1012,2,0.34,5.903332,-8.254579,7.866543,-0.709461,0.34
2,4,0010-0013-0303-0310,0303,0010-0303,4,0.32,-1.791213,8.986384,-3.484269,5.874868,0.32
2,4,0010-0013-0303-0310,0310,0010-0303,4,0.03,-0.846724,0.549791,1.884612,0.906025,0.03
2,4,0010-0013-0303-0310,0010,0010-0303,4,0.16,3.52384,-9.75249,7.526677,0.906025,0.16
2,4,0010-0013-0303-0310,0013,0010-0303,4,0.49,3.52384,-2.517502,2.157765,5.874868,0.49
3,3,0010-0300-0303,0303,0010-0300-0303,3,0.13,-1.777222,10.192096,-7.146121,6.301001,0.13
3,3,0010-0300-0303,0300,0010-0300-0303,3,0.48,-1.777222,3.965876,-3.320341,1.112631,0.48
3,3,0010-0300-0303,0010,0010-0300-0303,3,0.39,4.748024,-8.197824,3.279952,1.112631,0.39
4,2,0300-1010,0300,0300-0303-1010,2,0.55,-0.474951,4.722856,-2.38637,-0.932615,0.55
4,2,0300-1010,1010,0300-0303-1010,2,0.45,5.809187,-9.467573,3.52384,-0.932615,0.45
5,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.29,7.311897,-4.342304,-2.032697,5.759137,0.29
5,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.19,2.578644,5.02399,0.071056,-0.169063,0.19
5,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.45,7.311897,-13.168285,3.771319,-0.169065,0.45
5,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.07,2.578645,8.365673,-5.73296,5.759137,0.07
6,3,0010-0300-0303,0300,0010-0300-0303,3,0.51,-1.636722,3.907958,-2.630258,-0.3255,0.51
6,3,0010-0300-0303,0010,0010-0300-0303,3,0.35,4.748024,-4.541719,3.279952,-0.3255,0.35
6,3,0010-0300-0303,0303,0010-0300-0303,3,0.14,-1.636722,10.192096,-7.389353,6.301049,0.14
7,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.17,0.942185,8.731979,-6.211273,7.269032,0.17
7,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.18,0.942185,5.488748,0.217386,1.766285,0.18
7,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.32,6.451126,-13.87338,5.018096,1.766285,0.32
7,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.33,6.451126,-4.034013,-1.410563,7.269032,0.33
8,3,0303-1003-1010,1010,0303-1003-1010-1103,3,0.87,6.824342,-15.577144,4.194791,-0.341692,0.87
8,3,0303-1003-1010,1003,0303-1003-1010-1103,3,0.08,6.824342,-5.967559,-1.224458,6.07841,0.08
8,3,0303-1003-1010,0303,0303-1003-1010-1103,3,0.05,0.444933,6.935557,-4.49042,6.07841,0.05
9,2,0300-1010,0300,0300-1010,2,0.17,0.155289,2.091575,0.485422,-2.863662,0.17
9,2,0300-1010,1010,0300-1010,2,0.83,6.259975,-16.97428,6.870168,-2.863662,0.83
10,3,0011-0301-0303,0301,0011-0301-0303,3,0.03,-3.39432,8.051575,0.412129,3.381718,0.03
10,3,0011-0301-0303,0303,0011-0301-0303,3,0.72,-3.394278,8.052458,-5.558235,6.793338,0.72
10,3,0011-0301-0303,0011,0011-0301-0303,3,0.25,1.656381,-5.021603,6.95338,3.381718,0.25
11,2,0300-1010,1010,0300-0302-1010-1012,2,0.74,6.152883,-12.290099,6.451126,2.166268,0.74
11,2,0300-1010,0300,0300-0302-1010-1012,2,0.26,2.66344,3.480032,-0.111487,2.166268,0.26
12,3,0010-0300-0303,0303,0010-0300-0303,3,0.11,-1.540867,10.192096,-8.712764,6.300958,0.11
12,3,0010-0300-0303,0010,0010-0300-0303,3,0.35,4.685353,-5.450307,3.279952,0.040859,0.35
12,3,0010-0300-0303,0300,0010-0300-0303,3,0.54,-1.540867,6.366099,-3.004186,0.040859,0.54
13,1,0303,0303,0210-0300-0303-1010,1,1,2.257983,9.397467,-5.252259,6.750101,1
14,3,0300-0303-1010,0303,0300-0303-1010,3,0.56,1.369698,9.628481,-4.911296,6.571529,0.56
14,3,0300-0303-1010,0300,0300-0303-1010,3,0.22,1.369698,4.520637,-0.158371,-0.055035,0.22
14,3,0300-0303-1010,1010,0300-0303-1010,3,0.22,7.875799,-7.576008,5.751839,-0.055035,0.22
15,4,0303-0310-1010-1013,1013,0303-1010-1013,4,0.01,6.292128,-3.229967,2.297491,6.465824,0.01
15,4,0303-0310-1010-1013,0303,0303-1010-1013,4,0.11,0.007989,10.962046,-3.612718,6.465824,0.11
15,4,0303-0310-1010-1013,1010,0303-1010-1013,4,0.58,6.292128,-8.337827,7.029732,-0.16067,0.58
15,4,0303-0310-1010-1013,0310,0303-1010-1013,4,0.3,0.007989,4.185208,1.119522,-0.16067,0.3
16,3,0303-1010-1013,1010,0303-1010-1013,3,0.78,6.746332,-12.327793,6.067082,1.508668,0.78
16,3,0303-1010-1013,0303,0303-1010-1013,3,0.05,0.117872,8.869948,-4.937295,6.640372,0.05
16,3,0303-1010-1013,1013,0303-1010-1013,3,0.17,6.746332,-5.831097,0.75203,6.640372,0.17
17,2,0300-1010,1010,0300-1010,2,0.59,6.439367,-11.111702,3.933214,-0.505018,0.59
17,2,0300-1010,0300,0300-1010,2,0.41,-0.189093,3.532781,-1.756111,-0.505018,0.41
18,3,0303-1010-1013,0303,0303-1010-1013,3,0.11,0.635062,10.059339,-3.416123,6.411717,0.11
18,3,0303-1010-1013,1010,0303-1010-1013,3,0.75,5.435772,-12.48546,8.363891,0.031513,0.75
18,3,0303-1010-1013,1013,0303-1010-1013,3,0.14,5.435772,-7.883933,2.878609,6.411717,0.14
19,4,1010-1013-1300-1303,1010,1010-1013-1303,4,0.4,8.100938,-14.530094,4.125458,1.59872,0.4
19,4,1010-1013-1300-1303,1013,1010-1013-1303,4,0.37,8.100938,-5.976596,1.116447,7.885564,0.37
19,4,1010-1013-1300-1303,1303,1010-1013-1303,4,0.21,4.834975,8.250964,-4.518593,7.885564,0.21
19,4,1010-1013-1300-1303,1300,1010-1013-1303,4,0.02,4.834975,2.076363,-1.509585,1.598722,0.02
20,2,0303-1010,0303,0303-1010-1013,2,0.39,-0.17864,11.441139,-4.993211,7.487189,0.39
20,2,0303-1010,1010,0303-1010-1013,2,0.61,6.024739,-9.892482,7.31342,2.001906,0.61
21,2,0310-1010,0310,-1,2,0.49,1.81894,-0.333368,2.834375,-1.628515,0.49
21,2,0310-1010,1010,-1,2,0.51,6.998207,-11.282071,7.444915,-1.628515,0.51
22,4,0301-0303-1001-1003,0303,0301-0303-1001-1003,4,0.16,1.743981,8.197949,-7.080769,6.030994,0.16
22,4,0301-0303-1001-1003,0301,0301-0303-1001-1003,4,0.19,1.743983,1.68584,-7.080769,2.702605,0.19
22,4,0301-0303-1001-1003,1003,0301-0303-1001-1003,4,0.12,6.520095,-4.788701,-0.517125,6.030994,0.12
22,4,0301-0303-1001-1003,1001,0301-0303-1001-1003,4,0.53,6.520095,-11.294737,-0.517125,2.702605,0.53
23,3,0302-1010-1012,0302,0302-1010-1012,3,0.06,-1.371934,8.206041,-3.396803,5.232749,0.06
23,3,0302-1010-1012,1010,0302-1010-1012,3,0.77,4.662805,-12.040103,8.581483,-0.109591,0.77
23,3,0302-1010-1012,1012,0302-1010-1012,3,0.17,4.662805,-6.900227,2.673291,5.232749,0.17
24,3,0303-0310-1010,1010,0303-1010,3,0.65,6.669847,-13.774504,8.008058,0.239719,0.65
24,3,0303-0310-1010,0310,0303-1010,3,0.17,0.2851,2.244218,1.90337,0.239719,0.17
24,3,0303-0310-1010,0303,0303-1010,3,0.18,0.2851,10.297577,-4.6218070000000004,6.554068,0.18
25,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.21,6.709416,-4.293468,-0.9904,7.377654,0.21
25,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.13,1.437463,8.554038,-7.436602,7.377654,0.13
25,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.23,1.437463,2.261666,-0.964011,1.655064,0.23
25,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.43,6.709416,-14.010056,5.482191,1.655063,0.43
26,2,0303-1010,1010,0303-1010,2,0.77,6.816056,-11.984714,5.7889099999999996,3.003773,0.77
26,2,0303-1010,0303,0303-1010,2,0.23,1.64334,9.418925,-5.561464,6.203732,0.23
27,1,1010,1010,1010,1,1,7.609855,-14.748359,6.496067,-3.613131,1
28,4,0301-0303-1011-1013,0303,0301-0303-1011-1013,4,0.47,1.403972,10.635944,-0.489135,6.532713,0.47
28,4,0301-0303-1011-1013,1013,0301-0303-1011-1013,4,0.21,4.374903,-6.041216,2.316719,6.532713,0.21
28,4,0301-0303-1011-1013,0301,0301-0303-1011-1013,4,0.24,1.403972,9.016613,-0.489133,4.60879,0.24
28,4,0301-0303-1011-1013,1011,0301-0303-1011-1013,4,0.08,4.374903,-7.660547,2.316719,4.60879,0.08
29,4,0300-0303-1010-1013,0303,0300-0303-1010-1013,4,0.28,0.880316,9.231536,-2.787587,7.838027,0.28
29,4,0300-0303-1010-1013,1010,0300-0303-1010-1013,4,0.16,7.070587,-6.378485,6.519676,1.374094,0.16
29,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.51,0.880316,7.828917,0.186768,1.374094,0.51
29,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,0.05,7.070587,-4.975867,3.545321,7.838027,0.05
30,3,0010-0013-0303,0010,0010-0013-0303,3,0.17,4.825919,-12.255855,7.250228,2.582311,0.17
