parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,1003,1003,1303,1,1,207.62,0.492,1.26,196.485,1
2,2,0303-1010,0303,0403-1010-1303,2,1,1.203,1010.248,0.008,87.357,1
2,2,0303-1010,1010,0403-1010-1303,2,0.2,57.309,0,37.357,0.986,0.2
3,2,0303-1010,0303,0300-0403-1010-1100,2,0.3333333333333333,1.216,1122.17,0.016,128.752,0.3333333333333333
3,2,0303-1010,1010,0300-0403-1010-1100,2,0.75,95.647,0,62.864,1.29,0.75
4,2,0303-1010,1010,0310-0403-1010,2,2,109.417,0.001,7.276,0.66,2
4,2,0303-1010,0303,0310-0403-1010,2,0.16666666666666666,2.816,1665.465,0.496,61.536,0.16666666666666666
5,2,0303-1010,0303,0210-0403-1010,2,0.5,3.248,546.928,0.082,55.728,0.5
5,2,0303-1010,1010,0210-0403-1010,2,0.4,161.965,0.002,98.718,2.339,0.4
6,3,0313-1010-1013,1013,0403-1010-1013,3,0.16666666666666666,95.456,0.01,27.918,54.563,0.16666666666666666
6,3,0313-1010-1013,0313,0403-1010-1013,3,0.3333333333333333,0.987,80.275,3.166,54.563,0.3333333333333333
6,3,0313-1010-1013,1010,0403-1010-1013,3,0.25,95.456,0,154.688,0.735,0.25
7,2,1010-1013,1013,1010-1213,2,0.5,80.699,0.175,2.356,54.659,0.5
7,2,1010-1013,1010,1010-1213,2,1,80.699,0.004,161.965,3.278,1
8,2,1010-1011,1010,1010-1011,2,0.3333333333333333,186.06,0,51.321,0.64,0.3333333333333333
8,2,1010-1011,1011,1010-1011,2,0.2,186.06,0,35.72,18.539,0.2
9,1,1010,1010,1010-1011,1,0.5,105.632,0,19.893,0.757,0.5
10,3,0303-1010-1013,1013,0403-1010-1113,3,0.5,37.357,0.067,4.451,78.467,0.5
10,3,0303-1010-1013,1010,0403-1010-1113,3,1,37.357,0.001,160.429,0.995,1
10,3,0303-1010-1013,0303,0403-1010-1113,3,0.16666666666666666,0.394,873.636,0.251,78.467,0.16666666666666666
11,1,1010,1010,0300-1010,1,0.4,120.815,0,84.654,1.342,0.4
12,2,0010-0302,0010,0110-0202,2,0.25,14.207,0.005,43.603,0.644,0.25
12,2,0010-0302,0302,0110-0202,2,0.3333333333333333,0.183,143.246,0.128,46.753,0.3333333333333333
13,2,0302-0303,0303,0402-0403,2,1,0.746,489.252,0.045,88.37,1
13,2,0302-0303,0302,0402-0403,2,0.16666666666666666,0.746,486.898,0.045,14.813,0.16666666666666666
14,3,0300-0301-1010,0300,0400-0402-1010-1100-1102,3,0.5,2.111,16.819,0.362,8.109,0.5
14,3,0300-0301-1010,1010,0400-0402-1010-1100-1102,3,0.6666666666666666,145.123,0.004,24.22,8.109,0.6666666666666666
