Phase,Count,Frequency
0000,1,1.0091835704914725e-4
0000-0303,1,1.0091835704914725e-4
0001-0103,1,1.0091835704914725e-4
0001-0303,3,3.027550711474417e-4
0002-0010,1,1.0091835704914725e-4
0003,1,1.0091835704914725e-4
0003-0010,1,1.0091835704914725e-4
0010,77,0.007770713492784337
0010-0011,7,7.064284993440307e-4
0010-0011-0300-0301,1,1.0091835704914725e-4
0010-0012,9,9.082652134423251e-4
0010-0012-0302,2,2.018367140982945e-4
0010-0013,10,0.0010091835704914725
0010-0013-0300-0303,1,1.0091835704914725e-4
0010-0013-0303,34,0.003431224139671006
0010-0100-0303,1,1.0091835704914725e-4
0010-0102,1,1.0091835704914725e-4
0010-0110,1,1.0091835704914725e-4
0010-0112-0302,1,1.0091835704914725e-4
0010-0113,3,3.027550711474417e-4
0010-0113-0303,6,6.055101422948834e-4
0010-0203,2,2.018367140982945e-4
0010-0212,1,1.0091835704914725e-4
0010-0213,1,1.0091835704914725e-4
0010-0300,8,8.07346856393178e-4
0010-0300-0302,1,1.0091835704914725e-4
0010-0300-0303,28,0.0028257139973761228
0010-0302,3,3.027550711474417e-4
0010-0303,265,0.02674336461802402
0010-0310,1,1.0091835704914725e-4
0010-0312,3,3.027550711474417e-4
0010-0313,9,9.082652134423251e-4
0011,2,2.018367140982945e-4
0011-0013,2,2.018367140982945e-4
0011-0013-0301-0303,2,2.018367140982945e-4
0011-0013-0303,4,4.03673428196589e-4
0011-0101-0303,1,1.0091835704914725e-4
0011-0113-0303,1,1.0091835704914725e-4
0011-0301-0303,1,1.0091835704914725e-4
0011-0303,12,0.0012110202845897668
0011-0313,1,1.0091835704914725e-4
0012,2,2.018367140982945e-4
0012-0013,1,1.0091835704914725e-4
0013-0303,3,3.027550711474417e-4
0100,2,2.018367140982945e-4
0100-0301,1,1.0091835704914725e-4
0100-0303,4,4.03673428196589e-4
0101-0302,1,1.0091835704914725e-4
0101-0303,4,4.03673428196589e-4
0101-0303-1001,2,2.018367140982945e-4
0102-1002-1010,1,1.0091835704914725e-4
0102-1010,1,1.0091835704914725e-4
0103-1010,3,3.027550711474417e-4
0110,5,5.045917852457363e-4
0110-0111,2,2.018367140982945e-4
0110-0111-0300-0301,1,1.0091835704914725e-4
0110-0111-0300-0301-1010-1011,1,1.0091835704914725e-4
0110-0113-0303,2,2.018367140982945e-4
0110-0300,3,3.027550711474417e-4
0110-0300-0302-1010,1,1.0091835704914725e-4
0110-0300-0303,12,0.0012110202845897668
0110-0300-0303-1010,3,3.027550711474417e-4
0110-0300-1010,6,6.055101422948834e-4
0110-0303,24,0.0024220405691795337
0110-0303-1010,21,0.002119285498032092
0110-0303-1010-1013,1,1.0091835704914725e-4
0110-0310-1010,1,1.0091835704914725e-4
0110-0312,4,4.03673428196589e-4
0110-0312-1010,1,1.0091835704914725e-4
0110-0313,2,2.018367140982945e-4
0110-0313-1010,1,1.0091835704914725e-4
0110-0313-1010-1013,1,1.0091835704914725e-4
0110-1010,4,4.03673428196589e-4
0111-0113,1,1.0091835704914725e-4
0111-0113-0303,5,5.045917852457363e-4
0111-0301-0303,5,5.045917852457363e-4
0111-0303,6,6.055101422948834e-4
0111-0303-1011-1013,2,2.018367140982945e-4
0112,1,1.0091835704914725e-4
0112-0300-0302-1010,1,1.0091835704914725e-4
