1	1	100	4.454449	1.531782	-6.385821
2	1	100	5.517927	0.262180	0.086743
3	2	32	-6.731823	1.114047	4.248419
3	2	68	-0.901162	7.051235	-1.516658
4	1	100	0.652634	6.596649	-4.857501
5	2	76	2.425986	-4.576774	1.685512
5	2	24	-2.767432	6.207381	-1.714377
6	1	100	1.111718	-1.548776	-6.952107
7	3	22	-5.069159	4.832772	-0.023674
7	3	12	1.152362	-8.107514	5.771806
7	3	66	-5.069148	-1.591265	5.771806
8	1	100	-1.521022	5.894063	1.506088
9	2	53	2.042344	2.985734	-4.142064
9	2	47	7.567465	-1.111799	-0.074797
10	1	100	7.506148	-1.361114	0.577983
11	1	100	7.599754	0.143524	-6.849507
12	1	100	1.715415	2.966062	-6.877499
13	2	71	7.242306	-6.773020	0.418106
13	2	29	1.728231	-6.773022	6.063949
14	1	100	7.599754	0.143524	-5.375889
15	1	100	-3.715695	2.720928	0.608189
16	1	100	-8.890483	2.610756	1.913015
17	1	100	1.459438	2.126456	-11.130678
18	1	100	-0.093140	-3.144399	8.120858
19	2	17	5.659526	0.632233	-4.506458
19	2	83	-0.375584	0.744478	1.727718
20	1	100	2.953919	3.396201	-5.709808
21	2	16	2.903271	-0.291141	-3.328181
21	2	84	0.166871	-5.353772	6.816578
22	2	98	1.148501	-0.014296	2.579269
22	2	2	-3.508509	6.042384	1.114227
23	3	65	2.234799	-1.267666	1.101494
23	3	21	2.145814	4.181560	-5.064333
23	3	14	-3.421252	0.574556	7.641498
24	1	100	-0.145379	0.245389	5.300068
25	1	100	1.865229	4.208667	-7.900601
26	1	100	2.195398	3.473404	-6.400790
27	1	100	1.400739	-5.147874	2.876432
28	2	28	1.287684	-4.846950	6.706881
28	2	72	-4.013149	1.749286	2.393306
29	1	100	5.411422	0.441137	-0.470096
30	1	100	-6.183079	1.659619	6.145936
31	2	63	-5.812113	6.092163	0.074133
31	2	37	0.126919	6.092163	-6.216373
32	1	100	-3.013312	4.847714	0.707408
33	2	18	-0.434759	7.272259	-0.647349
33	2	82	-5.492468	2.079909	4.885569
34	1	100	5.145536	4.140018	-2.517005
35	2	94	-2.963039	0.473626	7.894510
35	2	6	1.786656	1.267468	-3.188897
36	3	40	1.820290	2.270222	-1.006210
36	3	42	-3.487266	3.668907	1.750107
36	3	18	1.868394	-1.989407	4.013511
37	2	76	-3.402578	2.585788	2.650828
37	2	24	1.786703	-3.090118	8.139616
38	2	31	6.774582	0.077697	-3.332293
38	2	69	2.006334	-5.548711	2.981649
39	2	6	-4.306005	1.154068	3.327512
39	2	94	0.544591	6.490398	-1.323640
40	1	100	6.968210	-5.668585	0.328224
41	2	87	-6.070441	1.847392	2.214960
41	2	13	6.419541	-0.752584	1.491303
42	1	100	0.548289	0.024139	5.608988
43	2	75	1.456242	1.095928	-2.829121
43	2	25	2.205534	-5.026402	2.516422
44	2	65	-4.614204	3.160319	1.725312
44	2	35	0.231162	7.691898	0.987146
45	2	86	0.850973	-4.730236	8.033408
45	2	14	-4.989678	1.486177	1.652312
46	1	100	-6.800945	3.402617	1.820272
47	2	74	6.791897	0.308867	-1.538928
