parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.17,-5.144551,4.420638,0.17
1,2,02-20,20,02-20,2,0.83,7.609887,-7.111768,0.83
2,2,02-20,02,02-20,2,0.8,-6.635281,6.423104,0.8
2,2,02-20,20,02-20,2,0.2,4.996604,-4.803398,0.2
3,3,01-02-20,20,01-02-20,3,0.3,5.480635,-5.520398,0.3
3,3,01-02-20,01,01-02-20,3,0.47,-6.516367,1.069423,0.47
3,3,01-02-20,02,01-02-20,3,0.23,-6.588515,6.429741,0.23
4,2,02-20,20,01-02-20,2,0.15,5.924424,-4.302674,0.15
4,2,02-20,02,01-02-20,2,0.85,-6.851838,7.142394,0.85
5,3,00-02-20,20,00-02-20,3,0.24,6.429741,-4.87565,0.24
5,3,00-02-20,02,00-02-20,3,0.41,-5.758897,6.641588,0.41
5,3,00-02-20,00,00-02-20,3,0.35,-0.181224,0.537618,0.35
6,2,02-20,20,02-20,2,0.84,4.647958,-4.059784,0.84
6,2,02-20,02,02-20,2,0.16,-3.787541,4.115249,0.16
7,3,00-02-20,00,00-02-20,3,0.51,-1.368131,0.744283,0.51
7,3,00-02-20,02,00-02-20,3,0.29,-7.116773,5.889316,0.29
7,3,00-02-20,20,00-02-20,3,0.2,4.553004,-5.177781,0.2
8,3,02-12-20,02,01-02-11-12-20,3,0.52,-4.938012,7.429853,0.52
8,3,02-12-20,20,01-02-11-12-20,3,0.26,6.947305,-4.706763,0.26
8,3,02-12-20,12,01-02-11-12-20,3,0.22,1.473939,7.429853,0.22
9,2,02-20,20,02-20,2,0.62,7.198588,-3.690295,0.62
9,2,02-20,02,02-20,2,0.38,-4.470109,6.317443,0.38
10,2,02-20,02,02-20,2,0.18,-0.105235,5.671421,0.18
10,2,02-20,20,02-20,2,0.82,6.968103,-2.432853,0.82
11,3,02-10-20,20,02-10-20,3,0.1,4.417267,-3.27732,0.1
11,3,02-10-20,10,02-10-20,3,0.16,-0.9527,-3.277303,0.16
11,3,02-10-20,02,02-10-20,3,0.74,-6.234444,7.106875,0.74
12,4,01-02-10-20,10,01-02-10-20,4,0.33,1.43297,-5.340753,0.33
12,4,01-02-10-20,20,01-02-10-20,4,0.23,6.836027,-5.340757,0.23
12,4,01-02-10-20,02,01-02-10-20,4,0.24,-4.560623,5.745405,0.24
12,4,01-02-10-20,01,01-02-10-20,4,0.2,-4.560592,0.463663,0.2
13,2,02-20,02,02-20,2,0.12,-2.427633,5.942121,0.12
13,2,02-20,20,02-20,2,0.88,5.766848,-3.95864,0.88
14,3,00-02-20,00,00-02-20,3,0.6,0.489032,-4.031784,0.6
14,3,00-02-20,20,00-02-20,3,0.31,6.107756,-9.607401,0.31
14,3,00-02-20,02,00-02-20,3,0.09,-5.705312,2.519923,0.09
15,3,02-20-22,20,02-20-22,3,0.47,7.0642,-4.960341,0.47
15,3,02-20-22,02,02-20-22,3,0.19,-2.175589,6.236044,0.19
15,3,02-20-22,22,02-20-22,3,0.34,3.549617,1.577056,0.34
16,3,02-12-20,20,02-12-20,3,0.56,5.490632,-3.950253,0.56
16,3,02-12-20,12,02-12-20,3,0.32,0.387895,6.043441,0.32
16,3,02-12-20,02,02-12-20,3,0.12,-2.081333,6.043441,0.12
17,3,02-12-20,20,02-12-20,3,0.72,6.003966,-6.173277,0.72
17,3,02-12-20,12,02-12-20,3,0.04,-0.396654,5.809469,0.04
17,3,02-12-20,02,02-12-20,3,0.24,-5.973577,5.850849,0.24
18,2,02-20,20,02-20,2,0.9,7.911667,-5.973577,0.9
18,2,02-20,02,02-20,2,0.1,-1.250681,6.003966,0.1
19,3,02-10-20,20,02-10-20,3,0.37,6.321941,-7.377317,0.37
19,3,02-10-20,10,02-10-20,3,0.46,0.703218,-7.377321,0.46
19,3,02-10-20,02,02-10-20,3,0.17,-5.708753,4.206597,0.17
20,2,02-20,02,02-20,2,0.88,-5.345639,7.198588,0.88
20,2,02-20,20,02-20,2,0.12,6.387431,-0.826269,0.12
21,2,02-20,02,02-20,2,0.61,-6.675218,7.194121,0.61
21,2,02-20,20,02-20,2,0.39,5.302325,-4.830107,0.39
22,3,02-20-21,21,02-20-21,3,0.01,2.843358,1.114899,0.01
22,3,02-20-21,20,02-20-21,3,0.09,2.843516,-5.281959,0.09
22,3,02-20-21,02,02-20-21,3,0.9,-10.046929,7.696667,0.9
23,4,01-02-20-22,22,01-02-20-22,4,0.33,0.84665,1.846416,0.33
23,4,01-02-20-22,02,01-02-20-22,4,0.23,-3.908166,6.825093,0.23
23,4,01-02-20-22,01,01-02-20-22,4,0.03,-3.908165,0.449588,0.03
23,4,01-02-20-22,20,01-02-20-22,4,0.41,6.804533,-4.529087,0.41
24,3,02-10-20,10,02-10-20,3,0.3,1.192461,-5.06903,0.3
24,3,02-10-20,20,02-10-20,3,0.32,7.386696,-5.259241,0.32
24,3,02-10-20,02,02-10-20,3,0.38,-4.825226,6.968103,0.38
25,1,02,02,02,1,1,-3.485889,8.124492,1
26,3,02-20-22,02,02-20,3,0.01,-3.148217,4.983738,0.01
26,3,02-20-22,22,02-20,3,0.09,2.148033,2.695952,0.09
26,3,02-20-22,20,02-20,3,0.9,8.093944,-6.667242,0.9
27,2,02-20,02,02-20,2,0.8,-4.770774,7.339964,0.8
27,2,02-20,20,02-20,2,0.2,6.812785,-2.247604,0.2
28,2,02-20,02,02-20,2,0.92,-5.966496,7.436804,0.92
28,2,02-20,20,02-20,2,0.08,5.702273,-2.570904,0.08
29,3,12-20-22,20,12-20-22,3,0.56,7.850751,-4.096373,0.56
29,3,12-20-22,12,12-20-22,3,0.01,-0.32434,2.424895,0.01
29,3,12-20-22,22,12-20-22,3,0.43,2.733505,2.424894,0.43
30,3,01-02-20,01,01-02-20,3,0.29,-6.734694,1.228649,0.29
30,3,01-02-20,20,01-02-20,3,0.41,5.801061,-5.113074,0.41
30,3,01-02-20,02,01-02-20,3,0.3,-6.734701,7.068153,0.3
31,3,02-12-20,20,02-12-20,3,0.84,6.26965,-6.977546,0.84
31,3,02-12-20,12,02-12-20,3,0.11,0.965591,4.168259,0.11
31,3,02-12-20,02,02-12-20,3,0.05,-4.878186,4.168259,0.05
32,2,12-20,12,02-12-20,2,0.14,-0.13621,2.932627,0.14
32,2,12-20,20,02-12-20,2,0.86,6.255961,-4.964325,0.86
33,3,00-02-20,20,00-02-20-21,3,0.47,4.813376,-7.591143,0.47
33,3,00-02-20,02,00-02-20-21,3,0.35,-8.03623,2.175849,0.35
33,3,00-02-20,00,00-02-20-21,3,0.18,-1.585635,-4.084109,0.18
34,3,02-20-22,20,02-20-22,3,0.48,8.726757,-1.763197,0.48
34,3,02-20-22,02,02-20-22,3,0.15,-3.091703,4.94584,0.15
34,3,02-20-22,22,02-20-22,3,0.37,2.650344,4.875679,0.37
35,3,00-02-20,02,00-02-20,3,0.33,-5.883874,6.594019,0.33
35,3,00-02-20,20,00-02-20,3,0.3,6.860861,-5.691996,0.3
35,3,00-02-20,00,00-02-20,3,0.37,0.488785,0.568139,0.37
36,2,02-20,20,02-20,2,0.97,6.973205,-7.142253,0.97
36,2,02-20,02,02-20,2,0.03,1.26453,4.747657,0.03
37,2,02-20,02,02-20,2,0.23,-2.682666,7.768921,0.23
37,2,02-20,20,02-20,2,0.77,7.145599,-4.392839,0.77
38,3,02-20-22,02,02-20-22,3,0.18,-0.273017,8.124063,0.18
38,3,02-20-22,22,02-20-22,3,0.52,3.589585,1.724193,0.52
38,3,02-20-22,20,02-20-22,3,0.3,7.751846,-3.85348,0.3
39,2,12-20,20,02-12-20,2,0.51,5.455296,-3.1297,0.51
39,2,12-20,12,02-12-20,2,0.49,-0.583502,6.987098,0.49
40,2,02-20,02,02-20,2,0.12,-3.975999,4.381705,0.12
40,2,02-20,20,02-20,2,0.88,8.124063,-8.700997,0.88
41,3,00-02-20,02,00-02-20,3,0.22,-7.560633,4.595524,0.22
41,3,00-02-20,00,00-02-20,3,0.61,-1.257345,-0.158946,0.61
41,3,00-02-20,20,00-02-20,3,0.17,4.747645,-4.913416,0.17
42,3,00-02-20,20,00-02-20,3,0.07,2.73603,-8.139425,0.07
42,3,00-02-20,02,00-02-20,3,0.34,-9.166182,3.168537,0.34
42,3,00-02-20,00,00-02-20,3,0.59,-3.152579,-1.53589,0.59
43,2,02-20,20,02-20,2,0.18,6.526386,-4.523426,0.18
