Phase,Count,Frequency
00,1,1e-4
00-01-20,5,5e-4
00-02,28,0.0028
00-02-10,9,9e-4
00-02-12-20,36,0.0036
00-02-12-20-21,1,1e-4
00-02-20,972,0.0972
00-02-20-21,30,0.003
00-02-20-22,34,0.0034
00-02-21,3,3e-4
00-10,1,1e-4
00-20,14,0.0014
01-02,23,0.0023
01-02-10-20,73,0.0073
01-02-10-20-22,3,3e-4
01-02-11-12,1,1e-4
01-02-11-12-20,55,0.0055
01-02-11-20,3,3e-4
01-02-12-20,10,0.001
01-02-20,623,0.0623
01-02-20-22,72,0.0072
01-02-21,1,1e-4
01-02-21-22,5,5e-4
01-10-20,1,1e-4
01-12-20,6,6e-4
01-20,3,3e-4
02,441,0.0441
02-10,3,3e-4
02-10-11-20,2,2e-4
02-10-11-20-21,52,0.0052
02-10-11-21,1,1e-4
02-10-12-20-22,2,2e-4
02-10-20,556,0.0556
02-10-20-21,11,0.0011
02-10-20-22,74,0.0074
02-10-21,6,6e-4
02-11-12-20,3,3e-4
02-11-20,8,8e-4
02-11-20-21,3,3e-4
02-11-21,16,0.0016
02-12,55,0.0055
02-12-20,557,0.0557
02-12-20-21,79,0.0079
02-12-20-22,12,0.0012
02-12-21,19,0.0019
02-12-22,3,3e-4
02-20,3305,0.3305
02-20-21,534,0.0534
02-20-21-22,13,0.0013
02-20-22,962,0.0962
02-21,129,0.0129
02-21-22,58,0.0058
02-22,164,0.0164
10-11-20-21,2,2e-4
10-12-20,3,3e-4
10-12-20-22,14,0.0014
10-20,32,0.0032
11-12-20,5,5e-4
11-12-21-22,1,1e-4
12,19,0.0019
12-20,137,0.0137
12-20-21,16,0.0016
12-20-22,59,0.0059
12-21,2,2e-4
12-22,9,9e-4
20,376,0.0376
20-21,55,0.0055
20-22,140,0.014
21,15,0.0015
21-22,9,9e-4
22,25,0.0025
