parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.305,-6.027478,4.731691,-3.889019,5.31463,0.305
1,2,0202-2020,2020,0202-2020,2,0.695,5.743318,-7.411507,5.558027,-2.311862,0.695
2,1,0202,0202,0202,1,1,-3.251338,6.98524,-5.418313,5.62533,1
3,2,0202-2020,0202,0202-2020,2,0.333,-3.741413,7.152104,-3.686701,5.691056,0.333
3,2,0202-2020,2020,0202-2020,2,0.667,7.218647,-5.428195,7.370264,-3.134723,0.667
4,1,0202,0202,0202-2100,1,1,-6.087695,7.092375,-9.653485,4.750292,1
5,3,0202-1021-2020,0202,0021-0202-2020,3,0.439,-5.606077,5.879465,-4.693731,5.921659,0.439
5,3,0202-1021-2020,1021,0021-0202-2020,3,0.414,2.053003,-0.562585,6.702579,0.970545,0.414
5,3,0202-1021-2020,2020,0021-0202-2020,3,0.147,4.68325,-5.404753,6.70495,-5.123607,0.147
6,2,0202-2020,0202,0202-2020,2,0.111,-1.927856,5.865688,-4.213178,3.881537,0.111
6,2,0202-2020,2020,0202-2020,2,0.889,5.491792,-5.746464,7.090442,-7.8629810000000004,0.889
7,2,0202-2020,2020,0202-2020,2,0.933,6.8184380000000004,-6.883146,6.278478,-3.391244,0.933
7,2,0202-2020,0202,0202-2020,2,0.067,-3.243526,5.440471,-0.727375,6.58097,0.067
8,2,0202-2020,2020,0202-2020,2,0.942,6.629835,-5.329153,6.09324,-3.393878,0.942
8,2,0202-2020,0202,0202-2020,2,0.058,-2.180639,6.097726,-6.220333,6.644444,0.058
9,3,0202-0211-2020,0202,0121-0202-0211-2020,3,0.473,-3.464029,7.912515,-3.811143,7.000317,0.473
9,3,0202-0211-2020,0211,0121-0202-0211-2020,3,0.431,-2.523721,7.749164,1.282902,0.836354,0.431
9,3,0202-0211-2020,2020,0121-0202-0211-2020,3,0.096,6.381604,-3.643934,5.165028,-3.241268,0.096
10,3,0202-2001-2020,2020,0202-2001-2020,3,0.133,6.680154,-1.359058,5.835388,-5.418975,0.133
10,3,0202-2001-2020,2001,0202-2001-2020,3,0.37,6.675572,1.317353,1.642352,0.443772,0.37
10,3,0202-2001-2020,0202,0202-2001-2020,3,0.497,-2.282644,7.952328,-0.815206,4.860934,0.497
11,2,0202-2020,2020,0202-0210-2020,2,0.808,6.818437,-6.881541,6.27848,-5.88356,0.808
11,2,0202-2020,0202,0202-0210-2020,2,0.192,-3.292674,5.470444,-0.723959,6.182721,0.192
