parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-0210-2020,2,0.28,-6.981478,4.995641,-4.21749,6.457988,0.28
1,2,0202-2020,2020,0202-0210-2020,2,0.72,6.184402,-7.062786,5.685653,-5.614014,0.72
2,2,0202-2020,0202,0202-2020,2,0.595,-4.379599,3.531142,-1.121509,6.834283,0.595
2,2,0202-2020,2020,0202-2020,2,0.405,6.268876,-7.555597,7.626962,-2.84421,0.405
3,2,0202-2020,2020,0202-2020,2,0.651,3.072435,-4.484819,6.129226,-0.614234,0.651
3,2,0202-2020,0202,0202-2020,2,0.349,-6.896233,4.829274,-6.030497,7.347752,0.349
4,1,0202,0202,0202-2020,1,1,-7.423954,6.982523,-6.992714,6.402258,1
5,2,0020-0202,0020,0020-0202,2,0.645,1.768356,-0.657624,6.799388,0.98042,0.645
5,2,0020-0202,0202,0020-0202,2,0.355,-9.842483,5.613502,-1.394418,6.897733,0.355
6,1,0202,0202,0202,1,1,-4.730451,7.20225,-5.787216,7.279053,1
7,3,0202-1012-2020,1012,0202-1012-2020,3,0.082,0.303457,-1.498394,2.411275,4.265115,0.082
7,3,0202-1012-2020,0202,0202-1012-2020,3,0.162,-5.962173,6.048115,-2.428721,4.643642,0.162
7,3,0202-1012-2020,2020,0202-1012-2020,3,0.756,6.686701,-2.148738,7.505858,-5.110295,0.756
8,1,0202,0202,0202,1,1,-11.263537,6.901688,-5.382734,6.259541,1
9,2,0202-2020,0202,0202-2020,2,0.922,-4.943406,7.473785,-7.814321,6.03449,0.922
9,2,0202-2020,2020,0202-2020,2,0.078,7.498265,-5.579242,4.571863,-2.781643,0.078
10,3,0202-1210-2020,1210,0202-1210-2020,3,0.273,1.616616,6.157071,0.621694,-3.489114,0.273
10,3,0202-1210-2020,2020,0202-1210-2020,3,0.264,7.015275,-2.304679,4.316512,-4.293748,0.264
10,3,0202-1210-2020,0202,0202-1210-2020,3,0.463,-3.447337,6.414253,-3.926902,7.711656,0.463
11,2,0202-2020,2020,0202-2020-2100,2,0.226,4.995629,-0.624201,7.523977,-5.524883,0.226
11,2,0202-2020,0202,0202-2020-2100,2,0.774,-2.167099,6.239212,-3.605863,6.601988,0.774
12,3,0202-2002-2020,2002,0202-2002-2020,3,0.775,5.182324,1.515474,1.115686,4.200184,0.775
12,3,0202-2002-2020,2020,0202-2002-2020,3,0.084,7.597598,-4.196585,4.57645,0.698447,0.084
12,3,0202-2002-2020,0202,0202-2002-2020,3,0.141,-1.240679,6.784589,-6.455786,6.259412,0.141
13,3,0202-1220-2020,0202,0202-2020,3,0.365,-5.947153,7.498289,-3.425157,4.572009,0.365
13,3,0202-1220-2020,1220,0202-2020,3,0.307,0.989075,5.842387,2.322705,-4.657561,0.307
13,3,0202-1220-2020,2020,0202-2020,3,0.328,6.241774,0.48583,7.372788,-7.561811,0.328
14,2,0202-2020,2020,0202-2020,2,0.356,5.435089,-4.951873,3.889569,-5.98987,0.356
14,2,0202-2020,0202,0202-2020,2,0.644,-5.682486,5.601734,-7.205477,6.121138,0.644
15,2,0022-2020,0022,0021-0202-2020,2,0.354,-0.968688,-2.723022,2.135814,6.901598,0.354
15,2,0022-2020,2020,0021-0202-2020,2,0.646,4.315669,-7.823731,6.684241,-4.149496,0.646
16,2,0202-2020,2020,0202-2020,2,0.631,7.103892,-2.513582,6.317102,-4.289234,0.631
16,2,0202-2020,0202,0202-2020,2,0.369,-4.816508,8.299003,-3.588416,6.39103,0.369
17,3,0022-0202-2020,0022,0202-2020,3,0.113,1.122706,-1.986953,4.344603,3.515263,0.113
17,3,0022-0202-2020,2020,0202-2020,3,0.354,6.03135,-7.390238,6.001906,-2.753972,0.354
17,3,0022-0202-2020,0202,0202-2020,3,0.533,-3.381005,3.916106,-5.483306,7.986932,0.533
18,3,0012-0202-2020,0012,0012-0202-2020,3,0.146,0.187858,0.4987,0.726224,5.45161,0.146
18,3,0012-0202-2020,2020,0012-0202-2020,3,0.807,5.90797,-5.283105,6.995797,-3.689366,0.807
18,3,0012-0202-2020,0202,0012-0202-2020,3,0.047,-4.712466,4.898308,-5.506169,5.469543,0.047
19,3,0202-1002-2020,0202,0202-1002-2020,3,0.052,-6.185944,5.430447,-4.71289,4.844726,0.052
19,3,0202-1002-2020,1002,0202-1002-2020,3,0.123,-0.413831,0.907791,1.546715,4.778624,0.123
19,3,0202-1002-2020,2020,0202-1002-2020,3,0.825,5.910122,-7.011214,7.250145,-5.752603,0.825
20,2,0202-2020,0202,0202-2020,2,0.661,-4.492368,5.418606,-5.891452,7.042042,0.661
20,2,0202-2020,2020,0202-2020,2,0.339,6.69627,-6.906007,5.581102,-4.918598,0.339
21,3,1120-1200-2020,2020,1120-1200-2020,3,0.424,7.910827,-4.414856,6.660818,-8.459978,0.424
21,3,1120-1200-2020,1200,1120-1200-2020,3,0.119,2.230496,6.772279,1.271495,1.098013,0.119
21,3,1120-1200-2020,1120,1120-1200-2020,3,0.457,2.231158,1.557755,6.636429,-4.369701,0.457
22,2,0020-0202,0020,0020-0202-0210,2,0.22,1.797487,-0.153717,7.118982,-0.751789,0.22
22,2,0020-0202,0202,0020-0202-0210,2,0.78,-10.380297,6.282192,-3.373757,6.245716,0.78
23,2,0202-2020,2020,0202-1012-2020,2,0.258,7.455771,-3.21568,6.76843,0.799614,0.258
