0.438,39.288
67.742,0.060
62.775,3.106	1.644,60.284
0.386,20.135
45.729,1.849	1.317,48.378
112.635,0.333	2.076,29.714
67.742,0.029
22.735,1.527	2.337,51.726
157.341,0.058
89.320,0.542	7.709,34.848
48.098,2.335
171.840,0.544	1.742,40.737
127.721,0.807	14.479,51.478
42.393,1.522	0.554,97.885
33.251,1.174	0.961,76.601
34.848,1.784	3.007,114.570
115.913,2.062	7.594,132.800
25.002,1.798	1.513,115.500
0.577,242.937
78.699,3.911	1.031,41.259
188.546,4.379
85.165,2.244	1.380,175.837
1.426,23.817
0.215,68.662
59.922,1.320	0.683,107.196
38.158,1.528	1.720,132.283
84.448,1.021	1.798,80.717
140.081,1.089	8.969,96.363
287.846,0.576
121.156,7.074
98.943,0.680	1.637,21.290
73.590,1.180	2.255,58.519
71.462,1.870	0.861,94.733
1.432,135.248
108.778,1.686	2.543,71.396
0.226,138.272
3.596,45.053
30.082,0.188	0.691,18.514
119.028,5.632	3.352,264.109
260.180,2.302
67.604,0.542	1.071,50.968
102.210,0.784	1.278,67.006
0.799,325.313
0.197,75.496
65.447,1.182	3.640,83.334
144.388,3.203	1.999,73.959
92.307,0.673	4.875,52.879
2.232,310.185
3.561,95.427
11.049,1.343	0.203,60.944
0.940,46.557
15.034,0.904	0.181,85.182
7.769,3.076
150.401,0.783	2.443,23.473
86.671,0.027
99.806,10.408	1.072,388.539
107.851,5.910	1.269,163.683
122.799,1.495	3.676,127.937
84.015,3.100	1.042,198.779
39.071,1.113	0.670,82.107
178.480,1.226	2.729,82.702
43.179,1.612	0.452,49.638
105.511,3.425	1.188,332.541
0.846,165.161
46.720,6.080	0.485,46.229
60.768,0.655	1.101,47.853
364.258,0.270
272.819,2.885
201.002,0.500
155.400,3.298	2.270,311.220
125.532,0.212	4.908,11.451
71.853,2.796	2.764,91.925
155.250,3.080
122.135,4.496	2.210,89.739
139.031,0.756	5.447,23.272
123.029,0.787
0.067,130.975
1.366,254.583
78.515,1.479	2.739,134.613
541.168,7.657	6.276,393.643
66.068,0.332	1.352,28.862
41.452,0.619	1.362,48.524
6.017,124.510
592.053,1.375	6.334,90.843
194.659,4.377	3.125,384.661
31.234,1.618	0.669,113.311
0.449,55.652
46.376,2.467	0.942,147.030
46.807,0.970	1.417,62.792
56.636,0.461	0.872,42.338
287.993,0.449
74.545,0.978	1.038,41.190
2.672,79.408
92.140,2.050	1.006,83.107
19.460,3.221	0.276,261.092
322.926,1.714	7.937,71.604
92.181,1.123	1.596,92.953
69.369,6.636	2.042,202.384
109.134,0.552	4.354,48.161
51.681,0.892	1.222,29.045
78.592,3.613	1.283,290.963
85.316,0.912	0.957,54.533
0.182,162.423
183.618,0.366
31.600,1.696	0.871,52.213
111.868,1.878	2.775,123.395
507.099,3.769	8.013,365.379
52.989,0.924
155.841,3.106	1.615,218.560
0.066,66.643
133.034,1.241	2.094,74.383
0.262,22.239
0.234,77.074
1.890,499.454
0.524,285.130
143.331,2.125	1.862,144.751
233.432,3.629	5.368,60.541
116.249,1.576
83.058,9.790	2.931,415.190
0.068,104.003
345.168,0.806	5.357,25.478
208.943,0.887	5.667,66.951
25.561,14.873	0.930,71.252
69.322,0.571	1.000,25.705
4.008,26.307
44.571,1.533	1.378,121.954
115.753,1.936	2.406,159.384
25.868,2.920
54.051,0.826
93.212,9.843	2.225,113.338
83.694,0.983	1.298,34.811
32.230,12.480	0.323,41.118
110.239,3.061	1.127,151.804
2.792,163.270
59.332,0.654
189.818,2.564	2.288,76.856
89.690,4.208	1.648,106.117
3.229,58.596
84.710,0.686	2.385,28.187
29.144,0.569	0.738,51.492
2.313,286.403
53.225,0.491
132.871,0.253
100.609,3.308	3.442,278.387
125.495,0.601	3.349,29.995
109.215,0.071	16.820,4.806
160.637,1.175	4.708,78.617
97.868,2.464	3.694,208.749
77.682,2.274	0.835,173.640
57.818,1.272	0.799,54.103
2.358,390.791
60.907,0.267	0.772,26.176
204.179,1.508	2.115,106.753
1.015,128.746
26.037,0.674	0.303,65.967
0.178,171.256
194.490,1.851	4.453,18.598
59.877,0.338	1.569,29.842
593.923,0.297	7.663,25.028
6.942,6.516	0.089,69.857
235.021,2.175
111.304,6.595
276.514,1.550
4.874,735.298
36.869,0.912	0.666,80.588
11.731,40.252
1.037,1.669
134.729,2.220
56.828,1.110
0.139,60.907
51.928,4.046	1.355,240.895
0.451,251.603
174.194,3.084	2.354,94.658
52.022,1.127	0.548,89.232
0.290,37.376
45.098,0.647	0.484,29.428
70.758,0.748	0.816,30.499
317.377,2.909	4.244,104.352
133.106,0.710	2.032,70.109
182.301,0.475	3.557,35.731
2.688,245.681
0.356,392.131
117.216,2.303	19.358,171.951
3.235,222.904
187.398,10.664	2.342,48.635
39.755,0.562	0.973,46.309
76.928,0.511	3.117,38.818
154.833,0.266	7.113,25.101
155.743,0.707	3.203,69.651
144.451,1.728	2.982,100.809
79.968,4.954	2.270,152.427
94.684,1.388	3.370,86.466
903.222,2.252
0.431,85.198
61.019,0.428	0.668,32.320
3.612,23.445
259.572,0.686	2.843,55.748
0.325,65.193
101.768,9.811	4.579,471.309
65.283,10.821	4.214,256.452
39.853,0.408
0.047,117.567
199.485,1.718	3.576,92.773
590.399,7.320	6.081,157.341
5.211,16.181
193.768,1.106	4.445,105.981
47.560,1.701	0.647,122.266
33.264,0.442	1.031,20.968
24.915,0.859	1.388,59.735
0.123,22.811
162.873,10.011	3.551,209.107
120.636,0.576	2.657,23.301
0.179,92.801
96.430,1.673	1.076,142.339
30.643,5.256	0.936,187.590
0.081,48.897
4.789,511.511
176.196,1.819	3.043,135.509
48.089,0.530	0.816,50.274
131.853,1.444	1.570,64.062
217.554,0.124
16.370,6.836
28.621,6.086	1.514,464.768
99.138,0.120
53.909,1.989	0.872,131.158
97.303,4.665	0.995,81.892
171.382,2.201
45.617,1.923	1.079,93.460
32.401,7.147	0.618,176.196
2.949,46.003
168.927,0.629	6.195,31.957
2.438,894.865
226.061,4.643	7.245,449.692
8.800,53.603
118.643,5.189	3.778,320.645
92.308,0.489	3.313,37.431
108.266,0.836
99.742,0.291	6.573,22.852
135.791,1.068	2.056,98.147
0.810,657.348
54.294,1.446	0.865,99.159
147.277,0.292
163.634,1.949	2.180,33.630
185.429,0.505
14.381,5.227	0.292,462.814
28.785,2.164	1.659,58.653
5.612,449.020
587.718,0.571	7.875,33.127
227.875,1.575
186.889,0.280
123.324,7.597	2.760,152.187
144.755,2.021	4.064,56.729
2.245,593.839
101.863,12.669	1.435,40.518
499.703,11.596	5.522,298.266
68.049,0.749	2.300,69.882
25.639,7.962	0.317,379.936
62.351,7.121	1.190,149.397
140.277,0.461	2.561,39.767
0.754,79.986
343.673,1.606
338.005,3.222
9.303,352.759
17.141,19.243
46.542,2.035	0.659,100.856
30.402,2.149	0.318,44.363
65.959,0.669	3.862,29.917
84.838,0.455	1.600,43.323
144.807,6.143	2.342,153.975
278.927,1.254	11.342,105.912
75.976,1.903	1.207,61.604
305.958,0.644	4.655,60.731
33.729,0.343	0.972,18.432
1.424,20.091
1.152,601.006
0.056,144.057
183.676,14.738	2.286,189.155
1.568,89.161
335.162,8.832	3.735,203.219
176.260,0.249
70.185,0.356	1.890,24.069
85.279,1.905	1.335,111.478
149.736,3.334
365.896,6.239	6.521,191.934
122.920,0.682	7.898,50.427
15.889,1.637	0.172,155.591
139.326,0.027
46.013,8.823	0.507,159.047
1.320,218.897
220.986,9.850	4.243,80.785
111.808,2.227	2.657,167.996
116.903,0.444	1.246,41.160
17.514,1.043	0.271,93.607
175.848,7.624	6.813,53.856
64.673,4.138
156.804,0.464
239.123,0.849
29.819,2.853	0.733,278.879
92.218,3.585	2.241,124.511
0.581,244.591
394.080,0.023
5.501,75.020
87.614,0.301	3.588,27.432
209.735,1.318	2.253,118.218
61.226,0.476	0.644,45.318
547.080,1.088	5.981,49.360
256.582,2.282	3.076,94.498
265.860,0.212	14.864,18.415
123.167,5.523	1.800,85.754
170.074,0.141
299.366,1.481
267.925,2.334	6.383,80.919
67.289,0.765	2.882,74.396
92.760,0.702	11.045,63.115
0.342,86.854
9.104,1.478	0.302,132.541
139.915,0.371	9.958,19.827
1.103,70.387
32.940,1.631	1.437,73.741
0.683,22.655
55.474,0.715	2.170,40.589
61.790,1.477	0.950,67.785
3.123,70.269
199.277,1.343	7.255,132.560
59.940,1.005	0.957,60.112
96.525,0.211	1.221,15.478
100.108,3.150	1.629,140.623
114.716,1.538	1.438,96.613
117.489,2.007	1.607,121.578
29.437,3.498	0.373,342.641
6.014,43.654
190.717,1.816
259.932,3.581
118.380,0.732	1.778,31.751
178.216,0.755	3.676,54.943
88.219,0.993	0.945,48.979
70.909,6.147
0.115,231.456
64.515,0.462	1.404,25.883
319.743,1.515
19.350,0.753
5.076,87.061
114.146,1.977	1.234,158.994
15.745,4.596	0.274,321.644
1.016,132.482
112.378,3.755	2.231,330.302
229.510,0.110
94.091,1.083	1.233,56.967
174.062,0.084
37.980,4.911	0.729,433.689
74.218,4.385	6.708,60.544
73.638,3.930	0.870,25.462
89.005,4.487	2.244,190.728
90.768,1.221
257.358,0.249
190.538,2.419	2.104,153.989
107.260,1.113	1.671,109.864
140.837,3.511	2.389,124.083
311.093,1.764	12.843,62.185
61.956,2.435
796.567,2.524
51.717,1.734	12.349,127.090
129.851,3.958
42.121,0.951	1.018,57.869
95.461,1.161	1.518,73.822
5.476,208.295
54.645,3.661	1.705,119.227
2.080,141.491
17.575,0.499	0.285,28.293
12.323,4.902	0.668,107.603
178.509,2.077	8.453,204.634
53.391,1.604	1.084,54.146
93.435,3.890	0.969,363.271
0.837,30.063
358.325,0.101
67.873,2.075	1.235,111.724
157.973,1.931
86.163,1.573	2.542,104.647
81.985,0.450	1.560,22.921
73.260,0.334	2.547,29.941
