43.903,2.138	0.495,89.952
40.507,0.318	0.519,24.788
82.243,0.897	6.846,54.638
79.422,0.572	0.983,43.903
0.239,115.192
91.377,1.311	1.879,83.058
56.029,1.965	1.018,39.437
106.594,1.556
46.613,1.285	5.371,54.016
205.784,5.109	3.140,176.766
99.525,0.474	5.195,30.917
56.692,1.145	0.871,46.323
109.471,2.905
82.583,0.439	7.169,28.210
62.526,1.532	0.723,60.400
40.313,1.193	1.189,85.175
118.140,2.272	2.382,57.693
123.292,0.464	8.128,27.231
53.989,1.027	1.614,92.911
124.365,0.397	2.240,14.251
169.478,5.914	1.782,104.198
68.778,1.136	3.662,81.453
133.751,1.016	1.701,36.807
20.149,3.606	0.395,122.968
174.494,8.883
172.062,1.184
61.848,2.435	0.872,76.815
121.886,3.859	1.410,43.801
100.529,0.611	3.174,33.066
38.625,0.580	0.761,31.957
14.980,8.900
194.245,3.038	4.867,87.418
160.860,0.953	1.684,70.487
182.101,1.872	3.982,34.612
1.677,347.251
55.281,0.352	2.131,29.231
11.096,4.323	0.212,119.105
15.545,3.917	0.340,70.248
295.994,0.583
133.272,1.367	2.902,29.196
37.487,1.482	0.454,70.007
11.076,2.503	0.320,202.124
3.045,285.173
130.486,0.681	9.446,55.950
48.796,3.363	0.490,164.852
44.149,5.020	3.841,304.248
101.250,1.055	1.831,98.086
38.684,2.499	0.717,163.382
40.650,1.664	0.891,47.939
5.168,186.030
50.936,3.458	1.625,194.778
134.119,1.819	1.735,104.149
5.081,84.342
82.968,0.088
233.570,1.662
53.400,0.048
150.919,5.220	2.505,160.079
185.044,2.969	2.803,245.527
171.693,10.563	5.304,251.704
150.006,1.262	2.837,44.993
1.475,230.765
14.510,28.523
31.238,3.274	3.774,44.278
3.731,172.881
168.847,10.226
55.558,0.448	1.320,12.166
401.558,1.099	4.171,37.959
103.758,19.008	1.113,440.702
205.784,16.688	2.772,176.766
206.863,13.783
467.404,1.946	5.494,112.195
100.841,1.073	8.055,62.982
246.239,0.627	4.423,57.435
585.992,0.237
366.390,2.582	4.723,115.803
1.835,218.140
25.257,0.372
54.182,6.037	1.642,28.414
46.001,1.643	0.515,86.747
120.960,1.260	1.322,61.855
1.420,124.811
34.591,2.471
53.030,1.371	0.736,93.181
