Phase,Count,Frequency
00-01-20,5,5e-4
00-02,21,0.0021
00-02-10,7,7e-4
00-02-10-20,1,1e-4
00-02-12-20,18,0.0018
00-02-12-20-21,1,1e-4
00-02-20,925,0.0925
00-02-20-21,31,0.0031
00-02-20-22,34,0.0034
00-02-21,1,1e-4
00-10,1,1e-4
00-12-20,1,1e-4
00-20,21,0.0021
01-02,15,0.0015
01-02-10-20,74,0.0074
01-02-10-20-22,1,1e-4
01-02-11-12,2,2e-4
01-02-11-12-20,46,0.0046
01-02-11-12-21,1,1e-4
01-02-11-20,1,1e-4
01-02-12-20,8,8e-4
01-02-20,548,0.0548
01-02-20-21-22,4,4e-4
01-02-20-22,53,0.0053
01-02-21-22,8,8e-4
01-12-20,2,2e-4
01-20,1,1e-4
01-21,1,1e-4
02,416,0.0416
02-10,4,4e-4
02-10-11-20,1,1e-4
02-10-11-20-21,46,0.0046
02-10-11-21,2,2e-4
02-10-12-20-22,1,1e-4
02-10-20,529,0.0529
02-10-20-21,12,0.0012
02-10-20-22,65,0.0065
02-10-21,4,4e-4
02-11-12-20,2,2e-4
02-11-20,6,6e-4
02-11-20-21,4,4e-4
02-11-21,14,0.0014
02-12,68,0.0068
02-12-20,561,0.0561
02-12-20-21,61,0.0061
02-12-20-22,12,0.0012
02-12-21,11,0.0011
02-20,3539,0.3539
02-20-21,542,0.0542
02-20-21-22,5,5e-4
02-20-22,981,0.0981
02-21,138,0.0138
02-21-22,39,0.0039
02-22,180,0.018
10-11-20-21,2,2e-4
10-12-20,3,3e-4
10-12-20-22,3,3e-4
10-20,24,0.0024
10-21,1,1e-4
11-12-20,5,5e-4
11-12-21-22,1,1e-4
11-21,4,4e-4
12,13,0.0013
12-20,150,0.015
12-20-21,15,0.0015
12-20-22,50,0.005
12-21,6,6e-4
12-22,9,9e-4
20,395,0.0395
20-21,45,0.0045
20-21-22,1,1e-4
20-22,147,0.0147
21,21,0.0021
21-22,9,9e-4
22,21,0.0021
