parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.81,-5.477723,5.898584,0.81
1,2,02-20,20,02-20,2,0.19,6.724059,-4.159645,0.19
2,2,02-20,02,02-20-21,2,0.04,-3.147115,3.333787,0.04
2,2,02-20,20,02-20-21,2,0.96,6.823742,-7.454732,0.96
3,3,01-02-20,02,01-02-20,3,0.08,-3.560531,5.632062,0.08
3,3,01-02-20,20,01-02-20,3,0.91,7.352647,-6.465008,0.91
3,3,01-02-20,01,01-02-20,3,0.01,-3.432232,-0.03794,0.01
4,3,00-02-20,02,00-02-20,3,0.33,-5.341379,4.824608,0.33
4,3,00-02-20,00,00-02-20,3,0.41,-0.528214,-1.454868,0.41
4,3,00-02-20,20,00-02-20,3,0.26,5.208875,-7.77966,0.26
5,3,02-12-20,12,02-12-20,3,0.38,0.396297,5.563309,0.38
5,3,02-12-20,20,02-12-20,3,0.44,6.407723,-2.190981,0.44
5,3,02-12-20,02,02-12-20,3,0.18,-6.195933,5.563309,0.18
6,2,02-20,02,02-10-20,2,0.17,-5.059918,6.305524,0.17
6,2,02-20,20,02-10-20,2,0.83,6.80254,-5.230405,0.83
7,1,20,20,20,1,1,7.897117,-8.806798,1
8,3,00-02-20,20,00-02-20,3,0.25,4.703262,-6.019555,0.25
8,3,00-02-20,02,00-02-20,3,0.3,-4.519109,6.44367,0.3
8,3,00-02-20,00,00-02-20,3,0.45,0.040689,0.473769,0.45
9,3,01-02-20,01,01-02-20,3,0.47,-4.981063,-0.299884,0.47
9,3,01-02-20,02,01-02-20,3,0.32,-4.981139,6.316265,0.32
9,3,01-02-20,20,01-02-20,3,0.21,5.953649,-6.736658,0.21
10,3,02-20-22,20,02-20-22,3,0.14,6.062565,-2.209196,0.14
10,3,02-20-22,02,02-20-22,3,0.65,-3.985085,7.943704,0.65
10,3,02-20-22,22,02-20-22,3,0.21,2.3143030000000002,2.571781,0.21
11,3,00-02-20,20,00-02-20,3,0.16,6.423073,-2.508767,0.16
11,3,00-02-20,02,00-02-20,3,0.53,-5.790678,6.062565,0.53
11,3,00-02-20,00,00-02-20,3,0.31,0.422004,0.109926,0.31
12,2,02-20,02,02-20,2,0.59,-4.626946,6.213775,0.59
12,2,02-20,20,02-20,2,0.41,6.538283,-2.188063,0.41
13,3,00-02-20,20,00-02-20,3,0.13,4.427484,-5.508934,0.13
13,3,00-02-20,02,00-02-20,3,0.43,-5.794421,5.253245,0.43
13,3,00-02-20,00,00-02-20,3,0.44,-0.831193,-0.250304,0.44
14,3,02-21-22,02,02-21-22,3,0.22,-2.493994,7.123999,0.22
14,3,02-21-22,22,02-21-22,3,0.64,0.761609,2.637266,0.64
14,3,02-21-22,21,02-21-22,3,0.14,0.761609,-1.849462,0.14
15,2,02-20,02,02-10-20,2,0.27,-4.142073,6.810662,0.27
15,2,02-20,20,02-10-20,2,0.73,4.110492,-3.922903,0.73
16,3,00-02-20,00,00-02-20,3,0.44,-1.901579,-2.115215,0.44
16,3,00-02-20,20,00-02-20,3,0.35,2.585177,-6.121178,0.35
16,3,00-02-20,02,00-02-20,3,0.21,-5.156932,4.243266,0.21
17,2,02-20,02,00-02-20,2,0.41,-3.393141,7.777964,0.41
17,2,02-20,20,00-02-20,2,0.59,6.312138,-4.583707,0.59
18,1,02,02,02,1,1,0.656503,8.142677,1
19,3,02-20-21,02,02-20-21,3,0.84,-7.280169,7.914683,0.84
19,3,02-20-21,21,02-20-21,3,0.09,5.80252,1.612529,0.09
19,3,02-20-21,20,02-20-21,3,0.07,5.802526,-3.568908,0.07
20,2,02-20,02,02-20,2,0.06,-0.876231,5.979364,0.06
20,2,02-20,20,02-20,2,0.94,8.346133,-6.075498,0.94
21,2,02-20,02,02-20,2,0.56,-1.973525,5.689382,0.56
21,2,02-20,20,02-20,2,0.44,6.358373,-6.496557,0.44
22,2,02-20,20,02-20,2,0.07,2.585177,-3.764419,0.07
22,2,02-20,02,02-20,2,0.93,-7.366069,5.083179,0.93
23,2,02-20,02,01-02-20,2,0.83,-5.650644,7.404329,0.83
23,2,02-20,20,01-02-20,2,0.17,6.902175,-3.887631,0.17
24,1,20,20,20,1,1,6.407723,-7.184743,1
25,3,02-20-22,22,02-20-22,3,0.32,2.534898,3.983865,0.32
25,3,02-20-22,20,02-20-22,3,0.4,8.477765,-2.017473,0.4
25,3,02-20-22,02,02-20-22,3,0.28,-2.850975,6.414085,0.28
26,3,01-02-20,02,01-02-20,3,0.07,-1.407508,6.517042,0.07
26,3,01-02-20,20,01-02-20,3,0.91,8.297765,-5.431759,0.91
26,3,01-02-20,01,01-02-20,3,0.02,-1.407508,0.749079,0.02
27,2,02-20,02,02-20,2,0.95,-7.36621,5.083179,0.95
27,2,02-20,20,02-20,2,0.05,2.585177,-3.764419,0.05
28,2,02-20,02,02-20,2,0.4,-3.53737,5.958264,0.4
28,2,02-20,20,02-20,2,0.6,7.627847,-2.443575,0.6
29,2,02-20,02,02-20,2,0.89,-6.054603,8.871596,0.89
29,2,02-20,20,02-20,2,0.11,5.947427,-2.457156,0.11
30,2,02-20,02,02-20,2,0.86,-6.823656,5.343329,0.86
30,2,02-20,20,02-20,2,0.14,5.44468,-6.666012,0.14
31,3,02-12-20,02,02-12-20,3,0.25,-2.432041,7.001926,0.25
31,3,02-12-20,20,02-12-20,3,0.4,6.060655,-4.179434,0.4
31,3,02-12-20,12,02-12-20,3,0.35,1.573922,7.001556,0.35
32,3,02-20-21,02,00-02-20-21,3,0.55,-4.42024,5.211815,0.55
32,3,02-20-21,21,00-02-20-21,3,0.23,6.757031,0.502392,0.23
32,3,02-20-21,20,00-02-20-21,3,0.22,6.757031,-5.77857,0.22
33,3,00-02-20,02,00-02-20,3,0.12,-2.837569,1.361221,0.12
33,3,00-02-20,00,00-02-20,3,0.4,1.513629,-1.248844,0.4
33,3,00-02-20,20,00-02-20,3,0.48,5.861516,-6.970677,0.48
34,2,02-20,20,02-20,2,0.86,8.253178,-6.151688,0.86
34,2,02-20,02,02-20,2,0.14,-4.550281,5.492191,0.14
35,3,02-10-20,20,02-10-20,3,0.51,6.856795,-1.936564,0.51
35,3,02-10-20,10,02-10-20,3,0.04,0.264691,-1.936577,0.04
35,3,02-10-20,02,02-10-20,3,0.45,-4.767731,7.885853,0.45
36,2,02-21,02,02-21,2,0.52,-3.904726,7.366705,0.52
36,2,02-21,21,02-21,2,0.48,5.458883,0.869189,0.48
37,1,02,02,02,1,1,-6.040016,8.013298,1
38,3,02-20-21,21,02-20-21,3,0.69,7.878583,-0.666068,0.69
38,3,02-20-21,20,02-20-21,3,0.24,7.885853,-2.981713,0.24
38,3,02-20-21,02,02-20-21,3,0.07,0.131553,5.851545,0.07
39,2,02-20,02,02-20,2,0.83,-7.18058,9.265267,0.83
39,2,02-20,20,02-20,2,0.17,5.764033,-3.306002,0.17
40,4,01-02-20-22,01,01-02-20-22,4,0.18,-3.667262,0.047339,0.18
40,4,01-02-20-22,20,01-02-20-22,4,0.21,7.44697,-4.192909,0.21
40,4,01-02-20-22,02,01-02-20-22,4,0.35,-3.667263,5.840899,0.35
40,4,01-02-20-22,22,01-02-20-22,4,0.26,2.686008,1.608489,0.26
41,3,01-02-20,02,01-02-20,3,0.19,-6.569614,5.913397,0.19
41,3,01-02-20,20,01-02-20,3,0.23,6.247342,-5.52729,0.23
41,3,01-02-20,01,01-02-20,3,0.58,-6.569493,-0.711344,0.58
42,3,02-12-20,20,02-12-20,3,0.77,8.169687,-7.346987,0.77
42,3,02-12-20,02,02-12-20,3,0.18,-4.685365,5.791817,0.18
42,3,02-12-20,12,02-12-20,3,0.05,1.751184,5.769828,0.05
43,2,02-20,20,02-20,2,0.16,5.764033,-3.462653,0.16
43,2,02-20,02,02-20,2,0.84,-6.541177,9.265267,0.84
44,2,02-20,02,02-20,2,0.75,-3.910411,8.911215,0.75
44,2,02-20,20,02-20,2,0.25,6.861629,-3.44208,0.25
45,4,02-10-20-22,10,02-10-20-22,4,0.2,0.16646,-3.153657,0.2
45,4,02-10-20-22,02,02-10-20-22,4,0.21,-1.607655,6.656671,0.21
45,4,02-10-20-22,20,02-10-20-22,4,0.26,6.702377,-3.156132,0.26
45,4,02-10-20-22,22,02-10-20-22,4,0.33,4.928263,3.178047,0.33
46,4,01-02-10-20,01,01-02-10-20,4,0.09,-3.690148,0.167771,0.09
46,4,01-02-10-20,10,01-02-10-20,4,0.11,1.572908,-2.522335,0.11
46,4,01-02-10-20,20,01-02-10-20,4,0.21,6.860486,-2.522344,0.21
46,4,01-02-10-20,02,01-02-10-20,4,0.59,-3.690444,6.580878,0.59
47,1,20,20,20,1,1,7.179058,-8.358017,1
48,2,02-20,02,02-20,2,0.97,-6.022274,5.130065,0.97
48,2,02-20,20,02-20,2,0.03,4.411784,-0.517619,0.03
49,3,02-20-21,02,02-20-21,3,0.86,-7.89552,5.978758,0.86
49,3,02-20-21,20,02-20-21,3,0.08,4.650583,-3.45841,0.08
49,3,02-20-21,21,02-20-21,3,0.06,4.649687,0.892807,0.06
50,1,02,02,02-12,1,1,-4.31685,7.181023,1
51,2,02-20,02,02-20,2,0.19,-1.428174,4.242622,0.19
51,2,02-20,20,02-20,2,0.81,4.726596,-7.591107,0.81
52,1,20,20,20,1,1,4.854339,-6.315012,1
53,2,02-20,02,02-20,2,0.83,-5.961815,7.26094,0.83
53,2,02-20,20,02-20,2,0.17,6.853872,-4.471042,0.17
54,3,02-20-22,22,02-20-22,3,0.61,0.453463,2.490687,0.61
54,3,02-20-22,20,02-20-22,3,0.27,6.228528,-2.863649,0.27
54,3,02-20-22,02,02-20-22,3,0.12,-6.025221,7.52015,0.12
55,2,02-20,02,02-10-11-20-21,2,0.54,-4.238714,6.770427,0.54
55,2,02-20,20,02-10-11-20-21,2,0.46,6.467721,-4.566294,0.46
56,2,02-20,20,02-10-20,2,0.28,7.296379,-5.485511,0.28
56,2,02-20,02,02-10-20,2,0.72,-4.993988,4.646466,0.72
57,3,01-02-20,02,01-02-20,3,0.55,-5.515614,7.223511,0.55
57,3,01-02-20,20,01-02-20,3,0.1,5.217743,-4.145796,0.1
57,3,01-02-20,01,01-02-20,3,0.35,-5.515614,0.804246,0.35
58,3,01-02-20,01,01-02-20,3,0.27,-5.464905,1.251784,0.27
58,3,01-02-20,20,01-02-20,3,0.39,6.471464,-3.971018,0.39
58,3,01-02-20,02,01-02-20,3,0.34,-5.465303,6.547813,0.34
59,3,01-02-20,02,01-02-20,3,0.37,-8.040217,6.562344,0.37
59,3,01-02-20,01,01-02-20,3,0.54,-8.040217,0.172873,0.54
59,3,01-02-20,20,01-02-20,3,0.09,4.374176,-6.460051,0.09
60,3,00-02-20,02,00-02-20,3,0.05,-9.075674,2.751555,0.05
60,3,00-02-20,00,00-02-20,3,0.74,-2.825037,-2.571765,0.74
60,3,00-02-20,20,00-02-20,3,0.21,3.072406,-5.643195,0.21
61,2,02-20,02,02-20,2,0.1,-4.309617,5.108169,0.1
61,2,02-20,20,02-20,2,0.9,8.07851,-6.537231,0.9
62,2,02-20,20,02-20,2,0.98,6.704065,-9.171413,0.98
62,2,02-20,02,02-20,2,0.02,-4.583977,2.399251,0.02
63,2,02-20,20,02-20-22,2,0.8,7.268272,-4.643265,0.8
63,2,02-20,02,02-20-22,2,0.2,-2.466147,6.836855,0.2
64,3,02-10-21,02,02-10-11-20-21,3,0.42,-5.406394,3.561058,0.42
64,3,02-10-21,10,02-10-11-20-21,3,0.2,0.335445,-7.866234,0.2
64,3,02-10-21,21,02-10-11-20-21,3,0.38,6.236912,-1.502771,0.38
65,2,02-20,02,02-20,2,0.21,-5.086186,6.273177,0.21
65,2,02-20,20,02-20,2,0.79,6.062612,-5.402717,0.79
66,3,02-20-21,02,02-20-21,3,0.89,-4.477395,6.714377,0.89
66,3,02-20-21,20,02-20-21,3,0.07,3.004434,-4.696444,0.07
66,3,02-20-21,21,02-20-21,3,0.04,2.739166,1.516606,0.04
67,3,00-02-20,20,00-02-20,3,0.22,3.592815,-7.17925,0.22
67,3,00-02-20,00,00-02-20,3,0.56,-2.8966,-1.123527,0.56
67,3,00-02-20,02,00-02-20,3,0.22,-6.955469,4.670036,0.22
68,2,02-20,02,00-02-20,2,0.17,-5.405746,4.046744,0.17
68,2,02-20,20,00-02-20,2,0.83,5.718893,-7.506668,0.83
69,2,02-20,02,02-20,2,0.5,-3.603882,5.981958,0.5
69,2,02-20,20,02-20,2,0.5,7.848613,-0.779325,0.5
70,3,00-02-20,02,00-02-20,3,0.15,-9.916219,4.054929,0.15
70,3,00-02-20,00,00-02-20,3,0.8,-3.563944,-1.576363,0.8
70,3,00-02-20,20,00-02-20,3,0.05,2.68304,-6.513838,0.05
71,3,01-02-20,01,01-02-20,3,0.12,-4.772844,1.243938,0.12
71,3,01-02-20,20,01-02-20,3,0.52,6.041183,-5.127157,0.52
71,3,01-02-20,02,01-02-20,3,0.36,-4.772844,6.500135,0.36
72,2,02-20,20,02-20,2,0.88,8.230009,-4.422232,0.88
72,2,02-20,02,02-20,2,0.12,-3.126018,5.899641,0.12
73,2,02-20,02,02-10-20,2,0.24,-3.822298,5.670342,0.24
73,2,02-20,20,02-10-20,2,0.76,6.93672,-5.866767,0.76
74,2,02-20,02,02-20,2,0.82,-5.323843,5.767258,0.82
74,2,02-20,20,02-20,2,0.18,5.556592,-5.123673,0.18
75,4,02-10-20-22,10,02-10-20-22,4,0.07,1.108966,-2.065968,0.07
75,4,02-10-20-22,22,02-10-20-22,4,0.34,4.336656,3.025241,0.34
75,4,02-10-20-22,02,02-10-20-22,4,0.31,-1.959068,8.757334,0.31
75,4,02-10-20-22,20,02-10-20-22,4,0.28,7.404672,-3.020262,0.28
76,3,00-02-20,02,00-02-20,3,0.07,-5.928796,2.913415,0.07
76,3,00-02-20,20,00-02-20,3,0.42,5.872886,-9.451911,0.42
76,3,00-02-20,00,00-02-20,3,0.51,0.585625,-2.907083,0.51
77,2,02-20,20,02-10-20,2,0.87,6.037523,-5.651651,0.87
77,2,02-20,02,02-10-20,2,0.13,-4.618078,5.924913,0.13
78,2,02-20,20,02-20,2,0.86,8.384613,-5.281879,0.86
78,2,02-20,02,02-20,2,0.14,-2.640608,6.692838,0.14
79,2,02-21,21,02-20-21,2,0.31,5.417083,-0.5132,0.31
79,2,02-21,02,02-20-21,2,0.69,-6.988461,5.109602,0.69
80,4,01-02-20-22,01,01-02-20-22,4,0.26,-4.171941,-0.680095,0.26
80,4,01-02-20-22,22,01-02-20-22,4,0.2,2.086887,2.760173,0.2
80,4,01-02-20-22,20,01-02-20-22,4,0.42,8.040102,-3.146283,0.42
80,4,01-02-20-22,02,01-02-20-22,4,0.12,-4.171951,4.855976,0.12
81,2,00-02,00,00-02,2,0.59,-5.23515,-1.674936,0.59
81,2,00-02,02,00-02,2,0.41,-11.805734,4.713578,0.41
82,2,02-20,20,02-20,2,0.02,4.787684,-3.495237,0.02
82,2,02-20,02,02-20,2,0.98,-6.598581,4.899555,0.98
83,4,00-02-20-21,21,00-02-20-21,4,0.1,4.061154,-0.148845,0.1
83,4,00-02-20-21,00,00-02-20-21,4,0.28,-2.139106,-2.481718,0.28
83,4,00-02-20-21,02,00-02-20-21,4,0.5,-8.284244,3.911186,0.5
83,4,00-02-20-21,20,00-02-20-21,4,0.12,4.111545,-6.541822,0.12
84,2,02-20,20,02-20,2,0.95,8.768228,-8.256199,0.95
84,2,02-20,02,02-20,2,0.05,-3.69492,4.305203,0.05
85,3,00-02-20,02,00-02-20,3,0.47,-5.762996,6.402333,0.47
85,3,00-02-20,00,00-02-20,3,0.27,0.713867,0.764726,0.27
85,3,00-02-20,20,00-02-20,3,0.26,5.350678,-5.229163,0.26
86,3,02-10-20,20,02-10-20,3,0.36,6.451073,-6.649795,0.36
86,3,02-10-20,02,02-10-20,3,0.14,-5.916119,5.777098,0.14
86,3,02-10-20,10,02-10-20,3,0.5,0.073774,-6.649772,0.5
87,3,02-10-20,02,02-10-20,3,0.07,-5.920161,3.683488,0.07
87,3,02-10-20,20,02-10-20,3,0.35,6.474903,-8.951723,0.35
87,3,02-10-20,10,02-10-20,3,0.58,0.291466,-8.950905,0.58
88,3,02-20-21,21,02-20-21,3,0.04,5.422096,1.252265,0.04
88,3,02-20-21,02,02-20-21,3,0.89,-6.305067,7.679857,0.89
