Phase,RACIPE,DSGRN,JSD,Parameter,nState
00-02,0.003274784161952962,0.003870199464126228,0.036357255029758964,Phase,2
00-02-20,8.931229532598987e-4,0,0.036357255029758964,Phase,2
00-20,0.006251860672819291,0.006847275974992557,0.036357255029758964,Phase,2
01-02,0.004763322417386127,0.006251860672819291,0.036357255029758964,Phase,2
01-02-21,2.9770765108663293e-4,0,0.036357255029758964,Phase,2
01-20,0,2.9770765108663293e-4,0.036357255029758964,Phase,2
02,0.021732658529324204,0,0.036357255029758964,Phase,2
02-12,0.01012206013694552,0.01845787436737124,0.036357255029758964,Phase,2
02-12-22,5.954153021732659e-4,0,0.036357255029758964,Phase,2
02-20,0.7898183983328372,0.8350699612980054,0.036357255029758964,Phase,2
02-20-21-22,2.9770765108663293e-4,0,0.036357255029758964,Phase,2
02-20-22,0.01518309020541828,0,0.036357255029758964,Phase,2
02-21,0.008633521881512354,0.008335814230425722,0.036357255029758964,Phase,2
02-22,0.041083655849955346,0.04376302470973504,0.036357255029758964,Phase,2
10-20,0.004763322417386127,0.0056564453706460256,0.036357255029758964,Phase,2
11-12,2.9770765108663293e-4,2.9770765108663293e-4,0.036357255029758964,Phase,2
12,0.002977076510866329,0,0.036357255029758964,Phase,2
12-20,0.009824352485858886,0.01012206013694552,0.036357255029758964,Phase,2
12-20-22,2.9770765108663293e-4,0,0.036357255029758964,Phase,2
12-22,0.002977076510866329,0.003274784161952962,0.036357255029758964,Phase,2
20,0.02143495087823757,0,0.036357255029758964,Phase,2
20-21,0.010717475439118785,0.01637392080976481,0.036357255029758964,Phase,2
20-22,0.035129502828222685,0.03691574873474248,0.036357255029758964,Phase,2
21,0.0023816612086930635,0,0.036357255029758964,Phase,2
21-22,0.003870199464126228,0.004465614766299494,0.036357255029758964,Phase,2
22,0.0023816612086930635,0,0.036357255029758964,Phase,2
Monostable,0.05090800833581423,0,0.025933631377682703,monoMulti,2
Multistable,0.9490919916641858,1,0.025933631377682703,monoMulti,2
1,0.05090800833581423,0,0.03511204967949638,nState,2
2,0.9315272402500744,1,0.03511204967949638,nState,2
3,0.01726704376302471,0,0.03511204967949638,nState,2
4,2.9770765108663293e-4,0,0.03511204967949638,nState,2
00-01-02-20,1.9920318725099602e-4,0,0.14014451685282134,Phase,3
00-01-20,7.968127490039841e-4,0.0015936254980079682,0.14014451685282134,Phase,3
00-02,0.0017928286852589642,0,0.14014451685282134,Phase,3
00-02-10,1.9920318725099602e-4,5.97609561752988e-4,0.14014451685282134,Phase,3
00-02-20,0.17828685258964144,0.2147410358565737,0.14014451685282134,Phase,3
00-02-20-22,9.9601593625498e-4,0,0.14014451685282134,Phase,3
00-20,7.968127490039841e-4,0,0.14014451685282134,Phase,3
01-02,0.001195219123505976,0,0.14014451685282134,Phase,3
01-02-20,0.10179282868525896,0.14083665338645418,0.14014451685282134,Phase,3
