parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.87,-8.531224,5.178328,0.87
1,2,02-20,20,02-20,2,0.13,4.192493,-4.538818,0.13
2,3,02-20-22,02,02-20-22,3,0.44,-3.725986,8.403823,0.44
2,3,02-20-22,20,02-20-22,3,0.03,5.953615,-1.994586,0.03
2,3,02-20-22,22,02-20-22,3,0.53,1.857893,5.735354,0.53
3,2,02-20,02,02-20,2,0.23,-6.376873,5.004176,0.23
3,2,02-20,20,02-20,2,0.77,5.510001,-5.228917,0.77
4,3,02-10-20,10,02-10-20,3,0.32,0.060061,-4.276734,0.32
4,3,02-10-20,02,02-10-20,3,0.18,-3.846531,7.742839,0.18
4,3,02-10-20,20,02-10-20,3,0.5,6.631965,-4.633828,0.5
5,4,00-02-20-22,02,00-02-20,4,0.2,-4.641481,6.100193,0.2
5,4,00-02-20-22,20,00-02-20,4,0.43,4.867861,-5.035335,0.43
5,4,00-02-20-22,00,00-02-20,4,0.36,-1.349944,0.228096,0.36
5,4,00-02-20-22,22,00-02-20,4,0.01,1.576138,2.979622,0.01
6,2,02-20,20,02-20,2,0.14,5.403118,-2.614678,0.14
6,2,02-20,02,02-20,2,0.86,-6.276736,5.653208,0.86
7,2,02-20,20,02-20,2,0.03,4.689615,-1.78127,0.03
7,2,02-20,02,02-20,2,0.97,-8.054464,5.981848,0.97
8,2,02-20,20,02-20,2,0.5,5.151788,-5.115511,0.5
8,2,02-20,02,02-20,2,0.5,-3.82141,6.40571,0.5
9,2,02-20,02,00-02-20,2,0.42,-5.260717,6.700437,0.42
9,2,02-20,20,00-02-20,2,0.58,7.139539,-4.919826,0.58
10,3,02-11-21,02,02-10-11-20-21,3,0.59,-5.800155,6.33567,0.59
10,3,02-11-21,11,02-10-11-20-21,3,0.18,0.683176,-0.2191,0.18
10,3,02-11-21,21,02-10-11-20-21,3,0.23,5.981848,-0.219103,0.23
11,2,02-20,20,02-20,2,0.38,6.127294,-3.580784,0.38
11,2,02-20,02,02-20,2,0.62,-1.930171,7.59134,0.62
12,3,00-02-20,02,00-02-20,3,0.21,-5.403821,5.591792,0.21
12,3,00-02-20,20,00-02-20,3,0.46,6.890207,-7.259851,0.46
12,3,00-02-20,00,00-02-20,3,0.33,0.416405,-0.725294,0.33
13,3,02-20-21,21,02-20-21,3,0.19,4.444787,0.569081,0.19
13,3,02-20-21,02,02-20-21,3,0.67,-6.53405,5.895138,0.67
13,3,02-20-21,20,02-20-21,3,0.14,4.444787,-4.338023,0.14
14,4,01-02-21-22,02,01-02-21-22,4,0.19,-2.646162,7.120041,0.19
14,4,01-02-21-22,01,01-02-21-22,4,0.18,-2.646162,1.349638,0.18
14,4,01-02-21-22,22,01-02-21-22,4,0.24,2.410485,2.721115,0.24
14,4,01-02-21-22,21,01-02-21-22,4,0.39,3.623709,-3.049287,0.39
15,3,02-20-21,21,02-20-21,3,0.06,3.670303,0.904,0.06
15,3,02-20-21,20,02-20-21,3,0.05,3.670303,-5.382123,0.05
15,3,02-20-21,02,02-20-21,3,0.89,-5.641213,7.341593,0.89
16,2,02-22,02,02-22,2,0.39,-0.615554,6.062878,0.39
16,2,02-22,22,02-22,2,0.61,5.176436,4.397001,0.61
17,2,02-20,20,02-12-20,2,0.82,5.553711,-5.891008,0.82
17,2,02-20,02,02-12-20,2,0.18,-5.991808,5.03744,0.18
18,3,02-12-20,12,01-02-11-12-20,3,0.52,0.72377,6.892867,0.52
18,3,02-12-20,02,01-02-11-12-20,3,0.09,-2.15018,6.892867,0.09
18,3,02-12-20,20,01-02-11-12-20,3,0.39,7.27854,-3.344262,0.39
19,2,12-20,12,02-12-20,2,0.69,-0.767236,7.416753,0.69
19,2,12-20,20,02-12-20,2,0.31,5.50484,-1.992077,0.31
20,3,00-02-20,20,00-02-20,3,0.05,3.429215,-3.606967,0.05
20,3,00-02-20,00,00-02-20,3,0.4,-1.963204,-1.743385,0.4
20,3,00-02-20,02,00-02-20,3,0.55,-6.809969,4.83156,0.55
21,2,02-20,02,02-20,2,0.1,-3.292075,3.11826,0.1
21,2,02-20,20,02-20,2,0.9,6.877253,-4.445998,0.9
22,2,02-20,02,02-20,2,0.05,-3.532647,3.254592,0.05
22,2,02-20,20,02-20,2,0.95,7.259216,-6.923315,0.95
23,3,02-21-22,21,02-21-22,3,0.12,2.789299,-0.02113,0.12
23,3,02-21-22,22,02-21-22,3,0.87,2.789298,4.20629,0.87
23,3,02-21-22,02,02-21-22,3,0.01,1.457039,8.415203,0.01
24,2,02-22,02,02-22,2,0.36,-1.792121,8.415235,0.36
24,2,02-22,22,02-22,2,0.64,3.475506,7.791133,0.64
25,3,02-12-20,20,01-02-11-12-20,3,0.45,6.606983,-2.880355,0.45
25,3,02-12-20,02,01-02-11-12-20,3,0.28,-6.215218,6.042493,0.28
25,3,02-12-20,12,01-02-11-12-20,3,0.27,0.124869,6.042493,0.27
26,3,02-20-21,20,02-20-21,3,0.17,6.626441,-5.226955,0.17
26,3,02-20-21,21,02-20-21,3,0.11,6.613209,1.309571,0.11
26,3,02-20-21,02,02-20-21,3,0.72,-4.18464,6.598268,0.72
27,2,02-20,20,01-02-20,2,0.79,7.139539,-4.817514,0.79
27,2,02-20,02,01-02-20,2,0.21,-2.593289,6.700437,0.21
28,2,02-20,20,02-20,2,0.08,5.564836,-6.497671,0.08
28,2,02-20,02,02-20,2,0.92,-5.734667,6.226834,0.92
29,1,02,02,02,1,1,-4.598334,6.697117,1
30,3,00-02-20,00,00-02-20,3,0.22,0.168817,-2.904693,0.22
30,3,00-02-20,20,00-02-20,3,0.54,6.481957,-9.360848,0.54
30,3,00-02-20,02,00-02-20,3,0.24,-3.781278,3.440003,0.24
31,3,00-02-20,20,00-02-20,3,0.23,4.677692,-6.312224,0.23
31,3,00-02-20,02,00-02-20,3,0.23,-7.277551,3.924888,0.23
31,3,00-02-20,00,00-02-20,3,0.54,-1.929584,-1.42308,0.54
32,3,02-20-22,02,02-20-22,3,0.31,-3.974475,8.716738,0.31
32,3,02-20-22,22,02-20-22,3,0.41,2.45735,2.854794,0.41
32,3,02-20-22,20,02-20-22,3,0.28,7.841709,-3.602857,0.28
33,3,01-02-20,20,01-02-10-20,3,0.32,7.173076,-3.778141,0.32
33,3,01-02-20,02,01-02-10-20,3,0.48,-4.536527,6.968443,0.48
33,3,01-02-20,01,01-02-10-20,3,0.2,-4.536036,0.652165,0.2
34,3,01-02-20,20,01-02-20,3,0.91,7.095361,-6.527066,0.91
