Phase,RACIPE,DSGRN,JSD,Parameter,nState
0010,0.0033048746901679976,0,0.8992901436054055,Phase,3
0010-0012,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0010-0012-0300-0302,0.0013770311209033324,0,0.8992901436054055,Phase,3
0010-0012-0302,0.001101624896722666,0.0019278435692646654,0.8992901436054055,Phase,3
0010-0012-0402,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0013,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0010-0013-0203,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0013-0300-0303,0.0035802809143486644,0,0.8992901436054055,Phase,3
0010-0013-0303,0.007711374277058662,0.001101624896722666,0.8992901436054055,Phase,3
0010-0013-0303-0310,0.001101624896722666,0,0.8992901436054055,Phase,3
0010-0013-0313,8.262186725419994e-4,0,0.8992901436054055,Phase,3
0010-0013-0403,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0010-0100-0102,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0100-0303,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0103-0300-0303,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0110-0303,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0010-0112-0402,0,0.001101624896722666,0.8992901436054055,Phase,3
0010-0113-0200-0303,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0113-0303,2.754062241806665e-4,8.262186725419994e-4,0.8992901436054055,Phase,3
0010-0113-0403,0,0.008812999173781328,0.8992901436054055,Phase,3
0010-0200-0202,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0200-0203,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0200-0303,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0010-0200-0403,0,0.007711374277058662,0.8992901436054055,Phase,3
0010-0210-0300,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0210-0300-0302,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0210-0300-0303,8.262186725419994e-4,0,0.8992901436054055,Phase,3
0010-0210-0303,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0010-0212-0402,0,0.001101624896722666,0.8992901436054055,Phase,3
0010-0213-0403,0,0.006334343156155329,0.8992901436054055,Phase,3
0010-0300,0.005232718259432663,0,0.8992901436054055,Phase,3
0010-0300-0302,0.001101624896722666,5.50812448361333e-4,0.8992901436054055,Phase,3
0010-0300-0303,0.02285871660699532,0.0016524373450839988,0.8992901436054055,Phase,3
0010-0300-0310,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0300-0402,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0010-0300-0403,0,0.01487193610575599,0.8992901436054055,Phase,3
0010-0303,0.00853759294960066,0,0.8992901436054055,Phase,3
0010-0303-0310,0.001101624896722666,0,0.8992901436054055,Phase,3
0010-0312,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0313,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0010-0313-0403,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0010-0400-0403,0,0.004131093362709997,0.8992901436054055,Phase,3
0011-0013-0301-0303,0.0016524373450839988,0,0.8992901436054055,Phase,3
0011-0013-0303,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0011-0013-0303-0311,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0011-0013-0403,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0011-0113-0403,0,0.0013770311209033324,0.8992901436054055,Phase,3
0011-0213-0403,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0011-0301-0303,0.0016524373450839988,0,0.8992901436054055,Phase,3
0011-0301-0403,0,0.0013770311209033324,0.8992901436054055,Phase,3
0012-0302,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0013-0303,0.002754062241806665,0,0.8992901436054055,Phase,3
0100-0303-1000,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0101-0203-1001,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0102-1002-1010,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0103-0303-1003-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0110-0113-0403,0,0.002754062241806665,0.8992901436054055,Phase,3
0110-0202-1010,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0110-0203-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0110-0212-0402,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0110-0213-0403,0,0.005783530707793996,0.8992901436054055,Phase,3
0110-0213-1010,0,0.001101624896722666,0.8992901436054055,Phase,3
0110-0300,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0110-0300-0302,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0110-0300-0303,2.754062241806665e-4,2.754062241806665e-4,0.8992901436054055,Phase,3
0110-0300-0303-1010,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0110-0300-0402,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0110-0300-0403,0,0.004131093362709997,0.8992901436054055,Phase,3
0110-0300-1010,0,0.004957312035251997,0.8992901436054055,Phase,3
0110-0302-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0110-0303,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0110-0303-0310-1010,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0110-0303-0310-1010-1013,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0110-0303-1010,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0110-0312-1010,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0110-0313-0403,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0110-0313-1010,0,0.001101624896722666,0.8992901436054055,Phase,3
0110-0400-0403,0,0.005783530707793996,0.8992901436054055,Phase,3
0110-0400-1010,0,0.001101624896722666,0.8992901436054055,Phase,3
0110-0403-1010,0,0.027265216193885982,0.8992901436054055,Phase,3
0111-0113-0403,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0111-0203-1011,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0111-0213-0403,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0111-0301-0303,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0111-0313-1011,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0111-0401-0403,0,0.0013770311209033324,0.8992901436054055,Phase,3
0112-0300-0302-1010-1012,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0112-0312-1010-1012,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0112-1010-1012,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0113-0303-0310-1010-1013,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0113-0303-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0113-0303-1010-1013,0.002203249793445332,0,0.8992901436054055,Phase,3
0113-0303-1013,2.754062241806665e-4,2.754062241806665e-4,0.8992901436054055,Phase,3
0113-0313-1010-1013,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0113-0313-1013,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0113-1010-1013,0,0.0016524373450839988,0.8992901436054055,Phase,3
0113-1011-1013,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0200-0203-1000,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0200-0300-0302-1010-1012,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0200-0300-0303-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0200-0303-1000,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0200-0303-1010,0,0.0019278435692646654,0.8992901436054055,Phase,3
0200-0402-1000,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0200-0403-1000,0,0.001101624896722666,0.8992901436054055,Phase,3
0200-0403-1010,0,0.0035802809143486644,0.8992901436054055,Phase,3
0201-0203-1001,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0201-0303-1001,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0201-0403-1001,0,0.002754062241806665,0.8992901436054055,Phase,3
0202-0210-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0202-1002-1010,0,0.0033048746901679976,0.8992901436054055,Phase,3
0203-1003-1010,0,0.0033048746901679976,0.8992901436054055,Phase,3
0210-0213-0403,0,0.001101624896722666,0.8992901436054055,Phase,3
0210-0213-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0210-0300-0303-1003-1010,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0210-0300-0303-1010,0.0019278435692646654,0,0.8992901436054055,Phase,3
0210-0300-0303-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0210-0300-1010,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0210-0302-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0210-0303-0310-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0210-0303-0310-1010-1013,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0210-0303-1003-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0210-0303-1010,0.0024786560176259984,2.754062241806665e-4,0.8992901436054055,Phase,3
0210-0303-1010-1013,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0210-0313-0403,0,0.001101624896722666,0.8992901436054055,Phase,3
0210-0400-0403,0,0.0019278435692646654,0.8992901436054055,Phase,3
0210-0400-1010,0,0.0013770311209033324,0.8992901436054055,Phase,3
0210-0402-1010,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0210-0403-1010,0,0.02671440374552465,0.8992901436054055,Phase,3
0210-0412-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0210-0413-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0211-0213-0403,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0211-0401-0403,0,0.0016524373450839988,0.8992901436054055,Phase,3
0211-0403-1011,0,0.0013770311209033324,0.8992901436054055,Phase,3
0212-0300-0302-1010-1012,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0212-1010-1012,0,0.001101624896722666,0.8992901436054055,Phase,3
0213-0303-1010-1013,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0213-0403-1010,0,0.004406499586890664,0.8992901436054055,Phase,3
0213-0403-1011,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0213-0403-1013,0,0.0033048746901679976,0.8992901436054055,Phase,3
0213-1010-1013,0,0.006334343156155329,0.8992901436054055,Phase,3
0213-1011-1013,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0300,0.001101624896722666,0,0.8992901436054055,Phase,3
0300-0302-1000,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0302-1000-1002,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0302-1002-1010,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0300-0302-1010,2.754062241806665e-4,0.0013770311209033324,0.8992901436054055,Phase,3
0300-0302-1010-1012,0.006609749380335995,0,0.8992901436054055,Phase,3
0300-0302-1010-1102,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303,0.0024786560176259984,0,0.8992901436054055,Phase,3
0300-0303-0310-1003-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-0310-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1000,0.003855687138529331,0,0.8992901436054055,Phase,3
0300-0303-1000-1003,0.0035802809143486644,0,0.8992901436054055,Phase,3
0300-0303-1000-1103,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1003-1010,0.09088405397961993,0,0.8992901436054055,Phase,3
0300-0303-1003-1010-1103,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0300-0303-1010,0.11456898925915726,0.003855687138529331,0.8992901436054055,Phase,3
0300-0303-1010-1013,0.04819608923161663,0,0.8992901436054055,Phase,3
0300-0303-1010-1013-1103,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1013-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1013-1113,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1013-1203,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1100,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1103,0.0033048746901679976,0,0.8992901436054055,Phase,3
0300-0303-1010-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1113,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0300-0303-1010-1200,0.001101624896722666,0,0.8992901436054055,Phase,3
0300-0303-1010-1210,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1100,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-0303-1110,0.001101624896722666,0,0.8992901436054055,Phase,3
0300-0402-1000,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0300-0402-1010,0,0.002203249793445332,0.8992901436054055,Phase,3
0300-0403-1000,0,0.004406499586890664,0.8992901436054055,Phase,3
0300-0403-1010,0,0.12999173781327458,0.8992901436054055,Phase,3
0300-0403-1100,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0300-1000,0.0016524373450839988,0,0.8992901436054055,Phase,3
0300-1003-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0300-1010,0.0575599008537593,0,0.8992901436054055,Phase,3
0300-1010-1100,0,0.00468190581107133,0.8992901436054055,Phase,3
0301,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0301-0303,0.0019278435692646654,0,0.8992901436054055,Phase,3
0301-0303-1001,0.002754062241806665,8.262186725419994e-4,0.8992901436054055,Phase,3
0301-0303-1001-1003,0.0016524373450839988,0,0.8992901436054055,Phase,3
0301-0303-1001-1103,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0301-0303-1003-1011,0.006885155604516662,0,0.8992901436054055,Phase,3
0301-0303-1011,0.004957312035251997,2.754062241806665e-4,0.8992901436054055,Phase,3
0301-0303-1011-1013,0.0035802809143486644,0,0.8992901436054055,Phase,3
0301-0403-1001,0,0.005232718259432663,0.8992901436054055,Phase,3
0301-0403-1011,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0301-0403-1101,0,0.0019278435692646654,0.8992901436054055,Phase,3
0301-1001,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0301-1001-1201,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0301-1011,0.003029468465987331,0,0.8992901436054055,Phase,3
0302-0303,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0302-0312-1010-1012,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0302-1002,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0302-1002-1010,0.0016524373450839988,0.0024786560176259984,0.8992901436054055,Phase,3
0302-1010-1012,0.004131093362709997,0.0024786560176259984,0.8992901436054055,Phase,3
0302-1010-1012-1202,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0302-1010-1102,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0302-1012,8.262186725419994e-4,0,0.8992901436054055,Phase,3
0303,0.04461580831726797,0,0.8992901436054055,Phase,3
0303-0310,0.001101624896722666,0,0.8992901436054055,Phase,3
0303-0310-1003-1010,0.00550812448361333,0,0.8992901436054055,Phase,3
0303-0310-1003-1010-1303,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-0310-1010,0.015422748554117323,0,0.8992901436054055,Phase,3
0303-0310-1010-1013,0.018176810795923988,0,0.8992901436054055,Phase,3
0303-0310-1010-1103,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0303-0310-1010-1110,8.262186725419994e-4,0,0.8992901436054055,Phase,3
0303-0310-1110,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0303-0311,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-0311-1003-1011,0.0013770311209033324,0,0.8992901436054055,Phase,3
0303-0311-1011,0.001101624896722666,0,0.8992901436054055,Phase,3
0303-0311-1011-1013,0.0033048746901679976,0,0.8992901436054055,Phase,3
0303-0311-1011-1013-1103,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-0311-1011-1013-1113,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1000,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1000-1003,0.0016524373450839988,0,0.8992901436054055,Phase,3
0303-1000-1103,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0303-1001,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1001-1003,0.001101624896722666,2.754062241806665e-4,0.8992901436054055,Phase,3
0303-1001-1003-1103,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1003,0.030294684659873315,0,0.8992901436054055,Phase,3
0303-1003-1010,0.04792068300743597,0.005232718259432663,0.8992901436054055,Phase,3
0303-1003-1010-1103,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1003-1010-1203,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1003-1010-1303,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0303-1003-1011,0.0013770311209033324,0,0.8992901436054055,Phase,3
0303-1003-1103,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0303-1010,0.04323877719636464,0,0.8992901436054055,Phase,3
0303-1010-1013,0.12448361332966125,0.007711374277058662,0.8992901436054055,Phase,3
0303-1010-1013-1103,8.262186725419994e-4,0,0.8992901436054055,Phase,3
0303-1010-1013-1113,8.262186725419994e-4,0,0.8992901436054055,Phase,3
0303-1010-1013-1303,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0303-1010-1103,0.002203249793445332,0.005232718259432663,0.8992901436054055,Phase,3
0303-1010-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1010-1113,0.0019278435692646654,0,0.8992901436054055,Phase,3
0303-1010-1210,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1011-1013,0.002203249793445332,2.754062241806665e-4,0.8992901436054055,Phase,3
0303-1011-1013-1113,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1011-1103,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1013,0.041035527402919304,0,0.8992901436054055,Phase,3
0303-1013-1103,5.50812448361333e-4,5.50812448361333e-4,0.8992901436054055,Phase,3
0303-1013-1113,5.50812448361333e-4,0,0.8992901436054055,Phase,3
0303-1013-1203,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1013-1213,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1013-1303,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0303-1103,0.002203249793445332,0,0.8992901436054055,Phase,3
0303-1203,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310-0312-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0310-0312-1110,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0310-0313-1010,0.001101624896722666,5.50812448361333e-4,0.8992901436054055,Phase,3
0310-0313-1010-1013,0.0013770311209033324,0,0.8992901436054055,Phase,3
0310-0313-1010-1013-1113,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310-0313-1010-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310-0313-1010-1113,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310-0313-1110,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0310-0400-0403,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0310-0403-1010,0,0.011842467639768659,0.8992901436054055,Phase,3
0310-0403-1110,0,0.0016524373450839988,0.8992901436054055,Phase,3
0310-0412-1010,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0310-0413-1010,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0310-1010,0.007711374277058662,0,0.8992901436054055,Phase,3
0310-1010-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310-1010-1210,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0310-1110,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0311-0403-1011,0,0.0013770311209033324,0.8992901436054055,Phase,3
0311-0403-1111,0,0.0013770311209033324,0.8992901436054055,Phase,3
0311-1010-1011,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0311-1011,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0312-1010,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0312-1010-1012,0.0024786560176259984,0.002754062241806665,0.8992901436054055,Phase,3
0312-1010-1112,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0313-0403-1010,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0313-0403-1011,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0313-0403-1113,0,0.0013770311209033324,0.8992901436054055,Phase,3
0313-1010,0.001101624896722666,0,0.8992901436054055,Phase,3
0313-1010-1013,0.016248967226659323,0.006609749380335995,0.8992901436054055,Phase,3
0313-1010-1013-1113,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0313-1010-1113,0,8.262186725419994e-4,0.8992901436054055,Phase,3
0313-1013,0.003029468465987331,0,0.8992901436054055,Phase,3
0313-1113,2.754062241806665e-4,0,0.8992901436054055,Phase,3
0400-0402-1010,0,0.001101624896722666,0.8992901436054055,Phase,3
0400-0403-1000,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0400-0403-1010,0,0.031120903332415312,0.8992901436054055,Phase,3
0400-0403-1100,0,2.754062241806665e-4,0.8992901436054055,Phase,3
0400-0403-1110,0,0.001101624896722666,0.8992901436054055,Phase,3
0400-0403-1200,0,5.50812448361333e-4,0.8992901436054055,Phase,3
0400-1010-1100,0,0.0016524373450839988,0.8992901436054055,Phase,3
0400-1010-1200,0,0.0016524373450839988,0.8992901436054055,Phase,3
0401-0403-1001,0,5.50812448361333e-4,0.8992901436054055,Phase,3
