1	1	100	4.466308	-6.417254	0.473050	-3.859110
2	2	61	-2.295893	3.747590	-1.997205	-0.707580
2	2	39	3.301830	-4.107847	1.957661	-0.707580
3	1	100	7.154911	-17.404246	6.984628	-4.601304
4	2	67	1.967198	2.944638	1.230076	1.117957
4	2	33	6.572243	-13.781439	7.367877	1.117957
5	3	83	5.697806	-12.965512	5.753799	-0.057097
5	3	9	0.314828	8.056792	-5.449353	6.511728
5	3	8	5.697369	-1.698381	0.093741	6.511728
6	2	58	7.489889	-13.523234	2.687407	-1.301085
6	2	42	1.947444	4.175767	-3.876816	-1.301085
7	1	100	7.202749	-14.184170	6.657751	0.020550
8	1	100	-2.340986	6.351690	-4.651223	0.235275
9	2	47	1.967198	2.945057	1.212672	-0.253221
9	2	53	6.572243	-15.230293	7.367877	-0.253221
10	2	69	-0.386136	3.769047	-1.870816	0.186830
10	2	31	5.682876	-9.750372	4.699962	0.186830
11	2	62	3.986089	-2.552116	1.356869	-4.613124
11	2	38	-2.377977	3.443600	-5.232422	-4.613062
12	2	46	3.000042	3.042179	1.230077	1.117957
12	2	54	7.605088	-13.829347	7.367877	1.117957
13	2	23	-0.463134	4.975970	0.528475	0.980817
13	2	77	5.844162	-10.665740	6.218905	0.980817
14	2	55	4.375712	-2.656042	1.551388	-0.652398
14	2	45	-1.563507	4.481735	-2.562057	-0.652398
15	3	28	7.428879	-4.481065	2.601128	7.067232
15	3	60	7.428879	-9.851604	6.677717	1.296218
15	3	12	3.032061	10.287739	0.925471	7.067232
16	4	30	3.839779	9.738442	-4.338346	6.224767
16	4	35	6.442693	-2.352149	2.251014	6.224767
16	4	19	3.845302	3.637488	-1.975564	-0.341835
16	4	16	6.442693	-10.043187	4.605782	-0.341835
17	3	13	6.548398	-10.250958	6.790727	-1.897462
17	3	23	3.945485	4.398621	0.195307	4.605782
17	3	64	6.548398	-6.054602	6.784667	4.605782
18	1	100	2.002869	9.518851	-1.298484	6.131018
19	1	100	4.726885	-6.572713	7.130412	-0.915243
20	4	14	0.720482	3.661448	2.021076	0.199536
20	4	38	6.033159	-15.240538	6.762988	0.199538
20	4	20	0.685928	10.399375	-3.436950	6.156602
20	4	28	6.033159	-2.204106	1.306899	6.156602
21	4	15	2.006622	9.178769	-7.815738	6.952996
21	4	48	8.149750	-5.972005	1.721426	2.461145
21	4	16	2.008039	3.108788	-1.346226	2.461145
21	4	21	6.440072	0.136278	-5.036552	6.952996
22	2	85	5.168964	-10.591320	5.379338	1.241635
22	2	15	3.926726	2.281780	1.683323	1.241635
23	2	44	-0.450917	8.426697	-1.512428	7.354230
23	2	56	5.799693	-11.378791	7.786513	1.260226
24	4	20	1.772500	7.386604	-3.221651	6.885705
24	4	38	6.897762	-4.628887	-0.546514	6.885705
24	4	33	6.897762	-16.025953	5.627530	0.826475
24	4	9	6.845974	1.577082	-0.576351	6.885705
25	3	55	7.949110	-10.753346	6.433448	1.417864
25	3	26	7.949109	-1.146759	1.635107	6.788745
25	3	19	1.880097	9.861553	-4.935682	6.788745
26	2	58	4.951471	-0.298261	4.651158	6.442693
26	2	42	-1.630086	5.837543	2.050428	6.442693
27	1	100	-3.509474	9.954907	-4.866356	7.949110
28	3	64	7.386236	-11.972762	6.058283	0.045146
28	3	18	2.700288	9.965441	-5.924457	6.520253
28	3	18	2.700468	3.633298	0.655426	0.045146
29	2	40	1.959132	7.819388	-3.918553	8.004337
29	2	60	5.786495	-7.600611	7.379969	1.798799
30	2	64	6.840230	-13.459991	6.886841	-3.826099
30	2	36	1.561952	4.944340	0.366035	-3.826099
31	3	30	7.323790	-11.391999	6.287783	1.982945
31	3	26	1.737365	4.435870	0.514972	1.982945
31	3	44	1.737365	10.532843	-5.581831	8.136317
32	3	13	1.979331	9.865323	-2.756195	6.790583
32	3	65	7.949110	-15.174885	6.442553	0.647599
32	3	22	7.949110	-2.311329	1.198672	6.790583
33	2	62	6.597569	-7.962839	2.547978	8.716589
33	2	38	0.398678	8.096398	-2.380018	8.716589
34	3	78	6.348849	-10.604046	6.880125	0.305933
34	3	14	6.348849	-4.644175	5.290078	5.819065
34	3	8	0.256879	10.509764	-1.311993	5.819065
35	4	52	7.301831	-8.686050	8.510696	0.694193
35	4	39	7.301831	-4.435653	2.849031	7.129959
35	4	5	0.731041	8.047480	-3.352112	7.129959
35	4	4	0.731041	7.574752	2.309478	0.694193
36	1	100	1.611910	-8.247358	5.721163	-1.767562
37	4	36	6.811644	-13.412901	4.681417	2.397477
37	4	28	0.789386	10.058994	-5.177743	6.491915
37	4	18	6.811644	-2.623156	-1.302496	6.491915
37	4	18	0.789397	5.718019	0.806203	2.397477
38	2	66	-1.703291	8.209170	-5.474427	7.621280
38	2	34	4.877464	-11.231278	7.184904	1.622938
39	2	86	7.130412	-13.551714	9.081500	-2.471529
39	2	14	0.809576	4.516404	2.473086	-2.471529
40	2	53	7.301831	-4.438224	0.671035	8.634502
40	2	47	7.301831	-16.945726	6.312471	2.314178
41	3	87	5.697597	-13.470007	6.281038	-0.352414
41	3	6	5.697567	-2.939517	1.797653	6.177452
41	3	7	-0.408655	7.819244	-4.628698	6.177452
42	1	100	3.091695	-3.811539	6.406727	-0.701692
43	1	100	8.360185	-10.582258	6.960871	-1.535228
44	3	83	5.659520	-10.173085	6.927852	-0.872854
44	3	7	0.189819	4.321293	2.225487	5.460006
44	3	10	5.659520	-4.330283	6.720056	5.460006
45	2	51	-2.241495	9.858390	-4.177503	7.846025
45	2	49	2.823254	-4.909714	3.957989	1.692387
46	3	38	1.157916	4.673887	-0.857266	0.387856
46	3	23	1.157914	9.835341	-5.219801	6.298492
46	3	39	7.584875	-9.223210	5.191629	0.387856
47	3	92	-0.774179	10.533791	-8.297151	7.524561
47	3	7	4.491042	-5.740236	3.571474	1.074057
47	3	1	-0.772579	3.843520	-2.495725	1.074057
48	3	31	3.620733	-3.884441	6.566973	1.109580
48	3	35	-2.378610	5.443858	1.222072	1.109579
48	3	34	-2.378628	9.810501	-4.366065	7.103716
49	4	16	0.354272	3.035512	0.786242	1.360438
49	4	62	5.843445	-12.520563	6.908229	1.360438
49	4	15	-0.046171	8.630356	-5.486320	6.367532
49	4	7	5.843445	-2.211616	0.681258	6.367532
50	3	44	7.932647	-12.005869	6.683452	-0.667689
50	3	16	3.710745	3.804079	0.971234	5.050349
50	3	40	7.932647	-7.543485	6.208147	5.050349
51	2	57	6.467973	-11.699847	7.176420	1.446079
51	2	43	0.904851	7.051840	-2.497502	7.294796
52	4	63	8.594220	-10.201212	7.182196	-0.323606
52	4	17	2.371886	4.391707	1.245041	-0.323606
52	4	9	8.593213	-0.707583	1.710765	5.670926
52	4	11	2.371793	9.639692	-4.252177	5.670926
53	4	60	5.610985	-11.707841	2.995359	-0.346489
53	4	31	-0.512546	4.569893	-1.040566	-0.346489
53	4	7	-0.513084	10.719108	-2.049499	5.991099
53	4	2	5.610985	-5.578504	1.986426	5.991099
54	1	100	8.868884	-13.822482	7.252028	-0.213345
55	4	45	0.376725	7.747870	1.221485	1.238144
55	4	24	6.457872	-6.863975	4.196548	1.238145
55	4	28	0.376725	10.546246	0.310021	7.321636
55	4	3	6.457872	-2.415472	3.284761	7.321636
56	3	30	2.004254	8.498486	-1.421286	5.828030
56	3	28	6.348849	-11.454592	6.880125	-0.668050
56	3	42	6.348849	-5.399452	2.692469	5.828030
57	2	72	6.493343	-4.335147	0.712752	8.868884
57	2	28	0.833069	8.829627	-5.045097	8.868884
58	1	100	4.044318	-11.338290	4.410509	0.709754
59	1	100	6.654775	-9.381263	6.585758	-2.727074
60	3	87	7.142623	-11.592135	7.776168	0.650056
60	3	9	7.142623	-4.997583	4.211263	6.700775
60	3	4	1.474793	9.998151	-2.314357	6.700775
61	2	41	0.663755	3.967693	0.842054	-4.010720
61	2	59	6.805286	-12.416555	5.483417	-4.010714
62	1	100	5.480550	-9.612348	7.281072	0.221676
63	2	87	3.452866	-1.784828	7.736027	0.475402
63	2	13	-1.468553	11.303713	-0.696222	6.484550
64	3	71	-0.906096	12.403428	-8.770619	8.733092
64	3	16	-0.906095	5.969122	-2.459180	2.532003
64	3	13	5.405592	-5.739201	3.586118	2.532003
65	1	100	-0.706744	7.486386	-0.033648	6.291013
66	3	36	5.969531	-8.384831	2.438059	7.154862
66	3	5	-0.231671	6.903201	-3.607415	7.154862
