Phase,Count,Frequency
0000-0001,1,1.0067451927917044e-4
0000-0003,1,1.0067451927917044e-4
0000-0300,1,1.0067451927917044e-4
0000-0302,1,1.0067451927917044e-4
0000-0303,6,6.040471156750226e-4
0001-0303,3,3.020235578375113e-4
0002,1,1.0067451927917044e-4
0003,2,2.0134903855834087e-4
0003-0010,5,5.033725963958522e-4
0010,231,0.023255813953488372
0010-0011,13,0.0013087687506292158
0010-0011-0300-0301,2,2.0134903855834087e-4
0010-0012,9,9.06070673512534e-4
0010-0012-0302,5,5.033725963958522e-4
0010-0013,19,0.0019128158663042384
0010-0013-0303,27,0.002718212020537602
0010-0013-0313,1,1.0067451927917044e-4
0010-0103,3,3.020235578375113e-4
0010-0110,1,1.0067451927917044e-4
0010-0113-0303,1,1.0067451927917044e-4
0010-0210,2,2.0134903855834087e-4
0010-0300,42,0.004228329809725159
0010-0300-0301,1,1.0067451927917044e-4
0010-0300-0302,2,2.0134903855834087e-4
0010-0300-0303,35,0.0035236081747709656
0010-0302,17,0.0017114668277458975
0010-0303,383,0.03855834088392228
0010-0310,3,3.020235578375113e-4
0010-0312,3,3.020235578375113e-4
0010-0313,6,6.040471156750226e-4
0011,1,1.0067451927917044e-4
0011-0013-0303,4,4.0269807711668175e-4
0011-0301,1,1.0067451927917044e-4
0011-0301-0303,4,4.0269807711668175e-4
0011-0303,18,0.001812141347025068
0012,2,2.0134903855834087e-4
0012-0302,1,1.0067451927917044e-4
0013,6,6.040471156750226e-4
0013-0303,12,0.0012080942313500453
0100,2,2.0134903855834087e-4
0100-0300,2,2.0134903855834087e-4
0100-0303,2,2.0134903855834087e-4
0101-0303,1,1.0067451927917044e-4
0102-1010,2,2.0134903855834087e-4
0103,1,1.0067451927917044e-4
0103-1003,1,1.0067451927917044e-4
0103-1010,1,1.0067451927917044e-4
0110,4,4.0269807711668175e-4
0110-0111,1,1.0067451927917044e-4
0110-0113-0303,1,1.0067451927917044e-4
0110-0300,2,2.0134903855834087e-4
0110-0300-0303,2,2.0134903855834087e-4
0110-0300-0303-1010,2,2.0134903855834087e-4
0110-0300-1010,2,2.0134903855834087e-4
