parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-22,02,02-22,2,0.29,-5.339784,7.726422,0.29
1,2,02-22,22,02-22,2,0.71,0.663313,3.010874,0.71
2,3,00-02-20,02,00-02-20,3,0.21,-3.510636,6.732607,0.21
2,3,00-02-20,20,00-02-20,3,0.55,8.002769,-6.434675,0.55
2,3,00-02-20,00,00-02-20,3,0.24,1.426276,0.136265,0.24
3,2,02-20,20,02-20,2,0.17,4.335366,-3.4435,0.17
3,2,02-20,02,02-20,2,0.83,-6.520797,7.864374,0.83
4,3,02-20-21,21,02-20-21,3,0.52,6.369345,1.389605,0.52
4,3,02-20-21,20,02-20-21,3,0.16,6.369346,-2.447976,0.16
4,3,02-20-21,02,02-20-21,3,0.32,-0.420727,5.837486,0.32
5,2,02-20,20,02-20,2,0.08,4.27691,-2.961096,0.08
5,2,02-20,02,02-20,2,0.92,-6.275754,7.78219,0.92
6,2,02-20,20,02-20,2,0.45,6.767255,-3.292946,0.45
6,2,02-20,02,02-20,2,0.55,-4.154593,4.519374,0.55
7,4,02-12-20-21,12,02-12-20-21,4,0.33,0.152126,7.131289,0.33
7,4,02-12-20-21,21,02-12-20-21,4,0.17,6.735143,0.791365,0.17
7,4,02-12-20-21,02,02-12-20-21,4,0.09,-5.102079,7.131289,0.09
7,4,02-12-20-21,20,02-12-20-21,4,0.41,6.735143,-4.982445,0.41
8,3,01-02-20,02,01-02-20,3,0.55,-9.110824,7.120472,0.55
8,3,01-02-20,20,01-02-20,3,0.01,1.51121,-3.449888,0.01
8,3,01-02-20,01,01-02-20,3,0.44,-9.110824,0.542586,0.44
9,2,02-20,20,02-20,2,0.97,7.823729,-9.037626,0.97
9,2,02-20,02,02-20,2,0.03,-0.106005,3.533794,0.03
10,2,02-20,20,00-02-20,2,0.14,6.355979,-3.97673,0.14
10,2,02-20,02,00-02-20,2,0.86,-5.588209,7.006765,0.86
11,3,01-02-20,20,01-02-20,3,0.09,3.684359,-3.366736,0.09
11,3,01-02-20,01,01-02-20,3,0.41,-7.058971,0.015809,0.41
11,3,01-02-20,02,01-02-20,3,0.5,-7.058973,4.748986,0.5
12,3,00-02-20,02,00-02-20,3,0.27,-9.037626,5.037018,0.27
12,3,00-02-20,20,00-02-20,3,0.17,3.533793,-6.385827,0.17
12,3,00-02-20,00,00-02-20,3,0.56,-2.930923,-0.503667,0.56
13,3,12-20-22,22,12-20-22,3,0.68,3.064594,2.083485,0.68
13,3,12-20-22,20,12-20-22,3,0.04,6.506751,-1.354907,0.04
