Phase,Count,Frequency
00-01-02-20,1,1e-4
00-01-20,5,5e-4
00-02,29,0.0029
00-02-10,10,0.001
00-02-12-20,37,0.0037
00-02-12-20-21,2,2e-4
00-02-20,931,0.0931
00-02-20-21,29,0.0029
00-02-20-22,25,0.0025
00-02-21,1,1e-4
00-12-20,4,4e-4
00-20,20,0.002
01,1,1e-4
01-02,33,0.0033
01-02-10-20,68,0.0068
01-02-10-20-22,8,8e-4
01-02-11-12,1,1e-4
01-02-11-12-20,60,0.006
01-02-11-20,1,1e-4
01-02-11-21,1,1e-4
01-02-12-20,6,6e-4
01-02-20,581,0.0581
01-02-20-22,72,0.0072
01-02-21,4,4e-4
01-02-21-22,9,9e-4
01-12-20,5,5e-4
01-20,5,5e-4
02,395,0.0395
02-10,1,1e-4
02-10-11-20,2,2e-4
02-10-11-20-21,46,0.0046
02-10-11-21,1,1e-4
02-10-12-20-22,3,3e-4
02-10-20,561,0.0561
02-10-20-21,17,0.0017
02-10-20-22,89,0.0089
02-10-21,6,6e-4
02-11-12-20,4,4e-4
02-11-20,5,5e-4
02-11-20-21,2,2e-4
02-11-21,10,0.001
02-12,57,0.0057
02-12-20,545,0.0545
02-12-20-21,57,0.0057
02-12-20-22,9,9e-4
02-12-21,14,0.0014
02-12-22,1,1e-4
02-20,3393,0.3393
02-20-21,545,0.0545
02-20-21-22,10,0.001
02-20-22,923,0.0923
02-21,155,0.0155
02-21-22,57,0.0057
02-22,180,0.018
10-11-20-21,2,2e-4
10-12-20,2,2e-4
10-12-20-22,3,3e-4
10-20,19,0.0019
11,1,1e-4
11-12,1,1e-4
11-12-20,5,5e-4
11-12-21-22,2,2e-4
11-21,3,3e-4
12,17,0.0017
12-20,161,0.0161
12-20-21,12,0.0012
12-20-22,52,0.0052
12-21,3,3e-4
12-21-22,2,2e-4
12-22,7,7e-4
20,410,0.041
20-21,60,0.006
20-22,146,0.0146
21,16,0.0016
21-22,8,8e-4
22,31,0.0031
