parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1010-1013,0303,0403-1010-1013,3,0.1,0.613396,7.357454,-5.987905,4.863455,0.1
1,3,0303-1010-1013,1010,0403-1010-1013,3,0.66,6.952045,-14.989509,6.493741,-0.510809,0.66
1,3,0303-1010-1013,1013,0403-1010-1013,3,0.24,6.952045,-8.627295,0.255839,4.863455,0.24
2,2,0303-1010,0303,0403-1010-1303,2,0.33,1.77817,9.621729,-3.859915,7.253204,0.33
2,2,0303-1010,1010,0403-1010-1303,2,0.67,6.513519,-10.315993,6.766789,1.450394,0.67
3,4,0113-0303-1010-1013,1013,0210-0403-1010,4,0.21,5.916418,-7.540624,0.34821,7.492992,0.21
3,4,0113-0303-1010-1013,0303,0210-0403-1010,4,0.2,0.215939,6.965651,-4.414833,7.492992,0.2
3,4,0113-0303-1010-1013,1010,0210-0403-1010,4,0.57,5.916418,-12.281347,5.953302,0.873815,0.57
3,4,0113-0303-1010-1013,0113,0210-0403-1010,4,0.02,0.215939,-1.626387,0.34821,7.492992,0.02
4,3,0300-0303-1010,1010,0403-1010,3,0.47,5.728212,-10.736156,6.015141,0.602831,0.47
4,3,0300-0303-1010,0300,0403-1010,3,0.38,-0.423358,3.537043,-0.235677,0.602831,0.38
4,3,0300-0303-1010,0303,0403-1010,3,0.15,-0.423358,9.732477,-6.405077,6.30331,0.15
5,2,0303-1003,1003,0403,2,0.53,7.395713,-2.612735,0.918488,6.610091,0.53
5,2,0303-1003,0303,0403,2,0.47,1.288552,8.556234,-3.155844,6.610091,0.47
6,1,0010,0010,0010,1,1,4.059754,-8.273915,7.05909,-3.128677,1
7,4,0113-0300-0303-1010,1010,0110-0300-0403-1010,4,0.4,5.037348,-10.979102,5.466658,-0.106243,0.4
7,4,0113-0300-0303-1010,0113,0110-0300-0403-1010,4,0.09,1.687646,-1.037615,1.96445,6.272273,0.09
7,4,0113-0300-0303-1010,0303,0110-0300-0403-1010,4,0.28,1.687646,7.194791,-3.916849,6.272273,0.28
7,4,0113-0300-0303-1010,0300,0110-0300-0403-1010,4,0.23,1.687646,1.269293,-0.414648,-0.106243,0.23
8,3,0300-0303-1010,0300,0300-0403-1010,3,0.33,-2.714845,3.453456,-1.380289,1.033748,0.33
8,3,0300-0303-1010,1010,0300-0403-1010,3,0.28,3.623805,-12.531293,4.863455,1.033748,0.28
8,3,0300-0303-1010,0303,0300-0403-1010,3,0.39,-2.714845,9.815669,-6.388714,7.402425,0.39
9,4,0303-0310-1010-1013,1010,0210-0213-0403-1010-1013,4,0.38,6.438033,-9.895803,7.184802,0.926977,0.38
9,4,0303-0310-1010-1013,1013,0210-0213-0403-1010-1013,4,0.09,6.438033,-7.192872,0.806286,6.864819,0.09
9,4,0303-0310-1010-1013,0310,0210-0213-0403-1010-1013,4,0.39,2.422079,1.515011,3.682601,0.926977,0.39
9,4,0303-0310-1010-1013,0303,0210-0213-0403-1010-1013,4,0.14,2.422079,10.143441,-2.695915,6.864819,0.14
10,4,0303-0310-1010-1013,1013,0310-0403-1010,4,0.05,6.821512,-4.361273,1.296131,6.434627,0.05
10,4,0303-0310-1010-1013,1010,0310-0403-1010,4,0.52,6.821512,-10.93459,6.864819,0.581818,0.52
10,4,0303-0310-1010-1013,0310,0310-0403-1010,4,0.34,1.222067,-0.06207,2.801445,0.58182,0.34
10,4,0303-0310-1010-1013,0303,0310-0403-1010,4,0.09,0.868488,10.50673,-2.767243,6.434627,0.09
11,3,0303-1010-1013,1010,0210-0403-1010,3,0.56,6.498689,-11.614914,7.04899,1.321158,0.56
11,3,0303-1010-1013,0303,0210-0403-1010,3,0.35,0.128607,10.65134,-3.16164,7.431534,0.35
11,3,0303-1010-1013,1013,0210-0403-1010,3,0.09,6.498689,-5.746282,2.018945,7.431534,0.09
12,3,0300-0303-1010,1010,0300-0403-1010,3,0.31,3.623805,-12.531293,4.863455,1.033748,0.31
12,3,0300-0303-1010,0300,0300-0403-1010,3,0.32,-2.714845,3.453456,-1.380287,1.033748,0.32
12,3,0300-0303-1010,0303,0300-0403-1010,3,0.37,-2.714845,9.815669,-6.388714,7.402425,0.37
13,3,0300-0303-1010,1010,0403-1010-1303,3,0.13,4.657378,-11.549501,3.022893,2.021449,0.13
13,3,0300-0303-1010,0300,0403-1010-1303,3,0.13,-1.685579,4.273857,-3.323313,2.021449,0.13
13,3,0300-0303-1010,0303,0403-1010-1303,3,0.74,-1.685582,10.381018,-9.561215,7.395713,0.74
14,3,0300-0303-1010,1010,0400-0403-1010-1200,3,0.02,3.022893,-7.709897,5.234306,2.995715,0.02
14,3,0300-0303-1010,0303,0400-0403-1010-1200,3,0.82,-2.251697,10.717641,-6.698014,7.070057,0.82
14,3,0300-0303-1010,0300,0400-0403-1010-1200,3,0.16,-2.251697,7.846192,-0.355045,2.995714,0.16
15,4,0212-0312-1010-1012,0212,0210-0312-1010-1112,4,0.05,0.839608,-1.624777,1.029421,5.042964,0.05
15,4,0212-0312-1010-1012,0312,0210-0312-1010-1112,4,0.05,0.838164,4.66543,1.029421,5.042964,0.05
15,4,0212-0312-1010-1012,1010,0210-0312-1010-1112,4,0.83,6.665744,-14.602983,4.937586,-1.292533,0.83
15,4,0212-0312-1010-1012,1012,0210-0312-1010-1112,4,0.07,6.665744,-8.222507,4.933156,5.042964,0.07
16,3,0300-0303-1010,0300,0300-0403-1010,3,0.31,-2.714845,3.453456,-1.380289,1.033748,0.31
16,3,0300-0303-1010,1010,0300-0403-1010,3,0.37,3.623805,-12.531293,4.863455,1.033748,0.37
16,3,0300-0303-1010,0303,0300-0403-1010,3,0.32,-2.714845,9.815669,-6.388714,7.402425,0.32
17,3,0303-1010-1013,0303,0210-0403-1010-1013,3,0.11,-1.026142,8.948767,-0.026766,6.97377,0.11
17,3,0303-1010-1013,1013,0210-0403-1010-1013,3,0.23,3.975209,-7.955063,4.234871,6.97377,0.23
17,3,0303-1010-1013,1010,0210-0403-1010-1013,3,0.66,3.975209,-12.334294,6.432749,0.622347,0.66
18,3,0113-0303-1013,0303,0403,3,0.23,2.027463,9.156751,-2.058168,5.447318,0.23
18,3,0113-0303-1013,1013,0403,3,0.64,7.894603,-7.849474,1.886789,5.447318,0.64
18,3,0113-0303-1013,0113,0403,3,0.13,2.027463,-2.13421,1.886789,5.447318,0.13
19,3,0300-0303-1003,0303,0403-1010-1103,3,0.53,0.508694,9.800788,-5.981573,7.070057,0.53
19,3,0300-0303-1003,0300,0403-1010-1103,3,0.04,0.508694,7.607126,-0.073465,1.695793,0.04
19,3,0300-0303-1003,1003,0403-1010-1103,3,0.43,6.615856,-1.553809,0.364633,7.070057,0.43
20,3,0303-1010-1013,0303,0403-1010,3,0.36,1.395839,7.72737,-1.122514,6.708142,0.36
20,3,0303-1010-1013,1010,0403-1010,3,0.27,7.492189,-11.739876,7.426788,1.341785,0.27
20,3,0303-1010-1013,1013,0403-1010,3,0.37,7.492189,-5.615643,1.075365,6.708142,0.37
21,3,0303-1010-1013,1010,0403-1010-1013,3,0.62,5.534739,-18.890719,7.420918,1.634396,0.62
21,3,0303-1010-1013,0303,0403-1010-1013,3,0.06,0.632185,7.039571,-3.262956,7.501536,0.06
21,3,0303-1010-1013,1013,0403-1010-1013,3,0.32,5.534739,-12.344317,2.352385,7.501536,0.32
22,4,0300-0303-1010-1013,1010,0403-1010-1113-1303,4,0.36,3.723233,-12.275668,5.199861,-1.200561,0.36
22,4,0300-0303-1010-1013,0303,0403-1010-1113-1303,4,0.03,-2.044754,10.93814,-4.37935,5.20794,0.03
22,4,0300-0303-1010-1013,1013,0403-1010-1113-1303,4,0.01,3.723233,-7.085028,1.577545,5.20794,0.01
22,4,0300-0303-1010-1013,0300,0403-1010-1113-1303,4,0.6,-2.044754,5.7475,-0.757051,-1.200561,0.6
23,3,0300-0303-1010,1010,0400-0403-1010,3,0.14,6.616555,-8.217794,6.745179,-0.246599,0.14
23,3,0300-0303-1010,0303,0400-0403-1010,3,0.68,0.378653,9.627994,-5.501786,5.728212,0.68
23,3,0300-0303-1010,0300,0400-0403-1010,3,0.18,0.378653,3.476424,0.693647,-0.246599,0.18
24,3,0303-1010-1013,1010,0403-1010-1303,3,0.38,5.042964,-12.360567,5.969345,2.475941,0.38
24,3,0303-1010-1013,0303,0403-1010-1303,3,0.46,-1.31925,10.676114,-4.954037,7.484365,0.46
24,3,0303-1010-1013,1013,0403-1010-1303,3,0.16,5.042963,-7.126733,-0.274399,7.484365,0.16
25,3,0303-1010-1013,1010,0403-1010-1203,3,0.21,3.585891,-12.795517,5.042964,0.956679,0.21
25,3,0303-1010-1013,1013,0403-1010-1203,3,0.32,3.585891,-6.714339,-0.026907,7.354186,0.32
25,3,0303-1010-1013,0303,0403-1010-1203,3,0.47,-1.422533,10.161557,-6.624638,7.354186,0.47
26,3,0303-1010-1013,0303,0403-1010,3,0.37,-0.171847,11.31057,-2.49927,5.846485,0.37
26,3,0303-1010-1013,1010,0403-1010,3,0.47,5.935315,-12.317947,7.726643,3.599628,0.47
26,3,0303-1010-1013,1013,0403-1010,3,0.16,5.935315,-5.872539,1.575074,5.846485,0.16
27,4,0301-0303-1001-1003,0301,0301-0403-1001,4,0.19,0.680562,1.853292,-6.254951,2.854188,0.19
27,4,0301-0303-1001-1003,1003,0301-0403-1001,4,0.32,6.288388,-1.405983,0.074128,7.228907,0.32
27,4,0301-0303-1001-1003,1001,0301-0403-1001,4,0.22,6.288388,-7.825248,0.074414,2.854188,0.22
27,4,0301-0303-1001-1003,0303,0301-0403-1001,4,0.27,0.680562,8.272565,-6.255237,7.228907,0.27
28,1,0303,0303,0403,1,1,2.086025,8.930359,-9.049387,8.135412,1
29,4,0110-0303-0310-1010,0303,0210-0403-1010,4,0.44,-0.105565,12.059055,-5.12245,6.674947,0.44
29,4,0110-0303-0310-1010,0110,0210-0403-1010,4,0.07,-0.105565,-1.998619,5.767378,1.911904,0.07
29,4,0110-0303-0310-1010,0310,0210-0403-1010,4,0.33,-0.105565,0.446161,1.026656,1.911904,0.33
29,4,0110-0303-0310-1010,1010,0210-0403-1010,4,0.16,6.145249,-8.166502,5.767378,1.911904,0.16
30,4,0303-0311-1011-1013,1011,0403-1011-1013,4,0.12,6.015141,-8.872541,6.145249,2.822891,0.12
30,4,0303-0311-1011-1013,0311,0403-1011-1013,4,0.09,3.768284,3.429804,-0.024441,2.822891,0.09
30,4,0303-0311-1011-1013,1013,0403-1011-1013,4,0.46,6.015141,-8.872541,0.44477,8.737127,0.46
30,4,0303-0311-1011-1013,0303,0403-1011-1013,4,0.33,3.768284,9.625238,-5.724919,8.737127,0.33
31,1,0303,0303,0403-1010-1203,1,1,1.500642,10.370152,-4.866987,5.728212,1
32,2,0010-0303,0010,0110-0403,2,0.42,3.682483,-5.106038,6.281016,1.96271,0.42
32,2,0010-0303,0303,0110-0403,2,0.58,-2.607724,9.954655,-2.684152,8.305678,0.58
33,2,1010-1013,1010,0403-1010,2,0.91,6.30331,-11.973175,8.737127,0.09008,0.91
33,2,1010-1013,1013,0403-1010,2,0.09,6.30331,-5.630205,2.629966,5.767378,0.09
34,3,0301-0303-1011,0303,0401-0403,3,0.63,2.478138,11.354703,-6.553086,6.575948,0.63
34,3,0301-0303-1011,1011,0401-0403,3,0.1,6.61159,-5.552938,5.021103,1.840599,0.1
34,3,0301-0303-1011,0301,0401-0403,3,0.27,2.478138,11.354703,-0.593137,1.840599,0.27
35,3,0303-1010-1013,1013,0403-1010,3,0.08,5.997911,-5.862474,2.669974,6.318254,0.08
35,3,0303-1010-1013,1010,0403-1010,3,0.82,5.997911,-12.191865,6.715703,1.104112,0.82
35,3,0303-1010-1013,0303,0403-1010,3,0.1,0.58355,9.359286,-2.029062,6.318254,0.1
36,3,0300-0303-1010,0300,0400-0403-1010,3,0.24,1.615849,4.538999,-0.911403,2.34571,0.24
36,3,0300-0303-1010,1010,0400-0403-1010,3,0.27,8.069231,-9.800863,5.700854,2.345711,0.27
36,3,0300-0303-1010,0303,0400-0403-1010,3,0.49,1.615849,10.76916,-6.81314,8.17706,0.49
37,2,0300-1010,1010,0400-1010,2,0.33,4.66126,-7.888498,5.541302,-0.142308,0.33
37,2,0300-1010,0300,0400-1010,2,0.67,0.757525,7.66901,-0.048049,-0.142308,0.67
38,2,0300-1010,0300,0110-0300-1010,2,0.57,1.568267,4.728953,0.296808,-0.825617,0.57
38,2,0300-1010,1010,0110-0300-1010,2,0.43,6.717152,-13.794582,5.901302,-0.825617,0.43
39,3,0300-0303-1010,0300,0400-0403-1010-1100-1303,3,0.46,-1.697679,4.165244,-3.383452,2.464399,0.46
39,3,0300-0303-1010,1010,0400-0403-1010-1100-1303,3,0.05,4.792906,-11.955176,2.853746,2.464399,0.05
39,3,0300-0303-1010,0303,0400-0403-1010-1100-1303,3,0.49,-1.697679,9.431939,-9.593623,8.118971,0.49
40,4,0113-0303-1010-1013,0303,0110-0213-0403-1010,4,0.14,0.492745,9.807371,-4.048386,6.244171,0.14
40,4,0113-0303-1010-1013,1010,0110-0213-0403-1010,4,0.57,6.373869,-14.963803,7.54029,2.496044,0.57
