Phase,Count,Frequency
0000-0300,1,1.0086746015735324e-4
0001-0203-0303,1,1.0086746015735324e-4
0001-0301-0303,5,5.043373007867661e-4
0001-0303,1,1.0086746015735324e-4
0002-0010-0300-0302,3,3.026023804720597e-4
0003-0010-0303,1,1.0086746015735324e-4
0010,29,0.0029251563445632438
0010-0011,5,5.043373007867661e-4
0010-0011-0110-0111,1,1.0086746015735324e-4
0010-0011-0210-0300-0301,1,1.0086746015735324e-4
0010-0011-0300-0301,3,3.026023804720597e-4
0010-0011-0310-0311,1,1.0086746015735324e-4
0010-0012-0100-0300-0302,1,1.0086746015735324e-4
0010-0012-0110-0312,1,1.0086746015735324e-4
0010-0012-0210-0212-0302,1,1.0086746015735324e-4
0010-0012-0300-0302,4,4.0346984062941297e-4
0010-0012-0302,3,3.026023804720597e-4
0010-0012-0302-0310,2,2.0173492031470649e-4
0010-0012-0312,1,1.0086746015735324e-4
0010-0013-0110-0303,1,1.0086746015735324e-4
0010-0013-0210-0303,1,1.0086746015735324e-4
0010-0013-0210-0313,1,1.0086746015735324e-4
0010-0013-0213-0303,1,1.0086746015735324e-4
0010-0013-0300-0303,13,0.001311276982045592
0010-0013-0303,42,0.004236433326608836
0010-0013-0303-0310,4,4.0346984062941297e-4
0010-0013-0310-0313,1,1.0086746015735324e-4
0010-0013-0313,4,4.0346984062941297e-4
0010-0100-0300,3,3.026023804720597e-4
0010-0100-0300-0303,7,7.060722211014727e-4
0010-0102-0302,1,1.0086746015735324e-4
0010-0103-0303,1,1.0086746015735324e-4
0010-0110,5,5.043373007867661e-4
0010-0110-0213-0303,1,1.0086746015735324e-4
0010-0110-0300,1,1.0086746015735324e-4
0010-0110-0300-0303,13,0.001311276982045592
0010-0110-0303,9,9.078071414161792e-4
0010-0110-0313,1,1.0086746015735324e-4
0010-0113-0210-0303,3,3.026023804720597e-4
0010-0113-0300-0303,1,1.0086746015735324e-4
0010-0113-0303,9,9.078071414161792e-4
0010-0113-0303-0310,3,3.026023804720597e-4
0010-0200-0300,1,1.0086746015735324e-4
0010-0200-0300-0302,1,1.0086746015735324e-4
0010-0200-0300-0303,3,3.026023804720597e-4
0010-0210,5,5.043373007867661e-4
0010-0210-0300-0303,3,3.026023804720597e-4
0010-0210-0303,10,0.0010086746015735323
0010-0213-0303,1,1.0086746015735324e-4
0010-0300,28,0.002824288884405891
0010-0300-0302,6,6.052047609441194e-4
0010-0300-0303,105,0.01059108331652209
0010-0302,1,1.0086746015735324e-4
0010-0303,57,0.005749445228969134
0010-0303-0310,37,0.0037320960258220696
0010-0310,8,8.069396812588259e-4
0010-0310-0312,1,1.0086746015735324e-4
0010-0310-0313,1,1.0086746015735324e-4
0010-0312,3,3.026023804720597e-4
0010-0313,5,5.043373007867661e-4
0011,1,1.0086746015735324e-4
0011-0013-0301-0303,6,6.052047609441194e-4
0011-0013-0303,3,3.026023804720597e-4
0011-0013-0303-0311,3,3.026023804720597e-4
0011-0013-0311-0313,1,1.0086746015735324e-4
0011-0101-0301-0303,1,1.0086746015735324e-4
0011-0111-0301-0303,1,1.0086746015735324e-4
0011-0301,1,1.0086746015735324e-4
0011-0301-0303,8,8.069396812588259e-4
0011-0303-0311,1,1.0086746015735324e-4
0011-0313,2,2.0173492031470649e-4
0012-0102-0302,1,1.0086746015735324e-4
0013-0303,11,0.0011095420617308856
0100-0300-0303,1,1.0086746015735324e-4
0101-0301-0303,1,1.0086746015735324e-4
0101-0301-0303-1001,4,4.0346984062941297e-4
0101-0301-0303-1001-1003,1,1.0086746015735324e-4
0102-0300-0302-1002-1010,1,1.0086746015735324e-4
0103-0303-1003-1010,1,1.0086746015735324e-4
0110-0111-0310-0311-1010-1011,2,2.0173492031470649e-4
