Phase,Count,Frequency
0001-0301-0303,2,2.01450443190975e-4
0001-0303,1,1.007252215954875e-4
0002-0010-0300-0302,3,3.0217566478646255e-4
0010,33,0.0033239323126510877
0010-0011,1,1.007252215954875e-4
0010-0011-0300-0301,3,3.0217566478646255e-4
0010-0012,3,3.0217566478646255e-4
0010-0012-0300-0302,2,2.01450443190975e-4
0010-0012-0302-0310,1,1.007252215954875e-4
0010-0012-0312,1,1.007252215954875e-4
0010-0013-0100-0300-0303,1,1.007252215954875e-4
0010-0013-0110-0303,2,2.01450443190975e-4
0010-0013-0200-0303,1,1.007252215954875e-4
0010-0013-0210-0303,2,2.01450443190975e-4
0010-0013-0213-0303,1,1.007252215954875e-4
0010-0013-0300-0303,19,0.0019137792103142628
0010-0013-0303,54,0.005439161966156326
0010-0013-0303-0310,3,3.0217566478646255e-4
0010-0013-0313,8,8.058017727639e-4
0010-0100-0300-0303,12,0.0012087026591458502
0010-0100-0303,1,1.007252215954875e-4
0010-0110-0300-0302,1,1.007252215954875e-4
0010-0110-0300-0303,8,8.058017727639e-4
0010-0110-0303,14,0.0014101531023368251
0010-0111-0300-0301,1,1.007252215954875e-4
0010-0113-0210-0303,1,1.007252215954875e-4
0010-0113-0300-0303,2,2.01450443190975e-4
0010-0113-0303,13,0.0013094278807413377
0010-0200-0300-0302,1,1.007252215954875e-4
0010-0200-0300-0303,3,3.0217566478646255e-4
0010-0210,3,3.0217566478646255e-4
0010-0210-0300-0303,4,4.0290088638195e-4
0010-0210-0303,16,0.0016116035455278
0010-0210-0310,1,1.007252215954875e-4
0010-0210-0313,1,1.007252215954875e-4
0010-0212-0312,1,1.007252215954875e-4
0010-0300,22,0.0022159548751007254
0010-0300-0302,4,4.0290088638195e-4
0010-0300-0303,109,0.010979049153908139
0010-0302-0310,2,2.01450443190975e-4
0010-0303,83,0.008360193392425464
0010-0303-0310,47,0.004734085414987913
0010-0310,15,0.0015108783239323126
0010-0310-0312,2,2.01450443190975e-4
0010-0310-0313,3,3.0217566478646255e-4
0010-0312,1,1.007252215954875e-4
0010-0313,3,3.0217566478646255e-4
0011-0013,1,1.007252215954875e-4
0011-0013-0301-0303,3,3.0217566478646255e-4
0011-0013-0303-0311,1,1.007252215954875e-4
0011-0013-0311-0313,2,2.01450443190975e-4
0011-0101-0301-0303,1,1.007252215954875e-4
0011-0113-0301-0303,1,1.007252215954875e-4
0011-0113-0311-0313,1,1.007252215954875e-4
