parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,4,0230-0303-3010-3030,0230,0013-0213-0230-0303-1030-3010-3030,4,0.045,-3.925921,0.066709,3.412098,-7.025087,0.045
1,4,0230-0303-3010-3030,0303,0013-0213-0230-0303-1030-3010-3030,4,0.622,-12.125726,5.960283,-9.031391,4.913886,0.622
1,4,0230-0303-3010-3030,3010,0013-0213-0230-0303-1030-3010-3030,4,0.162,5.237478,-11.186577,-0.681839,-7.220772,0.162
1,4,0230-0303-3010-3030,3030,0013-0213-0230-0303-1030-3010-3030,4,0.171,5.237478,-11.186579,3.437134,-13.291953,0.171
2,3,0303-3010-3030,3010,0303-3010-3030,3,0.078,4.433891,-5.124436,-1.305448,-6.630899,0.078
2,3,0303-3010-3030,3030,0303-3010-3030,3,0.103,4.433891,-10.841612,4.406779,-7.893381,0.103
2,3,0303-3010-3030,0303,0303-3010-3030,3,0.819,-12.834652,7.003435,-11.635083,6.952703,0.819
3,2,0303-3030,0303,0303-3000-3030,2,0.753,-10.689656,6.983709,-12.276418,4.247435,0.753
3,2,0303-3030,3030,0303-3000-3030,2,0.247,6.057118,-7.588426,5.323957,-7.861047,0.247
4,4,0033-0303-0330-3030,3030,0030-0033-0303-0330-1033-3030-3200,4,0.268,4.414995,-11.028671,6.417711,-10.66921,0.268
4,4,0033-0303-0330-3030,0330,0030-0033-0303-0330-1033-3030-3200,4,0.073,-7.179509,1.328743,0.875341,-5.502788,0.073
4,4,0033-0303-0330-3030,0033,0030-0033-0303-0330-1033-3030-3200,4,0.086,-6.35186,-4.663104,1.694274,0.418295,0.086
4,4,0033-0303-0330-3030,0303,0030-0033-0303-0330-1033-3030-3200,4,0.573,-12.64334,5.374616,-9.013727,6.775016,0.573
5,6,0130-0132-0303-0312-0330-3130,0330,0130-0132-0303-0310-0312-0330-0332,6,0.355,-6.422419,2.149141,0.691328,-6.334905,0.355
5,6,0130-0132-0303-0312-0330-3130,0130,0130-0132-0303-0310-0312-0330-0332,6,0.164,-4.836852,-4.041538,4.907084,-6.334905,0.164
5,6,0130-0132-0303-0312-0330-3130,3130,0130-0132-0303-0310-0312-0330-0332,6,0.006,2.863707,-4.515574,4.907084,-12.308229,0.006
5,6,0130-0132-0303-0312-0330-3130,0312,0130-0132-0303-0310-0312-0330-0332,6,0.183,-12.191498,7.21685,-3.429765,-0.148711,0.183
5,6,0130-0132-0303-0312-0330-3130,0132,0130-0132-0303-0310-0312-0330-0332,6,0.103,-10.605368,-4.041538,4.867542,-0.149426,0.103
