parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,4,0033-0303-0330-3030,0033,0033-0303-0330-3030-3200,4,0.146,-3.270484,-2.476512,3.836696,1.548465,0.146
1,4,0033-0303-0330-3030,0303,0033-0303-0330-3030-3200,4,0.367,-9.255585,6.707077,-7.25712,6.94809,0.367
1,4,0033-0303-0330-3030,0330,0033-0303-0330-3030-3200,4,0.073,-3.079163,1.313648,0.747254,-2.919681,0.073
1,4,0033-0303-0330-3030,3030,0033-0303-0330-3030-3200,4,0.414,6.547104,-8.850461,5.862531,-7.388169,0.414
2,3,0303-1030-3030,0303,0230-0303-1030-1130-3030-3032-3130-3132,3,0.962,-9.062812,6.387594,-14.841699,7.228801,0.962
2,3,0303-1030-3030,1030,0230-0303-1030-1130-3030-3032-3130-3132,3,0.018,-1.202002,-11.083334,1.923386,-3.617468,0.018
2,3,0303-1030-3030,3030,0230-0303-1030-1130-3030-3032-3130-3132,3,0.02,4.562834,-11.104386,1.923387,-6.773669,0.02
3,3,0032-0303-3030,0303,0032-0103-0303-2102-2103-3030,3,0.451,-11.052099,4.234567,-8.802822,6.756258,0.451
3,3,0032-0303-3030,3030,0032-0103-0303-2102-2103-3030,3,0.293,6.608865,-10.26188,6.51405,-8.045571,0.293
3,3,0032-0303-3030,0032,0032-0103-0303-2102-2103-3030,3,0.256,-4.112456,-5.926173,5.004226,-2.86728,0.256
4,4,0303-3000-3003-3030,0303,0230-0302-0303-3000-3003-3030-3100-3103,4,0.552,-9.199047,6.32995,-11.515334,5.258705,0.552
4,4,0303-3000-3003-3030,3000,0230-0302-0303-3000-3003-3030-3100-3103,4,0.266,6.62245,-5.939432,-1.361767,-5.13559,0.266
4,4,0303-3000-3003-3030,3003,0230-0302-0303-3000-3003-3030-3100-3103,4,0.086,1.683641,-5.939284,-5.703498,0.810961,0.086
4,4,0303-3000-3003-3030,3030,0230-0302-0303-3000-3003-3030-3100-3103,4,0.096,6.624407,-11.726951,2.96805,-10.713869,0.096
5,4,0301-0303-0330-3030,0330,0301-0303-0330-3030,4,0.199,-6.696766,1.647284,2.043399,-8.402604,0.199
5,4,0301-0303-0330-3030,0301,0301-0303-0330-3030,4,0.278,-9.086152,6.586767,-4.327046,-2.591038,0.278
5,4,0301-0303-0330-3030,0303,0301-0303-0330-3030,4,0.081,-9.831225,6.587954,-10.124634,3.15953,0.081
5,4,0301-0303-0330-3030,3030,0301-0303-0330-3030,4,0.442,4.171281,-9.385601,7.943599,-12.738702,0.442
6,5,0303-0331-0333-3003-3030,0303,0031-0033-0303-3003-3010-3030,5,0.56,-9.933425,6.038673,-9.252707,7.492412,0.56
6,5,0303-0331-0333-3003-3030,3030,0031-0033-0303-3003-3010-3030,5,0.34,6.382061,-12.905155,4.725182,-9.494374,0.34
6,5,0303-0331-0333-3003-3030,3003,0031-0033-0303-3003-3010-3030,5,0.061,0.233992,-5.144637,-3.402207,2.707923,0.061
6,5,0303-0331-0333-3003-3030,0333,0031-0033-0303-3003-3010-3030,5,0.023,-7.300979,-0.594285,1.372879,0.936787,0.023
6,5,0303-0331-0333-3003-3030,0331,0031-0033-0303-3003-3010-3030,5,0.016,-6.943493,-0.594455,3.661174,-4.709852,0.016
7,5,0303-1003-1033-3003-3030,3030,0303-1003-1033-2030-3003-3030,5,0.144,5.982447,-9.657562,7.04239,-3.094407,0.144
7,5,0303-1003-1033-3003-3030,3003,0303-1003-1033-2030-3003-3030,5,0.161,3.893845,-5.189058,-5.236214,2.75548,0.161
7,5,0303-1003-1033-3003-3030,1033,0303-1003-1033-2030-3003-3030,5,0.126,-2.012728,-8.819036,1.251157,1.886059,0.126
7,5,0303-1003-1033-3003-3030,1003,0303-1003-1033-2030-3003-3030,5,0.088,-2.012728,-4.35054,-5.238355,7.455676,0.088
7,5,0303-1003-1033-3003-3030,0303,0303-1003-1033-2030-3003-3030,5,0.481,-7.1286,6.776424,-11.350033,7.460289,0.481
8,3,0303-3030-3300,0303,0300-0303-0330-3030-3300,3,0.178,-8.515489,6.826526,-9.474781,5.180756,0.178
8,3,0303-3030-3300,3030,0300-0303-0330-3030-3300,3,0.679,8.219369,-11.092215,7.453233,-11.780374,0.679
8,3,0303-3030-3300,3300,0300-0303-0330-3030-3300,3,0.143,2.772167,0.915538,-4.01531,-6.495022,0.143
