parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.49,-2.918457,0.339929,0.49
1,3,00-02-20,02,00-02-20,3,0.43,-8.078831,6.313649,0.43
1,3,00-02-20,20,00-02-20,3,0.08,3.455821,-5.388045,0.08
2,3,02-20-22,20,02-20-22,3,0.52,5.867615,-3.365121,0.52
2,3,02-20-22,22,02-20-22,3,0.23,2.211448,2.875738,0.23
2,3,02-20-22,02,02-20-22,3,0.25,-1.755428,6.844249,0.25
3,2,02-20,20,02-20,2,0.77,4.594063,-3.74884,0.77
3,2,02-20,02,02-20,2,0.23,-3.884915,2.611548,0.23
4,3,00-01-20,01,00-01-20,3,0.07,-0.574186,1.297418,0.07
4,3,00-01-20,00,00-01-20,3,0.65,-0.574186,-5.240464,0.65
4,3,00-01-20,20,00-01-20,3,0.28,5.637434,-11.00533,0.28
5,3,02-12-20,02,02-12-20,3,0.3,-5.534017,4.837097,0.3
5,3,02-12-20,20,02-12-20,3,0.59,6.66577,-4.341575,0.59
5,3,02-12-20,12,02-12-20,3,0.11,0.627181,4.837097,0.11
6,2,02-21,02,02-20-21,2,0.82,-7.304096,4.142394,0.82
6,2,02-21,21,02-20-21,2,0.18,4.328426,-1.720368,0.18
7,3,00-02-20,00,00-02-20,3,0.27,-0.299744,0.245903,0.27
7,3,00-02-20,02,00-02-20,3,0.17,-1.103219,6.761334,0.17
7,3,00-02-20,20,00-02-20,3,0.56,5.282684,-5.843844,0.56
8,3,02-20-21,02,02-20-21,3,0.82,-4.640422,6.712151,0.82
8,3,02-20-21,21,02-20-21,3,0.09,5.070689,1.370814,0.09
8,3,02-20-21,20,02-20-21,3,0.09,5.070691,-4.709785,0.09
9,2,02-22,22,02-22,2,0.58,2.796837,1.226437,0.58
9,2,02-22,02,02-22,2,0.42,-3.708815,6.057495,0.42
10,3,00-02-20,02,00-02-20,3,0.33,-5.702161,5.063448,0.33
10,3,00-02-20,00,00-02-20,3,0.41,-0.096173,0.28343,0.41
10,3,00-02-20,20,00-02-20,3,0.26,6.173066,-5.780962,0.26
11,3,02-10-20,20,02-10-20,3,0.46,6.049165,-8.485472,0.46
11,3,02-10-20,02,02-10-20,3,0.06,-2.917767,3.50726,0.06
11,3,02-10-20,10,02-10-20,3,0.48,1.511119,-8.485461,0.48
12,3,02-10-20,20,02-10-20,3,0.42,6.39689,-6.078562,0.42
12,3,02-10-20,02,02-10-20,3,0.22,-4.046387,6.557846,0.22
12,3,02-10-20,10,02-10-20,3,0.36,0.332103,-6.07845,0.36
13,2,02-20,20,02-20,2,0.23,6.168051,-0.312805,0.23
13,2,02-20,02,02-20,2,0.77,-4.167232,6.758233,0.77
14,2,02-20,20,02-20,2,0.71,3.399565,-6.730601,0.71
14,2,02-20,02,02-20,2,0.29,-6.993771,5.655622,0.29
15,2,02-20,20,02-10-20,2,0.2,5.056601,-3.447774,0.2
15,2,02-20,02,02-10-20,2,0.8,-2.667742,6.167967,0.8
16,1,20,20,20,1,1,8.407674,-4.875114,1
17,2,02-20,20,02-20,2,0.57,5.865951,-5.793465,0.57
17,2,02-20,02,02-20,2,0.43,-3.664845,5.420531,0.43
18,2,02-20,20,02-10-20,2,0.91,6.705904,-6.685707,0.91
18,2,02-20,02,02-10-20,2,0.09,-0.656958,3.595208,0.09
19,4,02-11-12-20,11,01-02-11-12-20,4,0.03,0.524091,0.768858,0.03
19,4,02-11-12-20,12,01-02-11-12-20,4,0.32,0.524059,7.306743,0.32
19,4,02-11-12-20,02,01-02-11-12-20,4,0.1,-5.687557,7.306743,0.1
19,4,02-11-12-20,20,01-02-11-12-20,4,0.55,6.595373,-4.995865,0.55
20,2,02-20,20,00-02-20,2,0.98,8.268291,-4.718908,0.98
20,2,02-20,02,00-02-20,2,0.02,1.251532,5.576004,0.02
21,3,00-02-20,00,00-02-20,3,0.52,0.756846,-3.440443,0.52
21,3,00-02-20,02,00-02-20,3,0.09,-5.766665,3.168853,0.09
21,3,00-02-20,20,00-02-20,3,0.39,6.423821,-8.499128,0.39
22,3,01-02-20,01,01-02-20,3,0.01,-3.742331,0.634277,0.01
22,3,01-02-20,20,01-02-20,3,0.82,8.234082,-5.919494,0.82
22,3,01-02-20,02,01-02-20,3,0.17,-3.74234,6.936804,0.17
23,3,02-20-22,02,00-02-20-22,3,0.23,-4.704605,6.216051,0.23
23,3,02-20-22,20,00-02-20-22,3,0.47,6.950472,-2.175478,0.47
