parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0202,1,1,-6.880149,5.770862,-3.829263,6.462219,1
2,3,0202-0220-2020,0220,0202-0220-2020,3,0.69,-1.707903,1.475415,3.13039,-0.915442,0.69
2,3,0202-0220-2020,2020,0202-0220-2020,3,0.15,4.910372,-1.489702,7.008514,-5.645021,0.15
2,3,0202-0220-2020,0202,0202-0220-2020,3,0.16,-7.341911,7.342975,-0.197833,3.540119,0.16
3,2,0202-2020,0202,0202-1012-2020,2,0.3,-5.337889,5.729159,-5.29409,5.720828,0.3
3,2,0202-2020,2020,0202-1012-2020,2,0.7,6.934784,-4.272754,5.977246,-4.643426,0.7
4,2,0202-2020,2020,0202-2020,2,0.35,5.355646,-3.626407,3.630904,-7.289766,0.35
4,2,0202-2020,0202,0202-2020,2,0.65,-4.406152,6.672764,-8.720349,2.351976,0.65
5,2,0202-2020,0202,0202-2020,2,0.87,-5.917891,6.184862,-7.040346,4.856862,0.87
5,2,0202-2020,2020,0202-2020,2,0.13,4.335402,-4.282429,4.240409,-6.960372,0.13
6,2,0202-2120,2120,0202-2120,2,0.21,2.461288,-4.00437,4.063965,-1.759619,0.21
6,2,0202-2120,0202,0202-2120,2,0.79,-3.900206,5.307277,-5.217663,6.345499,0.79
7,2,0202-2020,0202,0202-2020,2,0.1,-5.609645,4.743549,-5.119428,6.109502,0.1
7,2,0202-2020,2020,0202-2020,2,0.9,6.920796,-6.587507,7.111034,-4.400634,0.9
8,2,0202-2020,0202,0202-2020,2,0.83,-6.45601,5.495336,-9.843763,5.167423,0.83
8,2,0202-2020,2020,0202-2020,2,0.17,4.62516,-5.84724,1.808429,-7.2433,0.17
9,2,2020-2201,2020,2020-2201,2,0.68,6.840516,-4.475901,5.853252,-5.338298,0.68
9,2,2020-2201,2201,2020-2201,2,0.32,2.172605,1.956075,-5.737198,1.012035,0.32
10,3,0202-1200-2020,1200,0202-1200-2020,3,0.3,-0.357228,6.88305,-0.988221,-0.699083,0.3
10,3,0202-1200-2020,0202,0202-1200-2020,3,0.43,-6.803977,6.88305,-5.576112,4.789259,0.43
10,3,0202-1200-2020,2020,0202-1200-2020,3,0.27,4.913375,-5.350436,4.951773,-6.871032,0.27
11,3,0202-2020-2200,2020,0202-2020-2200,3,0.35,7.514557,-4.620582,5.427504,-6.768988,0.35
11,3,0202-2020-2200,0202,0202-2020-2200,3,0.04,-3.101335,6.462841,-6.719232,4.596216,0.04
11,3,0202-2020-2200,2200,0202-2020-2200,3,0.61,1.788889,1.052736,-1.093182,-1.848418,0.61
12,1,2020,2020,0202-2020,1,1,6.72374,-5.317761,8.096522,-4.486346,1
