ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,1.627,8.298,2.725,0.612,1
1,59.852,0.003,233.381,0.612,3
2,0.289,507.19,0.089,58.683,1
2,11.502,0.001,184.398,1.874,1
3,0.292,1169.841,0.007,78.848,1
3,26.872,0.003,9.713,2.162,2
4,0.72,26.407,0.191,0.524,2
4,56.071,0.001,11.502,0.524,1
5,5.974,329.85,0.019,54.159,1
5,158.891,0,13.655,0.889,1
5,158.891,0.049,0.244,54.159,1
6,0.322,15.011,0.162,0.798,1
6,0.322,1169.841,0.006,78.851,1
6,26.872,0.043,9.713,0.798,1
7,1.921,425.194,0.013,154.24,1
7,87.495,0,32.404,3.402,2
8,113.327,0,18.313,0.789,1
8,113.327,0.016,0.428,67.575,1
9,76.637,0,116.984,0.137,2
10,0.095,265.317,1.331,10.423,1
10,0.095,265.48,0.021,110.917,1
11,6.335,11.158,0.926,4.489,1
11,71.154,0,87.495,4.489,4
12,0.344,82.487,0.125,1.029,1
12,0.344,1169.841,0.002,78.846,1
13,4.783,674.403,0.026,107.642,3
14,2.584,22.953,0.896,0.963,1
14,2.584,791.52,0.033,95.11,1
14,234.883,0.005,53.886,0.963,1
15,1.006,1994.824,0.082,88.391,1
15,78.365,0.003,130.665,0.895,1
15,78.365,0.107,4.916,88.391,1
16,1.085,467.865,0.033,99.759,1
16,107.361,0,67.046,2.845,1
16,107.361,0.018,1.684,99.759,1
17,86.785,0,15.276,0.705,2
18,1.553,1066.996,0.094,85.137,1
18,43.284,0,329.445,1.022,2
18,43.284,0.004,7.355,85.137,2
19,274.552,0,17.454,3.029,1
19,274.552,0.016,2.168,236.479,2
20,0.884,2780.519,0.031,179.419,1
20,65.107,0.001,159.059,4.005,1
22,3.35,293.649,0.007,65.39,1
22,91.779,0,0.699,6.51,1
22,91.779,0.036,0.699,65.39,1
23,0.386,295.3,0.095,37.602,1
23,25.331,0,383.075,0.927,1
23,25.331,0.008,6.379,37.602,1
24,1.218,1258.576,0.041,93.966,1
24,101.818,0,257.434,1.181,1
25,2.708,375.857,0.006,166.301,1
25,104.649,0,44.7,3.149,2
26,3.124,684.51,0.021,73.707,1
26,112.678,0,55.289,8.021,1
27,195.342,0,90.263,0.082,1
28,2.646,517.93,0.712,24.4,1
28,2.646,1591.249,0.712,92.585,2
28,20.748,0.005,4.982,24.4,2
28,20.748,0.015,4.982,92.585,1
29,1.841,227.373,1.138,2.592,1
29,1.841,601.131,0.145,228.813,1
29,134.418,0.012,91.752,2.592,1
29,134.418,0.032,11.675,228.813,1
30,28.363,0,152.243,5.989,1
30,28.363,0.01,7.012,59.852,1
31,2.804,1134.505,0.079,60.332,1
32,1.218,1258.576,0.041,93.966,1
32,101.818,0,257.434,1.181,1
33,0.226,42.13,0.913,0.609,1
33,0.226,696.579,0.01,50.554,1
33,21.481,0.019,75.209,0.609,1
34,454.789,0,47.352,2.475,1
34,454.789,0.347,0.76,53.735,1
35,7.946,0.883,0.63,1.525,1
35,7.946,176.57,0.009,149.039,1
35,446.291,0,53.59,1.525,1
36,0.56,764.085,0.234,83.883,1
36,50.675,0,53.785,0.947,1
36,50.675,0.008,1.834,83.883,1
37,1.003,1598.88,0.024,102.475,1
37,80.895,0,64.341,2.537,2
38,3.936,376.064,0.385,74.688,2
38,383.075,0,472.004,0.791,1
38,383.075,0.016,10.366,74.688,1
39,0.858,1169.841,0.001,239.917,1
39,26.872,0.002,10.858,3.805,2
40,1.828,598.518,1.228,110.691,1
40,151.879,0.595,1.565,110.691,1
40,152.243,0,274.552,1.605,1
40,152.243,0.006,12.274,110.691,1
41,102.657,0,131.607,1.057,2
41,102.657,0.033,3.579,24.704,2
42,259.622,0,109.137,0.602,1
42,259.622,0.231,1.172,40.874,1
43,405.862,0,144.265,3.44,2
44,267.143,0,311.66,0.134,1
45,4.019,2574.341,0.013,491.078,1
45,125.858,0,93.969,7.789,3
46,1.355,923.012,0.037,291.236,1
46,83.991,0.001,145.419,5.441,1
46,83.991,0.022,1.61,291.236,1
47,0.4,1240.656,0.004,355.024,1
47,24.704,0.01,20.482,7.113,1
48,14.284,196.372,0.021,91.062,1
48,500.784,0,56.071,1.288,1
48,500.784,0.045,1.79,91.062,1
49,4.689,159.179,0.011,116.329,1
49,63.975,0.001,65.659,2.096,2
50,3.663,3380.884,0.017,113.327,1
50,330.82,0,14.299,1.356,3
51,6.469,774.335,0.093,121.319,1
51,504.147,0.001,151.717,1.228,1
51,504.147,0.041,5.603,121.319,1
52,71.01,0.009,291.808,0.072,1
53,182.914,0,301.124,0.225,1
54,1.057,357.613,0.703,164.716,1
54,89.948,0,219.384,3.806,1
54,89.948,0.002,31.373,164.716,1
55,0.855,934.407,0.013,62.182,1
55,82.006,0.001,109.482,4.795,3
56,1.401,1843.679,0.021,140.986,1
56,95.11,0.192,0.834,140.986,2
57,0.195,631.838,0.038,381.259,1
58,3.012,964.983,0.004,70.048,1
58,171.731,0,5.802,1.223,1
58,171.731,0.183,0.165,70.048,1
59,5.441,414.027,0.041,341.063,1
59,291.236,0,83.181,3.983,1
60,0.846,229.12,0.084,50.662,1
60,60.28,0,142.427,1.953,1
60,60.28,0.001,3.753,50.662,2
61,3.776,298.103,0.134,113.327,1
61,341.063,0,115.553,1.296,1
61,341.063,0.001,4.946,113.327,1
62,82.893,0.001,29.136,1.228,2
62,82.893,0.002,2.005,35.098,2
63,74.78,2.378,0.101,454.789,1
63,517.427,0,143.412,5.795,1
64,49.959,0,67.407,0.923,2
65,269.873,0,62.426,1.4,2
66,69.873,0,17.749,41.443,1
66,69.873,0,603.983,1.127,1
67,253.66,0,76.867,0.402,1
67,253.66,0.47,1.159,39.906,1
68,41.405,0,341.063,3.099,1
69,3.022,913.361,0.982,119.41,1
69,243.354,0.001,139.169,1.208,2
70,2.691,1305.943,0.559,111.793,1
70,107.362,0,90.358,1.161,1
70,107.362,0.011,37.444,111.793,1
70,107.362,0.562,0.561,111.793,1
71,2.743,1596.042,0.014,166.121,1
71,58.442,0,62.452,1.775,1
72,1.373,532.772,0.004,119.456,1
73,2.661,378.656,0.028,46.226,1
73,150.379,0,54.493,0.542,2
74,137.623,0,115.876,3.255,1
75,3.418,143.808,0.041,101.876,1
75,321.486,0.001,2.782,3.533,2
76,0.933,14.115,0.325,1.391,2
76,90.073,0.004,29.395,1.391,2
77,0.918,514.77,0.011,43.58,2
77,59.494,0.011,59.798,0.45,1
78,1.18,357.452,0.049,206.547,1
78,13.587,0.002,41.125,2.234,2
79,87.171,0.004,44.118,2.276,1
79,87.171,0.038,44.118,17.689,1
80,2.119,16.651,0.634,117.695,1
80,105.669,0,350.871,2.134,1
80,105.669,0.032,12.786,117.695,1
81,2.457,1333.92,0.014,413.021,1
82,2.915,518.343,0.727,202.325,1
82,27.153,0.118,6.904,202.325,1
83,5.744,1503.425,0.11,135.063,2
83,320.405,0,63.347,2.467,1
84,21.636,0.005,6.297,0.175,1
85,5.555,554.533,0.024,227.985,1
85,290.878,0.014,1.297,227.985,1
86,0.583,135.545,0.099,120.892,1
86,51.8,0,287.1,1.385,1
86,51.8,0.003,3.204,120.892,1
87,71.847,0,44.301,0.047,2
87,71.847,0,44.301,3.749,2
88,2.593,71.552,0.901,115.054,2
88,93.243,0,69.928,3.847,1
88,93.243,0.006,26.94,115.054,1
89,36.248,0.001,238.803,0.27,1
90,163.402,0,486.108,0.218,1
91,1.815,119.352,0.048,168.909,1
92,2.003,676.597,1.031,312.66,1
92,170.446,0.002,26.709,312.66,1
93,3.277,1420.734,0.003,121.171,2
93,311.038,0,7.24,1.885,1
94,3.097,310.572,0.014,108.972,1
94,244.187,0,21.687,1.874,2
95,0.587,1489.214,0.099,134.784,1
95,41.018,0,154.419,1.417,1
95,41.018,0.008,3.035,134.784,1
96,0.257,334.964,0.037,179.69,1
96,25.589,0,115.021,2.686,1
96,25.589,0.001,2.806,179.69,2
97,0.298,758.265,0.048,65.044,2
97,24.412,0.001,99.579,2.735,1
98,0.768,4980.714,0.281,144.106,1
98,56.178,0.006,224.884,1.454,2
99,1.712,922.647,0.01,249.162,1
99,2.051,0.905,0.785,3.445,1
99,84.134,0,49.058,3.445,1
100,3.866,139.183,2.812,1.547,1
100,3.866,1606.928,0.089,31.215,1
100,246.071,0.005,94.839,1.547,1
101,261.168,0,5.01,0.256,1
102,0.286,502.197,0.114,466.465,1
103,4.171,819.889,0.047,453.063,1
103,93.499,0.001,128.806,6.607,2
104,12.076,900.773,0.014,61.929,1
104,85.405,0.001,35.479,1.557,2
105,0.223,983.642,0.069,68.988,1
105,7.026,0.006,75.826,1.259,1
106,449.799,0.004,66.3,4.68,1
107,5.788,531.961,0.053,52.381,1
107,266.074,0,67.829,0.591,3
108,2.67,1027.669,0.074,45.731,1
108,3.991,0.178,72.453,0.493,1
109,0.024,6.064,12.38,29.713,1
109,2.084,0.009,294.482,1.12,1
110,1.773,1577.381,0.306,207.459,1
110,96.759,0,58.488,6.33,3
111,0.93,566.597,0.284,122.39,1
111,90.952,0,39.877,1.669,1
111,90.952,0.214,2.78,122.39,1
112,1.048,2090.049,0.261,633.827,1
112,61.008,0.01,6.71,633.827,2
114,1.45,905.792,0.084,55.927,1
114,113.058,0,115.881,9.185,1
115,8.866,59.623,1.807,0.852,1
115,8.866,2501.524,0.073,65.385,1
115,340.372,0.003,128.621,0.852,1
116,1.767,156.255,0.579,5.78,1
116,1.767,2087.881,0.006,280.193,1
116,64.679,0.001,20.905,5.78,1
117,1.462,141.655,0.006,425.935,1
117,107.545,0,1.333,10.633,2
118,77.515,0.011,776,0.614,1
118,77.515,0.222,531.874,34.93,1
119,60.484,0,42.651,1.095,2
120,0.615,331.515,0.016,744.242,1
120,60.976,0.073,0.929,744.242,1
121,0.21,406.618,0.175,238.856,2
122,34.652,0,117.169,9.138,1
123,1.111,703.251,1.87,10.097,1
123,1.111,847.485,0.073,273.908,1
123,56.434,0.648,85.433,10.097,1
124,77.3,0,98.164,1.905,1
125,138.173,0.001,2.39,12.195,1
125,138.173,0.013,2.182,50.527,1
126,3.888,277.832,0.527,71.67,1
126,367.244,0.005,226.127,6.656,2
127,69.739,0.003,97.529,1.283,1
127,69.739,0.23,1.93,114.838,1
128,5.448,86.371,0.953,1.733,1
128,5.448,1690.641,0.231,128.521,2
128,11.031,0.001,91.125,1.733,2
129,44.247,0,602.538,0.296,2
129,44.247,0,602.539,0.296,2
130,0.331,324.08,0.121,254.953,1
130,31.899,0,145.851,6.106,1
130,31.899,0.006,2.616,254.953,1
131,0.566,2187.55,0.019,220.978,2
132,71.223,0.001,131.168,0.19,2
133,0.531,614.477,0.027,118,1
133,50.484,0,40.743,1.356,1
133,50.484,0.209,0.029,118,1
134,0.12,1065.601,0.006,40.311,1
135,5.762,127.879,0.637,0.803,1
135,5.762,587.023,0.013,77.448,1
135,206.651,0.002,57.947,0.803,1
136,4.716,852.908,0.136,136.403,1
136,200.686,0.012,11.155,136.403,1
137,16.93,21.514,0.158,18.635,1
137,16.93,424.535,0.005,143.449,1
137,264.878,0.01,10.19,18.635,1
138,0.681,724.124,0.034,97.567,2
138,43.407,0,97.997,4.606,1
139,9.22,959.952,0.028,151.632,1
139,490.743,0,111.01,2.498,2
140,3.08,1771.404,0.726,162.04,1
140,81.462,0.008,84.604,5.028,1
141,0.308,36.261,0.07,7.576,1
141,0.308,2953.352,0.07,579.414,1
141,22.275,0.009,5.936,7.576,2
142,76.553,0,787.184,3.312,1
142,76.553,0.014,26.324,126.128,1
143,116.982,0,146.338,2.917,1
143,116.982,0.049,1.5,120.098,1
144,77.274,0.002,87.636,20.892,2
144,77.274,0.002,87.728,4.341,2
145,46.011,0,23.62,6.446,1
145,46.011,0.002,5.271,48.208,1
146,193.767,0,266.789,0.849,1
146,193.767,0.001,3.498,78.263,1
147,0.215,189.127,0.689,24.497,1
147,0.215,807.536,0.007,118.543,1
147,15.954,0.068,29.483,24.497,1
148,2.36,698.135,0.024,40.805,1
148,160.574,0,66.197,0.916,1
148,160.574,0.013,1.165,40.805,1
149,103.879,0,104.791,0.088,1
150,15.617,28.803,0.014,251.926,1
150,619.291,0.008,0.919,3.485,1
151,0.187,2742.951,0.463,187.055,1
152,87.404,0,36.319,1.388,1
153,2.447,604.53,0.058,598.593,2
153,213.212,0.015,3.051,598.593,1
154,546.976,0,60.359,0.318,1
154,546.976,0.003,5.812,28.558,1
155,3.189,417.255,0.04,152.981,1
156,3.153,2006.585,0.034,490.225,1
157,7.103,18.245,1.594,0.614,2
157,165.658,0,121.854,0.614,2
158,0.131,4215.21,1.231,50.893,2
158,12.84,0.029,317.392,1.589,1
159,1.179,635.648,0.098,61.647,1
159,54.878,0.001,241.443,0.84,1
159,54.878,0.021,2.939,61.647,2
160,260.298,0,93.312,26.501,2
160,260.298,0,94.087,0.36,2
161,188.018,0.001,14.479,17.845,1
162,339.881,0,567.983,0.826,1
162,339.881,0.012,6.655,71.67,1
163,0.448,384.287,0.06,100.895,1
163,35.06,0,71.711,1.391,1
165,0.274,1116.2,0.048,421.128,1
165,12.337,0.006,150.344,8.153,1
166,263.022,0.002,78.784,25.37,2
167,0.413,32.23,0.155,3.341,1
167,0.413,3118.194,0.002,121.062,1
168,0.068,116.029,1.27,46.74,1
168,5.729,0.09,56.997,0.509,1
169,39.125,204.978,0.119,81.476,1
169,209.619,0.001,119.524,1.813,1
170,17.677,229.051,0.049,47.294,2
170,139.547,0,230.636,8.326,1
171,160.47,0,306.571,14.533,2
172,1.138,6434.572,0.093,60.216,1
172,102.047,0.001,94.344,1.16,2
173,156.483,1.277,0.414,68.863,1
173,210.917,0.001,31.657,1.803,2
174,110.183,0,84.887,41.473,1
174,110.183,0,286.223,0.478,1
175,71.969,0,7.06,69.401,2
175,71.969,0,188.341,1.086,1
176,0.749,813.524,0.028,89.05,1
176,49.867,0,20.624,1.251,1
177,64.329,0,137.64,0.811,1
178,0.745,2630.823,0.019,76.638,2
178,51.264,0,118.812,2.308,2
179,9.015,226.811,0.199,3.944,1
179,9.015,272.478,0.008,123.464,1
180,2.484,5.859,0.499,0.941,1
180,181.922,0.025,38.322,0.941,1
181,1.062,1515.084,0.142,490.967,1
183,70.942,0,259.806,0.229,1
184,2.211,501.433,0.006,231.901,1
184,158.759,0,27.233,4.28,1
184,158.759,0.225,0.284,231.901,1
185,5.102,43.949,0.193,81.845,1
185,453.787,0,171.068,0.875,1
185,453.787,0.02,6.563,81.845,1
186,135.939,0,90.293,1.096,1
187,10.967,9.216,0.822,0.693,1
187,597.095,0,48.648,0.693,1
188,6.46,431.615,0.149,60.049,1
188,132.748,0.019,329.984,2.544,1
189,59.235,0.007,134.515,0.533,1
190,0.569,1183.26,0.349,169.809,1
190,43.123,0,113.892,1.707,1
191,1.398,4407.849,0.112,98.16,1
191,114.094,0.006,160.627,3.598,2
192,283.517,0,73.765,0.559,1
193,3.427,34.957,1.154,1.31,1
193,3.427,184.831,0.027,89.074,1
193,305.966,0.002,108.385,1.31,2
193,305.966,0.094,2.579,89.074,1
194,1.022,898.129,0.013,53.489,1
194,98.19,0.21,0.237,53.489,1
195,70.383,0,153.546,1.896,1
196,49.971,0,131.48,1.58,1
196,49.971,0.215,2.264,40.846,1
197,4.212,61.551,3.28,0.498,1
197,74.782,0.009,184.679,0.498,1
198,14.799,143.158,0.297,105.795,1
198,587.109,0.002,169.322,1.082,1
198,587.109,0.167,2.646,105.795,1
199,0.561,564.184,0.038,120.926,2
199,50.921,0,152.252,1.811,1
200,0.256,4544.97,0.023,125.896,2
201,1.457,456.416,0.252,117.208,2
201,65.537,0.002,241.947,1.344,1
202,1.092,544.704,0.004,471.252,1
202,1.092,544.704,0.314,7.003,1
202,85.787,0.001,24.945,7.003,1
202,85.787,0.076,0.287,471.252,1
203,140.998,0.002,66.051,1.702,2
204,1.351,1526.189,0.062,41.52,2
204,104.674,0.001,128.505,0.541,1
205,0.888,841.236,0.102,22.61,1
205,30.295,0,258.453,0.262,2
206,36.289,0.121,406.449,0.672,1
207,129.179,0,7.5,166.011,2
207,129.179,0,165.63,3.979,1
208,202.769,0,326.511,0.677,1
208,202.769,0.001,4.558,66.909,1
209,0.725,881.895,0.069,88.751,2
209,58.837,0,66.706,3.464,1
209,58.837,0.02,3.957,88.751,1
210,9.594,733.175,0.356,4.412,1
210,9.594,736.346,0.006,404.64,1
210,132.114,0.009,29.049,4.412,2
210,132.114,0.311,0.49,404.64,1
211,3.676,271.903,0.023,73.938,1
211,153.873,0.117,1.32,73.938,3
212,93.713,0,257.895,1.213,1
212,93.713,0.01,3.036,52.268,1
213,0.657,1225.383,0.238,49.276,1
213,58.431,0,232.878,4.607,1
213,58.431,0.003,10.111,49.276,2
214,0.514,1340.262,0.042,185.237,1
215,0.332,113.384,0.064,293.803,1
215,6.886,0.001,91.74,6.149,1
215,6.886,0.105,6.357,293.803,1
216,2.804,886.397,0.154,57.85,1
216,167.335,0.006,7.967,57.85,3
217,9.686,935.954,0.123,143.983,1
217,624.597,0,51.564,2.769,2
217,624.597,0.004,5.48,143.983,2
218,528.57,0,55.173,0.144,1
220,1.763,2167.564,0.042,108.386,1
220,122.211,0.002,143.936,1.339,1
220,122.211,0.074,3.975,108.386,1
221,60.001,0.002,21.033,0.481,1
222,0.54,5846.949,0.017,84.908,1
222,22.119,0.152,17.429,1.233,1
223,0.425,154.752,0.185,91.456,1
223,21.518,0.001,27.914,1.812,1
224,1.115,398.552,0.144,115.35,1
224,56.413,0,212.407,2.005,1
224,56.413,0.001,10.154,115.35,1
225,175.342,0,296.813,0.367,1
226,0.379,748.986,0.061,77.543,1
226,24.939,0.005,243.295,2.692,1
227,142.407,0.001,37.642,1.583,1
228,9.699,240.196,0.026,264.514,1
228,679.221,0,106.734,3.165,1
228,679.221,0.002,1.297,264.514,2
229,5.667,19.739,0.119,1.276,1
229,101.456,0.001,6.114,1.276,2
230,1.269,24.399,1.666,6.136,1
230,1.269,24.414,1.661,6.136,1
230,1.269,1590.796,0.017,393.901,1
231,1.554,836.524,0.061,173.777,1
231,103.357,0,89.256,4.631,1
231,103.357,0.004,1.626,173.777,1
232,6.228,10.927,1.274,5.23,1
232,6.228,844.365,0.024,126.104,1
232,99.596,0,86.145,5.23,1
233,0.072,45.884,6.691,147.455,1
233,4.168,0.007,621.752,1.588,1
234,2.502,455.125,0.267,84.614,1
234,114.755,0,64.686,1.602,1
234,114.755,0.114,1.626,84.614,1
235,0.081,792.777,0.009,11.119,1
235,0.081,793.632,0.009,371.365,1
236,11.061,4032.657,0.067,252.189,1
236,109.437,0.005,60.642,6.908,2
237,3.127,1342.785,0.118,433.29,1
237,3.199,0.899,101.506,4.461,1
237,197.864,0.027,101.615,4.461,1
238,0.906,201.542,0.388,94.848,1
238,75.639,0,81.435,0.973,1
238,75.639,0.001,6.706,94.848,1
239,5.269,178.322,0.001,203.875,1
239,184.96,0,3.164,2.543,1
239,184.96,0.047,0.102,203.875,1
240,1.121,3139.74,0.944,2.179,1
240,1.121,3141.111,0.125,187.19,1
240,33.207,0.045,8.875,187.19,1
240,33.207,0.045,66.839,2.179,1
241,162.143,0.001,235.214,6.746,1
241,162.143,0.048,29.755,97.931,1
242,0.784,592.502,0.018,206.871,2
242,62.924,0,129.795,2.246,1
243,2.324,587.755,0.011,65.714,1
243,34.359,0,35.332,0.697,3
244,0.748,1029.531,0.087,112.787,1
244,13.379,0.005,123.182,1.228,1
245,5.545,1215.795,0.057,23.659,2
245,107.01,0,52.458,0.576,1
246,4.209,1443.444,0.153,31.132,1
246,253.653,0.001,146.724,3.22,1
246,253.655,0.001,146.724,3.22,1
247,1.878,4236.534,0.128,361.826,2
247,148.847,0.003,382.007,5.075,1
248,2.109,140.391,0.419,225.335,1
248,141.388,0.001,125.153,10.465,2
249,6.285,60.181,4.042,146.772,1
249,195.602,0.015,105.953,2.704,1
250,1.393,3068.328,0.125,38.947,1
250,119.325,0.201,11.952,38.947,1
251,0.267,0.832,0.088,83.135,1
251,19.505,0,42.207,4.199,1
252,1.67,1558.116,0.127,205.247,1
252,1.672,1558.116,0.127,205.247,1
253,0.641,762.779,0.202,551.101,1
253,32.358,0.006,8.821,551.101,1
253,32.358,0.006,279.826,19.663,2
254,0.549,1607.471,0.082,163.314,1
254,29.689,0.001,210.148,1.914,2
255,0.26,2293.038,0.574,35.982,1
255,15.259,0.066,71.491,0.786,1
256,16.332,377.425,0.15,303.086,1
256,158.924,0,141.2,3.157,1
256,158.924,0.008,12.432,303.086,1
257,20.941,95.335,0.067,104.28,1
257,435.052,0,393.994,1.918,1
257,435.052,0.002,4.831,104.28,1
258,16.927,32.812,0.041,117.34,1
258,395.702,0,99.096,1.821,1
259,80.296,0,120.804,0.139,1
260,1.22,831.671,0.212,60.579,1
260,51.209,0.012,216.117,0.821,2
261,179.821,0,108.902,0.996,1
262,2.885,1590.538,0.002,220.026,2
262,231.961,0,3.581,4.388,1
263,281.182,0,85.018,1.776,1
263,281.182,0.003,1.94,82.086,2
264,4.837,5.025,1.322,54.731,1
264,36.067,0,126.049,2.278,1
264,36.067,0.002,18.922,54.731,2
265,0.508,905.968,0.059,38.021,1
265,23.671,0,162.742,0.966,1
265,23.671,0.031,5.056,38.021,1
266,23.791,39.145,0.001,63.265,1
266,159.011,0.053,0.118,63.265,1
267,8.139,229.831,0.044,256.395,1
267,125.295,0,84.726,4.736,1
267,125.295,0.001,2.066,256.395,2
268,3.391,1892.838,0.089,203.983,1
268,186.749,0,59.931,2.05,1
269,0.232,679.405,0.217,283.666,1
269,13.874,0.001,107.034,2.916,1
270,0.86,737.602,2.339,293.551,1
270,69.457,0.017,8.302,293.551,1
271,18.079,103.983,0.077,56.779,1
271,108.052,0.012,547.086,0.912,1
272,201.443,0.017,4.523,52.685,2
273,0.666,877.117,0.06,101.749,1
273,26.463,0.014,2.557,101.749,1
274,65.772,0.009,324.26,4.653,1
274,65.772,0.159,3.431,298.113,1
275,2.259,720.029,0.018,155.489,1
275,180.401,0.008,0.445,15.158,2
276,4.012,166.855,0.016,126.07,2
276,181.507,0.001,15.894,12.812,1
277,2.782,220.049,5.017,2.471,1
277,2.782,1780.003,0.142,86.104,1
278,3.643,66.497,0.923,49.336,1
278,225.995,0.001,141.264,0.703,2
279,51.264,0,94.514,0.521,2
280,0.123,1016.2,0.063,56.242,1
280,12.134,0,351.438,0.94,2
280,12.134,0.005,3.901,56.242,1
281,4.714,664.746,0.168,177.475,1
281,342.431,0,142.609,1.818,1
281,342.431,0.113,1.643,177.475,1
282,2.555,642.19,0.13,77.301,1
282,139.468,0.002,151.758,2.92,1
283,8.941,581.67,0.104,66.836,1
283,278.365,0,162.255,0.724,1
284,4.073,2253.12,0.032,55.629,1
284,225.995,0.001,96.662,0.721,2
285,27.917,0,151.473,4.332,2
286,13.086,341.786,0.004,267.421,1
286,162.357,0,19.884,23.334,1
286,162.357,0.08,0.306,267.421,1
287,142.886,0,24.698,0.074,1
288,0.995,3669.18,0.065,145.283,1
288,10.238,0.007,70.982,1.699,1
289,1.147,32.712,0.045,58.853,1
289,25.882,0.002,63.169,0.708,1
290,1.617,816.283,0.033,47.326,1
290,44.404,0,19.411,0.837,1
290,44.404,0.025,3.304,47.326,1
291,0.308,794.239,0.11,88.651,1
291,13.063,0.005,65.369,0.916,1
292,0.128,1455.952,0.045,93.376,1
292,1.851,0.014,345.101,3.358,1
293,33.882,0.001,21.2,0.623,1
294,14.114,0.004,53.038,0.048,1
295,5.344,979.641,0.011,255.502,1
295,130.068,0,43.354,2.621,2
296,4.062,619.207,0.027,85.4,1
296,228.171,0.002,62.912,0.995,2
297,126.753,0.001,75.109,0.685,1
297,126.753,0.035,4.052,63.383,1
298,0.577,417.047,0.008,127.571,2
298,32.762,0,60.404,2.771,1
299,0.977,464.397,0.086,80.828,1
299,14.186,0.001,80.456,9.175,1
299,14.186,0.07,2.921,80.828,1
300,0.71,612.161,0.021,83.516,1
301,399.737,0,770.473,0.788,1
302,6.857,71.304,1.022,2.526,1
302,6.857,71.343,0.124,87.047,1
302,172.06,0.001,10.446,87.047,1
302,172.06,0.001,85.997,2.526,1
303,1.79,144.29,0.101,91.732,1
303,59.704,0,81.838,2.197,1
303,59.704,0.024,0.983,91.732,2
304,851.392,0.004,225.872,0.222,1
305,3.728,173.788,1.671,160.916,1
305,155.06,0,834.126,3.312,1
305,155.06,0.021,13.664,160.916,1
306,0.548,39.227,0.047,3.585,1
306,0.548,1214.552,0.047,93.688,1
307,3.035,723.14,0.067,62.828,1
307,259.878,0.002,7.187,0.89,1
308,1.414,137.946,2.133,33.274,1
308,94.74,0.01,493.536,0.515,1
309,231.881,0,297.786,0.402,1
309,231.881,0.001,290.787,39.862,2
310,1.577,291.765,0.133,58.655,1
310,56.732,0,46.621,1.093,1
310,56.732,0.186,0.135,58.655,1
311,2.918,873.713,0.046,93.982,1
311,97.761,0.001,81.182,4.072,1
311,97.761,0.013,2.604,93.982,1
312,23.566,7.533,0.026,170.905,1
312,77.529,0,5.795,4.562,1
313,0.275,597.305,0.007,30.952,2
313,0.275,597.305,0.007,285.711,2
314,1.967,485.424,0.014,63.133,2
314,36.204,0,72.846,0.931,1
315,0.121,464.052,0.069,99.79,1
315,6.976,0.001,91.043,2.241,1
316,3.071,906.683,0.102,142.14,1
316,44.614,0,177.516,1.8,1
316,44.614,0.013,9.813,142.14,1
317,1.984,869.457,0.333,69.449,1
317,161.94,0,564.387,1.294,1
317,161.94,0.018,28.995,69.449,2
318,4.015,188.518,0.049,93.828,1
318,314.368,0,256.472,0.972,1
319,15.343,148.006,2.574,96.798,1
319,574.09,0.002,439.865,3.101,2
320,1.799,1739.422,0.018,498.869,1
320,48.074,0,110.971,9.313,1
320,48.074,0.506,1.178,498.869,1
321,2.968,32.644,2.44,4.95,1
321,2.968,1685.726,0.041,152.664,1
321,207.873,0.001,114.344,4.95,1
322,1.59,9401.778,1.838,133.782,1
322,81.086,0.003,425.011,9.854,2
323,33.494,0,279.342,1.939,1
323,33.494,0.002,6.043,126.753,1
324,35.273,0,25.516,3.13,4
325,7.096,1243.922,0.075,358.472,1
326,13.829,0.005,11.805,0.343,1
327,329.028,0.001,236.621,2.296,1
327,329.028,0.07,7.433,99.303,1
328,3.814,2336.951,0.009,45.111,1
329,1.979,41.442,0.047,2.653,1
329,1.979,1573.528,0.004,168.011,1
329,101.3,0.009,3.18,2.653,2
330,0.213,319.866,0.25,26.811,1
330,18.539,0,137.919,0.667,1
330,18.539,0.005,4.241,26.811,2
331,151.698,0,33.221,0.519,1
332,0.121,853.021,0.039,94.026,1
332,11.067,0.005,97.94,1.714,1
333,2.469,1276.396,0.009,118.878,2
333,89.189,0.002,50,2.238,1
334,617.877,0,24.46,19.704,1
334,617.877,0.133,0.63,112.32,1
335,0.822,36.274,0.07,403.81,1
335,58.876,0,41.169,8.387,1
335,58.876,0.007,0.436,403.81,1
336,0.714,1459.46,0.096,70.934,1
336,48.719,0.023,2.41,70.934,1
337,0.997,596.046,0.055,410.744,1
337,74.512,0,175.54,9.506,1
337,74.512,0.095,3.258,410.744,1
338,1.637,340.758,0.022,72.281,1
338,43.769,0,151.838,0.811,1
338,43.769,0.003,1.949,72.281,1
339,0.184,187.558,0.018,118.656,1
339,14.222,0.004,13.027,1.725,1
