ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,2.214,2059.566,0.789,89.368,1
1,86.247,0,87.547,3.445,2
2,48.101,0,109.575,2.376,1
2,48.101,0.009,7.404,158.028,3
3,1.293,11.106,0.829,0.443,1
3,1.293,16.062,0.047,39.635,1
3,76.104,0.022,30.25,0.443,2
4,0.339,283.52,0.099,135.426,1
4,13.198,0,3.178,135.426,1
4,13.198,0,56.374,1.815,2
5,12.25,0.403,1.894,158.028,1
5,65.237,0,109.575,2.064,1
5,65.237,0.004,1.894,158.028,1
6,121.761,0,85.373,0.244,2
7,0.399,495.984,0.039,198.011,1
7,35.545,0,51.554,2.065,2
8,2.182,288.207,0.011,161.725,1
8,166.571,0.058,1.034,2.933,1
9,0.285,1057.528,0.015,225.767,1
10,1.547,113.094,0.015,44.908,1
10,109.497,0,38.584,1.252,1
10,109.497,0.033,1.272,44.908,1
11,3.053,17.738,0.014,44.908,1
11,109.497,0.133,0.772,44.908,1
12,1.352,294.724,0.204,1.397,1
12,1.352,2318.683,0.002,83.293,2
12,128.316,0.004,19.699,1.397,1
13,57.187,0.002,87.205,6.858,2
14,74.277,0,237.58,0.263,1
14,74.277,0.004,237.579,26.026,1
15,1.748,615.801,0.097,88.321,1
15,135.628,0,264.147,0.978,1
15,135.628,0.015,8.965,88.321,1
16,4.631,248.973,0.574,1.387,1
16,4.631,2641.382,0.024,76.114,1
16,61.58,0.003,53.735,1.387,1
17,1.688,1738.748,0.016,65.896,1
17,71.974,0.001,83.317,1.462,1
18,8.549,179.881,0.083,173.879,1
18,318.484,0,71.974,2.315,2
18,318.484,0.008,5.413,173.879,1
19,0.261,166.963,0.056,211.4,1
19,20.009,0,160.987,4.639,2
19,20.009,0.007,5.356,211.4,1
20,0.501,1011.578,0.141,283.146,1
20,35.137,0.047,5.499,283.146,1
21,2.131,833.149,0.012,129.188,2
21,173.879,0.001,65.896,3.465,1
22,1.982,14.722,0.595,4.761,1
22,100.359,0.004,40.855,4.761,2
23,4.082,581.072,0.017,71.82,2
23,30.957,0,79.586,1.181,1
24,1.119,633.964,0.017,49.459,1
24,43.755,0.001,20.268,10.367,1
24,43.755,0.033,1.052,49.459,1
25,251.228,0.021,2.082,100.395,1
27,2.301,319.554,0.155,146.997,1
27,91.213,0,316.053,2.145,1
27,91.213,0.001,11.009,146.997,2
28,4.299,1054.648,0.017,97.904,1
28,104.914,0,29.932,1.505,2
28,104.914,0.037,1.379,97.904,1
29,371.791,0.005,101.908,0.545,1
29,371.791,0.39,1.223,52.536,1
30,85.373,0,3.492,194.045,2
30,85.373,0,225.656,4.552,1
31,36.099,0,158.098,1.366,1
31,36.099,0.001,14.464,87.205,1
32,4.484,79.941,3.675,0.229,1
32,116.314,0.001,157.893,0.229,1
33,2.108,1054.021,0.004,106.506,1
33,39.15,0,18.494,1.252,3
34,4.237,1118.454,0.658,82.922,1
34,73.089,0.001,88.436,1.643,1
34,73.089,0.007,7.935,82.922,2
35,0.566,1217.548,0.007,85.373,2
35,43.95,0,19.809,0.945,1
36,1.98,646.984,0.154,86.702,1
36,18.216,0,3.076,1.102,1
36,18.216,0.002,3.073,86.702,1
37,0.562,661.713,2.151,2.283,1
37,0.562,662.539,0.06,119.489,1
37,46.09,0.01,74.882,2.283,2
37,46.09,0.219,2.084,119.489,1
38,76.697,0,222.719,0.487,2
39,3.948,1075.011,0.024,105.742,1
39,198.468,0,44.913,1.642,2
40,25.706,776.398,0.002,77.221,1
40,148.454,0,7.887,0.985,1
40,148.454,0.15,0.116,77.221,1
41,0.41,2256.561,0.049,159.238,1
41,10.808,0.022,194.045,2.464,1
42,2.452,1940.452,0.068,318.484,1
42,225.656,0.013,2.909,318.484,2
43,0.395,4939.969,0.018,33.534,1
43,23.362,0.001,83.126,0.345,2
44,75.814,0.003,37.438,0.32,3
45,0.303,1526.021,0.024,94.848,1
45,10.611,0.01,61.811,1.024,1
46,0.314,762.461,0.1,53.242,2
46,13.701,0.008,142.423,0.699,1
47,1.538,1.928,24.193,1.251,1
47,1.538,2641.469,0.144,69.686,1
47,61.58,0.013,100.673,1.251,1
48,333.083,0,111.392,8.251,1
48,333.083,0.056,2.471,438.065,1
49,0.244,2256.561,0.095,80.32,2
49,10.808,0.024,194.045,1.464,1
50,150.515,0,65.309,1.584,2
51,2.349,1216.68,0.005,85.373,2
51,169.59,0,19.809,1.321,1
52,7.045,129.476,0.103,21.101,1
52,300.381,0,7.974,0.468,2
53,0.823,2321.925,0.105,139.396,1
53,45.398,0.006,83.71,2.391,1
54,1,2608.906,0.005,262.728,1
55,0.541,639.095,0.015,121.062,1
55,0.549,0.382,1.019,1.708,1
55,27.058,0,84.865,1.708,2
56,5.271,779.733,0.216,617.976,1
57,587.738,0.003,107.1,4.576,1
57,587.738,0.232,2.64,67.719,1
58,1.006,24.701,0.208,1.579,1
58,1.006,735.79,0.003,90.181,1
58,71.047,0.001,16.845,1.579,1
59,0.816,151.968,0.753,1.239,1
59,0.816,853.722,0.033,76.337,1
59,33.322,0.001,50.508,1.239,2
60,0.858,560.12,0.222,173.514,1
60,80.097,0,16.896,6.089,2
61,0.829,1368.089,0.041,69.247,1
61,42.633,0.005,7.51,1.669,2
62,0.748,23.668,2.522,24.272,1
62,55.935,0.006,89.701,24.272,1
63,6.208,472.518,0.054,111.789,1
63,91.877,0.01,4.052,111.789,1
64,0.448,1758.26,0.079,65.408,2
65,0.279,1229.939,0.01,23.883,2
65,21.101,0,12.979,0.655,1
66,0.531,95.291,1.245,1.49,1
66,0.531,1767.817,0.114,108.402,1
66,49.687,0.001,39.464,1.49,1
67,2.201,322.897,0.024,102.265,1
67,78.824,0,53.158,1.606,1
68,1.011,49.673,0.367,0.336,1
68,99.295,0.003,10.31,0.336,1
69,243.577,0.004,309.126,0.8,1
70,3.22,1066.1,0.033,72.367,1
71,2.12,1057.528,0.262,111.435,1
71,28.379,0.578,7.565,3.48,1
72,5.927,297.891,0.658,10.679,1
72,5.927,5276.164,0.007,100.963,1
72,106.939,0.004,6.824,10.679,1
72,106.939,0.288,0.658,10.679,1
73,119.588,0.001,87.988,2.618,1
73,119.588,0.096,0.974,146.942,1
74,2.145,1299.632,0.017,125.669,1
74,89.925,0.001,130.29,1.301,1
75,0.441,274.249,0.424,127.353,1
75,40.277,0,135.28,3.722,1
75,40.277,0.008,10.518,127.353,1
76,7.402,78.877,0.015,122.994,1
76,364.463,0.055,0.463,122.994,1
77,6.812,876.553,0.351,201.444,1
77,150.345,0.004,11.693,201.444,1
77,150.345,0.004,406.732,3.944,2
78,0.645,460.38,0.038,92.365,1
78,0.647,460.38,0.038,92.365,1
78,62.821,0,145.34,1.39,1
79,3.769,913.093,0.009,243.051,1
79,44.536,0.002,70.442,3.394,1
79,44.536,0.057,0.895,243.051,1
80,222.359,0,131.335,1.247,1
81,52.697,0.008,137.097,3.305,1
82,0.683,1449.486,0.121,51.242,2
82,40.872,0.008,168.894,0.765,1
83,224.848,0,5.625,0.1,1
84,183.94,0,136.734,0.115,1
85,212.605,0,99.254,0.354,3
85,212.605,0.005,1.172,30.918,2
86,39.368,0,74.396,0.145,1
87,6.496,19.264,0.184,78.183,1
87,175.376,0.001,64.482,4.321,1
87,175.376,0.044,1.998,78.183,1
88,0.514,1518.416,0.011,82.453,1
88,40.337,0.006,40.464,1.122,1
89,44.393,36.481,0.064,172.551,1
89,47.839,0,102.401,3.713,1
90,4.937,1737.124,0.01,184.024,1
91,1.412,8.593,0.364,2.596,1
91,1.412,827.882,0.004,147.049,1
91,82.597,0.001,32.539,2.596,1
92,0.825,546.613,0.112,69.112,1
92,72.546,0,80.138,0.786,1
92,72.546,0.163,0.673,69.112,1
93,1.46,1433.476,0.033,41.998,1
93,49.036,0,80.561,1.857,2
94,0.932,223.654,0.16,3.61,1
94,0.932,990.09,0.002,90.823,1
94,73.049,0.001,15.523,3.61,1
94,73.049,0.353,0.171,90.823,1
95,136.712,0,53.824,2.811,1
96,0.463,12,0.441,0.123,1
96,45.357,0,26.96,0.123,2
97,206.147,0,55.625,9.274,1
97,206.147,0,213.671,0.102,1
98,47.149,0,78.328,2.396,1
98,47.149,0.172,0.851,125.814,1
99,14.405,873.755,0.002,674.611,1
99,217.744,0,10.82,6.833,1
100,2.428,457.34,0.461,53.386,1
100,101.657,0.004,336.49,0.734,2
101,0.58,670.186,1.967,124.535,1
101,25.32,0.002,199.972,3.025,1
101,25.32,0.021,28.668,124.535,1
102,0.184,1251.255,0.085,171.01,1
102,15.681,0.001,202.3,3.846,1
102,15.681,0.045,6.4,171.01,1
