parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1010-1103,0303,0110-0403-1010,3,0.19,1.146578,11.008127,-0.342553,6.481688,0.19
1,3,0303-1010-1103,1010,0110-0403-1010,3,0.63,6.430397,-14.067972,6.451986,1.78463,0.63
1,3,0303-1010-1103,1103,0110-0403-1010,3,0.18,4.53775,-1.958914,0.181314,6.481688,0.18
2,3,0303-1010-1013,0303,0113-0303-1010-1013,3,0.01,-1.050988,4.442744,-2.966356,7.304033,0.01
2,3,0303-1010-1013,1010,0113-0303-1010-1013,3,0.72,5.587995,-11.528491,6.775772,1.248833,0.72
2,3,0303-1010-1013,1013,0113-0303-1010-1013,3,0.27,5.587995,-6.752642,2.888319,7.304033,0.27
3,4,0300-0302-1002-1010,0300,0110-0400-0402-1010,4,0.16,0.370437,3.473233,-0.270964,-1.173333,0.16
3,4,0300-0302-1002-1010,0302,0110-0400-0402-1010,4,0.25,0.370436,4.005614,-4.41922,5.30871,0.25
3,4,0300-0302-1002-1010,1002,0110-0400-0402-1010,4,0.29,6.249902,-1.549644,0.770592,5.30871,0.29
3,4,0300-0302-1002-1010,1010,0110-0400-0402-1010,4,0.3,6.249902,-5.533731,4.918848,-1.173333,0.3
4,3,0303-1010-1013,1013,0300-0403-1010-1013,3,0.28,3.722274,-11.303066,1.668324,7.081364,0.28
4,3,0303-1010-1013,0303,0300-0403-1010-1013,3,0.22,-1.561545,8.147305,-3.338601,7.081364,0.22
4,3,0303-1010-1013,1010,0300-0403-1010-1013,3,0.5,3.722274,-17.977688,5.816947,0.860309,0.5
5,4,0113-0303-1010-1013,1010,0213-1010-1013,4,0.72,6.027625,-13.155313,6.775772,1.045258,0.72
5,4,0113-0303-1010-1013,0113,0213-1010-1013,4,0.03,3.614725,-1.312401,0.921208,7.304033,0.03
5,4,0113-0303-1010-1013,0303,0213-1010-1013,4,0.05,2.974793,4.442744,-4.07974,7.304033,0.05
5,4,0113-0303-1010-1013,1013,0213-1010-1013,4,0.2,6.027625,-7.937892,0.921208,7.304033,0.2
6,2,0300-1010,1010,0300-1010,2,0.8,6.927908,-15.210434,6.4157,-2.032578,0.8
6,2,0300-1010,0300,0300-1010,2,0.2,1.559002,2.363645,1.534728,-2.032578,0.2
7,4,0300-0303-1003-1010,0303,0300-0403-1010,4,0.48,-1.324864,8.954147,-4.681661,7.629439,0.48
7,4,0300-0303-1003-1010,1003,0300-0403-1010,4,0.16,5.151594,-2.250242,-0.533033,7.629439,0.16
7,4,0300-0303-1003-1010,1010,0300-0403-1010,4,0.27,5.151594,-15.33616,5.688022,1.04584,0.27
7,4,0300-0303-1003-1010,0300,0300-0403-1010,4,0.09,-1.324863,2.209617,1.539394,1.045838,0.09
8,3,0301-0303-1001,0303,0201-0403,3,0.82,1.12563,8.170962,-6.546827,7.337396,0.82
8,3,0301-0303-1001,1001,0201-0403,3,0.12,7.379995,-4.111301,0.047712,1.552496,0.12
8,3,0301-0303-1001,0301,0201-0403,3,0.06,1.125631,1.753751,-6.546793,1.552496,0.06
9,1,0303,0303,0403,1,1,-1.8114730000000001,10.046481,-6.089169,7.818691,1
10,3,1010-1013-1303,1303,1010-1213-1403,3,0.27,0.629393,6.821379,-6.01319,5.488911,0.27
10,3,1010-1013-1303,1013,1010-1213-1403,3,0.32,6.77475,-4.923015,0.347205,5.488911,0.32
10,3,1010-1013-1303,1010,1010-1213-1403,3,0.41,6.77475,-11.489755,5.26994,0.324253,0.41
11,2,1013-1303,1303,1013-1403,2,0.37,1.610091,4.148819,-6.158936,5.488911,0.37
11,2,1013-1303,1013,1013-1403,2,0.63,6.77475,-2.91113,-0.374033,5.488911,0.63
12,3,0300-0303-1010,0300,0400-0403-1010-1303,3,0.68,0.435596,8.203221,-2.293497,0.482738,0.68
12,3,0300-0303-1010,1010,0400-0403-1010-1303,3,0.21,7.003553,-7.822828,4.300066,0.482738,0.21
12,3,0300-0303-1010,0303,0400-0403-1010-1303,3,0.11,0.435596,11.179088,-8.9216,6.380124,0.11
13,1,1010,1010,0110-1010,1,1,5.83761,-8.79421,6.446331,2.777812,1
14,2,1010-1012,1012,1010-1012,2,0.28,6.21484,-8.116513,7.892267,4.701872,0.28
14,2,1010-1012,1010,1010-1012,2,0.72,6.21484,-13.957415,7.892269,-1.928246,0.72
15,3,0303-1010-1013,0303,0403-1010-1113,3,0.19,0.805556,9.266321,-3.359516,6.46468,0.19
15,3,0303-1010-1013,1013,0403-1010-1113,3,0.05,7.083513,-6.081358,3.164227,6.46468,0.05
15,3,0303-1010-1013,1010,0403-1010-1113,3,0.76,7.083513,-12.419236,8.045198,-0.032302,0.76
16,4,0110-0300-0303-1010,0110,0400-0403-1010,4,0.04,2.212602,-2.314077,5.678958,0.471988,0.04
16,4,0110-0300-0303-1010,0300,0400-0403-1010,4,0.61,2.211458,7.959848,-0.801322,0.471988,0.61
16,4,0110-0300-0303-1010,1010,0400-0403-1010,4,0.19,5.944393,-8.544693,5.74778,0.471988,0.19
16,4,0110-0300-0303-1010,0303,0400-0403-1010,4,0.16,2.211458,11.367079,-5.41034,6.250093,0.16
17,3,0303-1010-1013,1013,0403-1010,3,0.03,6.169394,-4.416964,0.307084,6.042124,0.03
17,3,0303-1010-1013,1010,0403-1010,3,0.73,6.169394,-10.799556,6.380538,0.547913,0.73
17,3,0303-1010-1013,0303,0403-1010,3,0.24,0.755443,10.763835,-5.962769,6.042124,0.24
18,4,0300-0303-1010-1013,0303,0300-0403-1010-1013,4,0.19,3.095704,7.4909,-3.587188,7.441937,0.19
18,4,0300-0303-1010-1013,1010,0300-0403-1010-1013,4,0.4,8.315076,-13.396272,6.169394,1.210935,0.4
18,4,0300-0303-1010-1013,0300,0300-0403-1010-1013,4,0.05,3.095704,1.083177,0.145747,1.210935,0.05
18,4,0300-0303-1010-1013,1013,0300-0403-1010-1013,4,0.36,8.315076,-7.045692,2.436459,7.441937,0.36
19,4,0300-0303-1010-1013,0303,0300-0403-1010-1013,4,0.4,-1.93619,7.383388,-4.168249,7.723833,0.4
19,4,0300-0303-1010-1013,1010,0300-0403-1010-1013,4,0.26,4.322588,-12.642013,7.330802,2.213775,0.26
19,4,0300-0303-1010-1013,0300,0300-0403-1010-1013,4,0.08,-1.933949,1.92274,0.741516,2.213775,0.08
