parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0121-0202,0121,0121-0202,2,0.65,-7.268098,-0.575958,6.76745,0.37718,0.65
1,2,0121-0202,0202,0121-0202,2,0.35,-7.268645,5.91829,-4.087154,4.914109,0.35
2,2,2002-2202,2202,2002,2,0.02,0.679344,3.023255,-6.67475,3.72407,0.02
2,2,2002-2202,2002,2002,2,0.98,1.997953,-0.531224,-0.266051,3.723991,0.98
3,2,0202-2020,0202,0202-2020,2,0.1,-4.690528,3.106062,-3.130484,6.320427,0.1
3,2,0202-2020,2020,0202-2020,2,0.9,6.652816,-9.47034,6.204007,-4.347796,0.9
4,3,0202-2002-2020,2002,0202-2002-2020,3,0.53,3.927572,-0.611519,-0.510885,-0.092008,0.53
4,3,0202-2002-2020,2020,0202-2002-2020,3,0.13,7.737693,-7.180748,4.539993,-4.987205,0.13
4,3,0202-2002-2020,0202,0202-2002-2020,3,0.34,-3.177222,5.92704,-6.101768,6.494514,0.34
5,2,0202-2020,2020,0202-2020,2,0.32,7.554996,-4.452543,7.367271,-3.342695,0.32
5,2,0202-2020,0202,0202-2020,2,0.68,-3.234453,6.345984,-5.846253,5.379816,0.68
6,2,0202-2020,0202,0120-0202-2020,2,0.7,-4.801819,3.535788,-9.161927,4.523477,0.7
6,2,0202-2020,2020,0120-0202-2020,2,0.3,7.29559,-7.350536,2.131366,-8.358307,0.3
7,3,0202-2002-2020,2020,0202-2020,3,0.14,5.969121,-6.283158,5.065931,-2.37297,0.14
7,3,0202-2002-2020,0202,0202-2020,3,0.83,-5.781282,5.790858,-7.277468,6.155891,0.83
7,3,0202-2002-2020,2002,0202-2020,3,0.03,4.240156,-0.743797,-1.008908,0.654399,0.03
8,1,2020,2020,-1,1,1,6.317373,-4.710185,5.630174,-1.901562,1
9,2,0212-2020,2020,0212-2020,2,0.89,4.940312,-2.02754,5.622031,-5.360477,0.89
9,2,0212-2020,0212,0212-2020,2,0.11,-5.566298,3.432176,-0.013699,5.91829,0.11
10,3,0202-2020-2102,2102,0202-2020-2102,3,0.14,1.260081,1.00723,-3.808273,4.999388,0.14
10,3,0202-2020-2102,2020,0202-2020-2102,3,0.61,6.21418,-5.426165,6.03839,-2.446418,0.61
10,3,0202-2020-2102,0202,0202-2020-2102,3,0.25,-0.445635,7.466021,-3.808297,5.681921,0.25
11,2,0202-2020,2020,0202-2020,2,0.11,6.458398,-3.830152,5.983486,-5.1611,0.11
11,2,0202-2020,0202,0202-2020,2,0.89,-3.185717,7.154063,-3.742084,5.475455,0.89
12,3,0202-0220-2020,0220,0202-0220-2020,3,0.17,-0.217795,4.299334,1.829112,0.404362,0.17
12,3,0202-0220-2020,2020,0202-0220-2020,3,0.39,6.414518,-3.650257,6.561339,-8.197106,0.39
12,3,0202-0220-2020,0202,0202-0220-2020,3,0.44,-4.571534,6.589848,-4.782005,4.379295,0.44
13,2,0202-2020,2020,0202-2020,2,0.84,7.005188,-4.705615,6.432719,-7.01143,0.84
13,2,0202-2020,0202,0202-2020,2,0.16,-3.935259,7.606819,-3.350052,3.734775,0.16
14,2,0202-2020,0202,0202-2020,2,0.75,-6.186172,6.684168,-5.892995,4.213297,0.75
14,2,0202-2020,2020,0202-2020,2,0.25,4.450382,-5.150139,6.777722,-5.320402,0.25
15,2,0202-2110,2110,0202-2110,2,0.15,6.50107,-2.138419,0.62973,-1.090288,0.15
15,2,0202-2110,0202,0202-2110,2,0.85,-5.807306,8.160697,-5.153826,4.872513,0.85
16,4,0202-2120-2201-2210,2201,0202-2120-2201-2210,4,0.07,5.665411,3.743895,-5.478687,0.095676,0.07
16,4,0202-2120-2201-2210,0202,0202-2120-2201-2210,4,0.37,-0.408809,6.702408,-5.685273,6.440625,0.37
16,4,0202-2120-2201-2210,2210,0202-2120-2201-2210,4,0.22,5.685542,3.735695,0.86816,-4.509854,0.22
16,4,0202-2120-2201-2210,2120,0202-2120-2201-2210,4,0.34,5.685542,-0.2031,7.418941,-4.509854,0.34
17,3,0012-0202-2020,2020,0012-0202-2020,3,0.53,2.131366,-5.220181,6.282773,-6.344221,0.53
17,3,0012-0202-2020,0012,0012-0202-2020,3,0.11,-3.43623,0.17719,0.930324,5.831197,0.11
17,3,0012-0202-2020,0202,0012-0202-2020,3,0.36,-8.625079,6.05391,-4.885814,5.831202,0.36
18,2,0202-2020,0202,0202-2020,2,0.02,-3.457831,6.585632,-3.136366,3.479243,0.02
18,2,0202-2020,2020,0202-2020,2,0.98,7.007696,-4.311626,8.520287,-9.100719,0.98
19,1,0202,0202,0202-2021,1,1,-4.961949,8.235712,-1.297202,7.200705,1
20,2,0202-2020,2020,0202-1102-2020,2,0.99,6.641157,-6.910791,6.930014,-6.090426,0.99
20,2,0202-2020,0202,0202-1102-2020,2,0.01,-5.861367,3.256642,-3.910788,5.894751,0.01
21,1,2020,2020,2020,1,1,8.831472,-4.794204,9.04893,-4.884311,1
22,3,0202-2020-2200,0202,0202-2020-2200,3,0.46,-4.296522,7.033721,-5.967123,6.694042,0.46
22,3,0202-2020-2200,2200,0202-2020-2200,3,0.29,2.090679,3.441935,0.14901,0.376892,0.29
22,3,0202-2020-2200,2020,0202-2020-2200,3,0.25,7.622165,-2.600085,6.459552,-5.010562,0.25
23,2,0202-2020,2020,0202-2020,2,0.69,4.676629,-5.357157,8.551921,-5.366994,0.69
23,2,0202-2020,0202,0202-2020,2,0.31,-7.27572,6.335775,-2.831766,6.585355,0.31
24,3,0202-2020-2200,0202,0202-2020-2200,3,0.48,-2.965521,6.749852,-8.776649,5.10075,0.48
24,3,0202-2020-2200,2200,0202-2020-2200,3,0.51,3.248257,4.877477,-3.045142,-0.956904,0.51
24,3,0202-2020-2200,2020,0202-2020-2200,3,0.01,7.265045,-0.435655,3.369388,-7.520154,0.01
25,5,0112-0122-0202-1120-2020,0202,0112-0202-1120-2020,5,0.56,-6.555362,7.649805,-4.863689,6.738664,0.56
25,5,0112-0122-0202-1120-2020,2020,0112-0202-1120-2020,5,0.18,6.329219,-3.168811,7.296297,-3.207411,0.18
25,5,0112-0122-0202-1120-2020,1120,0112-0202-1120-2020,5,0.16,0.086009,1.111229,7.296223,-2.829673,0.16
