parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-0210-2020,0202,0202-0210-2020,3,0.004,-6.453256,3.922201,-5.76913,4.885903,0.004
1,3,0202-0210-2020,0210,0202-0210-2020,3,0.157,0.188867,3.919379,0.270555,-1.756195,0.157
1,3,0202-0210-2020,2020,0202-0210-2020,3,0.839,3.123382,-7.88274,6.187414,-7.898288,0.839
2,3,0012-0202-2020,2020,0012-0202-2011-2020,3,0.587,6.119861,-4.893447,6.097182,-4.991545,0.587
2,3,0012-0202-2020,0012,0012-0202-2011-2020,3,0.361,0.080178,-0.720082,0.84914,6.218751,0.361
2,3,0012-0202-2020,0202,0012-0202-2011-2020,3,0.052,-5.836834,5.785013,-5.665858,6.218909,0.052
3,3,0202-0220-2020,0220,0202-0220-2020,3,0.585,0.196218,2.798868,3.583118,-1.472681,0.585
3,3,0202-0220-2020,2020,0202-0220-2020,3,0.216,6.146695,-1.668163,6.632262,-8.079714,0.216
3,3,0202-0220-2020,0202,0202-0220-2020,3,0.199,-6.054735,6.384578,-1.707052,4.553643,0.199
4,2,0202-2020,2020,0202-2020,2,0.459,6.085559,-4.942381,3.494718,-3.604905,0.459
4,2,0202-2020,0202,0202-2020,2,0.541,-2.196449,5.117181,-6.548341,6.6722,0.541
5,3,0202-1022-2020,0202,0202-2020,3,0.283,-5.723124,6.638738,-2.626955,5.266612,0.283
5,3,0202-1022-2020,2020,0202-2020,3,0.705,5.895223,-3.878035,7.465755,-6.609355,0.705
5,3,0202-1022-2020,1022,0202-2020,3,0.012,1.098846,-2.541987,1.71492,2.652944,0.012
6,2,0202-2020,0202,0202-2020,2,0.001,0.382621,3.352884,-3.979476,7.569126,0.001
6,2,0202-2020,2020,0202-2020,2,0.999,6.844025,-7.852369,6.6722,-5.61553,0.999
7,2,0202-2020,0202,0202-2020,2,0.375,-4.088785,4.188669,-4.035518,6.424445,0.375
7,2,0202-2020,2020,0202-2020,2,0.625,7.520353,-8.098875,6.608402,-4.009135,0.625
8,1,0202,0202,0202,1,1,-8.171199,6.684494,-3.48288,6.881231,1
9,2,0202-2020,2020,0202-2002-2020,2,0.747,7.292553,-4.514973,5.666172,-3.95147,0.747
9,2,0202-2020,0202,0202-2002-2020,2,0.253,0.398041,7.650701,-5.650494,6.457186,0.253
10,2,0202-2020,0202,0202-2020,2,0.152,-4.703119,6.776806,-5.371664,4.380492,0.152
10,2,0202-2020,2020,0202-2020,2,0.848,6.556198,-3.288324,6.932011,-7.308776,0.848
11,2,0202-2020,2020,0202-2020,2,0.925,5.681495,-8.328859,7.292553,-3.238744,0.925
11,2,0202-2020,0202,0202-2020,2,0.075,-1.213014,3.870326,-4.023191,7.684186,0.075
12,2,0202-2020,0202,0012-0202-2020,2,0.631,-6.665437,3.870326,-5.760397,7.684186,0.631
12,2,0202-2020,2020,0012-0202-2020,2,0.369,5.681495,-2.60222,7.292553,-3.42179,0.369
13,2,0202-2020,0202,0202-2020,2,0.202,-7.589122,6.324262,-3.788031,4.558703,0.202
13,2,0202-2020,2020,0202-2020,2,0.798,2.487294,-6.750057,7.077757,-5.692083,0.798
14,4,0122-0202-1120-2020,0202,0122-0202-1120-2020,4,0.241,-6.031531,6.478131,-3.963391,8.243413,0.241
14,4,0122-0202-1120-2020,0122,0122-0202-1120-2020,4,0.389,-5.819234,1.591434,1.359558,2.813562,0.389
14,4,0122-0202-1120-2020,1120,0122-0202-1120-2020,4,0.177,0.564407,1.591421,7.393806,-1.902821,0.177
14,4,0122-0202-1120-2020,2020,0122-0202-1120-2020,4,0.193,5.758002,-4.56432,7.403046,-2.211089,0.193
15,3,0202-2020-2200,2200,0202-2020-2200,3,0.367,4.476876,2.366106,-0.63148,1.36932,0.367
15,3,0202-2020-2200,2020,0202-2020-2200,3,0.271,7.853669,-3.731206,5.773531,-1.32113,0.271
15,3,0202-2020-2200,0202,0202-2020-2200,3,0.362,-1.303651,8.042238,-6.776908,7.1002,0.362
16,3,0202-2020-2102,2102,0202-2020-2102,3,0.214,4.236534,1.613042,-4.701864,1.622545,0.214
16,3,0202-2020-2102,0202,0202-2020-2102,3,0.426,-1.691211,7.742757,-4.713173,6.638984,0.426
16,3,0202-2020-2102,2020,0202-2020-2102,3,0.36,5.203298,-3.273659,6.653264,-3.815533,0.36
17,3,0202-1002-2020,2020,0202-1002-2020,3,0.632,5.117181,-7.852117,6.6722,-5.6156180000000004,0.632
17,3,0202-1002-2020,1002,0202-1002-2020,3,0.302,0.917048,0.177968,0.57559,6.793593,0.302
17,3,0202-1002-2020,0202,0202-1002-2020,3,0.066,-1.344724,3.494718,-3.979726,7.569129,0.066
18,1,2020,2020,2020,1,1,6.9679,-5.555301,6.797712,-6.695256,1
19,2,0202-2020,2020,0202-2020,2,0.207,6.873192,-1.405646,6.624209,-2.250817,0.207
19,2,0202-2020,0202,0202-2020,2,0.793,-4.330252,5.843195,-6.237964,7.314032,0.793
20,2,0202-2020,2020,0202-2011-2020,2,0.838,7.043354,-5.555356,6.998488,-5.402191,0.838
20,2,0202-2020,0202,0202-2011-2020,2,0.162,-4.675852,6.4957,-5.38461,7.162594,0.162
21,3,0120-0202-2020,2020,0120-0202-2020,3,0.298,6.566385,-6.514946,6.957779,-4.626835,0.298
21,3,0120-0202-2020,0120,0120-0202-2020,3,0.296,-0.442939,-0.089729,6.09223,1.393144,0.296
21,3,0120-0202-2020,0202,0120-0202-2020,3,0.406,-6.486559,4.59103,-4.307548,6.344938,0.406
22,3,0120-0202-2020,0202,0120-0202-0210-2020,3,0.512,-8.616957,5.337431,-4.962142,6.940049,0.512
22,3,0120-0202-2020,0120,0120-0202-0210-2020,3,0.367,-2.637927,-0.84493,7.227393,0.445062,0.367
22,3,0120-0202-2020,2020,0120-0202-0210-2020,3,0.121,2.982197,-7.401631,7.227681,-4.516176,0.121
23,3,0202-0220-2020,2020,0202-0220-2020,3,0.609,6.146652,-2.372323,7.819853,-5.387301,0.609
23,3,0202-0220-2020,0220,0202-0220-2020,3,0.294,-0.209897,4.064064,1.700835,0.630067,0.294
23,3,0202-0220-2020,0202,0202-0220-2020,3,0.097,-3.710562,5.992827,-0.137469,6.555382,0.097
24,3,0022-0202-2020,0022,0022-0202-2020,3,0.595,-0.463744,-0.659689,4.796879,1.809103,0.595
24,3,0022-0202-2020,0202,0022-0202-2020,3,0.102,-7.061428,4.782225,-3.452524,8.092492,0.102
24,3,0022-0202-2020,2020,0022-0202-2020,3,0.303,6.123336,-7.265527,7.465321,-2.7273,0.303
25,2,0202-2020,0202,0202-2020,2,0.142,-3.54612,7.608337,-6.055155,5.651881,0.142
25,2,0202-2020,2020,0202-2020,2,0.858,8.243413,-3.434114,5.311282,-4.802636,0.858
26,2,0202-2020,0202,0202-2020,2,0.901,-5.608245,6.536552,-5.881516,7.931251,0.901
26,2,0202-2020,2020,0202-2020,2,0.099,5.477833,-2.837012,4.891826,-2.492042,0.099
27,3,0202-1210-2020,1210,0202-1210-2020,3,0.49,-0.113864,4.341001,0.517834,-4.361351,0.49
27,3,0202-1210-2020,0202,0202-1210-2020,3,0.173,-6.069395,4.343549,-4.83184,6.498966,0.173
27,3,0202-1210-2020,2020,0202-1210-2020,3,0.337,6.374206,-2.757511,6.696813,-4.40752,0.337
28,3,0202-2002-2020,2020,0202-2002-2020,3,0.523,7.390489,-7.938572,6.51794,-3.134817,0.523
28,3,0202-2002-2020,2002,0202-2002-2020,3,0.204,2.858521,-1.182545,-0.068351,3.082267,0.204
28,3,0202-2002-2020,0202,0202-2002-2020,3,0.273,-1.833478,4.887064,-3.759166,7.667551,0.273
29,2,0202-2020,0202,0202-2020,2,0.955,-6.190655,7.073061,-3.653244,5.347997,0.955
29,2,0202-2020,2020,0202-2020,2,0.045,5.494549,-4.90225,6.377265,-2.89564,0.045
30,2,0202-2020,0202,0202-2020,2,0.83,-5.435147,4.887064,-4.284479,7.667551,0.83
30,2,0202-2020,2020,0202-2020,2,0.17,7.390485,-5.390041,6.51794,-2.650902,0.17
31,2,0202-2020,0202,0121-0202-2020,2,0.225,-7.085092,5.651881,-5.21472,4.568845,0.225
31,2,0202-2020,2020,0121-0202-2020,2,0.775,5.311282,-6.422445,6.9648,-8.320365,0.775
32,1,0222,0222,0222,1,1,-7.513075,0.530681,2.826425,3.426492,1
33,2,0202-2020,2020,0202-2020,2,0.251,6.186627,-9.620936,5.222337,-0.540493,0.251
33,2,0202-2020,0202,0202-2020,2,0.749,-6.33565,3.050759,-6.169853,6.673483,0.749
34,3,0202-1002-2020,2020,0202-1002-2020,3,0.468,6.702166,-4.87502,6.837887,-4.985684,0.468
34,3,0202-1002-2020,1002,0202-1002-2020,3,0.412,1.12507,-0.050075,0.947152,7.562689,0.412
34,3,0202-1002-2020,0202,0202-1002-2020,3,0.12,-5.050789,5.896036,-5.204368,7.573881,0.12
35,3,0122-0202-2020,0202,0122-0202-2020,3,0.428,-3.5227020000000002,7.7838,-1.979116,8.207711,0.428
35,3,0122-0202-2020,2020,0122-0202-2020,3,0.404,6.556263,-4.649263,7.685596,-2.724841,0.404
35,3,0122-0202-2020,0122,0122-0202-2020,3,0.168,-3.422441,1.20988,5.173054,2.528151,0.168
36,2,0202-2020,0202,0202-2020,2,0.014,-3.246237,3.734778,-3.868705,3.200306,0.014
36,2,0202-2020,2020,0202-2020,2,0.986,6.136964,-6.09457,7.101746,-5.753473,0.986
37,2,0202-2020,2020,0202-2020,2,0.135,6.771895,-5.347173,5.947052,-4.846368,0.135
37,2,0202-2020,0202,0202-2020,2,0.865,-5.874583,6.444406,-4.275844,8.098899,0.865
38,3,0202-1201-2021,1201,0202-1201-2021,3,0.309,-0.375468,4.051485,-3.444453,1.348163,0.309
38,3,0202-1201-2021,0202,0202-1201-2021,3,0.126,-5.860497,4.051485,-3.444453,6.107541,0.126
38,3,0202-1201-2021,2021,0202-1201-2021,3,0.565,6.007285,-6.687621,2.920292,-0.102828,0.565
39,2,0202-2020,2020,0122-0202-2020,2,0.905,7.667551,-4.541002,8.847768,-3.507756,0.905
39,2,0202-2020,0202,0122-0202-2020,2,0.095,-3.198283,7.177641,-1.446079,4.699529,0.095
40,1,2002,2002,2002,1,1,2.214728,-3.251906,-0.091143,4.045811,1
41,2,0202-2020,2020,-1,2,0.318,9.014904,-4.796999,7.223333,-0.783989,0.318
41,2,0202-2020,0202,-1,2,0.682,-3.631711,5.585506,-0.649318,8.313685,0.682
42,2,0202-2020,2020,-1,2,0.002,3.430833,-3.968033,1.965812,-1.9537,0.002
42,2,0202-2020,0202,-1,2,0.998,-5.859079,4.782675,-10.923314,7.617519,0.998
43,2,0202-2020,2020,0202-2020,2,0.83,7.950162,-5.324681,8.003548,-1.368004,0.83
43,2,0202-2020,0202,0202-2020,2,0.17,-1.916239,6.579118,-0.130832,6.376927,0.17
44,3,0202-1201-2021,1201,0202-1201,3,0.72,2.030484,5.739412,-5.894571,-0.104801,0.72
44,3,0202-1201-2021,0202,0202-1201,3,0.276,-4.405808,6.510885,-5.894571,5.691556,0.276
44,3,0202-1201-2021,2021,0202-1201,3,0.004,8.129202,-4.016191,2.662907,-3.37527,0.004
45,2,0202-2020,0202,0202-2020,2,0.809,-3.104773,5.27157,-6.380201,6.700926,0.809
45,2,0202-2020,2020,0202-2020,2,0.191,6.728623,-6.285635,5.393458,-4.517856,0.191
