parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,1,2.168,73.915,0.937,5.995,1
1,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.3333333333333333,2.168,1795.538,0.042,47.455,0.3333333333333333
1,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.25,63.968,0.403,3.778,47.455,0.25
1,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.5,63.968,0.001,84.414,5.995,0.5
2,3,0303-1003-1010,1003,0300-0303-1003-1010,3,0.3333333333333333,156.774,0.228,2.713,32.107,0.3333333333333333
2,3,0303-1003-1010,1010,0300-0303-1003-1010,3,2,156.774,0,43.894,2.048,2
2,3,0303-1003-1010,0303,0300-0303-1003-1010,3,0.2,3.874,254.963,0.085,32.107,0.2
3,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.5,0.367,1001.444,0.011,69.196,0.5
3,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.2,36.551,0,48.305,1.442,0.2
3,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.5,0.367,10.881,0.502,1.442,0.5
4,1,1010,1010,1010,1,1,56.582,0.001,90.675,0.508,1
5,4,0313-1010-1013-1113,1113,0303-1010-1013-1113,4,0.2,157.036,0.8,22.361,56.708,0.2
5,4,0313-1010-1013-1113,1010,0303-1010-1013-1113,4,0.5,157.036,0.001,82.066,0.71,0.5
5,4,0313-1010-1013-1113,0313,0303-1010-1013-1113,4,0.3333333333333333,6.77,321.387,2.325,56.708,0.3333333333333333
5,4,0313-1010-1013-1113,1013,0303-1010-1013-1113,4,0.25,157.036,0.049,23.476,56.708,0.25
6,4,0300-0301-1010-1011,1010,0300-0301-1010-1011,4,0.5,127.805,0.002,89.404,0.513,0.5
6,4,0300-0301-1010-1011,0301,0300-0301-1010-1011,4,0.3333333333333333,2.479,23.172,0.74,30.943,0.3333333333333333
6,4,0300-0301-1010-1011,0300,0300-0301-1010-1011,4,1,2.479,16.488,0.901,0.513,1
6,4,0300-0301-1010-1011,1011,0300-0301-1010-1011,4,0.25,127.805,0.003,73.363,30.943,0.25
7,1,1010,1010,0303-1010-1013,1,0.6,61.797,0,180.519,1.209,0.6
8,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,1,1.473,41.205,0.508,2.534,1
8,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.5,125.577,0,44.281,2.534,0.5
8,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.25,125.577,0.3,1.241,172.763,0.25
8,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.3333333333333333,1.473,906.749,0.014,172.763,0.3333333333333333
9,2,0010-0300,0300,0010-0300-0303,2,0.4,0.272,7.823,0.407,0.581,0.4
9,2,0010-0300,0010,0010-0300-0303,2,1,20.318,0.001,32.145,0.581,1
10,1,1010,1010,1010,1,0.3333333333333333,119.216,0,24.569,0.105,0.3333333333333333
11,4,0303-0310-1010-1013,1013,0303-0310-1010-1013-1113,4,2,207.492,0.02,17.078,106.562,2
11,4,0303-0310-1010-1013,0303,0303-0310-1010-1013-1113,4,0.25,5.767,1200.651,0.329,106.562,0.25
11,4,0303-0310-1010-1013,0310,0303-0310-1010-1013-1113,4,0.5,5.767,178.861,2.633,3.011,0.5
11,4,0303-0310-1010-1013,1010,0303-0310-1010-1013-1113,4,0.2,207.492,0.009,136.702,3.011,0.2
12,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.2,89.082,0.11,1.501,125.576,0.2
12,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.3333333333333333,4.306,497.46,0.04,125.576,0.3333333333333333
12,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.25,89.082,0,56.582,1.517,0.25
12,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.5,4.487,5.54,1.605,1.517,0.5
13,3,0303-1010-1013,1013,0303-1010-1013,3,0.5,104.764,0.006,5.346,60.973,0.5
13,3,0303-1010-1013,1010,0303-1010-1013,3,0.3333333333333333,104.764,0,115.663,0.962,0.3333333333333333
13,3,0303-1010-1013,0303,0303-1010-1013,3,1,5.064,546.138,0.144,60.973,1
14,3,0303-1010-1013,1013,0303-1010-1013-1103,3,1,115.338,0.155,2.157,90.941,1
14,3,0303-1010-1013,1010,0303-1010-1013-1103,3,0.2,115.338,0.003,138.496,1.126,0.2
14,3,0303-1010-1013,0303,0303-1010-1013-1103,3,0.5,1.663,562.749,0.055,90.941,0.5
15,4,0300-0302-1010-1012,0300,0300-0302-1002-1010-1102,4,0.3333333333333333,2.543,41.584,0.317,1.498,0.3333333333333333
15,4,0300-0302-1010-1012,0302,0300-0302-1002-1010-1102,4,1,2.543,284.994,0.018,43.818,1
15,4,0300-0302-1010-1012,1012,0300-0302-1002-1010-1102,4,0.2,209.79,0.014,1.434,43.818,0.2
15,4,0300-0302-1010-1012,1010,0300-0302-1002-1010-1102,4,0.25,209.79,0.001,25.514,1.498,0.25
16,5,0300-0303-1003-1010-1203,1203,0300-0303-1003-1010-1203,5,0.5,41.907,2.782,0.19,231.794,0.5
16,5,0300-0303-1003-1010-1203,1010,0300-0303-1003-1010-1203,5,0.25,65.034,0,50.851,5.187,0.25
16,5,0300-0303-1003-1010-1203,1003,0300-0303-1003-1010-1203,5,0.2,65.034,0.091,0.765,231.794,0.2
16,5,0300-0303-1003-1010-1203,0303,0300-0303-1003-1010-1203,5,0.3333333333333333,0.681,143.366,0.035,231.794,0.3333333333333333
16,5,0300-0303-1003-1010-1203,0300,0300-0303-1003-1010-1203,5,1,0.681,11.632,2.336,5.187,1
17,3,0303-1003-1010,1010,0303-1003-1010,3,0.3333333333333333,153.94,0,92.26,1.105,0.3333333333333333
17,3,0303-1003-1010,1003,0303-1003-1010,3,0.5,153.94,0.164,1.367,89.246,0.5
17,3,0303-1003-1010,0303,0303-1003-1010,3,1,1.82,751.206,0.088,89.246,1
18,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.2,3.421,640.426,0.022,99.209,0.2
18,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,1,199.139,0.361,0.992,99.209,1
18,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.3333333333333333,199.179,0,29.287,2.743,0.3333333333333333
18,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.25,3.421,12.701,0.661,2.743,0.25
19,1,1003,1003,1003-1203,1,1,115.844,0.091,1.516,231.794,1
20,4,0301-0303-1003-1011,1003,0301-0303-1003-1011,4,1,126.532,0.075,1.052,218.319,1
20,4,0301-0303-1003-1011,1011,0301-0303-1003-1011,4,0.3333333333333333,126.533,0.001,95.272,4.089,0.3333333333333333
20,4,0301-0303-1003-1011,0301,0301-0303-1003-1011,4,0.25,1.404,209.425,1.377,4.089,0.25
20,4,0301-0303-1003-1011,0303,0301-0303-1003-1011,4,0.2,1.404,404.984,0.015,218.319,0.2
21,4,0303-0311-1011-1013,0311,0303-0311-1011-1013,4,0.5,1.257,9.338,12.092,6.255,0.5
21,4,0303-0311-1011-1013,0303,0303-0311-1011-1013,4,0.25,1.257,892.441,0.396,132.515,0.25
21,4,0303-0311-1011-1013,1013,0303-0311-1011-1013,4,1,92.26,0.017,4.324,132.515,1
21,4,0303-0311-1011-1013,1011,0303-0311-1011-1013,4,0.2,92.26,0.004,131.724,6.255,0.2
22,4,0300-0303-1010-1013,0303,0300-0303-1010-1013,4,0.5,2.647,509.797,0.034,159.354,0.5
22,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,0.25,167.032,0.802,2.956,159.354,0.25
22,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.3333333333333333,2.647,19.848,1.214,2.337,0.3333333333333333
22,4,0300-0303-1010-1013,1010,0300-0303-1010-1013,4,0.2,180.519,0.001,105.776,2.337,0.2
23,2,0300-1010,1010,0300-1010,2,0.3333333333333333,3.147,0.001,59.658,0.184,0.3333333333333333
23,2,0300-1010,0300,0300-1010,2,1,0.043,9.816,0.747,0.184,1
24,2,1003-1010,1010,1003-1010-1303,2,0.5,65.034,0,50.882,3.844,0.5
24,2,1003-1010,1003,1003-1010-1303,2,0.5,65.034,0.064,1.49,231.794,0.5
25,3,0300-0303-1010,0303,0200-0300-0303-1010,3,1,9.729,722.369,0.024,215.463,1
25,3,0300-0303-1010,0300,0200-0300-0303-1010,3,0.4,9.729,16.322,1.204,2.172,0.4
25,3,0300-0303-1010,1010,0200-0300-0303-1010,3,0.3333333333333333,284.977,0.007,39.444,2.172,0.3333333333333333
26,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.25,14.71,983.01,0.023,57.976,0.25
26,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.5,14.71,23.929,0.323,1.554,0.5
26,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,1,110.305,0.383,0.944,57.976,1
26,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.2,110.305,0,13.052,1.554,0.2
27,3,0300-0303-1010,1010,0300-0303-1010,3,0.25,127.805,0.001,89.404,5.32,0.25
27,3,0300-0303-1010,0300,0300-0303-1010,3,0.3333333333333333,1.874,21.034,1.084,5.32,0.3333333333333333
27,3,0300-0303-1010,0303,0300-0303-1010,3,0.5,1.874,498.356,0.028,72.239,0.5
28,4,0301-0303-1001-1003,0303,0301-0303-1001-1003,4,1,2.232,343.806,0.032,92.259,1
28,4,0301-0303-1001-1003,0301,0301-0303-1001-1003,4,0.2,2.232,7.06,0.032,8.488,0.2
28,4,0301-0303-1001-1003,1003,0301-0303-1001-1003,4,0.5,163.251,0.112,1.629,92.259,0.5
28,4,0301-0303-1001-1003,1001,0301-0303-1001-1003,4,0.3333333333333333,163.251,0.002,1.63,8.488,0.3333333333333333
29,2,0300-1010,0300,0300-1010,2,0.25,6.316,6.491,0.555,0.078,0.25
29,2,0300-1010,1010,0300-1010,2,0.2,118.834,0,21.743,0.078,0.2
30,3,0300-0303-1010,0303,0300-0303-1003-1010,3,2,22.088,692.951,0.011,106.788,2
30,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.3333333333333333,22.089,6.987,0.654,1.262,0.3333333333333333
