parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0303-3030,0303,0203-0303-3013-3030,2,0.573,-9.14111,6.676389,-6.8683,7.236798,0.573
1,2,0303-3030,3030,0203-0303-3013-3030,2,0.427,6.081962,-11.984159,6.107742,-8.700713,0.427
2,3,0303-3000-3030,0303,0030-0303-3000-3030-3200,3,0.894,-13.382069,6.328206,-12.540474,6.221419,0.894
2,3,0303-3000-3030,3000,0030-0303-3000-3030-3200,3,0.072,5.131996,-5.938368,-1.021299,-4.53904,0.072
2,3,0303-3000-3030,3030,0030-0303-3000-3030-3200,3,0.034,5.131996,-7.556367,4.304302,-9.488836,0.034
3,4,0303-2003-2103-3030,2103,0303-2003-2103-3030,4,0.008,0.757764,-0.419898,-1.806532,4.562951,0.008
3,4,0303-2003-2103-3030,3030,0303-2003-2103-3030,4,0.904,6.308329,-11.870247,5.752672,-12.913433,0.904
3,4,0303-2003-2103-3030,2003,0303-2003-2103-3030,4,0.015,0.798405,-6.525858,-1.802653,4.488192,0.015
3,4,0303-2003-2103-3030,0303,0303-2003-2103-3030,4,0.073,-8.396437,5.804715,-5.272258,5.229244,0.073
4,3,0303-3030-3200,0303,0303-3030-3200,3,0.14,-4.957117,6.761349,-8.755919,5.850898,0.14
4,3,0303-3030-3200,3030,0303-3030-3200,3,0.67,6.070257,-10.91381,6.817969,-12.663176,0.67
4,3,0303-3030-3200,3200,0303-3030-3200,3,0.19,5.992801,0.649317,-2.763864,-6.888991,0.19
5,2,0303-3030,0303,0010-0013-0030-0033-0303-3010-3030-3110,2,0.556,-12.144786,3.266207,-7.398839,6.657272,0.556
5,2,0303-3030,3030,0010-0013-0030-0033-0303-3010-3030-3110,2,0.444,4.723595,-12.024593,4.825282,-9.749485,0.444
6,5,0301-0303-3030-3120-3200,3030,0301-0303-3000-3030-3130,5,0.08,6.47438,-5.072192,1.60616,-8.475406,0.08
6,5,0301-0303-3030-3120-3200,0303,0301-0303-3000-3030-3130,5,0.242,-11.487974,6.884252,-15.058019,4.637285,0.242
6,5,0301-0303-3030-3120-3200,0301,0301-0303-3000-3030-3130,5,0.601,-5.48911,6.884252,-14.990873,-1.193856,0.601
6,5,0301-0303-3030-3120-3200,3120,0301-0303-3000-3030-3130,5,0.013,6.054498,0.205514,1.367457,-8.273328,0.013
