Phase,Count,Frequency
0000-0003-0030-0300-0303,1,1e-4
0003,1,1e-4
0003-0013-0030-0300-0303-3030,1,1e-4
0003-0013-0030-0303-3030,1,1e-4
0003-0013-0033-0303-3030,1,1e-4
0003-0013-0203-0213-3030,1,1e-4
0003-0013-0301-0303-3030,1,1e-4
0003-0013-0303-1003-1013-3030,2,2e-4
0003-0013-0303-2300-3030,1,1e-4
0003-0013-0303-3003-3030,1,1e-4
0003-0013-0303-3030,11,0.0011
0003-0023-0030-0303-3030,3,3e-4
0003-0023-0033-0303-3030,1,1e-4
0003-0023-0303-3003-3023-3030,1,1e-4
0003-0023-0303-3003-3030,1,1e-4
0003-0023-0303-3022-3030,1,1e-4
0003-0023-0303-3030,8,8e-4
0003-0023-3030,1,1e-4
0003-0030-0032-0303-2030,1,1e-4
0003-0030-0032-0303-3030,1,1e-4
0003-0030-0033-0300-0303-3030,1,1e-4
0003-0030-0033-0303-3030,2,2e-4
0003-0030-0203-3030,1,1e-4
0003-0030-0300-0303,1,1e-4
0003-0030-0301-0303,1,1e-4
0003-0030-0303,2,2e-4
0003-0030-0303-3010-3030,1,1e-4
0003-0030-0303-3030,19,0.0019
0003-0030-3030,3,3e-4
0003-0031-0033-0303-3030,1,1e-4
0003-0031-0303-3030,1,1e-4
0003-0031-3030,1,1e-4
0003-0032-0303-3030,3,3e-4
0003-0032-3030,1,1e-4
0003-0033-0103-3003-3030,1,1e-4
0003-0033-0233-0303-3003-3030,1,1e-4
0003-0033-0300-0303-3030,1,1e-4
0003-0033-0303,1,1e-4
0003-0033-0303-0323-3030,1,1e-4
0003-0033-0303-0330-3003-3030,1,1e-4
0003-0033-0303-1003-3030,1,1e-4
0003-0033-0303-1030-3030,1,1e-4
0003-0033-0303-2003-2033-3030,1,1e-4
0003-0033-0303-2003-3030,1,1e-4
0003-0033-0303-3000-3030,1,1e-4
0003-0033-0303-3001-3030,1,1e-4
0003-0033-0303-3002-3030,2,2e-4
0003-0033-0303-3003-3030,9,9e-4
0003-0033-0303-3003-3030-3033,1,1e-4
0003-0033-0303-3030,32,0.0032
0003-0033-0303-3030-3300,1,1e-4
0003-0033-2003-2033-3030,1,1e-4
0003-0033-3003-3030,1,1e-4
0003-0033-3030,4,4e-4
0003-0033-3030-3031,2,2e-4
0003-0033-3030-3033,1,1e-4
0003-0103-3030,1,1e-4
0003-0203-3011-3030,1,1e-4
0003-0203-3030,3,3e-4
0003-0230-0303-3030,1,1e-4
0003-0300-0303-1300-3030,2,2e-4
0003-0300-0303-3000-3030,1,1e-4
0003-0300-0303-3010-3030,1,1e-4
0003-0300-0303-3030,13,0.0013
0003-0301-0303-3030,5,5e-4
0003-0303,5,5e-4
0003-0303-0320-3030,2,2e-4
0003-0303-0330-0331-3030,1,1e-4
0003-0303-0330-3030,4,4e-4
0003-0303-1003-3000,1,1e-4
0003-0303-1003-3030,7,7e-4
0003-0303-1003-3030-3300,1,1e-4
0003-0303-1030-1032-3030,1,1e-4
0003-0303-1030-3030,4,4e-4
0003-0303-1300-3030,1,1e-4
0003-0303-2003-2300-3030,1,1e-4
0003-0303-2003-3000-3030,1,1e-4
0003-0303-2003-3030,9,9e-4
0003-0303-2003-3031,1,1e-4
0003-0303-2030,1,1e-4
0003-0303-2030-3030,1,1e-4
0003-0303-2300-3000-3030,1,1e-4
0003-0303-2300-3003-3030,1,1e-4
0003-0303-3000,4,4e-4
0003-0303-3000-3001,1,1e-4
0003-0303-3000-3001-3030,1,1e-4
0003-0303-3000-3002-3030,1,1e-4
0003-0303-3000-3003-3030,2,2e-4
0003-0303-3000-3030,11,0.0011
0003-0303-3001-3030,3,3e-4
0003-0303-3002-3030,6,6e-4
0003-0303-3003,3,3e-4
0003-0303-3003-3030,38,0.0038
0003-0303-3003-3031,1,1e-4
0003-0303-3010,1,1e-4
0003-0303-3010-3030,3,3e-4
0003-0303-3020-3030,1,1e-4
0003-0303-3030,181,0.0181
0003-0303-3030-3300,4,4e-4
0003-0303-3031,1,1e-4
0003-1003-3030,1,1e-4
0003-1030-3030,1,1e-4
0003-2003-3003-3030,1,1e-4
0003-2003-3030,2,2e-4
0003-3000-3003-3030,2,2e-4
0003-3000-3020,1,1e-4
0003-3000-3030,1,1e-4
0003-3002-3030,1,1e-4
0003-3003-3030,3,3e-4
0003-3003-3031,1,1e-4
0003-3010-3030,2,2e-4
0003-3030,20,0.002
0013-0023-0303-3030,1,1e-4
0013-0030-0033-0313-0330-3030,1,1e-4
0013-0030-0303-3030,5,5e-4
0013-0030-3030,2,2e-4
0013-0032-0303-2013-3013-3030,1,1e-4
0013-0033-0113-0303-3030,1,1e-4
0013-0033-0303-1030-3030,1,1e-4
0013-0033-0303-2013-3030,1,1e-4
0013-0033-0303-3013-3030-3031,1,1e-4
0013-0033-0303-3030,9,9e-4
0013-0033-0313-3030,1,1e-4
0013-0301-0303-3030,1,1e-4
0013-0303-0310-3030,2,2e-4
0013-0303-0330-3030,1,1e-4
0013-0303-1013-3030,2,2e-4
0013-0303-1030-3030,1,1e-4
0013-0303-2013-3030,2,2e-4
0013-0303-3013-3030,2,2e-4
0013-0303-3030,33,0.0033
0013-0303-3031,1,1e-4
0013-0313-3030,1,1e-4
0013-1013-3030,1,1e-4
0013-3030,2,2e-4
0023-0030-0103-0303-2030,1,1e-4
0023-0030-0303-0330-3030,1,1e-4
0023-0030-0303-3003-3022-3030,1,1e-4
0023-0030-0303-3030,4,4e-4
0023-0032-0132-0303-3030,1,1e-4
0023-0033-0303-0330-3030,1,1e-4
0023-0033-0303-3030,2,2e-4
0023-0223-0230-0303-3030,2,2e-4
0023-0300-0303-0310-3030,1,1e-4
0023-0300-0303-1030-3030,1,1e-4
0023-0300-0303-3030,1,1e-4
0023-0303-0320-3030,1,1e-4
0023-0303-0330-2003-2023-3002-3030,1,1e-4
0023-0303-0330-3030,5,5e-4
0023-0303-1023-3030,1,1e-4
0023-0303-1303-3003-3030-3303,1,1e-4
0023-0303-2003-2023-3030-3300,1,1e-4
0023-0303-2023-3030,5,5e-4
0023-0303-2030-3030,1,1e-4
0023-0303-3001-3003-3023-3030,1,1e-4
0023-0303-3003-3023-3030,1,1e-4
0023-0303-3003-3030,3,3e-4
0023-0303-3003-3030-3300,1,1e-4
0023-0303-3022-3030,1,1e-4
0023-0303-3023,1,1e-4
0023-0303-3023-3030,4,4e-4
0023-0303-3030,54,0.0054
0023-0303-3030-3031,2,2e-4
0023-0303-3030-3300,1,1e-4
0023-0303-3030-3301,1,1e-4
0023-0323-3030,1,1e-4
0023-3023-3030,1,1e-4
0030-0031-0103-0303-3030,1,1e-4
0030-0031-0303,1,1e-4
0030-0031-0303-0320-3030,1,1e-4
0030-0031-0303-0330-0331-3030,1,1e-4
0030-0031-0303-3002-3030,1,1e-4
0030-0031-0303-3030,5,5e-4
0030-0032-0103-0303-3030,1,1e-4
0030-0032-0230-0232-0303-3030,1,1e-4
0030-0032-0303,2,2e-4
0030-0032-0303-0330,1,1e-4
0030-0032-0303-3002-3030,1,1e-4
0030-0032-0303-3030,14,0.0014
0030-0032-0303-3030-3032,1,1e-4
0030-0032-0313-3030,1,1e-4
0030-0033-0103-0303-3030,1,1e-4
0030-0033-0130-0133-0303-3030,2,2e-4
0030-0033-0230-0233-0303-3030,1,1e-4
0030-0033-0230-0303-3030,2,2e-4
0030-0033-0303,4,4e-4
0030-0033-0303-0313-3030,2,2e-4
0030-0033-0303-0330-0333,1,1e-4
0030-0033-0303-0330-3030,11,0.0011
0030-0033-0303-0333-3030,1,1e-4
0030-0033-0303-2003-3030,1,1e-4
0030-0033-0303-3003-3030,1,1e-4
