Phase,Count,Frequency
0003-0013-0030-0303-3030,1,1e-4
0003-0013-0032-0303-2003-2013-3030,1,1e-4
0003-0013-0033-0303-0313-3030,1,1e-4
0003-0013-0033-0303-3030,1,1e-4
0003-0013-0203-1003-1013-3030,1,1e-4
0003-0013-0203-3030,1,1e-4
0003-0013-0303,1,1e-4
0003-0013-0303-2003-2013-3030,1,1e-4
0003-0013-0303-3030,7,7e-4
0003-0013-3030,1,1e-4
0003-0021-0301-0303-3020,1,1e-4
0003-0023-0032-0303-3030,2,2e-4
0003-0023-0300-0303-3030,1,1e-4
0003-0023-0303-3003-3030,2,2e-4
0003-0023-0303-3030,5,5e-4
0003-0023-3030,2,2e-4
0003-0030-0033-0303,1,1e-4
0003-0030-0033-0303-3030,5,5e-4
0003-0030-0300-0303-3030,3,3e-4
0003-0030-0303,2,2e-4
0003-0030-0303-0310-3030,1,1e-4
0003-0030-0303-2030,1,1e-4
0003-0030-0303-3000-3030,1,1e-4
0003-0030-0303-3030,10,0.001
0003-0030-3030,5,5e-4
0003-0031-0032-0303-1003-1032-3030,1,1e-4
0003-0031-0033-0303-3030,1,1e-4
0003-0031-0303,1,1e-4
0003-0031-0303-1030-3030,1,1e-4
0003-0031-0303-3030,2,2e-4
0003-0032-0303-3030,3,3e-4
0003-0032-3030,2,2e-4
0003-0033-0303-0330-0333-3030,1,1e-4
0003-0033-0303-2003-2033-3030,1,1e-4
0003-0033-0303-2003-3030,1,1e-4
0003-0033-0303-3000-3001-3030,1,1e-4
0003-0033-0303-3000-3030,2,2e-4
0003-0033-0303-3001-3003-3030,1,1e-4
0003-0033-0303-3002-3003-3030,1,1e-4
0003-0033-0303-3003-3030,6,6e-4
0003-0033-0303-3003-3030-3032,2,2e-4
0003-0033-0303-3003-3033,1,1e-4
0003-0033-0303-3030,41,0.0041
0003-0033-0303-3030-3032,1,1e-4
0003-0033-2003-2033-3030,1,1e-4
0003-0033-3003-3030,3,3e-4
0003-0033-3003-3030-3033,1,1e-4
0003-0033-3030,4,4e-4
0003-0203-3030,5,5e-4
0003-0203-3032,1,1e-4
0003-0300-0303-0310-3030,1,1e-4
0003-0300-0303-0320-3030,1,1e-4
0003-0300-0303-1030-3030,1,1e-4
0003-0300-0303-2003-3000-3030,1,1e-4
0003-0300-0303-2003-3030,1,1e-4
0003-0300-0303-3030,15,0.0015
0003-0301-0303-3030,3,3e-4
0003-0303,3,3e-4
0003-0303-0320-3030,1,1e-4
0003-0303-0330-0331-3030,1,1e-4
0003-0303-0330-3002-3030,1,1e-4
0003-0303-0330-3030,1,1e-4
0003-0303-0330-3030-3300,1,1e-4
0003-0303-1003-2300-3030,1,1e-4
0003-0303-1003-3030,2,2e-4
0003-0303-1030-3030,5,5e-4
0003-0303-1300-3000-3030,1,1e-4
0003-0303-2003-3000-3030,2,2e-4
0003-0303-2003-3001-3030,1,1e-4
0003-0303-2003-3030,8,8e-4
0003-0303-2030-3030,2,2e-4
0003-0303-2300-3030,1,1e-4
0003-0303-3000,3,3e-4
0003-0303-3000-3002-3003-3030,1,1e-4
0003-0303-3000-3002-3030,2,2e-4
0003-0303-3000-3030,15,0.0015
0003-0303-3000-3030-3300,1,1e-4
0003-0303-3001-3030,1,1e-4
0003-0303-3001-3030-3301,1,1e-4
0003-0303-3001-3031-3301,1,1e-4
0003-0303-3002,1,1e-4
0003-0303-3002-3030,6,6e-4
0003-0303-3003-3010-3030,1,1e-4
0003-0303-3003-3010-3030-3032,1,1e-4
0003-0303-3003-3030,40,0.004
0003-0303-3003-3030-3031,1,1e-4
0003-0303-3003-3030-3033,1,1e-4
0003-0303-3003-3030-3300,1,1e-4
0003-0303-3010-3030,3,3e-4
0003-0303-3030,189,0.0189
0003-0303-3030-3033,1,1e-4
0003-0303-3030-3300,3,3e-4
0003-1010-1030-3010-3030,1,1e-4
0003-1030-3030,1,1e-4
0003-2003-3000-3030,2,2e-4
0003-2003-3030,1,1e-4
0003-3000-3030,3,3e-4
0003-3002-3030,1,1e-4
0003-3003-3030,5,5e-4
0003-3003-3030-3031,1,1e-4
0003-3030,25,0.0025
0003-3031,1,1e-4
0013-0030-0303-0310-3030,1,1e-4
0013-0030-0303-2030,1,1e-4
0013-0030-0303-3030,1,1e-4
0013-0031-0303-0331-3030,1,1e-4
0013-0031-0303-3030,1,1e-4
0013-0031-0303-3030-3113-3203,1,1e-4
0013-0032-0303-1013-1032-3030,1,1e-4
0013-0033-0133-0303-3030,1,1e-4
0013-0033-0303,1,1e-4
0013-0033-0303-0323-0330-3030,1,1e-4
0013-0033-0303-3030,5,5e-4
0013-0033-0313-3030,1,1e-4
0013-0033-3013-3030-3031,1,1e-4
0013-0300-0303-3030,1,1e-4
0013-0303-0330-3013-3030,1,1e-4
0013-0303-0330-3030,3,3e-4
0013-0303-1013-1033-3030,1,1e-4
0013-0303-1030-3030,1,1e-4
0013-0303-2013-3030,1,1e-4
0013-0303-3003-3030,1,1e-4
0013-0303-3013-3030,2,2e-4
0013-0303-3030,24,0.0024
0013-0303-3030-3031,1,1e-4
0013-0303-3030-3300,2,2e-4
0013-0303-3030-3320,1,1e-4
0013-3030,1,1e-4
0023-0030-0230-0303-3030,1,1e-4
0023-0030-0300-0303-3030,1,1e-4
0023-0030-0303-3030,3,3e-4
0023-0033-0303-0330-3030,1,1e-4
0023-0033-0303-1030-3030,2,2e-4
0023-0033-0303-3003-3030,1,1e-4
0023-0033-0303-3030,1,1e-4
0023-0300-0303-0330-3030,2,2e-4
0023-0301-0303-1023-1301-3030,1,1e-4
0023-0303,2,2e-4
0023-0303-0310-3030,1,1e-4
0023-0303-0313-3030,3,3e-4
0023-0303-0330-3003-3030,1,1e-4
0023-0303-0330-3030,1,1e-4
0023-0303-1023,1,1e-4
0023-0303-1023-3003-3030,1,1e-4
0023-0303-1023-3030-3300,1,1e-4
0023-0303-1330-3030,1,1e-4
0023-0303-2023-3030-3300,1,1e-4
0023-0303-2300-3003-3030,1,1e-4
0023-0303-2303-3030,1,1e-4
0023-0303-2310-3030,1,1e-4
0023-0303-3001-3003-3023-3030,1,1e-4
0023-0303-3003-3023-3030,5,5e-4
0023-0303-3003-3023-3030-3300,1,1e-4
0023-0303-3003-3030,2,2e-4
0023-0303-3003-3030-3033,1,1e-4
0023-0303-3003-3030-3300,1,1e-4
0023-0303-3003-3030-3303,1,1e-4
0023-0303-3023-3030,2,2e-4
0023-0303-3030,66,0.0066
0023-0303-3030-3300,1,1e-4
0023-3030,1,1e-4
0030-0031-0230-0231-0303-3030,2,2e-4
0030-0031-0303,2,2e-4
0030-0031-0303-0313-3030,1,1e-4
0030-0031-0303-0330-0331-3030,2,2e-4
0030-0031-0303-3030,5,5e-4
0030-0032-0033-0303-0333,1,1e-4
0030-0032-0230-0232-0303-3030,2,2e-4
0030-0032-0303,2,2e-4
0030-0032-0303-0330-3030,2,2e-4
0030-0032-0303-0330-3030-3300,1,1e-4
0030-0032-0303-3003-3030,1,1e-4
0030-0032-0303-3030,10,0.001
0030-0033-0130-0303,1,1e-4
0030-0033-0303,6,6e-4
0030-0033-0303-0313-3030,1,1e-4
0030-0033-0303-0320,1,1e-4
0030-0033-0303-0320-3030,1,1e-4
0030-0033-0303-0330,3,3e-4
0030-0033-0303-0330-0333-3030,3,3e-4
0030-0033-0303-0330-3030,5,5e-4
0030-0033-0303-1030,1,1e-4
0030-0033-0303-2030,1,1e-4
0030-0033-0303-3003-3030,2,2e-4
0030-0033-0303-3030,31,0.0031
0030-0033-0303-3030-3033,1,1e-4
0030-0033-0303-3030-3103,1,1e-4
0030-0033-0303-3030-3200,1,1e-4
0030-0033-0313,1,1e-4
0030-0033-0313-3030,2,2e-4
0030-0103-0300-0303-3030,1,1e-4
0030-0103-0303-2030,1,1e-4
0030-0103-0303-3000-3030,1,1e-4
0030-0103-0303-3030,4,4e-4
0030-0130-0300-0303-3030-3300,1,1e-4
0030-0130-0300-3030,1,1e-4
0030-0130-0301-0303-3030,1,1e-4
0030-0130-0303-0320-3030,1,1e-4
0030-0130-0303-0323-3030,1,1e-4
0030-0130-0303-0330,1,1e-4
0030-0130-0303-0330-3030-3300,1,1e-4
0030-0130-0303-3000-3030,1,1e-4
0030-0130-0303-3000-3030-3100,1,1e-4
0030-0130-0303-3030,4,4e-4
0030-0230-0300-0303-2030,1,1e-4
0030-0230-0300-0303-3030,1,1e-4
