parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,6,0111-0113-0301-0303-1011-1013,0111,0211-0213-0401-0403,6,0.07,0.491799,-1.236095,6.799932,4.228052,0.07
1,6,0111-0113-0301-0303-1011-1013,0113,0211-0213-0401-0403,6,0.12,0.491799,-1.236095,4.078996,6.348675,0.12
1,6,0111-0113-0301-0303-1011-1013,0301,0211-0213-0401-0403,6,0.19,0.488094,8.162849,1.009426,4.228052,0.19
1,6,0111-0113-0301-0303-1011-1013,0303,0211-0213-0401-0403,6,0.15,0.488094,8.162849,-1.711503,6.348675,0.15
1,6,0111-0113-0301-0303-1011-1013,1011,0211-0213-0401-0403,6,0.24,5.440316,-7.38256,6.799932,4.228052,0.24
1,6,0111-0113-0301-0303-1011-1013,1013,0211-0213-0401-0403,6,0.23,5.440316,-7.38256,4.078996,6.348675,0.23
2,3,1010-1300-1303,1010,1300-1403,3,0.19,8.472327,-5.314879,6.391808,1.372047,0.19
2,3,1010-1300-1303,1300,1300-1403,3,0.26,3.975874,2.208341,0.557187,1.372047,0.26
2,3,1010-1300-1303,1303,1300-1403,3,0.55,3.975874,7.53997,-4.703779,5.999684,0.55
3,3,0303-1010-1013,0303,0403-1010-1013,3,0.11,1.83782,10.713828,-2.392542,5.864923,0.11
3,3,0303-1010-1013,1010,0403-1010-1013,3,0.8,6.551141,-13.996692,6.287968,-0.28572,0.8
3,3,0303-1010-1013,1013,0403-1010-1013,3,0.09,6.551141,-7.469803,4.043103,5.864923,0.09
4,3,1010-1013-1303,1303,1010-1113-1403,3,0.4,1.505739,5.224228,-2.74822,8.105758,0.4
4,3,1010-1013-1303,1010,1010-1113-1403,3,0.28,5.766202,-10.920083,7.210474,2.052192,0.28
4,3,1010-1013-1303,1013,1010-1113-1403,3,0.32,5.766202,-5.584772,2.244784,8.105758,0.32
5,3,0303-1010-1013,1013,0403-1010-1013,3,0.47,7.449657,-9.22085,2.936948,7.172121,0.47
5,3,0303-1010-1013,0303,0403-1010-1013,3,0.45,1.203471,7.584519,-1.194156,7.172121,0.45
5,3,0303-1010-1013,1010,0403-1010-1013,3,0.08,7.449657,-15.221132,5.784366,3.041054,0.08
6,5,0300-0303-1010-1013-1103,1013,0300-0403-1010-1100,5,0.17,7.234691,-5.103112,2.041952,9.043308,0.17
6,5,0300-0303-1010-1013-1103,0303,0300-0403-1010-1100,5,0.5,0.991152,9.017561,-4.299424,9.043308,0.5
6,5,0300-0303-1010-1013-1103,1010,0300-0403-1010-1100,5,0.09,7.234691,-10.849014,5.398684,4.638133,0.09
6,5,0300-0303-1010-1013-1103,0300,0300-0403-1010-1100,5,0.06,0.991152,3.271659,-0.942693,4.638134,0.06
6,5,0300-0303-1010-1013-1103,1103,0300-0403-1010-1100,5,0.18,7.234691,-1.687306,-4.299424,9.043308,0.18
7,2,0010-0303,0303,0010-0403,2,0.19,-2.060962,7.810121,-1.844288,5.985455,0.19
7,2,0010-0303,0010,0010-0403,2,0.81,2.430512,-8.933021,6.559411,-0.457585,0.81
8,3,0303-1011-1013,0303,0403-1011-1013,3,0.25,0.071373,4.994224,-4.794348,8.687939,0.25
8,3,0303-1011-1013,1011,0403-1011-1013,3,0.1,6.571583,-8.463716,7.960351,3.091099,0.1
8,3,0303-1011-1013,1013,0403-1011-1013,3,0.65,6.571583,-8.463716,1.505487,8.687939,0.65
9,4,0301-0303-1011-1013,1013,0401-0403-1111-1113,4,0.04,6.511709,-1.687963,2.663011,5.920168,0.04
9,4,0301-0303-1011-1013,0303,0401-0403-1111-1113,4,0.12,0.58018,11.045872,-3.762597,5.920168,0.12
9,4,0301-0303-1011-1013,1011,0401-0403-1111-1113,4,0.11,6.511709,-1.688209,7.114427,-0.459199,0.11
9,4,0301-0303-1011-1013,0301,0401-0403-1111-1113,4,0.73,0.58018,11.045626,0.688818,-0.459199,0.73
10,4,0303-0310-1010-1013,1013,0310-0403-1010,4,0.11,7.178413,-5.066659,2.36035,6.926087,0.11
10,4,0303-0310-1010-1013,1010,0310-0403-1010,4,0.36,7.178413,-10.904707,8.056766,0.334247,0.36
10,4,0303-0310-1010-1013,0303,0310-0403-1010,4,0.14,0.605943,11.295382,-2.479518,6.926087,0.14
10,4,0303-0310-1010-1013,0310,0310-0403-1010,4,0.39,0.605943,0.384483,3.216896,0.334247,0.39
11,4,0301-0303-1011-1013,1011,0401-0403-1011-1013,4,0.13,6.519473,-10.143025,4.145403,3.968112,0.13
11,4,0301-0303-1011-1013,0303,0401-0403-1011-1013,4,0.45,0.018229,7.566338,-2.380206,7.401199,0.45
11,4,0301-0303-1011-1013,0301,0401-0403-1011-1013,4,0.06,0.018229,6.648896,-2.380172,3.968112,0.06
11,4,0301-0303-1011-1013,1013,0401-0403-1011-1013,4,0.36,6.519473,-9.225583,4.145369,7.401199,0.36
12,3,0303-1010-1013,1013,0403-1010-1013,3,0.28,7.018603,-6.64541,-0.136911,6.072487,0.28
12,3,0303-1010-1013,1010,0403-1010-1013,3,0.36,7.018603,-11.929378,6.332991,2.997079,0.36
12,3,0303-1010-1013,0303,0403-1010-1013,3,0.36,0.797545,10.94037,-6.569009,6.072487,0.36
13,4,0300-0303-1010-1013,0300,0210-0403,4,0.43,0.64169,4.573437,0.025974,0.773968,0.43
13,4,0300-0303-1010-1013,0303,0210-0403,4,0.16,0.641689,10.72408,-4.563779,6.318181,0.16
13,4,0300-0303-1010-1013,1010,0210-0403,4,0.35,6.551141,-8.134096,6.274973,0.773968,0.35
13,4,0300-0303-1010-1013,1013,0210-0403,4,0.06,6.551141,-1.983453,1.685221,6.318181,0.06
14,3,0010-0013-0303,0013,0010-0113-0403,3,0.12,3.113281,-4.460843,0.535201,7.769772,0.12
14,3,0010-0013-0303,0010,0010-0113-0403,3,0.59,3.113281,-10.622834,6.745767,1.570926,0.59
14,3,0010-0013-0303,0303,0010-0113-0403,3,0.29,-2.311749,7.446249,-6.060555,7.769772,0.29
15,2,0303-1013,0303,0313-0403,2,0.59,-0.456669,8.744408,-0.85641,6.157832,0.59
15,2,0303-1013,1013,0313-0403,2,0.41,6.000846,-5.473112,5.679782,6.157832,0.41
