parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.701,-1.503718,4.982618,0.701
1,2,01-20,20,01-20,2,0.299,6.15069,-0.33257,0.299
2,3,01-10-20,10,01-10-20,3,0.678,0.153175,1.703515,0.678
2,3,01-10-20,20,01-10-20,3,0.154,4.773033,1.699958,0.154
2,3,01-10-20,01,01-10-20,3,0.168,-5.481059,5.285575,0.168
3,2,01-20,20,01-20,2,0.059,5.890369,2.373033,0.059
3,2,01-20,01,01-20,2,0.941,-6.01943,6.981671,0.941
4,2,01-20,20,01-20,2,0.481,6.105537,2.028117,0.481
4,2,01-20,01,01-20,2,0.519,-0.959149,6.132939,0.519
5,1,20,20,00-20,1,1,4.29896,-1.257216,1
6,2,01-20,01,01-20,2,0.766,-5.615691,6.93758,0.766
6,2,01-20,20,01-20,2,0.234,6.92114,0.582646,0.234
7,2,01-20,20,01-20,2,0.194,4.68191,2.200232,0.194
7,2,01-20,01,01-20,2,0.806,-6.297596,6.131076,0.806
8,2,00-20,20,00-20,2,0.142,4.879357,-4.582944,0.142
8,2,00-20,00,00-20,2,0.858,-1.479051,1.405709,0.858
9,2,01-20,20,01-20,2,0.231,5.634794,0.553835,0.231
9,2,01-20,01,01-20,2,0.769,-3.472364,6.369887,0.769
10,2,01-20,01,01-20,2,0.445,-1.285024,6.880015,0.445
10,2,01-20,20,01-20,2,0.555,6.513756,1.938457,0.555
11,2,01-21,21,01-21,2,0.382,4.595186,3.406467,0.382
11,2,01-21,01,01-21,2,0.618,-3.234809,5.631371,0.618
12,1,01,01,01,1,1,-5.576042,7.139911,1
13,2,01-20,20,01-20,2,0.247,3.532282,2.106972,0.247
13,2,01-20,01,01-20,2,0.753,-3.298604,6.021162,0.753
14,1,01,01,01-20,1,1,-6.849297,5.470055,1
15,2,00-10,00,00-10,2,0.92,-5.630179,3.918423,0.92
15,2,00-10,10,00-10,2,0.08,0.603963,3.775929,0.08
16,2,01-20,01,01-10-20,2,0.411,-2.321121,4.861532,0.411
16,2,01-20,20,01-10-20,2,0.589,6.920669,-1.748877,0.589
17,3,01-10-20,20,01-10-20,3,0.275,4.856864,-2.414621,0.275
17,3,01-10-20,10,01-10-20,3,0.573,1.52969,-0.936816,0.573
17,3,01-10-20,01,01-10-20,3,0.152,-1.638507,4.078212,0.152
18,2,01-20,01,01-20,2,0.85,-5.331106,5.926694,0.85
18,2,01-20,20,01-20,2,0.15,5.486663,-0.558296,0.15
19,1,20,20,01-20,1,1,7.449194,0.212335,1
20,2,01-20,01,01-20,2,0.897,-1.736381,6.562753,0.897
20,2,01-20,20,01-20,2,0.103,4.382091,0.972447,0.103
21,1,20,20,01-11-20,1,1,6.189007,-0.08886,1
22,2,01-20,20,01-20,2,0.507,6.961014,2.083195,0.507
22,2,01-20,01,01-20,2,0.493,-2.963469,6.722446,0.493
23,2,01-20,01,01-11-20,2,0.386,-2.96858,6.788002,0.386
23,2,01-20,20,01-11-20,2,0.614,7.282556,0.264481,0.614
24,2,01-20,20,01-20,2,0.392,5.55079,1.81105,0.392
24,2,01-20,01,01-20,2,0.608,-2.618064,6.005204,0.608
25,1,20,20,00-20,1,1,6.358403,-1.545313,1
26,2,01-20,01,01-20,2,0.817,-4.885425,6.899455,0.817
26,2,01-20,20,01-20,2,0.183,5.664359,0.55847,0.183
27,2,01-20,20,01-20,2,0.311,5.515969,3.136193,0.311
27,2,01-20,01,01-20,2,0.689,-3.586623,7.222342,0.689
28,1,01,01,01-20,1,1,-6.383057,7.903013,1
29,2,01-20,20,01-20,2,0.138,5.159877,-0.22908800000000001,0.138
29,2,01-20,01,01-20,2,0.862,-4.767671,5.883351,0.862
30,2,01-20,20,01-20,2,0.834,6.12205,5.230025,0.834
30,2,01-20,01,01-20,2,0.166,0.520896,6.679113,0.166
31,2,01-20,20,01-11-20,2,0.939,5.92859,-0.201314,0.939
31,2,01-20,01,01-11-20,2,0.061,-1.940584,6.326624,0.061
32,1,20,20,01-20,1,1,8.097071,-0.166792,1
33,2,10-20,20,10-20,2,0.297,6.734149,-3.266668,0.297
33,2,10-20,10,10-20,2,0.703,1.574094,1.673185,0.703
34,1,01,01,01-20,1,1,-8.073147,8.5531,1
35,2,01-10,01,01-20,2,0.702,-6.517418,5.497238,0.702
35,2,01-10,10,01-20,2,0.298,2.162362,2.407632,0.298
36,3,01-11-20,20,01-11-20,3,0.772,6.616957,3.364812,0.772
36,3,01-11-20,01,01-11-20,3,0.042,-3.659575,6.70604,0.042
36,3,01-11-20,11,01-11-20,3,0.186,0.703008,6.673572,0.186
37,2,01-21,21,01-21,2,0.938,3.999113,0.218395,0.938
37,2,01-21,01,01-21,2,0.062,1.506428,5.118324,0.062
38,2,01-20,01,01-20,2,0.783,-3.877728,6.785084,0.783
38,2,01-20,20,01-20,2,0.217,5.854873,1.699348,0.217
39,2,01-20,20,01-20,2,0.93,6.598627,0.301331,0.93
39,2,01-20,01,01-20,2,0.07,-0.795082,6.425038,0.07
40,1,20,20,01-20,1,1,7.779606,3.414109,1
41,2,01-20,01,01-20,2,0.665,-1.120027,8.823793,0.665
41,2,01-20,20,01-20,2,0.335,6.095836,3.288969,0.335
42,2,01-20,20,01-20,2,0.23,5.853067,0.502545,0.23
42,2,01-20,01,01-20,2,0.77,-3.838391,7.111017,0.77
43,2,01-20,20,01-20,2,0.128,5.150114,1.239085,0.128
43,2,01-20,01,01-20,2,0.872,-6.238639,7.785499,0.872
44,1,20,20,01-11-20,1,1,6.708475,1.945551,1
45,2,01-20,20,01-10-20,2,0.79,8.893251,3.347898,0.79
45,2,01-20,01,01-10-20,2,0.21,-4.000473,7.788945,0.21
46,1,21,21,01-21,1,1,3.763864,4.015975,1
47,1,20,20,20,1,1,5.481682,-1.244483,1
48,2,01-20,20,01-20,2,0.39,6.336802,-0.452162,0.39
48,2,01-20,01,01-20,2,0.61,-4.123297,6.134727,0.61
49,2,01-20,20,01-10-20,2,0.522,7.571519,0.245558,0.522
49,2,01-20,01,01-10-20,2,0.478,-1.408531,6.826768,0.478
50,2,01-20,01,01-20,2,0.154,0.122439,7.115025,0.154
50,2,01-20,20,01-20,2,0.846,7.675572,4.315679,0.846
51,2,01-20,20,01-20,2,0.233,6.621154,1.844915,0.233
51,2,01-20,01,01-20,2,0.767,-6.2149,8.444908,0.767
52,2,01-20,01,01-20,2,0.764,-6.325778,6.23585,0.764
52,2,01-20,20,01-20,2,0.236,5.653651,-0.051696,0.236
53,2,01-20,20,01-20,2,0.681,8.380294,1.80579,0.681
53,2,01-20,01,01-20,2,0.319,-1.406205,7.743375,0.319
54,2,01-20,20,01-20,2,0.178,5.05785,2.061199,0.178
