parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.761,-5.657219,6.34091,0.761
1,2,01-20,20,01-20,2,0.239,3.295171,2.462179,0.239
2,2,01-20,20,01-20,2,0.313,5.644928,2.147505,0.313
2,2,01-20,01,01-20,2,0.687,-5.06204,6.711481,0.687
3,1,20,20,20,1,1,5.355769,0.113462,1
4,1,20,20,20,1,1,6.31718,1.090171,1
5,1,20,20,01-11-20,1,1,6.075616,-0.384845,1
6,2,01-20,20,01-20,2,0.559,6.023978,-0.314915,0.559
6,2,01-20,01,01-20,2,0.441,-3.340696,6.266696,0.441
7,1,01,01,01-20,1,1,-4.631731,5.605593,1
8,2,01-20,20,01-20,2,0.545,5.676536,2.0784570000000002,0.545
8,2,01-20,01,01-20,2,0.455,-3.094796,5.978916,0.455
9,2,01-20,20,01-20,2,0.229,6.627175,-0.017879,0.229
9,2,01-20,01,01-20,2,0.771,-5.965339,6.304886,0.771
10,1,20,20,00-20,1,1,6.695622,2.707488,1
11,2,01-20,01,01-11-20,2,0.132,-1.095243,6.325588,0.132
11,2,01-20,20,01-11-20,2,0.868,6.581668,1.61003,0.868
12,1,20,20,00-20,1,1,6.245951,-0.987897,1
13,2,10-20,10,01-10-20,2,0.522,0.927034,1.257474,0.522
13,2,10-20,20,01-10-20,2,0.478,6.830168,1.070893,0.478
14,2,01-20,01,01-20,2,0.657,-4.401305,5.870127,0.657
14,2,01-20,20,01-20,2,0.343,7.467935,-0.005429,0.343
15,2,01-20,20,01-20,2,0.429,6.646959,0.137679,0.429
15,2,01-20,01,01-20,2,0.571,-4.778932,5.40265,0.571
16,2,01-20,20,01-20,2,0.438,5.728028,1.313503,0.438
16,2,01-20,01,01-20,2,0.562,-5.950479,7.752624,0.562
17,3,01-11-20,11,01-11-20,3,0.025,2.157686,6.497734,0.025
17,3,01-11-20,20,01-11-20,3,0.604,7.01896,0.614762,0.604
17,3,01-11-20,01,01-11-20,3,0.371,-3.532142,6.531176,0.371
18,2,01-20,01,01-11-20,2,0.48,-3.3946,5.711668,0.48
18,2,01-20,20,01-11-20,2,0.52,6.741796,2.617947,0.52
19,2,01-20,01,01-20,2,0.45,-2.873261,6.742461,0.45
19,2,01-20,20,01-20,2,0.55,7.304207,0.183468,0.55
20,2,01-20,20,01-20,2,0.371,6.972949,0.05778,0.371
20,2,01-20,01,01-20,2,0.629,-4.326085,6.45124,0.629
21,1,20,20,01-10-20,1,1,7.423662,1.308946,1
22,1,01,01,01,1,1,-3.833428,6.95271,1
23,2,01-20,01,01-10-20,2,0.433,-0.878241,5.80816,0.433
23,2,01-20,20,01-10-20,2,0.567,7.099917,0.036591,0.567
24,1,20,20,20,1,1,6.738621,-1.097212,1
25,2,01-20,20,01-20,2,0.583,7.455091,0.088519,0.583
25,2,01-20,01,01-20,2,0.417,-1.926711,6.331171,0.417
26,2,01-20,01,01-20,2,0.834,-1.028356,7.549408,0.834
26,2,01-20,20,01-20,2,0.166,3.893129,3.188705,0.166
27,2,01-20,01,01-10-20,2,0.481,-1.597615,7.173865,0.481
27,2,01-20,20,01-10-20,2,0.519,7.474399,0.880286,0.519
28,2,01-20,20,01-20,2,0.293,6.312085,4.172188,0.293
28,2,01-20,01,01-20,2,0.707,-1.577916,7.180468,0.707
29,2,01-20,01,01-20,2,0.931,-0.911188,2.604766,0.931
29,2,01-20,20,01-20,2,0.069,4.56687,-2.48175,0.069
30,2,01-20,01,01-20,2,0.602,-3.600447,6.872467,0.602
30,2,01-20,20,01-20,2,0.398,7.39851,1.291277,0.398
31,2,01-20,01,01-10-20,2,0.761,-2.848846,6.879624,0.761
31,2,01-20,20,01-10-20,2,0.239,6.841521,2.331609,0.239
32,1,01,01,01,1,1,-9.197663,6.816626,1
33,2,01-20,20,01-20,2,0.466,6.232431,0.79507,0.466
33,2,01-20,01,01-20,2,0.534,-0.900125,6.546697,0.534
34,2,01-20,01,01-20,2,0.626,0.343771,5.9916,0.626
34,2,01-20,20,01-20,2,0.374,6.45727,2.782902,0.374
35,2,01-20,20,01-20,2,0.716,6.820716,1.812256,0.716
35,2,01-20,01,01-20,2,0.284,-2.708689,7.295071,0.284
36,2,01-20,20,01-20,2,0.066,3.406533,0.765818,0.066
36,2,01-20,01,01-20,2,0.934,-5.209303,6.395453,0.934
37,2,01-20,01,01-20,2,0.757,-1.440456,7.22829,0.757
37,2,01-20,20,01-20,2,0.243,5.413301,4.968548,0.243
38,2,01-20,20,01-20,2,0.265,6.040462,1.473443,0.265
38,2,01-20,01,01-20,2,0.735,-3.607864,7.68358,0.735
39,2,01-20,20,01-20,2,0.181,4.775339,4.40624,0.181
39,2,01-20,01,01-20,2,0.819,-5.738099,6.23259,0.819
40,1,01,01,01-20,1,1,-6.240533,7.761493,1
41,2,01-20,20,01-10-20,2,0.545,7.68659,0.897908,0.545
41,2,01-20,01,01-10-20,2,0.455,-4.049203,6.101069,0.455
42,1,20,20,10-20,1,1,7.139938,-4.362776,1
43,1,00,00,00,1,1,-3.323811,3.78334,1
44,2,01-20,20,01-20,2,0.376,5.864239,2.788596,0.376
44,2,01-20,01,01-20,2,0.624,-1.230165,5.341662,0.624
45,2,01-20,01,01-20,2,0.711,-2.916207,5.104259,0.711
45,2,01-20,20,01-20,2,0.289,6.580264,-1.266679,0.289
46,1,20,20,01-20,1,1,8.338181,-0.293769,1
47,1,20,20,01-11-20,1,1,8.37675,1.039097,1
48,2,01-20,01,01-20,2,0.615,-3.590671,5.65701,0.615
48,2,01-20,20,01-20,2,0.385,6.823213,1.587275,0.385
49,1,20,20,20,1,1,5.94037,-3.017416,1
50,2,01-20,01,01-11-20,2,0.944,0.839952,7.080296,0.944
50,2,01-20,20,01-11-20,2,0.056,6.553776,1.639199,0.056
51,2,01-20,01,01-20,2,0.723,-1.179503,3.779495,0.723
51,2,01-20,20,01-20,2,0.277,6.379735,-2.148762,0.277
52,2,01-20,01,01-20,2,0.568,-3.98471,7.196732,0.568
52,2,01-20,20,01-20,2,0.432,8.240925,1.969984,0.432
53,2,01-20,20,01-20,2,0.826,6.594594,0.761691,0.826
53,2,01-20,01,01-20,2,0.174,-3.288902,6.927602,0.174
54,2,01-20,20,01-20,2,0.422,6.42995,0.941101,0.422
54,2,01-20,01,01-20,2,0.578,-2.472892,5.460386,0.578
55,2,01-20,01,01-20,2,0.864,-5.228629,6.647022,0.864
55,2,01-20,20,01-20,2,0.136,5.147805,2.661628,0.136
56,1,01,01,01-20,1,1,-6.597371,7.480156,1
57,2,01-20,01,01-20,2,0.557,-3.023167,6.886873,0.557
57,2,01-20,20,01-20,2,0.443,7.733481,1.475849,0.443
58,2,01-20,20,01-20,2,0.545,8.782834,0.476315,0.545
58,2,01-20,01,01-20,2,0.455,-2.188688,6.790716,0.455
59,2,01-20,20,01-20,2,0.111,4.451916,3.302818,0.111
59,2,01-20,01,01-20,2,0.889,-8.064374,7.429808,0.889
60,1,20,20,01-20,1,1,6.585334,3.199471,1
61,1,20,20,20,1,1,7.195414,2.63549,1
62,1,01,01,01,1,1,-5.223231,6.938791,1
63,2,01-20,20,01-20,2,0.225,5.90717,0.109904,0.225
63,2,01-20,01,01-20,2,0.775,-4.124377,6.496437,0.775
64,2,01-20,20,01-20,2,0.409,6.295235,-0.355644,0.409
64,2,01-20,01,01-20,2,0.591,-2.28331,6.152556,0.591
65,1,20,20,20,1,1,8.967846,-0.687815,1
66,1,20,20,01-20,1,1,6.364245,2.029618,1
67,2,01-21,21,01,2,0.32,5.104886,4.682116,0.32
67,2,01-21,01,01,2,0.68,-1.391795,7.558018,0.68
68,2,01-20,20,01-20,2,0.167,6.20245,2.812366,0.167
68,2,01-20,01,01-20,2,0.833,-4.49832,7.819629,0.833
69,2,00-20,00,00-20,2,0.67,-2.213623,5.069297,0.67
69,2,00-20,20,00-20,2,0.33,4.408913,0.847105,0.33
70,2,01-20,01,01-20,2,0.799,-1.529935,7.657554,0.799
70,2,01-20,20,01-20,2,0.201,7.046255,1.491204,0.201
71,2,01-20,20,01-11-20,2,0.605,4.937281,3.095625,0.605
71,2,01-20,01,01-11-20,2,0.395,-0.393583,4.741477,0.395
72,2,01-20,01,01-20,2,0.688,-0.522725,7.25327,0.688
72,2,01-20,20,01-20,2,0.312,4.921157,1.334568,0.312
73,1,01,01,01,1,1,-4.438781,7.267454,1
74,2,01-20,01,01-20,2,0.973,-5.907943,8.518236,0.973
74,2,01-20,20,01-20,2,0.027,5.555777,2.542001,0.027
75,2,01-20,20,01-20,2,0.947,7.880325,0.032694,0.947
75,2,01-20,01,01-20,2,0.053,-2.124482,5.822473,0.053
76,2,01-20,20,01-20,2,0.422,5.729715,-0.677714,0.422
76,2,01-20,01,01-20,2,0.578,-3.7582429999999998,5.870651,0.578
77,3,01-11-20,01,01-11-20,3,0.415,-4.764122,8.300046,0.415
77,3,01-11-20,20,01-11-20,3,0.253,6.330818,4.04571,0.253
77,3,01-11-20,11,01-11-20,3,0.332,0.996887,8.30004,0.332
78,2,01-20,20,01-20,2,0.569,6.61437,0.126599,0.569
78,2,01-20,01,01-20,2,0.431,-1.020235,6.353242,0.431
79,3,01-11-20,11,01-11-20,3,0.559,1.018317,7.268425,0.559
79,3,01-11-20,20,01-11-20,3,0.299,7.469013,0.669735,0.299
79,3,01-11-20,01,01-11-20,3,0.142,-5.372641,7.268451,0.142
80,2,01-20,01,01-10-20,2,0.469,-3.579605,7.556973,0.469
80,2,01-20,20,01-10-20,2,0.531,7.233139,1.388106,0.531
81,1,01,01,01-20,1,1,-6.482582,7.047588,1
82,1,20,20,01-10-20,1,1,6.645091,-0.913552,1
83,1,20,20,20,1,1,6.755582,-2.110408,1
84,2,01-20,01,01-20,2,0.702,-4.160891,6.539003,0.702
84,2,01-20,20,01-20,2,0.298,6.945261,0.506507,0.298
85,2,01-20,20,01-11-20,2,0.943,5.743628,-0.867799,0.943
85,2,01-20,01,01-11-20,2,0.057,-4.806908,5.483864,0.057
86,2,01-20,20,01-20,2,0.328,7.101117,0.341535,0.328
86,2,01-20,01,01-20,2,0.672,-3.471326,6.683044,0.672
87,1,20,20,00-20,1,1,6.596188,-0.005657,1
88,1,00,00,00-20,1,1,-4.221755,4.84106,1
89,2,01-20,20,01-20,2,0.06,4.179774,2.241213,0.06
89,2,01-20,01,01-20,2,0.94,-1.864934,6.45248,0.94
90,1,01,01,01,1,1,-8.318416,6.556537,1
91,2,00-20,00,01-20,2,0.689,0.153612,4.458755,0.689
91,2,00-20,20,01-20,2,0.311,6.968078,0.655561,0.311
92,2,01-20,01,01-20,2,0.698,-3.590819,3.949877,0.698
