parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.2,-3.353773,5.028845,-10.655609,3.836079,0.2
1,2,0202-2020,2020,0202-2020,2,0.8,4.389339,-3.089799,2.351623,-6.02941,0.8
2,2,0202-2020,0202,0202-2020,2,0.89,-5.472582,6.524827,-5.170179,6.127665,0.89
2,2,0202-2020,2020,0202-2020,2,0.11,6.764885,-2.776738,6.153908,-1.990782,0.11
3,3,0202-0220-2020,2020,0202-0220-2001-2020,3,0.45,7.326062,-4.180023,7.135807,-4.972763,0.45
3,3,0202-0220-2020,0202,0202-0220-2001-2020,3,0.39,-5.478032,6.807802,-3.454569,6.395956,0.39
3,3,0202-0220-2020,0220,0202-0220-2001-2020,3,0.16,0.834665,2.459099,3.040828,0.331376,0.16
4,1,2202,2202,2202,1,1,1.007459,5.141782,-10.721822,2.437161,1
5,1,2020,2020,2020,1,1,7.952623,-7.164756,7.398983,-4.930126,1
6,2,0202-2020,2020,0202-2020,2,0.05,6.290775,-3.794874,5.073211,-5.513067,0.05
6,2,0202-2020,0202,0202-2020,2,0.95,-0.941927,6.039856,-8.051343,7.657252,0.95
7,3,0202-1022-2020,2020,0202-1022-2020,3,0.35,5.905323,-5.998426,6.965719,-2.339175,0.35
7,3,0202-1022-2020,0202,0202-1022-2020,3,0.28,-5.844412,6.623733,-3.896543,5.823632,0.28
7,3,0202-1022-2020,1022,0202-1022-2020,3,0.37,0.245384,-4.85054,1.68979,3.370361,0.37
8,2,0202-2020,0202,0202-2020,2,0.25,-8.366138,2.271567,-4.890548,3.850712,0.25
8,2,0202-2020,2020,0202-2020,2,0.75,4.025003,-8.806647,6.989158,-7.360914,0.75
9,2,0202-2020,2020,0202-2020,2,0.85,5.724905,-7.42962,6.989158,-9.097915,0.85
9,2,0202-2020,0202,0202-2020,2,0.15,-5.343104,2.271567,-5.115471,3.850712,0.15
10,2,0202-2020,2020,0202-2020,2,0.32,3.854407,-7.280652,5.407657,-2.375124,0.32
10,2,0202-2020,0202,0202-2020,2,0.68,-8.164633,3.820832,-5.660351,7.326062,0.68
11,3,0202-0211-2020,2020,0202-0211-2020,3,0.2,7.282,-5.865531,4.469887,-0.719661,0.2
11,3,0202-0211-2020,0202,0202-0211-2020,3,0.33,-2.570721,5.823632,-3.273241,7.35557,0.33
11,3,0202-0211-2020,0211,0202-0211-2020,3,0.47,0.291279,5.823629,-1.049163,0.941507,0.47
12,2,0202-2020,2020,0202-2020,2,0.23,6.664974,-5.792016,6.090149,-6.160871,0.23
12,2,0202-2020,0202,0202-2020,2,0.77,-5.669652,7.222864,-1.862818,6.858589,0.77
13,2,0202-2020,2020,0012-0202-2020,2,0.37,5.856573,-7.127758,6.105116,-6.062812,0.37
13,2,0202-2020,0202,0012-0202-2020,2,0.63,-2.220218,5.510261,-2.174281,6.899857,0.63
14,2,0202-2020,2020,0021-0202-2020,2,0.14,3.05243,-2.715496,5.288684,-7.345215,0.14
14,2,0202-2020,0202,0021-0202-2020,2,0.86,-8.277966,5.776584,-5.661358,3.465123,0.86
15,1,0202,0202,0202,1,1,-5.219265,6.758975,-9.721997,6.5911670000000004,1
16,2,0202-2020,0202,0202-2020,2,0.55,-5.511269,6.993749,-3.64636,4.663174,0.55
16,2,0202-2020,2020,0202-2020,2,0.45,6.593361,-5.958395,4.787417,-6.409307,0.45
17,3,0202-1002-2020,2020,0202-1002-2020,3,0.37,5.508782,-5.621209,4.843094,-5.087465,0.37
17,3,0202-1002-2020,1002,0202-1002-2020,3,0.37,1.544152,0.135766,0.621648,6.678186,0.37
17,3,0202-1002-2020,0202,0202-1002-2020,3,0.26,-2.847261,6.665598,-3.706806,6.685075,0.26
18,2,0202-2020,2020,0202-2020,2,0.63,6.623733,-4.723448,5.823632,-5.823483,0.63
18,2,0202-2020,0202,0202-2020,2,0.37,-3.22899,6.965719,-1.919496,6.091508,0.37
19,1,2020,2020,0120-2020,1,1,6.261507,-5.72931,6.623733,-5.157795,1
20,2,0202-2020,0202,0202-2020,2,0.39,-8.152271,7.398983,-0.969432,5.886894,0.39
20,2,0202-2020,2020,0202-2020,2,0.61,4.469887,-3.46328,7.191351,-3.69097,0.61
21,3,0202-2001-2020,0202,0202-2001-2020,3,0.59,-5.237429,7.107708,-6.360645,5.905323,0.59
21,3,0202-2001-2020,2001,0202-2001-2020,3,0.08,5.913559,1.017861,-0.32705,0.629394,0.08
21,3,0202-2001-2020,2020,0202-2001-2020,3,0.33,6.712082,-4.642083,6.261507,-4.956938,0.33
22,4,0202-0212-0220-2020,0220,0202-2020,4,0.11,-0.486703,1.96402,5.144958,0.707617,0.11
22,4,0202-0212-0220-2020,0202,0202-2020,4,0.37,-7.12852,6.04919,-5.926128,6.011919,0.37
22,4,0202-0212-0220-2020,0212,0202-2020,4,0.14,-7.125895,1.96402,-0.919453,6.011919,0.14
22,4,0202-0212-0220-2020,2020,0202-2020,4,0.38,5.823632,-2.384586,6.643495,-5.479098,0.38
23,2,1202-2102,2102,1202-2020-2102,2,0.55,2.80961,0.841308,-6.58273,3.766379,0.55
23,2,1202-2102,1202,1202-2020-2102,2,0.45,-1.5818,7.371069,-6.58273,3.766415,0.45
24,1,2020,2020,2020,1,1,6.455625,-4.395454,6.623733,-5.268073,1
25,2,0202-2020,0202,0202-2020,2,0.04,-6.379725,2.271567,-0.195546,2.191191,0.04
25,2,0202-2020,2020,0202-2020,2,0.96,5.724905,-10.680585,8.238227,-10.378427,0.96
26,5,0202-1012-2011-2020-2201,1012,0202-1012-2011-2020-2201,5,0.04,1.770626,-3.204662,1.387632,5.900614,0.04
26,5,0202-1012-2011-2020-2201,0202,0202-1012-2011-2020-2201,5,0.47,-2.45006,6.87997,-4.979877,6.295023,0.47
26,5,0202-1012-2011-2020-2201,2201,0202-1012-2011-2020-2201,5,0.26,4.036867,1.647636,-4.979877,0.83725,0.26
26,5,0202-1012-2011-2020-2201,2011,0202-1012-2011-2020-2201,5,0.03,8.310471,-3.204662,1.387632,0.492691,0.03
26,5,0202-1012-2011-2020-2201,2020,0202-1012-2011-2020-2201,5,0.2,8.310895,-3.211437,7.050327,-3.352809,0.2
27,2,2020-2111,2111,2020,2,0.49,3.730263,-1.702428,0.606596,0.697187,0.49
27,2,2020-2111,2020,2020,2,0.51,6.505957,-6.317664,6.445511,-4.731062,0.51
28,2,0202-2020,0202,0202-2020,2,0.93,-8.389391,8.357594,-5.103054,6.712082,0.93
28,2,0202-2020,2020,0202-2020,2,0.07,4.248571,0.078197,7.859346,-5.485807,0.07
29,2,0202-2020,0202,0202-2020,2,0.82,-6.818234,8.196375,-2.728611,6.081739,0.82
29,2,0202-2020,2020,0202-2020,2,0.18,3.850712,0.033569,6.849248,-6.309402,0.18
30,1,2020,2020,0202-2020,1,1,5.509625,-8.572755,5.893841,-3.512265,1
31,2,0202-2020,0202,0202-2020,2,0.78,-7.294382,8.196375,-4.25223,6.081739,0.78
31,2,0202-2020,2020,0202-2020,2,0.22,3.850712,-3.822664,6.849253,-4.98627,0.22
32,2,0202-2020,0202,0202-2020,2,0.93,-5.981726,6.151088,-4.104779,8.192422,0.93
32,2,0202-2020,2020,0202-2020,2,0.07,6.640432,-3.783779,6.485597,-4.429732,0.07
33,3,0202-2020-2101,0202,0202-2020-2101,3,0.44,-4.338411,7.708528,-1.504811,6.849253,0.44
33,3,0202-2020-2101,2101,0202-2020-2101,3,0.06,6.752389,1.464293,-1.491821,0.358094,0.06
33,3,0202-2020-2101,2020,0202-2020-2101,3,0.5,6.763073,-3.359478,8.196375,-5.255377,0.5
34,2,0202-2020,2020,0202-2020,2,0.87,6.211023,-5.510534,7.056575,-6.803138,0.87
34,2,0202-2020,0202,0202-2020,2,0.13,-3.124774,5.445349,-3.436877,5.823618,0.13
35,3,0202-1220-2020,2020,0202-2020,3,0.52,4.09184,-6.703477,5.823618,-7.20696,0.52
35,3,0202-1220-2020,1220,0202-2020,3,0.08,-0.658425,3.813457,1.326463,-3.742146,0.08
35,3,0202-1220-2020,0202,0202-2020,3,0.4,-5.446722,5.460404,-5.305824,5.896656,0.4
36,2,0202-2020,2020,0202-2020,2,0.91,7.637279,-7.257021,7.868576,-7.361034,0.91
36,2,0202-2020,0202,0202-2020,2,0.09,-2.454128,4.772301,-1.779257,4.389339,0.09
37,2,0021-0202,0021,0021-0202-2020,2,0.68,-3.474241,-2.054283,6.039522,-0.434532,0.68
37,2,0021-0202,0202,0021-0202-2020,2,0.32,-9.849998,3.754801,-6.484749,4.705996,0.32
38,2,0202-2020,0202,0202-2020,2,0.48,-8.95735,4.41102,-4.350621,3.582375,0.48
38,2,0202-2020,2020,0202-2020,2,0.52,1.691572,-5.533605,6.348234,-3.993076,0.52
39,1,2020,2020,2020,1,1,3.393265,-7.922839,6.452663,-5.171905,1
40,3,0121-0202-2020,0202,0121-0202-2020,3,0.06,-5.165927,5.626332,-1.820726,5.318206,0.06
40,3,0121-0202-2020,2020,0121-0202-2020,3,0.46,6.55383,-4.699248,8.095596,-4.123475,0.46
40,3,0121-0202-2020,0121,0121-0202-2020,3,0.48,-0.69386,0.850854,4.37497,0.165227,0.48
41,2,0202-2020,2020,0202-2020,2,0.07,6.603361,-3.082462,2.513286,-3.886624,0.07
