parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.13,-5.721794,4.382768,-0.807942,4.503685,0.13
1,2,0202-2020,2020,0202-2020,2,0.87,6.781317,-7.348124,5.681372,-1.35413,0.87
2,2,0202-2020,0202,0202-2020,2,0.87,-0.339725,6.530286,-8.232489,5.374221,0.87
2,2,0202-2020,2020,0202-2020,2,0.13,6.184798,-3.757355,4.178663,-6.04274,0.13
3,2,0202-2020,2020,0202-2020,2,0.15,5.460693,-3.190595,6.40233,-5.224711,0.15
3,2,0202-2020,0202,0202-2020,2,0.85,-6.556947,6.711507,-6.100775,5.820084,0.85
4,2,0202-2020,0202,0202-2020,2,0.34,-2.250573,6.491258,-5.427204,6.014572,0.34
4,2,0202-2020,2020,0202-2020,2,0.66,6.663982,-4.322913,5.503151,-4.787361,0.66
5,3,0202-2020-2110,0202,0202-2020-2110,3,0.06,-3.681135,3.898164,-2.720328,2.750939,0.06
5,3,0202-2020-2110,2110,0202-2020-2110,3,0.19,6.611454,1.131104,1.525172,-8.335551,0.19
5,3,0202-2020-2110,2020,0202-2020-2110,3,0.75,6.698073,-4.961755,6.523356,-8.334776,0.75
6,1,0202,0202,0202-1121,1,1,-5.138321,6.963571,-1.981202,6.734733,1
7,2,1202-2020,2020,2020,2,0.98,6.636557,-6.312435,6.693887,-2.483027,0.98
7,2,1202-2020,1202,2020,2,0.02,-3.402653,4.520895,-6.305589,5.376085,0.02
8,2,0202-2020,0202,0202-2020,2,0.65,-8.217865,7.226474,-1.970998,7.178573,0.65
8,2,0202-2020,2020,0202-2020,2,0.35,3.545258,-5.291277,6.747552,-5.190504,0.35
9,2,0202-2020,2020,0202-2020,2,0.75,7.709206,-6.189232,5.543836,-6.819053,0.75
9,2,0202-2020,0202,0202-2020,2,0.25,-4.053848,6.328529,-3.174714,5.550025,0.25
10,2,0202-2020,0202,0202-2020,2,0.55,-5.117684,6.963571,-2.68355,6.734733,0.55
10,2,0202-2020,2020,0202-2020,2,0.45,5.820084,-3.660812,7.748931,-5.52385,0.45
11,3,0012-0202-2020,0202,0012-0202-2020,3,0.4,-5.393932,5.550025,-4.772795,7.915212,0.4
11,3,0012-0202-2020,0012,0012-0202-2020,3,0.27,1.166797,-0.551534,1.313422,7.681101,0.27
11,3,0012-0202-2020,2020,0012-0202-2020,3,0.33,5.543836,-5.074358,5.659709,-4.343297,0.33
12,2,0202-2020,2020,0202-2020,2,0.87,6.902995,-4.910902,6.610963,-3.549344,0.87
12,2,0202-2020,0202,0202-2020,2,0.13,-2.719395,6.100376,-1.297605,5.881355,0.13
13,2,0202-2020,0202,0202-2020-2100,2,0.46,-5.369033,6.49817,-6.04828,4.704297,0.46
13,2,0202-2020,2020,0202-2020-2100,2,0.54,6.521559,-2.779554,5.555217,-6.163878,0.54
14,2,0202-2020,2020,0202-0211-2002-2020,2,0.82,7.156881,-4.114876,6.199105,-2.351434,0.82
14,2,0202-2020,0202,0202-0211-2002-2020,2,0.18,-1.650684,5.557724,-4.938675,5.013699,0.18
15,2,0202-2020,0202,0202-2020,2,0.16,-5.142644,4.861028,-5.456809,2.546305,0.16
15,2,0202-2020,2020,0202-2020,2,0.84,7.3311,-7.360011,5.257158,-9.01046,0.84
16,2,0202-2020,2020,0202-2020,2,0.93,7.177283,-5.617946,4.386647,-4.787361,0.93
16,2,0202-2020,0202,0202-2020,2,0.07,-1.737277,5.196224,-6.543708,6.014572,0.07
17,2,0202-2020,2020,0202-2020,2,0.47,4.603041,-6.941324,5.863409,-3.668949,0.47
17,2,0202-2020,0202,0202-2020,2,0.53,-1.442999,5.870433,-6.271508,7.989493,0.53
18,3,0202-1210-2020,1210,0202-1220-2020-2102,3,0.04,1.174733,5.688,0.497378,-0.042166,0.04
18,3,0202-1210-2020,0202,0202-1220-2020-2102,3,0.69,-4.483257,6.541316,-4.933442,7.322955,0.69
18,3,0202-1210-2020,2020,0202-1220-2020-2102,3,0.27,7.232917,-3.378943,5.857522,-0.042178,0.27
19,1,2020,2020,2020,1,1,6.390587,-7.932575,8.474013,-6.101006,1
