parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.4,-5.218463,4.09995,-4.978563,7.389719,0.4
1,2,0202-2020,2020,0202-2020,2,0.6,6.951962,-1.922662,5.538152,-2.264279,0.6
2,2,0202-2020,0202,0202-2020,2,0.37,-0.487533,5.984569,-4.719291,4.269298,0.37
2,2,0202-2020,2020,0202-2020,2,0.63,6.035526,-4.107477,6.935289,-7.885836,0.63
3,2,1202-2020,1202,0202-2020,2,0.58,1.351944,3.006541,-6.045486,3.806522,0.58
3,2,1202-2020,2020,0202-2020,2,0.42,5.669231,-8.850491,5.391244,-0.139977,0.42
4,2,0202-2020,0202,0202-2020,2,0.67,-3.928457,6.376938,-6.381259,6.559516,0.67
4,2,0202-2020,2020,0202-2020,2,0.33,5.773669,-5.229552,5.399664,-5.994728,0.33
5,2,0202-2020,0202,0202-2020,2,0.81,-6.813317,6.504105,-2.674416,4.112823,0.81
5,2,0202-2020,2020,0202-2020,2,0.19,5.399951,-0.639802,6.867444,-7.400303,0.19
6,2,0202-2020,0202,0202-2020,2,0.61,-6.665662,5.630698,-3.762742,5.698009,0.61
6,2,0202-2020,2020,0202-2020,2,0.39,4.367622,-4.398435,5.655483,-4.606928,0.39
7,2,0202-2020,2020,0202-2001-2020,2,0.14,6.645954,-5.66157,6.059539,-3.633668,0.14
7,2,0202-2020,0202,0202-2001-2020,2,0.86,-3.251331,6.313067,-4.974422,6.657782,0.86
8,2,0202-2020,0202,0202-2020,2,0.26,-6.218536,4.374708,-3.242655,5.458602,0.26
8,2,0202-2020,2020,0202-2020,2,0.74,4.046552,-8.364011,6.641234,-6.323059,0.74
9,2,0202-2020,2020,0202-2020,2,0.61,7.267201,-5.541071,6.912992,-3.291986,0.61
9,2,0202-2020,0202,0202-2020,2,0.39,-3.281032,7.08227,-3.666576,7.135411,0.39
10,2,0202-2020,0202,0202-2020,2,0.77,-3.815105,5.700799,-4.291087,5.828157,0.77
10,2,0202-2020,2020,0202-2020,2,0.23,5.598038,-5.045668,5.911521,1.140242,0.23
11,3,0202-2020-2101,2020,0202-2020-2100,3,0.3,4.388653,-5.122958,6.368668,-5.227088,0.3
11,3,0202-2020-2101,0202,0202-2020-2100,3,0.55,0.764671,5.373265,-4.534161,6.152292,0.55
11,3,0202-2020-2101,2101,0202-2020-2100,3,0.15,4.372443,0.990111,-0.921714,1.108321,0.15
12,2,0202-2020,2020,0202-2020,2,0.68,7.680421,-4.078926,4.809686,-4.366078,0.68
12,2,0202-2020,0202,0202-2020,2,0.32,-1.432631,6.654466,-7.152521,5.382816,0.32
13,2,0202-2020,2020,0202-2020,2,0.9,7.375588,-0.95095,6.186072,-4.37032,0.9
13,2,0202-2020,0202,0202-2020,2,0.1,0.315632,6.864145,-3.902561,6.34223,0.1
14,2,0202-2020,2020,0202-2020,2,0.34,5.122789,-3.263511,6.399445,-2.855476,0.34
14,2,0202-2020,0202,0202-2020,2,0.66,-5.828803,6.101373,-5.230668,7.701491,0.66
15,2,0202-2020,0202,0202-1210-2020,2,0.55,-3.16009,7.08227,-4.263445,7.135411,0.55
15,2,0202-2020,2020,0202-1210-2020,2,0.45,7.267199,-2.498733,6.912992,-3.700609,0.45
16,3,0120-0202-2020,0120,0112-0120-0202-2020,3,0.18,0.289022,-0.655847,6.75532,1.340284,0.18
16,3,0120-0202-2020,2020,0112-0120-0202-2020,3,0.18,5.785489,-5.403651,6.783635,-5.082535,0.18
16,3,0120-0202-2020,0202,0112-0120-0202-2020,3,0.64,-4.939483,5.754985,-1.877536,7.655842,0.64
17,2,0202-2020,0202,0202-2020,2,0.19,-2.602932,4.927488,-5.042559,6.752869,0.19
17,2,0202-2020,2020,0202-2020,2,0.81,7.362498,-5.975263,7.574846,-3.961124,0.81
18,2,0202-2020,0202,0202-2020,2,0.74,-5.52198,6.271954,-2.09358,4.920671,0.74
18,2,0202-2020,2020,0202-2020,2,0.26,6.563006,-3.392938,5.05961,-5.120196,0.26
19,2,0202-2020,2020,0202-2020,2,0.74,7.70149,-4.567584,7.628998,-3.089795,0.74
19,2,0202-2020,0202,0202-2020,2,0.26,-3.080605,6.404948,-3.137463,7.404248,0.26
20,2,0202-2020,0202,0120-0202-2020,2,0.63,-5.70075,7.676329,-2.954853,7.628172,0.63
20,2,0202-2020,2020,0120-0202-2020,2,0.37,4.837422,-3.516321,4.550043,-3.97642,0.37
21,2,0202-2020,0202,0202-2020,2,0.72,-5.294555,8.181679,-6.109043,7.622435,0.72
21,2,0202-2020,2020,0202-2020,2,0.28,6.470688,-2.323163,6.259573,-4.394512,0.28
22,2,0202-2020,0202,0202-2020,2,0.29,-3.861434,8.129378,-2.35433,6.493341,0.29
22,2,0202-2020,2020,0202-2020,2,0.71,6.502054,-1.704555,6.333434,-2.790284,0.71
23,3,0112-0202-1020,0112,0012-0202-1020,3,0.4,-5.765096,0.631354,1.152256,5.125362,0.4
23,3,0112-0202-1020,1020,0012-0202-1020,3,0.07,2.821629,-0.885247,7.368787,-7.598867,0.07
23,3,0112-0202-1020,0202,0012-0202-1020,3,0.53,-8.725024,6.504105,-5.168578,5.128232,0.53
24,1,2020,2020,0202-2020,1,1,6.553435,-9.172114,6.700479,-6.483611,1
25,3,0202-1002-2020,1002,0202-1002-2020,3,0.42,2.200819,0.597043,-2.694248,6.726869,0.42
25,3,0202-1002-2020,0202,0202-1002-2020,3,0.34,-4.177492,6.72223,-8.985689,6.77796,0.34
25,3,0202-1002-2020,2020,0202-1002-2020,3,0.24,7.169827,0.368681,1.105566,-0.904417,0.24
26,1,0202,0202,0202-2201,1,1,-1.871754,7.862299,-3.66318,7.495137,1
27,3,0202-2020-2100,2020,0202-2020-2100,3,0.17,6.186075,-4.842004,6.679726,-2.510805,0.17
27,3,0202-2020-2100,2100,0202-2020-2100,3,0.12,6.157172,0.114872,1.502229,0.498207,0.12
27,3,0202-2020-2100,0202,0202-2020-2100,3,0.71,-0.873884,6.649704,-5.722769,6.671074,0.71
28,2,0202-2020,0202,0202-2020,2,0.03,-4.195058,4.569751,-0.567433,6.743519,0.03
28,2,0202-2020,2020,0202-2020,2,0.97,5.059595,-1.145895,7.298975,-5.125304,0.97
29,1,0202,0202,0202,1,1,-4.766676,6.72223,-7.300548,6.776024,1
30,1,2020,2020,2020,1,1,6.837883,-2.663798,6.72223,-8.176865,1
31,2,0202-2020,0202,0022-0202-2020-2100,2,0.43,-2.879709,6.444472,-2.186818,5.262847,0.43
31,2,0202-2020,2020,0022-0202-2020-2100,2,0.57,6.815167,-4.106539,5.663046,0.693238,0.57
32,3,0202-1012-2020,2020,0202-1012-2020,3,0.39,7.591853,-2.713305,7.449888,-2.753664,0.39
32,3,0202-1012-2020,1012,0202-1012-2020,3,0.29,1.087121,0.58482,1.849784,7.569986,0.29
32,3,0202-1012-2020,0202,0202-1012-2020,3,0.32,-3.314061,7.121019,-4.532259,8.470962,0.32
33,2,0202-2020,2020,-1,2,0.66,6.509858,-5.660096,6.410361,-4.261515,0.66
33,2,0202-2020,0202,-1,2,0.34,-5.965419,3.906203,-4.570431,6.505752,0.34
34,1,2020,2020,0202-2020,1,1,6.804934,-4.218572,6.911732,-9.627968,1
35,1,2020,2020,2020,1,1,5.601197,-5.083739,5.212518,-8.333718,1
36,2,0202-2020,2020,0202-2020-2101,2,0.34,4.752662,-4.095307,6.882458,-4.315708,0.34
36,2,0202-2020,0202,0202-2020-2101,2,0.66,-4.797175,6.808974,-4.534919,7.566849,0.66
37,3,0202-1102-2020,1102,0202-1002-2020,3,0.02,1.795234,1.948325,-2.205693,4.706353,0.02
37,3,0202-1102-2020,0202,0202-1002-2020,3,0.29,-4.400044,7.310331,-7.753404,4.720958,0.29
37,3,0202-1102-2020,2020,0202-1002-2020,3,0.69,7.870961,-4.400983,5.431223,-5.372397,0.69
38,2,0202-2020,2020,0202-2020,2,0.96,8.258312,-5.064951,7.422167,-6.501936,0.96
38,2,0202-2020,0202,0202-2020,2,0.04,-4.095097,6.952099,-3.029083,4.046551,0.04
39,2,0202-2020,2020,0202-1200-2020,2,0.78,8.470777,-6.439877,6.645577,-1.42337,0.78
39,2,0202-2020,0202,0202-1200-2020,2,0.22,-2.95721,5.627775,-4.39105,7.135452,0.22
40,3,0202-2020-2210,2210,0202-2020-2200,3,0.13,6.324556,2.142914,2.218051,-0.699017,0.13
40,3,0202-2020-2210,0202,0202-2020-2200,3,0.65,-2.927987,7.401939,-4.210067,7.185757,0.65
40,3,0202-2020-2210,2020,0202-2020-2200,3,0.22,7.628998,-4.231187,5.726535,-4.236625,0.22
41,2,0202-2020,0202,0112-0202-1012-2020,2,0.49,-4.681748,6.728509,-4.288713,6.842684,0.49
41,2,0202-2020,2020,0112-0202-1012-2020,2,0.51,6.696648,-6.090478,7.585563,-4.78505,0.51
42,2,0202-2020,2020,0202-1022-2020,2,0.02,6.5035,-4.813014,5.1256640000000004,-1.939613,0.02
42,2,0202-2020,0202,0202-1022-2020,2,0.98,-5.3075,7.368899,-4.256287,8.791503,0.98
43,2,0202-2020,2020,0202-2020,2,0.17,5.856713,-1.160314,7.373412,-4.601545,0.17
43,2,0202-2020,0202,0202-2020,2,0.83,-5.017599,7.852771,-4.07829,6.167418,0.83
44,3,0202-1102-2020,2020,0202-2020,3,0.95,5.616317,-7.714062,8.040863,-6.534459,0.95
44,3,0202-1102-2020,1102,0202-2020,3,0.03,2.413974,0.159534,-1.964578,5.312084,0.03
44,3,0202-1102-2020,0202,0202-2020,3,0.02,-1.059461,4.508076,-3.120397,5.833104,0.02
45,2,0202-2020,2020,0202-2020,2,0.77,6.347878,-4.86114,6.141821,-2.000193,0.77
45,2,0202-2020,0202,0202-2020,2,0.23,-4.86784,6.910699,-3.249248,6.21468,0.23
46,2,0202-2020,2020,0202-2020,2,0.66,8.340472,-4.337495,6.562828,0.204721,0.66
46,2,0202-2020,0202,0202-2020,2,0.34,-2.439715,7.76008,-2.825759,6.271875,0.34
47,1,2020,2020,2020,1,1,6.514697,-4.487763,6.78243,-3.307307,1
48,2,0202-2020,2020,0202-2020,2,0.7,8.340666,-2.073852,6.563005,-3.011731,0.7
48,2,0202-2020,0202,0202-2020,2,0.3,-2.012542,7.760079,-2.124436,6.271477,0.3
49,2,0202-2020,0202,0202-2020,2,0.9,-8.169588,4.705125,-4.669336,6.994757,0.9
49,2,0202-2020,2020,0202-2020,2,0.1,3.602862,-4.749047,6.718922,-3.46691,0.1
50,1,2020,2020,0202-2020,1,1,8.086056,-1.293139,6.792053,-6.501096,1
51,2,0202-2020,0202,0202-1102-2020,2,0.65,-3.405202,8.3916,-5.843535,4.470084,0.65
51,2,0202-2020,2020,0202-1102-2020,2,0.35,7.542551,-4.550998,5.33272,-6.948895,0.35
52,1,0202,0202,0202,1,1,-4.528429,8.660001,-1.025428,7.087161,1
53,2,0202-2020,0202,0202-2020,2,0.43,-3.265822,6.226478,-3.041716,6.24064,0.43
53,2,0202-2020,2020,0202-2020,2,0.57,7.912735,-4.546938,5.663008,-5.021452,0.57
54,2,0202-2020,0202,0202-2020,2,0.93,-6.276781,7.660474,-7.325682,7.289324,0.93
54,2,0202-2020,2020,0202-2020,2,0.07,6.400237,-1.090741,4.587645,-2.838909,0.07
55,3,0202-0210-2020,2020,0202-0210-2020,3,0.64,6.172534,-4.377519,6.80942,-5.738908,0.64
55,3,0202-0210-2020,0210,0202-0210-2020,3,0.17,-0.101638,6.179359,1.127073,0.246482,0.17
55,3,0202-0210-2020,0202,0202-0210-2020,3,0.19,-5.314455,6.187876,-4.083407,5.914331,0.19
56,2,0202-2020,2020,0202-2020,2,0.18,5.182071,-1.838263,7.096043,-4.667289,0.18
56,2,0202-2020,0202,0202-2020,2,0.82,-7.715061,9.259133,-5.806584,6.424898,0.82
57,2,0202-2020,2020,0120-0202-0210-2020,2,0.72,5.949629,-4.577381,6.410507,-2.621598,0.72
57,2,0202-2020,0202,0120-0202-0210-2020,2,0.28,-5.68668,6.913218,-4.370797,4.750367,0.28
58,2,0202-2020,0202,0202-2020,2,0.77,-8.41013,4.890361,-6.636753,5.569072,0.77
58,2,0202-2020,2020,0202-2020,2,0.23,3.909471,-6.060713,4.628075,-6.461463,0.23
59,3,0202-2020-2100,2020,0202-2020-2100,3,0.12,6.009239,-3.782377,4.760347,-4.939845,0.12
59,3,0202-2020-2100,0202,0202-2020-2100,3,0.82,-4.524834,7.18421,-4.732959,6.701869,0.82
59,3,0202-2020-2100,2100,0202-2020-2100,3,0.06,5.964149,2.04225,-2.027748,0.15604,0.06
60,2,0202-2020,0202,0202-0211-1021-2020,2,0.43,-1.124688,7.123594,-5.11987,5.290298,0.43
60,2,0202-2020,2020,0202-0211-1021-2020,2,0.57,6.599454,-3.507243,5.078909,-6.239046,0.57
61,1,2020,2020,0202-2020,1,1,7.206259,-4.660103,5.106242,-7.461746,1
62,2,0202-2020,2020,0202-2020,2,0.08,5.046482,-1.359968,7.113952,-0.996885,0.08
62,2,0202-2020,0202,0202-2020,2,0.92,-6.098652,8.752164,-5.555853,7.482782,0.92
63,3,0202-1120-2020,1120,0202-1120-1200-2020,3,0.46,1.039722,1.202589,6.309299,-0.520671,0.46
