parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0303-1010,0303,0300-0403-1010,2,1,0.544,340.291,0.029,73.069,1
1,2,0303-1010,1010,0300-0403-1010,2,1,50.036,0.002,97.625,3.276,1
2,2,0303-1010,1010,0403-1010-1103,2,0.3333333333333333,83.386,0,70.411,8.607,0.3333333333333333
2,2,0303-1010,0303,0403-1010-1103,2,0.5,3.854,520.843,0.063,198.281,0.5
3,2,0303-1013,1013,0313-0403-1113,2,0.2,386.964,0.022,0.612,209.749,0.2
3,2,0303-1013,0303,0313-0403-1113,2,0.3333333333333333,13.661,2098.075,0.017,209.749,0.3333333333333333
4,2,0303-1010,1010,0310-0403-1010,2,1,124.495,0.001,67.057,1.281,1
4,2,0303-1010,0303,0310-0403-1010,2,1,2.794,1802.71,0.04,68.438,1
5,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.25,0.941,132.457,0.134,57.213,0.25
5,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.3333333333333333,82.171,0.002,6.478,57.213,0.3333333333333333
5,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.3333333333333333,82.171,0,291.873,1.652,0.3333333333333333
6,3,0303-1010-1013,1010,0403-1010-1013,3,1,64.207,0.001,58.23,1.788,1
6,3,0303-1010-1013,0303,0403-1010-1013,3,0.2,1.167,823.459,0.046,55.692,0.2
6,3,0303-1010-1013,1013,0403-1010-1013,3,0.5,64.207,0.015,1.374,55.692,0.5
7,2,0303-1010,1010,0403-1010,2,0.3333333333333333,82.348,0,40.056,0.767,0.3333333333333333
7,2,0303-1010,0303,0403-1010,2,0.25,1.086,414.296,0.585,36.255,0.25
8,2,0010-0303,0303,0010-0300-0403,2,0.16666666666666666,0.709,1964.422,0.056,74.416,0.16666666666666666
8,2,0010-0303,0010,0010-0300-0403,2,0.4,18.724,0.016,107.684,9.719,0.4
9,3,0303-1010-1013,0303,0213-0403-1010-1013,3,1,5.526,332.457,0.048,62.968,1
9,3,0303-1010-1013,1013,0213-0403-1010-1013,3,0.5,62.614,0.003,2.985,62.968,0.5
9,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.5,62.614,0,49.066,8.833,0.5
10,2,1003-1010,1010,1010-1303,2,0.3333333333333333,70.023,0,40.786,2.556,0.3333333333333333
10,2,1003-1010,1003,1010-1303,2,0.16666666666666666,70.023,0.176,0.531,63.391,0.16666666666666666
11,2,0303-1011,1011,0111-0313-0403-1011,2,2,68.146,0.001,83.835,25.82,2
11,2,0303-1011,0303,0111-0313-0403-1011,2,0.4,1.441,856.189,0.851,80.819,0.4
12,1,0303,0303,0403,1,0.5,2.085,1449.505,0.28,375.159,0.5
13,2,1010-1303,1303,1010-1300-1403,2,0.25,17.639,298.069,0.061,55.739,0.25
13,2,1010-1303,1010,1010-1300-1403,2,0.6666666666666666,450.002,0.014,115.877,0.796,0.6666666666666666
14,1,1010,1010,0210-1010,1,0.3333333333333333,85.134,0,45.84,0.287,0.3333333333333333
15,3,0303-1010-1013,1013,0403-1010-1013,3,0.5,26.759,0.107,6.756,166.959,0.5
15,3,0303-1010-1013,0303,0403-1010-1013,3,0.2,0.335,865.506,0.356,166.959,0.2
15,3,0303-1010-1013,1010,0403-1010-1013,3,1,26.759,0.016,119.202,1.752,1
16,1,1010,1010,0300-1010,1,0.5,242.446,0,80.93,0.087,0.5
17,2,0303-1010,1010,0403-1010-1103,2,0.16666666666666666,57.213,0,86.894,10.609,0.16666666666666666
17,2,0303-1010,0303,0403-1010-1103,2,0.6666666666666666,0.575,985.811,0.015,96.259,0.6666666666666666
18,4,0300-0303-1010-1013,1010,0400-0403-1010-1013,4,0.5,62.813,0,89.158,2.064,0.5
18,4,0300-0303-1010-1013,0303,0400-0403-1010-1013,4,1,2.049,1313.973,0.049,131.718,1
18,4,0300-0303-1010-1013,1013,0400-0403-1010-1013,4,0.25,62.813,0.02,2.988,131.718,0.25
18,4,0300-0303-1010-1013,0300,0400-0403-1010-1013,4,0.2,2.049,18.507,1.47,2.064,0.2
19,3,0303-1010-1013,1013,0403-1010-1013,3,0.2,313.383,0.01,5.521,59.678,0.2
19,3,0303-1010-1013,1010,0403-1010-1013,3,0.16666666666666666,313.383,0,339.13,2.667,0.16666666666666666
19,3,0303-1010-1013,0303,0403-1010-1013,3,0.3333333333333333,4.669,1134.469,0.241,59.678,0.3333333333333333
20,3,0303-1010-1013,1013,0110-0403-1010-1013,3,0.25,34.616,0.004,65.671,56.544,0.25
20,3,0303-1010-1013,1010,0110-0403-1010-1013,3,1,34.616,0.001,293.206,1.008,1
20,3,0303-1010-1013,0303,0110-0403-1010-1013,3,1,0.526,236.909,1.596,56.544,1
21,2,0302-0303,0302,0402-0403,2,0.3333333333333333,0.821,679.192,0.018,4.753,0.3333333333333333
21,2,0302-0303,0303,0402-0403,2,0.16666666666666666,0.821,866.521,0.01,199.586,0.16666666666666666
22,1,1010,1010,0210-1010,1,0.4,208.943,0.001,31.311,0.357,0.4
23,3,0303-1010-1013,0303,0213-0403-1010-1013,3,1,9.958,159.237,0.128,74.776,1
23,3,0303-1010-1013,1013,0213-0403-1010-1013,3,0.5,447.12,0.002,6.04,74.776,0.5
23,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.5,447.12,0,248.35,2.081,0.5
24,3,0303-1003-1010,1010,0403-1010-1103,3,0.16666666666666666,28.173,0,196.499,3.947,0.16666666666666666
24,3,0303-1003-1010,1003,0403-1010-1103,3,0.2,28.173,0.043,4.127,107.684,0.2
24,3,0303-1003-1010,0303,0403-1010-1103,3,0.3333333333333333,1.229,187.242,0.127,107.684,0.3333333333333333
25,1,1010,1010,1010,1,1,43.291,0.001,69.267,0.635,1
26,3,0303-1010-1013,1013,0403-1010-1013,3,0.3333333333333333,192.229,0.003,14.658,92.655,0.3333333333333333
26,3,0303-1010-1013,0303,0403-1010-1013,3,0.5,16.994,20.205,0.65,92.655,0.5
26,3,0303-1010-1013,1010,0403-1010-1013,3,0.25,192.229,0,511.168,0.946,0.25
27,2,0303-1010,1010,0403-1010,2,0.2,143.59,0.001,38.18,2.285,0.2
27,2,0303-1010,0303,0403-1010,2,0.16666666666666666,14.045,985.533,0.261,159.85,0.16666666666666666
28,2,0303-1010,0303,0110-0313-0403-1010,2,2,2.502,1650.796,0.058,96.935,2
28,2,0303-1010,1010,0110-0313-0403-1010,2,1,61.2,0,145.13,1.611,1
29,1,1010,1010,1010-1012,1,0.5,206.679,0,185.3,3.402,0.5
30,2,0303-1010,1010,0310-0403-1010,3,0.2,647.056,0,563.782,0.899,0.3666666666666667
30,2,0303-1010,1010,0310-0403-1010,3,0.16666666666666666,647.053,0,563.782,0.899,0.3666666666666667
30,2,0303-1010,0303,0310-0403-1010,3,0.3333333333333333,11.576,5581.198,0.279,76.435,0.3333333333333333
31,2,1011-1013,1013,0313-1011-1013,2,1,57.249,0.003,18.445,246.003,1
31,2,1011-1013,1011,0313-1011-1013,2,1,57.249,0,20.284,5.121,1
32,2,0010-0303,0303,0110-0213-0403,2,0.5,0.414,547.623,0.032,127.699,0.5
32,2,0010-0303,0010,0110-0213-0403,2,0.3333333333333333,22.404,0.009,23.716,2.615,0.3333333333333333
33,3,0303-1010-1013,1010,0403-1010-1113-1303,3,0.2,83.206,0,113.383,3.762,0.2
33,3,0303-1010-1013,1013,0403-1010-1113-1303,3,1,83.206,0.009,5.627,246.03,1
33,3,0303-1010-1013,0303,0403-1010-1113-1303,3,0.3333333333333333,1.296,1130.917,0.082,246.03,0.3333333333333333
34,2,1010-1303,1010,1010-1300-1403,2,0.5,13.73,0.017,150.492,2.08,0.5
34,2,1010-1303,1303,1010-1300-1403,2,0.5,11.32,3374.275,0.026,113.711,0.5
35,2,0303-1010,1010,0210-0403-1010,2,0.3333333333333333,121.381,0,180.241,2.199,0.3333333333333333
35,2,0303-1010,0303,0210-0403-1010,2,0.3333333333333333,1.246,2558.511,0.957,196.9,0.3333333333333333
36,2,1010-1013,1010,1010-1013,2,0.2,120.309,0,79.158,1.283,0.2
36,2,1010-1013,1013,1010-1013,2,1,120.309,0.001,6.067,72.869,1
37,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.6666666666666666,61.093,0.005,1.469,304.137,0.6666666666666666
37,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.5,3.138,207.423,0.042,304.137,0.5
37,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.25,61.093,0,58.843,4.469,0.25
38,2,1010-1303,1010,1010-1403,2,0.2,62.94,0.001,276.297,9.951,0.2
38,2,1010-1303,1303,1010-1403,2,0.16666666666666666,6.541,373.032,0.228,512.778,0.16666666666666666
39,2,0301-0303,0303,0401-0403,2,0.5,4.804,1403.82,0.148,90.047,0.5
39,2,0301-0303,0301,0401-0403,2,1,4.804,30.983,0.148,10.362,1
40,2,1010-1013,1010,1010-1013-1203,2,0.25,324.409,0,210.037,6.51,0.25
