ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,1.738,20.244,1.297,0.83,1
1,1.738,1464.409,0.317,81.989,1
1,101.698,0.03,64.804,0.83,1
1,101.698,0.042,15.855,81.989,1
2,4.488,2276.588,0.206,106.392,1
2,124.085,0.002,118.083,4.317,1
2,124.085,0.128,20.201,106.392,1
3,104.824,0,61.787,2.042,1
3,104.824,0.001,27.483,97.122,2
4,2.043,2237.597,0.065,86.028,1
4,101.98,0,95.369,1.338,1
4,101.98,0.104,2.978,86.028,1
5,149.866,0.001,160.038,0.409,1
6,36.658,0,61.787,2.352,1
6,36.658,0.001,27.483,97.123,2
7,115.684,0,9.302,21.121,1
8,35.73,0,192.739,1.541,1
9,3.779,2183.417,0.169,110.154,1
10,95.005,0,24.093,0.735,1
10,95.005,0.001,4.898,67.466,2
12,1.964,1150.358,0.245,83.013,2
12,54.019,0.044,106.629,4.882,1
13,168.097,0,168.624,0.471,1
14,3.348,2276.588,0.221,106.394,1
14,124.085,0,118.083,1.458,2
15,0.627,617.837,0.013,133.13,1
16,13.492,0.027,134.26,0.858,3
17,35.73,0.001,134.333,0.224,1
18,275.309,0.001,48.277,0.199,2
19,2.102,1331.647,0.128,72.801,1
19,97.467,0.001,188.87,2.604,1
20,3.84,1236.038,0.012,99.276,1
20,250.772,0.01,1.132,99.276,2
20,250.772,0.01,95.627,3.251,1
21,0.074,1715.412,0.069,54.235,2
21,5.62,0.002,35.73,5.248,1
22,2.089,45.032,0.058,1.449,1
22,2.089,1905.535,0.031,51.515,1
22,124.315,0.111,2.784,1.449,1
23,4.842,2335.379,0.035,8.695,1
23,4.842,2354.8,0.035,112.77,1
24,3.428,783.639,0.004,345.43,1
24,69.026,0,35.808,8.642,2
25,0.289,273.458,0.024,172.09,1
25,0.428,0.179,1.444,172.09,1
25,20.736,0.013,114.636,3.132,1
26,0.073,543.501,0.624,184.293,1
26,5.62,0.014,32.2,2.353,2
27,525.481,0.575,0.535,107.946,1
28,4.008,3374.249,0.017,110.705,1
28,173.013,0.5,0.017,110.705,1
28,173.014,0,36.72,1.337,2
29,5.105,711.809,0.039,78.379,1
29,70.062,0,141.443,2.007,1
29,70.062,0.004,2.13,78.379,2
30,9.93,383.423,0.168,227.126,1
30,171.758,0.003,10.938,227.126,1
31,3.475,470.093,0.019,70.061,1
31,275.925,0.131,1.419,70.061,1
31,275.928,0,68.388,1.015,1
32,0.481,460.469,0.095,312.85,1
32,16.164,0.027,222.739,20.352,1
33,1.888,645.46,0.003,355.299,1
34,0.463,172.839,0.02,114.782,1
34,23.543,0.001,163.646,3.192,3
35,0.568,856.96,0.065,98.232,1
35,44.82,0.01,4.884,98.232,3
36,259.938,0,126.276,0.574,4
38,62.278,0.002,90.528,1.575,1
38,62.278,0.019,7.99,86.981,1
39,261.006,0,46.914,7.19,1
40,4.597,1222.221,0.023,122.492,1
40,124.999,0,153.353,1.329,3
41,5.123,366.397,0.587,46.619,1
